event_id,run,max_q_template_rmse,dominant_q_stave,dominant_q_stave_index,max_peak_sample,max_tail_area_frac,max_secondary_peak_frac,max_width20_samples,max_adaptive_lowering_adc,max_pretrigger_absmax_adc,min_over_max_amp,amp_cv,mean_log_amp,dt_span_ns,tail_label,atom_class,pulse_shape_handoff,artifact_handoff
59:425511:8937:36499,59,0.09990952499368227,B8,2,8.0,0.6520140428677014,0.9583140342751274,13.0,0.0,21.5,0.7522000926354794,0.135044254844541,7.900042533861959,4.2226235857461845,True,common_shape,False,False
59:425512:8938:36500,59,0.416693942257291,B4,0,8.0,0.5328355411147213,0.9989937950695958,11.0,363.1700000000001,1995.0,0.7762871038068087,0.10269092390011617,7.878243692949312,4.484638537925605,True,delayed_peak_shape,True,False
59:425627:9044:36615,59,0.7766688022828832,B4,0,4.0,0.48609956590006465,0.8631496474275268,9.0,943.8599999999997,1664.5,0.751109950378689,0.12304243678787864,7.453752656460904,4.484638537925605,True,q_template_mismatch,True,False
59:425765:9166:36753,59,0.14462814723282635,B8,2,9.0,0.6676722149270682,0.9524022013981853,11.0,0.0,17.5,0.5037929495760821,0.31910622104517344,7.703480511999292,2.7226235857461987,False,common_shape,False,False
59:425870:9268:36858,59,0.07156826673274498,B8,2,11.0,0.5123208448579332,0.994809407948094,12.0,0.0,21.0,0.7127331711273317,0.15978800285396408,7.818592464747586,3.7226235857461845,True,common_shape,False,False
59:425934:9328:36922,59,0.3800589366267854,B6,1,11.0,0.6433865260065433,0.8538102643856921,10.0,0.0,20.5,0.5527446886896721,0.28521528524133943,7.936595037682615,4.484638537925605,True,common_shape,False,False
59:425986:9375:36974,59,0.14750730949395696,B8,2,11.0,0.48292134831460676,0.9883527454242929,11.0,0.0,14.0,0.8409317803660565,0.07756320771324489,7.902400197009439,5.7226235857461845,True,common_shape,False,False
59:426052:9435:37040,59,0.11397494207542695,B8,2,9.0,0.6464567166883058,0.8510475217169137,12.0,0.0,44.0,0.5295094532447624,0.31236236382922206,7.862630081539408,6.984638537925605,True,common_shape,False,False
59:426099:9480:37087,59,0.1135719351329281,B8,2,9.0,0.6397867050510337,0.9561467621692735,12.0,0.0,6.0,0.6444964186522438,0.2040581441973787,7.866238152358584,4.7226235857461845,True,common_shape,False,False
59:426220:9594:37208,59,0.11214792545988347,B8,2,9.0,0.6482413854668809,0.9456521739130435,11.0,0.0,30.5,0.6646592244418331,0.20160999009229938,7.863345669248005,5.484638537925598,True,common_shape,False,False
59:426240:9612:37228,59,0.13282793643876115,B8,2,9.0,0.6427051671732523,0.9320966048302415,12.0,0.0,18.5,0.38716554738300824,0.3807176500590019,7.9721090222053625,4.984638537925612,True,common_shape,False,False
59:426252:9624:37240,59,0.5709485974820739,B4,0,5.0,0.6602916930881421,0.8236151603498543,14.0,483.0050000000001,4255.5,0.29089367115445774,0.5499167086332051,7.7464770787157144,4.484638537925605,True,low_charge_pair_artifact,False,True
59:426327:9691:37315,59,0.18916619647563784,B8,2,9.0,0.5835318577554468,0.975981055480379,11.0,0.0,9.5,0.584742895805142,0.23790193029730858,7.680297447116996,3.984638537925612,True,common_shape,False,False
59:426425:9787:37413,59,0.09526375041552283,B8,2,9.0,0.5488556338028169,0.8741152679474217,11.0,0.0,8.0,0.7277979884442543,0.12984881994197378,7.59548323356879,8.222623585746192,True,common_shape,False,False
59:426447:9808:37435,59,0.1298985993310734,B8,2,8.0,0.6656905536008552,0.8963885429638855,12.0,0.0,12.5,0.3656315453965941,0.4871213025700085,7.980403146008002,7.484638537925605,True,low_charge_pair_artifact,False,True
59:426478:9838:37466,59,0.08306883418807709,B8,2,8.0,0.6126873538983362,0.9962784927895798,12.0,0.0,14.0,0.81656070708637,0.0858441213029639,7.965347300201105,4.984638537925605,True,common_shape,False,False
59:426583:9937:37571,59,0.5588940451294216,B4,0,5.0,0.6663578494366577,0.829325513196481,13.0,503.85000000000036,3363.0,0.43175487465181056,0.3568259558700001,7.823370164566804,4.484638537925605,True,pretrigger_baseline_shape,True,False
59:426623:9975:37611,59,0.06630988030488616,B8,2,8.0,0.5648965485031059,0.9672995780590717,11.0,0.0,17.5,0.745253164556962,0.13072034096333945,7.8545267977316895,4.984638537925619,True,common_shape,False,False
59:426655:10006:37643,59,0.268804872908916,B4,0,7.0,0.525024727992087,0.9180297048317353,12.0,0.0,281.5,0.7205745196791643,0.14367233140567856,7.782323584306994,5.484638537925612,True,common_shape,False,False
59:426666:10016:37654,59,0.34546375347309266,B8,2,6.0,0.6716358948769129,0.8917293233082707,15.0,3.625,1240.0,0.312852841550621,0.5261213166447926,7.897362901172403,4.484638537925605,True,low_charge_pair_artifact,False,True
59:426682:10031:37670,59,0.6073928745497775,B4,0,16.0,0.0,0.3262645576221102,4.0,0.0,14.0,0.7604758757435558,0.11337832871041699,8.093613163489179,4.484638537925605,True,delayed_peak_shape,True,False
59:426719:10064:37707,59,0.13409859425514123,B8,2,9.0,0.6354576533574147,0.9087856743144935,13.0,0.0,15.0,0.37730833799664243,0.46805654426640114,7.575707629088947,6.484638537925612,True,low_charge_pair_artifact,False,True
59:426735:10078:37723,59,0.0916257768317153,B8,2,9.0,0.5344381836261186,0.9125,11.0,0.0,16.5,0.7525870178739417,0.11687520881849375,7.768315868686286,4.484638537925605,True,common_shape,False,False
59:426759:10099:37747,59,0.07652815501790033,B8,2,9.0,0.5827507196991951,0.9218213058419243,10.0,0.0,23.0,0.9624140893470791,0.017964174808715577,7.727962419631957,7.222623585746199,True,common_shape,False,False
59:426813:10150:37801,59,0.4272764580417275,B6,1,5.0,0.7335207985002786,0.9921875,15.0,233.19999999999982,2276.5,0.6131002275176626,0.22912192758380218,8.033454982081293,4.484638537925605,True,broad_late_shape,True,False
59:426936:10263:37924,59,0.10653322995141155,B8,2,9.0,0.632406017439075,0.9961565338923829,12.0,0.0,19.0,0.7511010086660037,0.12375419348822392,8.002073633187779,6.984638537925619,True,common_shape,False,False
59:426988:10311:37976,59,0.36712742198412884,B6,1,5.0,0.6910757296130626,0.9899407221124483,14.0,13.99499999999989,1067.5,0.8351335133513351,0.08274135624586362,7.998436999165238,4.484638537925605,True,broad_late_shape,True,False
59:427092:10404:38080,59,0.07467725153387464,B8,2,9.0,0.5723257051623204,0.9319567354965586,11.0,0.0,18.5,0.43402163225172075,0.36413734683773946,7.371407899871052,5.984638537925612,True,common_shape,False,False
59:427110:10422:38098,59,0.13323066517292773,B8,2,9.0,0.6562821757420645,0.9357306809487376,12.0,0.0,12.0,0.6606849488184001,0.18795089394110467,8.03341415494559,5.7226235857461845,True,common_shape,False,False
59:427111:10423:38099,59,0.07338070873654555,B8,2,8.0,0.6022089378143909,0.9758214507129572,12.0,0.0,24.0,0.6252324860508369,0.20449545697916263,7.811607445464598,2.984638537925612,False,common_shape,False,False
59:427144:10451:38132,59,0.6118736192517649,B4,0,16.0,0.21855495998237756,0.8766013841849507,5.0,0.0,16.5,0.5131792077749964,0.2909180852286771,7.753535575009528,4.484638537925605,True,delayed_peak_shape,True,False
59:427198:10503:38186,59,0.3575870096179944,B4,0,6.0,0.6813095801500912,0.9918889408828576,14.0,30.220000000000255,961.0,0.6264233348931524,0.21000795123236599,7.795579436887073,4.484638537925605,True,broad_late_shape,True,False
59:427199:10503:38187,59,0.13695536319338084,B8,2,10.0,0.5381333474666101,0.987152034261242,11.0,0.0,14.0,0.8723516949152542,0.060633049472545164,7.900039194580773,3.7226235857461987,True,common_shape,False,False
59:427200:10504:38188,59,0.07388624892722694,B8,2,9.0,0.46128274868075414,0.8891082002512112,11.0,0.0,7.5,0.42508523237035706,0.4239910700823507,7.38256707441591,5.222623585746192,True,common_shape,False,False
59:427283:10582:38271,59,0.07243900964108711,B8,2,9.0,0.6053453947368421,0.9947107438016529,12.0,0.0,13.5,0.5983471074380166,0.22908615539095084,7.713994164058701,6.484638537925612,True,common_shape,False,False
59:427355:10648:38343,59,0.09164620533193797,B8,2,8.0,0.7021487796333061,0.8833107191316146,12.0,0.0,9.5,0.5191805845511482,0.30675920616031954,7.849732190154384,5.484638537925598,True,broad_late_shape,True,False
59:427412:10696:38400,59,0.38329485074667446,B6,1,7.0,0.626911372431153,0.9992660550458715,12.0,127.25,1388.0,0.8442267544563995,0.07427231105695323,7.942987836660026,4.484638537925605,True,delayed_peak_shape,True,False
59:427529:10803:38517,59,0.11932438774495022,B8,2,9.0,0.677148285268901,0.9787384833451452,12.0,0.0,14.5,0.5609678782755706,0.2769301364445628,8.09741939934073,3.984638537925605,True,common_shape,False,False
59:427543:10816:38531,59,0.5115794701801682,B4,0,7.0,0.405630056522221,0.9877917414721723,11.0,444.3199999999997,1487.0,0.7023339317773788,0.142203365065655,7.775579061308304,4.484638537925605,True,common_shape,False,False
59:427559:10832:38547,59,0.11128213325914815,B8,2,9.0,0.6442740520332647,0.9945825366475463,12.0,0.0,27.0,0.5462077756532824,0.26896852967966317,7.700576126215583,7.722623585746192,True,common_shape,False,False
59:427651:10922:38639,59,0.113863078175963,B8,2,9.0,0.6472618747977419,0.9563371740448757,12.0,0.0,19.5,0.43935718617343844,0.40683050616826466,7.572651962737915,3.984638537925605,True,common_shape,False,False
59:427820:11078:38808,59,0.08188737461488091,B8,2,8.0,0.6215059843558571,0.9943046986236355,12.0,0.0,27.5,0.8462268628381585,0.07061622276164876,7.965120962810019,4.984638537925605,True,common_shape,False,False
59:427898:11152:38886,59,0.09042343037872462,B8,2,8.0,0.6966941684907673,0.8666666666666667,12.0,0.0,27.5,0.4464465725806452,0.3856841708126344,7.784659868764083,5.7226235857461845,True,common_shape,False,False
59:427955:11204:38943,59,0.2498758842410492,B6,1,7.0,0.6800443732281524,0.9389756629131856,14.0,0.0,175.5,0.547066523860526,0.26308923608760976,8.00156384385045,4.484638537925605,True,broad_late_shape,True,False
59:427988:11235:38976,59,0.07990090783858285,B8,2,11.0,0.5462195428284351,0.9983753046303818,12.0,0.0,19.5,0.5938261575954509,0.22697846888421494,7.736088255742145,3.984638537925605,True,delayed_peak_shape,True,False
59:428005:11250:38993,59,0.22511359649578574,B4,0,9.0,0.644520041413992,0.9019607843137255,13.0,0.0,7.5,0.3159862272503689,0.41339511564895937,8.0415478970908,17.77737641425383,True,low_charge_pair_artifact,False,True
59:428019:11263:39007,59,0.4585119447318776,B4,0,6.0,0.7067242228467132,0.825296442687747,14.0,212.6850000000004,2716.0,0.41119894598155465,0.3838232155870007,7.747312242627811,4.484638537925605,True,broad_late_shape,True,False
59:428121:11361:39109,59,0.13872936044111644,B8,2,10.0,0.6633632216454303,0.9932170542635659,11.0,0.0,15.0,0.6188630490956072,0.23246685589362376,7.729354323239133,5.484638537925612,True,common_shape,False,False
59:428266:11494:39254,59,0.5342791493735045,B6,1,8.0,0.6248085758039816,0.9985787884171256,12.0,938.7049999999999,643.5,0.400248712027003,0.340543220727531,7.592517689364276,5.222623585746192,True,delayed_peak_shape,True,False
59:428315:11536:39303,59,0.15106390666763514,B8,2,8.0,0.6400292065552491,0.9697194597001633,13.0,0.0,20.5,0.5719162832121122,0.22380546200218793,7.850242183437627,6.984638537925605,True,common_shape,False,False
59:428333:11553:39321,59,0.1461477226644752,B8,2,11.0,0.5557243389031838,0.9729468599033816,11.0,0.0,20.0,0.7286634460547504,0.13407477341495935,7.866056499257522,6.722623585746199,True,common_shape,False,False
59:428334:11554:39322,59,0.11890269725776197,B8,2,11.0,0.5008968260157529,0.984015984015984,11.0,0.0,23.0,0.6037296037296037,0.2202630581220408,7.71983036063349,4.484638537925612,True,common_shape,False,False
59:428407:11620:39395,59,0.19072029631419418,B8,2,7.0,0.694274176101536,0.9930763178599528,13.0,0.0,33.5,0.46845003933910306,0.3287272490927071,7.639902137052494,3.484638537925605,True,common_shape,False,False
59:428409:11622:39397,59,0.12658618786321754,B8,2,8.0,0.6889093313401944,0.8389373183893731,12.0,0.0,8.5,0.41130584540573395,0.4127100028947139,7.969359148372196,5.484638537925605,True,common_shape,False,False
59:428507:11714:39495,59,0.4228626392312563,B6,1,5.0,0.7180744623883205,0.8539054966248795,14.0,160.21500000000015,2342.5,0.4699389689650695,0.3515320037808346,7.798430907887838,4.484638537925605,True,broad_late_shape,True,False
59:428598:11795:39586,59,0.08343011974320676,B8,2,8.0,0.6523216076288701,0.9830093122038882,11.0,0.0,26.5,0.7221042313347492,0.14204029022411532,7.838137419401389,5.484638537925612,True,common_shape,False,False
59:428610:11806:39598,59,0.1501372356930633,B8,2,9.0,0.6741758060797681,0.9207171872811318,11.0,0.0,21.5,0.5042723070458047,0.32688991254987854,7.752844238607228,3.984638537925612,True,common_shape,False,False
59:428619:11815:39607,59,0.560633955805471,B6,1,13.0,0.4630053394355454,0.9731182795698925,7.0,0.0,18.0,0.6267942583732058,0.19474228872513502,8.089631052661874,4.484638537925605,True,common_shape,False,False
59:428630:11826:39618,59,0.1291964956252951,B8,2,8.0,0.6516538857731486,0.9798444130127298,12.0,0.0,24.0,0.6905982905982906,0.1663772194215373,8.095895218275816,3.7226235857461845,True,common_shape,False,False
59:428632:11828:39620,59,0.08254044819752224,B8,2,11.0,0.544344854043874,0.9883096366508689,12.0,0.0,28.5,0.653870458135861,0.1704441116588209,7.858164405191189,5.722623585746199,True,common_shape,False,False
59:428729:11916:39717,59,0.3294265272277725,B8,2,6.0,0.5287820785481355,0.8390073178491887,11.0,0.0,368.5,0.6874453193350831,0.15067143109157993,7.55819538333115,4.484638537925605,True,common_shape,False,False
59:428788:11973:39776,59,0.16398321197074872,B8,2,9.0,0.5531497041714314,0.9514973360279257,11.0,0.0,23.5,0.5300385816645232,0.25315052668392307,7.600220523112629,5.484638537925605,True,common_shape,False,False
59:428823:12005:39811,59,0.16346878939295,B8,2,9.0,0.6818599638657327,0.8975470931020464,11.0,0.0,19.0,0.4611736007589104,0.3108956170052979,7.825138091806465,5.484638537925612,True,common_shape,False,False
59:428898:12075:39886,59,0.07221252138348594,B8,2,11.0,0.5253976398152899,0.989433237271854,12.0,0.0,7.0,0.5611591418507845,0.24313974333214844,7.7352032293565,4.484638537925605,True,common_shape,False,False
59:429033:12203:40021,59,0.22555892136548808,B8,2,7.0,0.6805876941091193,0.8868126001067805,13.0,0.0,165.0,0.6188916876574307,0.2099409705556098,8.011664734566454,5.984638537925605,True,common_shape,False,False
59:429117:12280:40105,59,0.1022056620747095,B8,2,10.0,0.7216273175177285,0.9853940217391305,12.0,0.0,19.5,0.7465988556897648,0.143046232646753,8.083430973684536,5.222623585746199,True,broad_late_shape,True,False
59:429179:12337:40167,59,1.2238102645802253,B4,0,4.0,0.5484882005899705,0.8231638418079096,9.0,2199.12,2259.0,0.5373246492985972,0.24370504637846874,7.352460196172495,4.484638537925605,True,pretrigger_baseline_shape,True,False
59:429232:12388:40220,59,0.2703426223444462,B4,0,7.0,0.664761247720889,0.8314014752370916,14.0,0.0,264.0,0.44376899696048633,0.38411352342395527,7.861879185836844,4.484638537925605,True,broad_late_shape,True,False
59:429315:12463:40303,59,0.10367091628459336,B8,2,8.0,0.6136670882211853,0.9955722070844687,11.0,0.0,9.0,0.805858310626703,0.09440925747072877,7.857985979670404,4.722623585746199,True,common_shape,False,False
59:429336:12484:40324,59,0.15099491861025516,B8,2,10.0,0.5003522615189516,0.8479456486573924,10.0,0.0,21.0,0.7175023212627669,0.14398482569559246,7.485107803671607,5.2226235857461845,True,common_shape,False,False
59:429443:12583:40431,59,0.05878564426414598,B8,2,8.0,0.5853933314556838,0.9852664039746445,12.0,0.0,19.0,0.8668836731197533,0.06215728926707659,7.925635869996076,4.722623585746199,True,common_shape,False,False
59:429532:12668:40520,59,0.12748417479683355,B6,1,11.0,0.42546030489012077,0.9660458216581507,11.0,0.0,11.0,0.5422778968188561,0.28977311572678305,7.637119697849143,7.484638537925612,True,common_shape,False,False
59:429537:12672:40525,59,0.10876513427458313,B8,2,9.0,0.6388836833835464,0.9068219633943427,12.0,0.0,17.5,0.5125520373407342,0.27613246681931825,7.9350662937390695,5.484638537925612,True,common_shape,False,False
59:429543:12678:40531,59,0.15222387633991782,B4,0,10.0,0.5521546803652968,0.9693893990655711,12.0,0.0,26.0,0.6054454647978089,0.20779273655264827,7.777036774883467,6.222623585746199,True,common_shape,False,False
59:429674:12795:40662,59,0.14372505577773037,B8,2,8.0,0.5992518808052789,0.9618346166722465,12.0,0.0,17.0,0.7015400066956813,0.16630286549162274,7.778848805452143,6.984638537925612,True,common_shape,False,False
59:429682:12800:40670,59,0.06778367470622139,B8,2,9.0,0.5966783290477595,0.9836901121304791,12.0,0.0,11.5,0.4634726469588855,0.38717941851070414,7.4834348321411115,5.984638537925598,True,common_shape,False,False
59:429698:12815:40686,59,0.10794812818262642,B8,2,9.0,0.6387845681119836,0.908174386920981,12.0,0.0,22.5,0.41212534059945505,0.4102080292153612,7.676515354182101,3.7226235857461916,True,common_shape,False,False
59:429704:12821:40692,59,0.5226365048696696,B4,0,16.0,0.575418643375538,0.9386957416169512,11.0,485.28999999999996,1600.5,0.8648807195932734,0.05947695706536039,7.781707662954904,4.484638537925605,True,delayed_peak_shape,True,False
59:429822:12931:40810,59,0.6025835511060146,B4,0,16.0,0.3896408502321036,0.9439962031324157,5.0,0.0,9.5,0.5176986636743854,0.28315336181256484,8.131877023318873,4.484638537925605,True,delayed_peak_shape,True,False
59:429867:12974:40855,59,0.12445267319019726,B6,1,7.0,0.6758298551596907,0.9679291386682957,13.0,0.0,40.5,0.7539435808865861,0.12247814866826051,8.21351768730008,2.984638537925605,False,common_shape,False,False
59:429922:13023:40910,59,0.1384083768142534,B8,2,9.0,0.6450853737919984,0.9355391736670667,12.0,0.0,15.5,0.48139510230043464,0.3135126268603577,8.055237442200957,6.484638537925612,True,common_shape,False,False
59:430205:13275:41193,59,0.1204623015437928,B8,2,9.0,0.637555358724535,0.8018444076613856,12.0,0.0,20.0,0.4581798483206934,0.3910323776400956,7.928281632193276,3.984638537925612,True,common_shape,False,False
59:430274:13335:41262,59,0.4620812276747413,B4,0,6.0,0.7131353244532693,0.8527755430410298,14.0,217.1300000000001,2856.0,0.3416465540359346,0.5510128893249431,7.511255998978778,4.484638537925605,True,low_charge_pair_artifact,False,True
