event_id,run,median_peak_sample,max_peak_sample,max_amplitude_adc,median_amplitude_adc,max_template_sse,max_baseline_absmax_adc,max_baseline_span_adc,max_late_charge_over_amp,mean_early_charge_over_amp,max_norm_peak_height,phase_atom,saturation_atom,q_template_atom,baseline_atom,delayed_peak_atom,anomaly_atom,run_family_atom,amplitude_atom,fold_threshold_amp95,fold_threshold_sse90,fold_threshold_baseline90,fold_threshold_late90
59:423481:7067:34469,59,8.0,9,2796.5,2586.5,0.029684284595671507,24.5,42.0,5.667931688804554,-0.003285411436265244,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423511:7094:34499,59,9.0,10,5207.0,3001.0,0.04476743970353397,17.0,22.0,5.927021317457269,0.0011741188237060715,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423570:7149:34558,59,8.0,9,2134.0,1909.0,0.024612229826623852,9.0,14.0,5.273965426925091,0.0008544044707914257,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423594:7172:34582,59,8.0,8,2811.5,2031.0,0.015926691047313063,17.0,29.0,5.336119509158812,0.0003140665874793781,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423651:7228:34639,59,9.0,9,2639.0,2331.5,0.01613812057598242,6.5,12.0,5.476597766690425,-8.081956256310065e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423655:7232:34643,59,8.0,8,3244.5,2458.5,0.06641367728277828,14.5,23.0,6.055324395130221,-0.0012136620185436502,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423697:7273:34685,59,9.0,9,4162.5,2512.5,0.07845270536040466,15.5,23.0,6.51039039039039,-0.0010355188197368236,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423766:7332:34754,59,8.0,8,4436.5,2046.5,0.05731063697560376,14.5,24.0,5.96201961005297,-0.0016160268074109222,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423830:7390:34818,59,4.0,5,2392.0,1359.0,5.836209051574567,2320.0,3242.0,0.9481605351170569,0.3737443708422361,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:423988:7540:34976,59,8.0,8,2160.0,1852.5,0.02175242136918958,25.5,40.0,4.146296296296296,-0.002032643989350271,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424134:7672:35122,59,4.0,4,1606.0,1603.5,17.222858300228584,1526.0,2562.0,-0.9694418459619583,0.14078341673172362,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424136:7674:35124,59,9.0,11,3004.0,1794.0,0.1689764127704123,7.0,13.0,6.0286284953395475,-0.0004077308540922273,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424160:7695:35148,59,9.0,10,3649.5,2010.5,0.0229736954227772,34.5,44.0,7.348540896013152,-0.006544996028153974,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424198:7728:35186,59,4.0,5,3070.5,1885.0,2.1196739515872625,2367.5,2694.0,2.7752808988764044,0.5276229385116354,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424219:7748:35207,59,9.0,9,2740.5,2050.0,0.1704299825595073,17.5,25.0,5.473636197774129,-0.0029096541347885326,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424298:7820:35286,59,7.0,7,3728.0,2775.0,0.06281017239677851,27.0,45.0,5.897532188841201,-0.0018729227522207173,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424411:7925:35399,59,8.0,9,3290.0,2640.5,0.08763418601333181,17.5,23.0,7.106990881458967,-0.00044115211742318207,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424478:7990:35466,59,9.0,9,3368.5,2057.5,0.04314113502034281,8.5,11.0,6.287813566869526,0.001070354598811365,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424580:8085:35568,59,5.0,5,4398.0,2765.0,1.506710527917782,2348.0,2495.0,4.694633924511141,0.4431351233119205,1.0,early_phase_le5,amp_top5_proxy,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424615:8117:35603,59,9.0,9,4554.0,2010.5,0.03592542208753284,11.0,17.0,6.519982433025911,0.001643743366174476,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424637:8137:35625,59,5.0,5,2141.0,1927.5,2.086137623480694,1275.0,1581.0,1.5847734703409622,0.4144216075611413,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424651:8150:35639,59,6.0,7,2369.5,2181.5,0.8111271583772877,905.5,972.0,3.548289504305329,0.2503369910792385,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424664:8162:35652,59,8.0,9,3113.5,2800.0,0.020737855808119782,20.5,32.0,6.286654889995182,-0.0008289151319008041,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424678:8175:35666,59,5.0,5,3353.0,2114.0,1.5707538570869157,2178.0,2408.0,3.8085296749179838,0.4690730090661794,1.0,early_phase_le5,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424704:8200:35692,59,9.0,9,2901.0,2474.0,0.02634056404455798,27.0,31.0,5.453421269579555,0.0039727033739767855,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424727:8222:35715,59,8.0,10,4810.5,2895.5,0.02441246769309052,36.5,45.0,6.237501299241243,-0.0025158060815145557,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424739:8234:35727,59,4.0,4,1829.5,1570.5,9.778761508091032,1387.5,2438.0,0.16643891773708663,0.29141137108151666,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424760:8254:35748,59,8.0,9,2715.5,1808.0,0.015945605888775385,22.5,31.0,5.2224268090591055,0.004546728812686217,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424912:8390:35900,59,7.0,8,1998.5,1724.0,0.012882161062296293,32.0,51.0,4.376930660532369,0.0033898626009918674,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:424933:8410:35921,59,9.0,10,6609.5,2088.0,0.17830245845393733,9.0,14.0,5.839205955334988,-0.0008039955759644302,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425069:8534:36057,59,8.0,9,3204.5,2973.5,0.04078029416952297,34.5,42.0,5.488999843969418,0.003050658703290523,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425144:8601:36132,59,4.0,5,4112.0,2289.0,3.4938453197110055,3356.0,3799.0,3.7453793774319064,0.5570377501464917,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425185:8639:36173,59,9.0,9,5265.0,3390.5,0.33343110094301276,22.5,31.0,6.856068426485769,-0.0024477359419578354,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425218:8670:36206,59,8.0,9,5212.0,2198.0,0.039676748089538146,8.0,10.0,6.022448196469686,-0.0003837298541826554,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425245:8693:36233,59,4.0,5,3962.0,2361.5,2.949865929324439,3517.0,4169.0,3.8319030792529025,0.5884440596371956,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425259:8707:36247,59,9.0,9,2741.5,2677.0,0.012963840969079191,14.0,17.0,5.4512128396863035,0.0026028974158183397,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425293:8738:36281,59,12.0,12,3816.5,2363.0,4.327359726313734,9.5,18.0,6.68269356740469,-0.0002919038636636263,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425310:8754:36298,59,7.0,8,4709.5,1972.0,0.03685861679089211,25.0,34.0,5.856354177725874,0.005273419754009392,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425381:8818:36369,59,9.0,9,3704.5,2001.0,0.01429079969482449,15.0,17.0,6.839654474288028,-0.0020488473538908774,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425389:8826:36377,59,9.0,9,2447.5,2088.5,0.008216020267276252,21.0,25.0,5.194876705769691,0.00307156033099578,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425432:8864:36420,59,9.0,9,2543.5,2536.5,0.007296557711123232,14.5,19.0,5.239306130494776,0.0016055220815717561,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425480:8908:36468,59,9.0,9,4348.0,2208.5,0.2662497466955859,8.0,13.0,6.438822447102116,-0.00034045985565026916,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425494:8921:36482,59,6.0,8,2919.5,2919.0,0.7172320339814039,1015.0,1094.0,3.528857681109779,0.2200729866773695,1.0,central_phase_6,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425507:8933:36495,59,4.0,5,2602.0,1817.0,5.6235565261671,2516.0,3316.0,1.2940046118370485,0.44352410371755235,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425511:8937:36499,59,8.0,8,3238.5,2485.0,0.03312780774445188,21.5,32.0,5.448046935309557,-0.00033277880375800665,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425512:8938:36500,59,7.0,8,2981.5,2661.0,1.7225296746913956,1995.0,2438.0,3.165017608586282,0.43048905377661617,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425627:9044:36615,59,4.0,4,1914.5,1865.5,5.101646751117164,1664.5,2370.0,-0.36902585531470355,0.3709207898690103,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425765:9166:36753,59,9.0,9,3361.5,1909.0,0.47866088840826393,17.5,28.0,6.566265060240964,0.0003449115840711207,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425870:9268:36858,59,9.0,11,3082.5,2267.0,0.011787026284499489,21.0,25.0,5.907704785077048,0.0027348742326118707,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425934:9328:36922,59,11.0,11,4071.5,2387.5,1.1664371914378984,20.5,28.0,7.2804863072577675,0.0018582532663777756,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:425986:9375:36974,59,9.0,11,3005.0,2600.0,0.01476544912973971,14.0,19.0,6.335440931780366,-0.0006100171309125913,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426052:9435:37040,59,8.0,9,3914.0,2160.0,0.034819528513730796,44.0,55.0,6.3643331630045985,0.005007428225363841,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426099:9480:37087,59,8.0,9,3420.5,2349.0,0.038610100298403414,6.0,11.0,6.638941675193685,-3.439590213615406e-05,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426220:9594:37208,59,9.0,9,3404.0,2280.0,0.08616391229695687,30.5,51.0,6.260575793184489,0.0013794956062045838,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426240:9612:37228,59,9.0,9,4690.5,2857.0,0.2630346620503671,18.5,29.0,6.300501012685215,0.001184589242833124,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426252:9624:37240,59,4.0,5,4716.5,1910.5,2.137604611932048,4255.5,4880.0,3.6184670836425314,0.5421452077894791,1.0,early_phase_le5,amp_top5_proxy,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426327:9691:37315,59,9.0,9,2956.0,1984.0,0.020704004358791495,9.5,17.0,6.5148849797023,0.00045436289467217834,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426425:9787:37413,59,8.0,9,2336.5,1978.0,0.020384836590894042,8.0,15.0,5.266210143376846,-0.00018757213763550334,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426447:9808:37435,59,7.0,8,5490.5,2263.5,0.048996925143659775,12.5,18.0,5.444586103269283,0.0016594312834151467,1.0,late_phase_ge7,amp_top5_proxy,q_template_sse_bulk,baseline_bulk,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426478:9838:37466,59,8.0,8,3224.5,2809.0,0.029076726320369697,14.0,25.0,6.151806481625058,-0.0009278261270695634,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426583:9937:37571,59,4.0,5,3949.0,2313.0,2.2525789465415578,3363.0,3957.0,3.4955684983540136,0.5275149005149463,1.0,early_phase_le5,amp_bulk,q_template_sse_top10,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426623:9975:37611,59,8.0,8,2844.0,2837.0,0.013826672008044136,17.5,26.0,5.2165963431786215,-0.0011792813818805518,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426655:10006:37643,59,7.0,7,2680.5,2659.5,0.2977791960972251,281.5,291.0,4.041596717030405,0.033946953626407095,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,prompt_peak,no_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426666:10016:37654,59,6.0,6,5314.0,2201.0,0.7990975814232847,1240.0,1252.0,4.731652239367708,0.24626230911422872,1.0,central_phase_6,amp_top5_proxy,q_template_sse_bulk,baseline_excursion_top10,prompt_peak,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426682:10031:37670,59,16.0,16,3782.5,3221.0,6.283025728143029,14.0,16.0,3.1522683817138883,0.0015617386328003948,1.0,late_phase_ge7,amp_bulk,q_template_sse_top10,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_high,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426719:10064:37707,59,8.0,9,3574.0,1536.5,0.07425427469563778,15.0,20.0,5.512870733072188,0.0007371658910452647,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_mid,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
59:426735:10078:37723,59,9.0,9,2657.5,2484.0,0.0121946878890987,16.5,28.0,5.317215428033866,0.0008912460253619401,1.0,late_phase_ge7,amp_bulk,q_template_sse_bulk,baseline_bulk,delayed_or_late_charge,any_high_risk_atom,early,amp_low,4396.2,2.2058210143409003,1201.9000000000005,6.178869766090414
