event_id,run,eventno,evt,d_t_ns,abs_c_t_ns,has_curvature,n_downstream
59:428409:11622:39397,59,428409,11622,5.866352201257861,8.230017152658661,True,3
59:428424:11636:39412,59,428424,11636,3.2281477110484857,,False,2
59:428550:11752:39538,59,428550,11752,6.674960453334933,,False,2
59:428555:11756:39543,59,428555,11756,6.245970483197802,,False,2
59:428598:11795:39586,59,428598,11795,6.322291743344387,6.294070176133694,True,3
59:428610:11806:39598,59,428610,11806,4.307591093117402,5.93500689075946,True,3
59:428615:11811:39603,59,428615,11811,4.402944572441065,,False,2
59:428619:11815:39607,59,428619,11815,4.356964859183535,5.4343108663329645,True,3
59:428629:11825:39617,59,428629,11825,4.3755168243991776,,False,2
59:428630:11826:39618,59,428630,11826,5.257856202115754,1.9200517171297307,True,3
59:428632:11828:39620,59,428632,11828,4.475062470943747,5.201593958981505,True,3
59:428635:11831:39623,59,428635,11831,8.207612833456125,,False,2
59:428639:11835:39627,59,428639,11835,5.918120163257555,,False,2
59:428640:11836:39628,59,428640,11836,7.295540040929183,,False,2
59:428715:11903:39703,59,428715,11903,5.2193620762840425,,False,2
59:428729:11916:39717,59,428729,11916,4.370420420420427,2.2215562943353397,True,3
59:428744:11931:39732,59,428744,11931,4.251549156769009,,False,2
59:428745:11932:39733,59,428745,11932,5.177718789117002,,False,2
59:428754:11941:39742,59,428754,11941,6.448873883731494,,False,2
59:428758:11945:39746,59,428758,11945,4.777386109036598,,False,2
59:428788:11973:39776,59,428788,11973,6.647456330485781,6.7332806758622965,True,3
59:428820:12002:39808,59,428820,12002,6.462693303418192,,False,2
59:428823:12005:39811,59,428823,12005,5.451868827413101,6.970335402124519,True,3
59:428884:12061:39872,59,428884,12061,4.426856734055789,,False,2
59:428898:12075:39886,59,428898,12075,4.181564082075894,4.7709459514276915,True,3
59:428958:12128:39946,59,428958,12128,6.351859063636539,,False,2
59:428965:12135:39953,59,428965,12135,5.75623885918003,,False,2
59:428968:12138:39956,59,428968,12138,5.079467358286827,,False,2
59:428976:12146:39964,59,428976,12146,4.91826180257511,,False,2
59:429012:12182:40000,59,429012,12182,4.7499619533005415,,False,2
59:429033:12203:40021,59,429033,12203,7.2902825223380745,8.28715334680983,True,3
59:429081:12247:40069,59,429081,12247,8.071705530242113,,False,2
59:429117:12280:40105,59,429117,12280,5.918666313138004,5.4738608061870195,True,3
59:429232:12388:40220,59,429232,12388,6.41219258341032,8.907465195077787,True,3
59:429260:12410:40248,59,429260,12410,4.545025407414045,,False,2
59:429315:12463:40303,59,429315,12463,6.324688496088093,1.4596495845645947,True,3
59:429336:12484:40324,59,429336,12484,5.145858245776978,4.4979631457079705,True,3
59:429386:12528:40374,59,429386,12528,6.266470246460386,,False,2
59:429408:12549:40396,59,429408,12549,3.27549494425719,,False,2
59:429443:12583:40431,59,429443,12583,6.121362792683186,6.613360259142567,True,3
59:429448:12588:40436,59,429448,12588,7.3440969611182325,,False,2
59:429543:12678:40531,59,429543,12678,5.745541219018627,3.749951343428755,True,3
59:429621:12751:40609,59,429621,12751,4.757928346872305,,False,2
59:429649:12776:40637,59,429649,12776,3.036429718949101,,False,2
59:429674:12795:40662,59,429674,12795,5.40961682482687,7.048527382947476,True,3
59:429682:12800:40670,59,429682,12800,5.496206108093155,7.4055259637388176,True,3
59:429698:12815:40686,59,429698,12815,4.903418391911401,7.139920030690078,True,3
59:429713:12830:40701,59,429713,12830,6.5008604427757035,,False,2
59:429738:12852:40726,59,429738,12852,4.757499837111823,,False,2
59:429792:12903:40780,59,429792,12903,5.72151753008896,,False,2
59:429816:12925:40804,59,429816,12925,4.5704543134012425,,False,2
59:429822:12931:40810,59,429822,12931,4.487207404544094,6.336105378405861,True,3
59:429829:12938:40817,59,429829,12938,3.2957542194092824,,False,2
59:429856:12964:40844,59,429856,12964,7.214704042175661,,False,2
59:429859:12966:40847,59,429859,12966,5.38801154517455,,False,2
59:429867:12974:40855,59,429867,12974,4.605543157998454,4.676167812668382,True,3
59:429905:13008:40893,59,429905,13008,5.030900304223465,,False,2
59:429907:13010:40895,59,429907,13010,4.435185698704075,,False,2
59:429911:13014:40899,59,429911,13014,3.059739949622937,,False,2
59:429922:13023:40910,59,429922,13023,5.4757112726619965,6.063669006931029,True,3
59:429979:13079:40967,59,429979,13079,8.212887146063046,,False,2
59:429995:13092:40983,59,429995,13092,3.618999830040707,,False,2
59:430011:13107:40999,59,430011,13107,4.761018041237108,,False,2
59:430140:13218:41128,59,430140,13218,4.998257715535175,,False,2
59:430205:13275:41193,59,430205,13275,6.052416207096272,8.738456428677878,True,3
59:430211:13281:41199,59,430211,13281,3.504034746234268,,False,2
59:430251:13314:41239,59,430251,13314,6.775777396053563,,False,2
59:430262:13323:41250,59,430262,13323,3.9219940451009165,,False,2
59:430307:13365:41295,59,430307,13365,4.503863732799907,5.932112472472284,True,3
59:430308:13366:41296,59,430308,13366,6.328932478310072,,False,2
59:430322:13379:41310,59,430322,13379,3.6263148511321113,,False,2
59:430356:13409:41344,59,430356,13409,6.806664023960543,,False,2
59:430446:13496:41434,59,430446,13496,6.623590191036001,,False,2
59:430458:13507:41446,59,430458,13507,3.068562868244527,,False,2
59:430480:13529:41468,59,430480,13529,3.969739329028201,,False,2
59:430515:13561:41503,59,430515,13561,3.210892296728744,,False,2
59:430526:13572:41514,59,430526,13572,6.294069529652354,,False,2
59:430546:13590:41534,59,430546,13590,4.413022158202821,4.907279881104905,True,3
59:430599:13640:41587,59,430599,13640,5.848685714285715,6.5970995301294195,True,3
59:430601:13642:41589,59,430601,13642,7.065407448590843,3.2855035372517953,True,3
59:430639:13674:41627,59,430639,13674,5.9535974244120915,,False,2
59:430641:13676:41629,59,430641,13676,4.233817808233425,,False,2
59:430664:13696:41652,59,430664,13696,5.1775672441959415,,False,2
59:430694:13726:41682,59,430694,13726,3.35996287078547,,False,2
59:430770:13797:41758,59,430770,13797,4.7039260474530025,,False,2
59:430807:13829:41795,59,430807,13829,4.398094001867591,5.599854812836774,True,3
59:430814:13836:41802,59,430814,13836,4.283305441452406,,False,2
59:430907:13923:41895,59,430907,13923,6.149849533831812,8.729033579678635,True,3
59:430937:13952:41925,59,430937,13952,3.670632756849052,,False,2
59:430964:13979:41952,59,430964,13979,3.3897079584775085,,False,2
59:430965:13980:41953,59,430965,13980,3.8848985890652514,5.123946155700729,True,3
59:431005:14012:41993,59,431005,14012,6.3764705882353,,False,2
59:431034:14040:42022,59,431034,14040,3.583755901381359,4.233444571905302,True,3
59:431053:14057:42041,59,431053,14057,7.320966938053317,,False,2
59:431055:14058:42043,59,431055,14058,6.8067746636070225,8.53963029854389,True,3
59:431091:14090:42079,59,431091,14090,4.759186374895982,,False,2
59:431108:14106:42096,59,431108,14106,6.0479714912280755,8.5216299205307,True,3
59:431127:14123:42115,59,431127,14123,3.011926206774291,4.557288393376314,True,3
59:431135:14131:42123,59,431135,14131,7.991098823291416,,False,2
59:431147:14142:42135,59,431147,14142,5.0645741471338965,,False,2
59:431164:14158:42152,59,431164,14158,5.131276913848822,,False,2
59:431198:14189:42186,59,431198,14189,4.745740229021592,,False,2
59:431204:14195:42192,59,431204,14195,4.012956936350562,4.42032000053382,True,3
59:431217:14208:42205,59,431217,14208,3.8487369069624187,,False,2
59:431254:14241:42242,59,431254,14241,4.673126873126876,,False,2
59:431266:14253:42254,59,431266,14253,6.344843861478516,,False,2
59:431268:14255:42256,59,431268,14255,5.045762170124654,5.539860748796421,True,3
59:431286:14273:42274,59,431286,14273,3.9084913260647696,,False,2
59:431291:14278:42279,59,431291,14278,5.862272009191447,6.281407181135609,True,3
59:431351:14335:42339,59,431351,14335,5.704614934266289,,False,2
59:431364:14345:42352,59,431364,14345,6.5465369536808495,6.333974479656995,True,3
59:431407:14385:42395,59,431407,14385,5.1419892238240905,8.080724073319324,True,3
59:431417:14395:42405,59,431417,14395,3.5185366367632014,,False,2
59:431471:14445:42459,59,431471,14445,4.983669154627279,4.399939477178222,True,3
59:431473:14447:42461,59,431473,14447,5.7529031261935515,,False,2
59:431487:14460:42475,59,431487,14460,3.238267803560859,,False,2
59:431524:14496:42512,59,431524,14496,3.7857179136479218,,False,2
59:431537:14506:42525,59,431537,14506,6.8181612308515405,8.71069080581982,True,3
59:431540:14509:42528,59,431540,14509,3.6471692211448214,,False,2
59:431560:14528:42548,59,431560,14528,6.234880633686608,,False,2
59:431593:14560:42581,59,431593,14560,6.11311134322473,,False,2
59:431644:14611:42632,59,431644,14611,8.765873015873012,,False,2
59:431648:14615:42636,59,431648,14615,4.7391608391608315,,False,2
59:431693:14656:42681,59,431693,14656,5.734536253836694,,False,2
59:431712:14673:42700,59,431712,14673,4.876696351980691,,False,2
59:431726:14685:42714,59,431726,14685,6.954221226397678,,False,2
59:431750:14707:42738,59,431750,14707,3.8230956704092165,,False,2
59:431848:14798:42836,59,431848,14798,3.5047919313600957,5.555984546029709,True,3
59:431866:14814:42854,59,431866,14814,5.381165954942709,5.483171044473238,True,3
59:431870:14818:42858,59,431870,14818,4.699676480604317,,False,2
59:431895:14841:42883,59,431895,14841,5.315575584436488,6.163682327181405,True,3
59:431901:14847:42889,59,431901,14847,19.435834041952077,,False,2
59:431904:14850:42892,59,431904,14850,5.972611184237955,,False,2
59:431911:14856:42899,59,431911,14856,6.392496392496398,4.515904691514464,True,3
59:431972:14910:42960,59,431972,14910,11.81148588764658,11.809862726565267,True,3
59:432016:14950:43004,59,432016,14950,6.037499999999994,5.719102914389794,True,3
59:432023:14957:43011,59,432023,14957,5.424385322189906,,False,2
59:432078:15010:43066,59,432078,15010,6.108484992040481,,False,2
59:432099:15029:43087,59,432099,15029,4.52423078415395,,False,2
59:432128:15056:43116,59,432128,15056,5.419551459728218,,False,2
59:432205:15129:43193,59,432205,15129,36.203066857063206,,False,2
59:432209:15133:43197,59,432209,15133,4.83689204427521,,False,2
59:432236:15157:43224,59,432236,15157,6.477020561231093,4.7751140035105735,True,3
59:432261:15181:43249,59,432261,15181,5.533266151606767,7.210007377284171,True,3
59:432271:15191:43259,59,432271,15191,6.198356048897011,,False,2
59:432280:15200:43268,59,432280,15200,3.5520331085759267,,False,2
59:432281:15201:43269,59,432281,15201,3.7708915252322974,5.063247448102086,True,3
59:432285:15205:43273,59,432285,15205,5.034201243681586,,False,2
59:432345:15260:43333,59,432345,15260,4.567485610224061,,False,2
59:432354:15269:43342,59,432354,15269,4.563901830616047,,False,2
59:432360:15275:43348,59,432360,15275,6.862400441637099,,False,2
59:432365:15280:43353,59,432365,15280,4.391153770037604,,False,2
59:432412:15321:43400,59,432412,15321,5.038736092597134,,False,2
59:432437:15345:43425,59,432437,15345,3.5979632044108456,,False,2
59:432461:15368:43449,59,432461,15368,6.420879109304067,7.407105274003385,True,3
59:432523:15421:43511,59,432523,15421,3.690418269500178,,False,2
59:432540:15437:43528,59,432540,15437,6.371785013522825,6.43894163057702,True,3
59:432544:15441:43532,59,432544,15441,4.125047787355285,,False,2
59:432579:15474:43567,59,432579,15474,4.1510365926609545,,False,2
59:432659:15547:43647,59,432659,15547,5.2652026391616005,3.9068994918831095,True,3
59:432662:15550:43650,59,432662,15550,3.494403150529479,,False,2
59:432677:15565:43665,59,432677,15565,7.170225155279496,6.813930774997118,True,3
59:432687:15574:43675,59,432687,15574,3.5453008257136958,,False,2
59:432776:15647:43764,59,432776,15647,7.939355145602235,3.378125375423167,True,3
59:432778:15649:43766,59,432778,15649,6.505077330077327,8.68420656569593,True,3
59:432833:15700:43821,59,432833,15700,24.757582596136487,11.791365652579131,True,3
59:432850:15716:43838,59,432850,15716,7.724654734884972,,False,2
59:432862:15727:43850,59,432862,15727,5.203648062156667,,False,2
59:432872:15737:43860,59,432872,15737,6.102578847259693,,False,2
59:432884:15748:43872,59,432884,15748,5.951094980314963,4.822221261370174,True,3
59:432905:15767:43893,59,432905,15767,4.289247276652823,,False,2
59:432930:15791:43918,59,432930,15791,5.464476584588425,2.692515018186313,True,3
59:432939:15800:43927,59,432939,15800,3.502797678983086,,False,2
59:433063:15916:44051,59,433063,15916,4.263323184963937,,False,2
59:433094:15945:44082,59,433094,15945,6.931799212367004,,False,2
59:433097:15947:44085,59,433097,15947,6.468539323816785,,False,2
59:433127:15974:44115,59,433127,15974,5.171260169090964,,False,2
59:433139:15984:44127,59,433139,15984,5.893203611674949,,False,2
59:433162:16004:44150,59,433162,16004,5.71394361034649,,False,2
59:433171:16012:44159,59,433171,16012,6.256007403434609,,False,2
59:433199:16039:44187,59,433199,16039,4.1772140341724295,,False,2
59:433201:16041:44189,59,433201,16041,3.212191068172679,,False,2
59:433256:16090:44244,59,433256,16090,6.8762635739622056,11.402620617865601,True,3
59:433304:16134:44292,59,433304,16134,5.700865616574433,,False,2
59:433378:16201:44366,59,433378,16201,3.851625457875464,,False,2
59:433389:16211:44377,59,433389,16211,4.7880200978621446,,False,2
59:433420:16239:44408,59,433420,16239,4.798885716597503,,False,2
59:433451:16269:44439,59,433451,16269,7.0925491673994685,10.28138889075624,True,3
59:433489:16304:44477,59,433489,16304,4.651398917636591,,False,2
59:433498:16313:44486,59,433498,16313,5.7234525740630104,,False,2
59:433510:16325:44498,59,433510,16325,3.522350772464698,,False,2
59:433594:19:44582,59,433594,19,5.430165092737283,,False,2
59:433601:26:44589,59,433601,26,5.839944855303592,,False,2
59:433641:64:44629,59,433641,64,5.6922147581999525,3.7725632838500758,True,3
59:433645:68:44633,59,433645,68,3.1252964894556143,,False,2
59:433685:104:44673,59,433685,104,3.0821516816940147,3.7794450177504295,True,3
59:433689:107:44677,59,433689,107,6.4642213917222335,0.29019471369771566,True,3
59:433714:130:44702,59,433714,130,6.404202971095032,8.88583461659686,True,3
59:433724:139:44712,59,433724,139,5.184867346624358,,False,2
59:433756:170:44744,59,433756,170,6.444983538381564,,False,2
59:433776:187:44764,59,433776,187,6.494867294564237,,False,2
59:433787:197:44775,59,433787,197,3.2105738180601193,,False,2
59:433808:216:44796,59,433808,216,7.680519023741056,,False,2
59:433850:255:44838,59,433850,255,3.6896949744557332,4.273143450781305,True,3
59:433863:265:44851,59,433863,265,5.091359620771385,,False,2
59:433917:314:44905,59,433917,314,6.6466941142077545,9.209487154500785,True,3
59:433937:331:44925,59,433937,331,6.7860091921788595,7.916041225421978,True,3
59:433939:333:44927,59,433939,333,21.834188159009265,8.775124637566357,True,3
59:433964:356:44952,59,433964,356,3.14770651343542,2.1031222584403046,True,3
59:433971:363:44959,59,433971,363,4.085968338731078,4.706395339469218,True,3
59:434003:394:44991,59,434003,394,4.74437154080055,,False,2
59:434011:402:44999,59,434011,402,4.658877022089342,,False,2
59:434022:412:45010,59,434022,412,6.495845351479268,7.426010933040978,True,3
59:434025:415:45013,59,434025,415,4.016482847734565,,False,2
59:434089:475:45077,59,434089,475,5.736933541099461,,False,2
59:434142:527:45130,59,434142,527,7.9897013641391155,,False,2
59:434167:550:45155,59,434167,550,3.6006554659835786,2.6403474335559025,True,3
59:434192:572:45180,59,434192,572,5.431363615981347,,False,2
59:434217:595:45205,59,434217,595,31.522781774580334,30.868256921957343,True,3
59:434229:604:45217,59,434229,604,3.803738711831052,,False,2
59:434232:606:45220,59,434232,606,4.823275862068968,,False,2
59:434261:631:45249,59,434261,631,4.416495022479438,,False,2
59:434267:637:45255,59,434267,637,6.312136015433737,,False,2
59:434280:648:45268,59,434280,648,4.790710895983203,4.1742774518304415,True,3
59:434285:653:45273,59,434285,653,4.578150428546913,5.930340894647145,True,3
59:434307:674:45295,59,434307,674,6.6681135819511255,,False,2
59:434377:739:45365,59,434377,739,6.693846837910865,8.94908820644703,True,3
59:434379:741:45367,59,434379,741,5.192851824274015,4.0485821230423085,True,3
59:434402:758:45390,59,434402,758,5.516761024455995,,False,2
59:434426:778:45414,59,434426,778,4.95680229955164,7.382691148223309,True,3
59:434432:784:45420,59,434432,784,4.602849424019219,,False,2
59:434433:785:45421,59,434433,785,6.224805706716886,,False,2
59:434439:791:45427,59,434439,791,4.853785586400932,,False,2
59:434453:805:45441,59,434453,805,5.420151097595742,5.0030411092232825,True,3
59:434476:826:45464,59,434476,826,5.879500119629661,,False,2
59:434495:845:45483,59,434495,845,4.366652954888252,,False,2
59:434497:847:45485,59,434497,847,5.0557672164734875,,False,2
59:434517:867:45505,59,434517,867,5.107312273913799,,False,2
59:434546:896:45534,59,434546,896,5.3602884194211455,4.500517441384709,True,3
59:434570:919:45558,59,434570,919,7.814588859416453,,False,2
59:434586:933:45574,59,434586,933,5.9128396370760115,7.7372885079128295,True,3
59:434608:954:45596,59,434608,954,7.893875404014139,,False,2
59:434631:975:45619,59,434631,975,5.632749480907222,8.342025542884883,True,3
59:434637:981:45625,59,434637,981,5.313725490196084,,False,2
59:434668:1011:45656,59,434668,1011,3.769425073342724,,False,2
59:434691:1032:45679,59,434691,1032,4.860644307598349,,False,2
