feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run,selector
B8_peak_sample,-1.000445737969952,s02d_binned_timewalk_drift0,s02b_template,0,12153,1323,63,dynamic_range
B8_area_over_amp,-2.746678919787865,s02d_binned_timewalk_drift0,s02b_template,0,12153,1323,63,dynamic_range
B8_template_sse,-0.632643505255197,s02d_binned_timewalk_drift0,s02b_template,0,12153,1323,63,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_intercept,27.53936891377779,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_log_amp,-177.9718601796193,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_log_amp2,91.2098146740104,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_inv_amp,-8.282640692042127,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_peak_sample,0.09071971766689567,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_area_over_amp,-4.329658882385606,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_template_sse,1.9247305183774666,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_intercept,26.95116253982063,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_log_amp,-205.33590301533016,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_log_amp2,122.31520509452766,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_inv_amp,-3.8483287090686558,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_peak_sample,-2.318947765029725,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_area_over_amp,-2.3896795151229897,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_template_sse,0.02853357027954015,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_intercept,-54.490540518419984,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_log_amp,-37.055549992801836,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_log_amp2,32.452274352900766,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_inv_amp,-1.8022373707435513,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_peak_sample,-1.0003305204183193,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_area_over_amp,-2.750167747880455,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_template_sse,-0.6300923175792293,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B4_run_z1,-0.06096088292860586,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B6_run_z1,0.1243596017003443,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
B8_run_z1,-0.04456924494029983,s02d_binned_timewalk_drift1,s02b_template,1,12153,1323,63,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_intercept,27.303888802333983,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_log_amp,-178.13817368093538,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_log_amp2,91.46071071205219,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_inv_amp,-8.273227338926054,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_peak_sample,0.05665138921056374,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_area_over_amp,-4.339934572093084,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_template_sse,1.9115897091014271,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_intercept,27.43178038738328,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_log_amp,-207.12237620203157,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_log_amp2,123.481836808617,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_inv_amp,-3.887281886618262,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_peak_sample,-2.371627155207256,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_area_over_amp,-2.417813973335304,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_template_sse,0.029273863564393245,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_intercept,-54.73567831507858,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_log_amp,-37.43088694179546,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_log_amp2,32.861013822014044,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_inv_amp,-1.73947788369967,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_peak_sample,-1.069631939380926,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_area_over_amp,-2.671038313025948,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_template_sse,-0.6132287984981032,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_run_z1,-0.07564722045769319,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_run_z1,0.1033870000333748,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_run_z1,-0.0783983216709115,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B4_run_z2,0.1469731179968371,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B6_run_z2,0.19745754945238053,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
B8_run_z2,0.32574965333394107,s02d_binned_timewalk_drift2,s02b_template,2,12153,1323,63,dynamic_range
intercept,0.0,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B4_intercept,9.34850484094555,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B4_log_amp,-15.806233521949274,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B4_log_amp2,8.56761688728939,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B4_inv_amp,-1.8060017166593438,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B4_peak_sample,0.5275209604516606,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B4_area_over_amp,-1.3677674915338278,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B4_template_sse,0.19218388850939244,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B6_intercept,-19.74372076192059,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B6_log_amp,47.45702633841431,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B6_log_amp2,-23.25032909335268,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B6_inv_amp,0.8312796002069239,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B6_peak_sample,0.4665650049999027,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B6_area_over_amp,-0.3181197613697261,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B6_template_sse,-0.5195288399197033,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B8_intercept,10.395217019013595,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B8_log_amp,-3.2592369445686917,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B8_log_amp2,-2.4550421255539785,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B8_inv_amp,0.2197149596580369,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B8_peak_sample,0.29698400466501795,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B8_area_over_amp,1.0164458469750177,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
B8_template_sse,0.4175593892227055,s02d_global_timewalk_drift0,template_phase,0,12153,1323,63,dynamic_range
intercept,0.0,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_intercept,9.315733272112055,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_log_amp,-15.991515489919053,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_log_amp2,8.683838810850125,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_inv_amp,-1.817142315267665,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_peak_sample,0.5223372528718374,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_area_over_amp,-1.3791860336832282,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_template_sse,0.18947966789317902,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_intercept,-19.65418827349212,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_log_amp,47.03065324228055,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_log_amp2,-23.03592966651716,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_inv_amp,0.8247304344534351,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_peak_sample,0.46636618981616684,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_area_over_amp,-0.31414436787810296,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_template_sse,-0.5140105220029925,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_intercept,10.338456084527158,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_log_amp,-3.39324199124933,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_log_amp2,-2.390946794056089,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_inv_amp,0.2114577612427106,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_peak_sample,0.2970969675944689,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_area_over_amp,1.0131178148535203,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_template_sse,0.42000748000274074,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B4_run_z1,0.07397469184384402,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B6_run_z1,-0.024792885731326805,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
B8_run_z1,-0.04254812704670094,s02d_global_timewalk_drift1,template_phase,1,12153,1323,63,dynamic_range
intercept,0.0,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_intercept,9.350885759026491,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_log_amp,-15.886858777770774,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_log_amp2,8.525548352468299,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_inv_amp,-1.82309849048038,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_peak_sample,0.543859622848363,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_area_over_amp,-1.3726944481129977,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_template_sse,0.19778644806578108,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_intercept,-19.631306444383693,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_log_amp,46.83128603598277,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_log_amp2,-22.90576741636737,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_inv_amp,0.8203837746403543,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_peak_sample,0.4604937662958024,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_area_over_amp,-0.3172803819415826,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_template_sse,-0.5139259779695059,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_intercept,10.280421767258305,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_log_amp,-3.434990130626234,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_log_amp2,-2.3455268086244994,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_inv_amp,0.21842397382988527,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_peak_sample,0.28940282472220696,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_area_over_amp,1.0219035063494566,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_template_sse,0.4218806325276479,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_run_z1,0.08325251681408474,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_run_z1,-0.027130941298842276,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_run_z1,-0.046304078318837344,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B4_run_z2,-0.09284746198139894,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B6_run_z2,0.022012640597678365,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
B8_run_z2,0.036167068340330365,s02d_global_timewalk_drift2,template_phase,2,12153,1323,63,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B4_intercept,30.913362849388157,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B4_log_amp,-181.64196319225545,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B4_log_amp2,93.39651356259469,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B4_inv_amp,-8.151629436587642,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B4_peak_sample,0.08126980370739223,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B4_area_over_amp,-4.2706895442163155,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B4_template_sse,1.8499772211973222,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B6_intercept,18.377089191508794,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B6_log_amp,-183.95718152315342,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B6_log_amp2,111.18197466031191,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B6_inv_amp,-3.3724672189881195,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B6_peak_sample,-2.301695487482297,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B6_area_over_amp,-2.3328217834647353,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B6_template_sse,-0.1448722875094631,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B8_intercept,-49.29044866745038,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B8_log_amp,-44.48496423349227,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B8_log_amp2,36.595332698545576,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B8_inv_amp,-2.028225073846869,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B8_peak_sample,-0.9828346911580382,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B8_area_over_amp,-2.8363398212099282,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
B8_template_sse,-0.5886664103644442,s02d_binned_timewalk_drift0,s02b_template,0,13206,270,65,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_intercept,30.74485819360639,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_log_amp,-181.08605694848478,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_log_amp2,93.10173288533596,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_inv_amp,-8.129733663100515,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_peak_sample,0.08276085100193234,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_area_over_amp,-4.257301102431676,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_template_sse,1.847596707452661,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_intercept,18.52629698003621,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_log_amp,-184.08388950008393,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_log_amp2,111.25016488895896,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_inv_amp,-3.3775341630102838,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_peak_sample,-2.3008121282848744,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_area_over_amp,-2.3385306329559215,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_template_sse,-0.14673826827629732,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_intercept,-49.2711517880537,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_log_amp,-44.38111720275995,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_log_amp2,36.547179842608685,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_inv_amp,-2.0185029900446687,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_peak_sample,-0.9782350971383126,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_area_over_amp,-2.8372656116944257,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_template_sse,-0.5949426247510045,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B4_run_z1,-0.05441346605518482,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B6_run_z1,0.033423963620372366,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
B8_run_z1,0.092834049282092,s02d_binned_timewalk_drift1,s02b_template,1,13206,270,65,dynamic_range
intercept,0.0,s02d_binned_timewalk_drift2,s02b_template,2,13206,270,65,dynamic_range
