event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7
5727,2,1000010020,deuteron,1,1,21.7387,21.7387,0,1,0,1,0,21.7387,21.7387,0,0,0,21.7387,0,0,0,0,0,0,0
5741,1,2212,proton,0,1,4.6267018,4.6267018,0,1,0,1,0,4.6267018,4.6267018,0,0,0,4.6267018,0,0,0,0,0,0,0
5742,1,2212,proton,0,1,133.24374,28.032548,105.21119,0.21038548,6,7,3.2836278,45.931974,28.032548,33.71947,68.829027,2.6626943,13.54544,14.487108,15.346926,18.372544,22.897053,45.931974,2.6626943,0
5743,1,2212,proton,0,1,97.262786,24.564535,72.69825,0.25255842,6,7,2.969527,22.408773,24.564535,28.975617,41.028791,2.6938421,11.501737,13.062798,13.852176,15.123441,18.620018,22.408773,2.6938421,0
5745,2,1000010020,deuteron,1,1,131.50302,50.652569,80.850451,0.38518179,3,4,1.7535248,41.362842,50.652569,80.850451,0,0,23.122502,27.530067,39.487609,41.362842,0,0,0,0
5746,2,1000010020,deuteron,1,1,70.988743,70.988743,0,1,1,2,0.27416603,51.526041,70.988743,0,0,0,51.526041,19.462702,0,0,0,0,0,0
5756,1,2212,proton,0,1,147.18358,24.423904,122.75967,0.16594178,7,8,4.2253206,29.1898,24.423904,28.700465,37.793844,56.265364,11.68682,12.737084,13.895878,14.804587,16.681767,21.112078,29.1898,27.075563
5763,2,1000010020,deuteron,1,1,74.998718,74.998718,0,1,1,2,0.41385931,43.9598,74.998718,0,0,0,43.9598,31.038918,0,0,0,0,0,0
5767,1,2212,proton,0,1,135.12663,25.355015,109.77161,0.18763892,6,7,3.6118367,30.902024,25.355015,32.044619,51.923828,25.803166,11.902303,13.452712,14.947587,17.097033,21.021804,30.902024,25.803166,0
5772,1,2212,proton,0,1,135.16436,25.548051,109.61631,0.18901469,6,7,3.6314205,30.491014,25.548051,31.729643,50.396835,27.489835,12.199543,13.348508,14.716158,17.013485,19.905821,30.491014,27.489835,0
5773,2,1000010020,deuteron,1,1,5.8916232,5.8916232,0,1,0,1,0,5.8916232,5.8916232,0,0,0,5.8916232,0,0,0,0,0,0,0
5776,1,2212,proton,0,1,131.94419,27.884896,104.05929,0.21133857,5,6,3.2327803,45.745885,27.884896,34.35332,69.705974,0,13.384339,14.500557,15.583718,18.769603,23.960089,45.745885,0,0
5782,2,1000010020,deuteron,1,1,83.08901,83.08901,0,1,1,2,0.57471875,47.752812,83.08901,0,0,0,35.336198,47.752812,0,0,0,0,0,0
5785,2,1000010020,deuteron,1,1,65.322177,65.322177,0,1,0,1,0,65.322177,65.322177,0,0,0,65.322177,0,0,0,0,0,0,0
5795,1,2212,proton,0,1,102.54515,21.954285,80.590861,0.21409385,7,8,3.6912374,17.382482,21.954285,23.673947,29.670913,27.246002,10.42086,11.533426,11.864454,11.809493,13.866423,15.80449,17.382482,9.8635199
5796,2,1000010020,deuteron,1,1,1.3473893,1.3473893,0,1,0,1,0,1.3473893,1.3473893,0,0,0,1.3473893,0,0,0,0,0,0,0
5796,1,2212,proton,0,1,57.85397,57.85397,0,1,1,2,0.52289648,30.251637,57.85397,0,0,0,27.602333,30.251637,0,0,0,0,0,0
5810,2,1000010020,deuteron,1,1,72.860667,72.860667,0,1,1,2,0.38267601,44.978638,72.860667,0,0,0,44.978638,27.882029,0,0,0,0,0,0
5815,1,2212,proton,0,1,135.70875,26.82494,108.88381,0.19766551,6,7,3.5846525,29.282834,26.82494,31.96995,49.426288,27.487575,13.011223,13.813718,15.168289,16.801662,20.143454,29.282834,27.487575,0
5819,2,1000010020,deuteron,1,1,28.866695,28.866695,0,1,0,1,0,28.866695,28.866695,0,0,0,28.866695,0,0,0,0,0,0,0
5821,1,2212,proton,0,1,120.93629,22.84243,98.093862,0.18887986,7,8,4.0417787,23.550097,22.84243,26.501388,29.753882,41.838592,10.419712,12.422718,12.391062,14.110326,14.089155,15.664727,18.288495,23.550097
5831,1,2212,proton,0,1,128.86436,27.45815,101.40621,0.21307792,5,6,3.2152298,43.739954,27.45815,33.979531,67.426676,0,12.826827,14.631322,15.68805,18.291481,23.686722,43.739954,0,0
5832,1,2212,proton,0,1,114.74388,21.393702,93.350174,0.18644744,7,8,4.0413742,21.845695,21.393702,24.451149,29.63357,39.265455,10.183749,11.209953,12.092447,12.358702,14.354283,15.279287,17.41976,21.845695
5843,2,1000010020,deuteron,1,1,44.689106,44.689106,0,1,1,2,0.47592207,23.420574,44.689106,0,0,0,23.420574,21.268532,0,0,0,0,0,0
5849,1,2212,proton,0,1,118.27042,22.358791,95.911628,0.18904804,7,8,4.0402208,22.510383,22.358791,24.847398,30.644819,40.419412,10.807928,11.550864,11.990502,12.856896,14.514896,16.129923,17.909029,22.510383
5854,2,1000010020,deuteron,1,1,77.159413,77.159413,0,1,1,2,0.45944871,41.708621,77.159413,0,0,0,41.708621,35.450792,0,0,0,0,0,0
5858,1,2212,proton,0,1,129.82853,24.013562,105.81497,0.18496368,7,8,4.1269291,27.486003,24.013562,26.241184,32.180606,47.393177,11.514532,12.499029,12.825716,13.415468,15.351826,16.82878,19.907174,27.486003
5873,1,2212,proton,0,1,33.115674,22.29532,10.820354,0.6732558,2,3,0.99274699,11.234777,22.29532,10.820354,0,0,11.060543,11.234777,10.820354,0,0,0,0,0
5874,2,1000010020,deuteron,1,1,18.105435,18.105435,0,1,0,1,0,18.105435,18.105435,0,0,0,18.105435,0,0,0,0,0,0,0
5874,1,2212,proton,0,1,128.4616,25.248277,103.21332,0.19654339,6,7,3.5438814,33.862931,25.248277,30.338506,52.967099,19.907715,12.34756,12.900717,13.841184,16.497321,19.104168,33.862931,19.907715,0
5875,2,1000010020,deuteron,1,1,13.855025,13.855025,0,1,0,1,0,13.855025,13.855025,0,0,0,13.855025,0,0,0,0,0,0,0
5877,1,2212,proton,0,1,126.57578,22.7626,103.81318,0.17983377,7,8,4.1419797,27.205909,22.7626,26.407928,30.787812,46.617442,11.184111,11.57849,13.004801,13.403127,14.372771,16.415041,19.411533,27.205909
5883,2,1000010020,deuteron,1,1,71.580363,71.580363,0,1,1,2,0.33136071,47.861443,71.580363,0,0,0,47.861443,23.71892,0,0,0,0,0,0
5885,2,1000010020,deuteron,1,1,89.122232,89.122232,0,1,1,2,0.62740804,55.916005,89.122232,0,0,0,33.206227,55.916005,0,0,0,0,0,0
5885,1,2212,proton,0,1,55.892859,55.892859,0,1,1,2,0.44464628,31.040307,55.892859,0,0,0,31.040307,24.852552,0,0,0,0,0,0
5886,2,1000010020,deuteron,1,1,80.852901,80.852901,0,1,1,2,0.52847295,42.728571,80.852901,0,0,0,38.12433,42.728571,0,0,0,0,0,0
5886,1,2212,proton,0,1,45.473478,45.473478,0,1,0,1,0,45.473478,45.473478,0,0,0,45.473478,0,0,0,0,0,0,0
5889,1,2212,proton,0,1,57.001219,22.418816,34.582403,0.39330414,4,5,1.9722149,12.531447,22.418816,24.933555,9.6488486,0,10.994112,11.424704,12.402107,12.531447,9.6488486,0,0,0
5893,2,1000010020,deuteron,1,1,119.76361,55.077837,64.685769,0.45988793,2,3,1.335739,64.685769,55.077837,64.685769,0,0,24.476459,30.601378,64.685769,0,0,0,0,0
5893,1,2212,proton,0,1,13.581644,13.581644,0,1,0,1,0,13.581644,13.581644,0,0,0,13.581644,0,0,0,0,0,0,0
5899,2,1000010020,deuteron,1,1,129.76719,48.869826,80.897367,0.37659616,3,4,1.7779043,41.994272,48.869826,80.897367,0,0,21.945187,26.924639,38.903094,41.994272,0,0,0,0
5900,2,1000010020,deuteron,1,1,34.042221,34.042221,0,1,1,2,0.31892743,23.185223,34.042221,0,0,0,23.185223,10.856998,0,0,0,0,0,0
5907,2,1000010020,deuteron,1,1,70.91333,70.91333,0,1,1,2,0.31724542,48.416401,70.91333,0,0,0,48.416401,22.496929,0,0,0,0,0,0
5908,2,1000010020,deuteron,1,1,134.38747,47.935793,86.45168,0.35669837,3,4,1.853888,50.151127,47.935793,86.45168,0,0,21.850952,26.084841,36.300553,50.151127,0,0,0,0
5917,2,1000010020,deuteron,1,1,47.29569,47.29569,0,1,1,2,0.5321165,25.166817,47.29569,0,0,0,22.128873,25.166817,0,0,0,0,0,0
5920,2,1000010020,deuteron,1,1,83.201971,83.201971,0,1,1,2,0.55581004,46.24449,83.201971,0,0,0,36.95748,46.24449,0,0,0,0,0,0
5920,1,2212,proton,0,1,90.600105,40.682,49.918105,0.44902818,3,4,1.4503101,41.223131,40.682,49.918105,0,0,17.814935,22.867066,41.223131,8.6949738,0,0,0,0
5942,2,1000010020,deuteron,1,1,71.028172,71.028172,0,1,1,2,0.31678308,48.527649,71.028172,0,0,0,48.527649,22.500523,0,0,0,0,0,0
5949,1,2212,proton,0,1,135.86415,25.700143,110.164,0.1891606,6,7,3.6571674,30.41142,25.700143,31.485364,48.267219,30.41142,12.40397,13.296173,14.953177,16.532187,19.72578,28.541439,30.41142,0
5952,1,2212,proton,0,1,9.5535676,9.5535676,0,1,0,1,0,9.5535676,9.5535676,0,0,0,9.5535676,0,0,0,0,0,0,0
5957,2,1000010020,deuteron,1,1,93.132239,93.132239,0,1,1,2,0.65485365,60.987987,93.132239,0,0,0,32.144252,60.987987,0,0,0,0,0,0
5960,1,2212,proton,0,1,23.712013,23.712013,0,1,1,2,0.46284043,12.737135,23.712013,0,0,0,12.737135,10.974879,0,0,0,0,0,0
5961,1,2212,proton,0,1,138.37404,25.65877,112.71527,0.18543052,6,7,3.7217603,35.324381,25.65877,31.523143,45.867741,35.324381,12.281559,13.377211,15.031019,16.492124,19.205617,26.662124,35.324381,0
5963,2,1000010020,deuteron,1,1,80.213978,47.794868,32.41911,0.59584214,2,3,1.1333835,32.41911,47.794868,32.41911,0,0,21.719887,26.074981,32.41911,0,0,0,0,0
5966,1,2212,proton,0,1,123.08452,22.444172,100.64035,0.18234764,7,8,4.0980502,24.97885,22.444172,25.948904,31.280721,43.41072,10.918697,11.525474,12.159038,13.789866,14.653399,16.627322,18.43187,24.97885
5968,2,1000010020,deuteron,1,1,53.745609,53.745609,0,1,0,1,0,53.745609,53.745609,0,0,0,53.745609,0,0,0,0,0,0,0
5968,1,2212,proton,0,1,91.331899,39.21175,52.120149,0.42933247,3,4,1.5554876,36.086414,39.21175,52.120149,0,0,17.42015,21.7916,36.086414,16.033735,0,0,0,0
5970,1,2212,proton,0,1,125.90637,22.365167,103.54121,0.17763332,7,8,4.156215,26.635448,22.365167,25.954368,30.81142,46.77542,10.918448,11.446719,12.618408,13.33596,14.742524,16.068895,20.139972,26.635448
5975,2,1000010020,deuteron,1,1,91.043004,91.043004,0,1,1,2,0.64155303,58.408915,91.043004,0,0,0,32.634089,58.408915,0,0,0,0,0,0
5975,1,2212,proton,0,1,41.555624,41.555624,0,1,0,1,0,41.555624,41.555624,0,0,0,41.555624,0,0,0,0,0,0,0
5979,2,1000010020,deuteron,1,1,60.866367,60.866367,0,1,1,2,0.39826032,36.625708,60.866367,0,0,0,36.625708,24.240659,0,0,0,0,0,0
5984,2,1000010020,deuteron,1,1,1.2135737,1.2135737,0,1,0,1,0,1.2135737,1.2135737,0,0,0,1.2135737,0,0,0,0,0,0,0
5986,2,1000010020,deuteron,1,1,87.768128,87.768128,0,1,1,2,0.61441227,53.925815,87.768128,0,0,0,33.842314,53.925815,0,0,0,0,0,0
5986,1,2212,proton,0,1,60.53303,60.53303,0,1,1,2,0.55382692,33.524821,60.53303,0,0,0,27.008208,33.524821,0,0,0,0,0,0
5999,1,2212,proton,0,1,128.65758,23.437979,105.2196,0.18217333,7,8,4.1402205,27.319721,23.437979,26.726844,30.914296,47.578457,11.445802,11.992177,12.858147,13.868697,14.005774,16.908523,20.258736,27.319721
6001,2,1000010020,deuteron,1,2,89.299569,89.299569,0,1,1,2,0.61537682,54.952885,89.299569,0,0,0,34.346685,54.952885,0,0,0,0,0,0
6001,1,2212,proton,0,2,31.31485,31.31485,0,1,0,1,0,31.31485,31.31485,0,0,0,31.31485,0,0,0,0,0,0,0
6002,1,2212,proton,0,2,61.506637,61.506637,0,1,1,2,0.56545886,34.779473,61.506637,0,0,0,26.727164,34.779473,0,0,0,0,0,0
6017,1,2212,proton,0,2,127.95304,28.240345,99.712691,0.22070867,5,6,3.1370822,38.925643,28.240345,35.309916,64.402775,0,13.23391,15.006435,16.073738,19.236178,25.477133,38.925643,0,0
6022,1,2212,proton,0,2,2.7117227,2.7117227,0,1,0,1,0,2.7117227,2.7117227,0,0,0,2.7117227,0,0,0,0,0,0,0
6023,1,2212,proton,0,2,144.99258,24.230435,120.76214,0.167115,7,8,4.1687307,32.67698,24.230435,28.891927,37.232639,54.637578,11.211198,13.019237,14.321327,14.5706,16.887939,20.3447,32.67698,21.960598
6035,1,2212,proton,0,2,67.684879,67.684879,0,1,1,2,0.65448187,44.298526,67.684879,0,0,0,23.386353,44.298526,0,0,0,0,0,0
6037,2,1000010020,deuteron,1,2,80.577797,80.577797,0,1,1,2,0.52471088,42.280047,80.577797,0,0,0,38.29775,42.280047,0,0,0,0,0,0
6037,1,2212,proton,0,2,43.252878,43.252878,0,1,0,1,0,43.252878,43.252878,0,0,0,43.252878,0,0,0,0,0,0,0
6041,2,1000010020,deuteron,1,2,130.25076,49.837157,80.413599,0.38262471,3,4,1.7735279,42.386331,49.837157,80.413599,0,0,22.047331,27.789826,38.027268,42.386331,0,0,0,0
6046,2,1000010020,deuteron,1,2,81.97706,81.97706,0,1,1,2,0.55421059,45.432554,81.97706,0,0,0,36.544505,45.432554,0,0,0,0,0,0
6046,1,2212,proton,0,2,39.392411,39.392411,0,1,0,1,0,39.392411,39.392411,0,0,0,39.392411,0,0,0,0,0,0,0
6048,2,1000010020,deuteron,1,2,122.98313,52.558672,70.424456,0.4273649,3,4,1.5723268,47.520754,52.558672,70.424456,0,0,22.941616,29.617056,47.520754,22.903702,0,0,0,0
6050,2,1000010020,deuteron,1,2,80.030759,80.030759,0,1,1,2,0.52141199,41.728998,80.030759,0,0,0,38.301761,41.728998,0,0,0,0,0,0
6050,1,2212,proton,0,2,91.164491,39.954712,51.209779,0.43827055,3,4,1.5114132,37.586283,39.954712,51.209779,0,0,18.210549,21.744163,37.586283,13.623496,0,0,0,0
6059,2,1000010020,deuteron,1,2,71.41226,71.41226,0,1,1,2,0.3473374,46.608112,71.41226,0,0,0,46.608112,24.804148,0,0,0,0,0,0
6061,2,1000010020,deuteron,1,2,93.381205,93.381205,0,1,1,2,0.66543601,62.139217,93.381205,0,0,0,31.241988,62.139217,0,0,0,0,0,0
6065,1,2212,proton,0,2,7.7477676,7.7477676,0,1,0,1,0,7.7477676,7.7477676,0,0,0,7.7477676,0,0,0,0,0,0,0
6068,1,2212,proton,0,2,132.72155,24.897951,107.8236,0.18759539,6,7,3.5817879,31.800221,24.897951,31.978435,52.930835,22.914329,11.505041,13.39291,14.957304,17.021131,21.130615,31.800221,22.914329,0
6072,2,1000010020,deuteron,1,2,79.634575,79.634575,0,1,1,2,0.51755804,41.215515,79.634575,0,0,0,38.41906,41.215515,0,0,0,0,0,0
6072,1,2212,proton,0,2,88.242688,42.226424,46.016264,0.47852604,2,3,1.3059824,46.016264,42.226424,46.016264,0,0,19.015555,23.210868,46.016264,0,0,0,0,0
6074,1,2212,proton,0,2,141.42673,25.394036,116.03269,0.17955614,6,7,3.8318372,42.854516,25.394036,30.461548,42.716626,42.854516,12.117269,13.276768,14.506858,15.95469,18.940582,23.776044,42.854516,0
6080,2,1000010020,deuteron,1,2,46.787798,46.787798,0,1,0,1,0,46.787798,46.787798,0,0,0,46.787798,0,0,0,0,0,0,0
6080,1,2212,proton,0,2,90.854129,38.33433,52.519799,0.42193272,3,4,1.596037,33.877958,38.33433,52.519799,0,0,17.009218,21.325113,33.877958,18.641841,0,0,0,0
6086,2,1000010020,deuteron,1,2,68.850261,68.850261,0,1,1,2,0.23586718,52.610744,68.850261,0,0,0,52.610744,16.239517,0,0,0,0,0,0
6087,1,2212,proton,0,2,138.9733,25.928325,113.04498,0.18657054,6,7,3.7141265,35.668422,25.928325,31.563086,45.81347,35.668422,13.12439,12.803935,14.968059,16.595028,19.438591,26.374879,35.668422,0
6088,2,1000010020,deuteron,1,2,78.955563,78.955563,0,1,1,2,0.61522934,48.575779,78.955563,0,0,0,30.379784,48.575779,0,0,0,0,0,0
6088,1,2212,proton,0,2,49.318568,49.318568,0,1,1,2,0.075835692,45.57846,49.318568,0,0,0,45.57846,3.7401077,0,0,0,0,0,0
6092,1,2212,proton,0,2,137.90753,25.330364,112.57717,0.18367643,6,7,3.7574546,36.658517,25.330364,30.510002,45.408653,36.658517,11.895714,13.434649,14.739219,15.770783,19.038495,26.370157,36.658517,0
6094,1,2212,proton,0,2,136.83979,25.57598,111.26381,0.18690456,6,7,3.7263526,34.918291,25.57598,30.856966,45.488553,34.918291,12.127022,13.448958,14.044121,16.812844,19.014941,26.473612,34.918291,0
6104,1,2212,proton,0,2,130.47317,27.572598,102.90057,0.21132772,5,6,3.2387241,46.276403,27.572598,33.739092,69.161482,0,13.357682,14.214916,15.787912,17.95118,22.885078,46.276403,0,0
6110,1,2212,proton,0,2,124.27802,22.980747,101.29727,0.18491401,7,8,4.1481819,25.979843,22.980747,24.427838,30.796969,46.072466,11.123052,11.857696,11.473012,12.954827,14.539845,16.257124,20.092623,25.979843
6114,2,1000010020,deuteron,1,2,91.550352,91.550352,0,1,1,2,0.64540085,59.086675,91.550352,0,0,0,32.463677,59.086675,0,0,0,0,0,0
6114,1,2212,proton,0,2,17.348172,17.348172,0,1,0,1,0,17.348172,17.348172,0,0,0,17.348172,0,0,0,0,0,0,0
6115,2,1000010020,deuteron,1,2,42.322457,42.322457,0,1,0,1,0,42.322457,42.322457,0,0,0,42.322457,0,0,0,0,0,0,0
6115,1,2212,proton,0,2,135.24479,26.523814,108.72098,0.19611708,6,7,3.6139298,29.675013,26.523814,30.927012,49.851284,27.942684,12.829437,13.694377,14.446473,16.480539,20.176271,29.675013,27.942684,0
6120,1,2212,proton,0,2,131.92988,25.948427,105.98145,0.19668347,6,7,3.4847012,34.911163,25.948427,32.344655,56.611753,17.025044,11.961655,13.986772,14.792972,17.551683,21.700591,34.911163,17.025044,0
6126,2,1000010020,deuteron,1,2,70.371836,70.371836,0,1,1,2,0.32228591,47.691985,70.371836,0,0,0,47.691985,22.679851,0,0,0,0,0,0
6126,1,2212,proton,0,2,51.802487,51.802487,0,1,1,2,0.31774361,35.342578,51.802487,0,0,0,35.342578,16.459909,0,0,0,0,0,0
6128,1,2212,proton,0,2,45.756349,25.795575,19.960774,0.56375948,3,4,1.2642407,15.604164,25.795575,19.960774,0,0,12.226695,13.56888,15.604164,4.3566097,0,0,0,0
6130,2,1000010020,deuteron,1,2,127.12435,50.497109,76.627245,0.39722608,3,4,1.696659,41.998392,50.497109,76.627245,0,0,22.693769,27.80334,41.998392,34.628853,0,0,0,0
6132,2,1000010020,deuteron,1,2,56.13644,56.13644,0,1,0,1,0,56.13644,56.13644,0,0,0,56.13644,0,0,0,0,0,0,0
6132,1,2212,proton,0,2,88.509725,40.539091,47.970634,0.4580185,2,3,1.3351877,47.970634,40.539091,47.970634,0,0,18.30326,22.235831,47.970634,0,0,0,0,0
6136,2,1000010020,deuteron,1,2,87.061326,87.061326,0,1,1,2,0.61373253,53.432368,87.061326,0,0,0,33.628958,53.432368,0,0,0,0,0,0
6136,1,2212,proton,0,2,62.592954,62.592954,0,1,1,2,0.58346114,36.520557,62.592954,0,0,0,26.072398,36.520557,0,0,0,0,0,0
6138,2,1000010020,deuteron,1,2,133.35169,48.462083,84.889604,0.3634156,3,4,1.8354934,48.978676,48.462083,84.889604,0,0,22.45382,26.008263,35.910928,48.978676,0,0,0,0
6144,2,1000010020,deuteron,1,2,44.545388,44.545388,0,1,1,2,0.43782491,25.042307,44.545388,0,0,0,25.042307,19.503081,0,0,0,0,0,0
6144,1,2212,proton,0,2,38.068125,38.068125,0,1,0,1,0,38.068125,38.068125,0,0,0,38.068125,0,0,0,0,0,0,0
6149,2,1000010020,deuteron,1,2,75.500915,75.500915,0,1,1,2,0.43692628,42.512581,75.500915,0,0,0,42.512581,32.988334,0,0,0,0,0,0
6149,1,2212,proton,0,2,51.299894,51.299894,0,1,1,2,0.29157599,36.342077,51.299894,0,0,0,36.342077,14.957817,0,0,0,0,0,0
6152,1,2212,proton,0,2,129.03873,27.89481,101.14392,0.21617393,5,6,3.1183685,37.213242,27.89481,36.730186,64.413738,0,13.638605,14.256205,16.92463,19.805556,27.200496,37.213242,0,0
6153,1,2212,proton,0,2,116.24277,21.157275,95.08549,0.18200939,7,8,4.0801051,22.65518,21.157275,24.722608,29.913694,40.449188,9.8818636,11.275412,11.836087,12.886521,14.243229,15.670465,17.794007,22.65518
6158,1,2212,proton,0,2,135.47649,25.675006,109.80149,0.18951631,6,7,3.6466707,30.80322,25.675006,31.189887,50.876443,27.735158,11.618819,14.056187,14.307627,16.88226,20.073224,30.80322,27.735158,0
6162,2,1000010020,deuteron,1,2,121.5162,53.763368,67.752835,0.44243785,3,4,1.4555131,56.165618,53.763368,67.752835,0,0,23.987832,29.775536,56.165618,11.587217,0,0,0,0
6162,1,2212,proton,0,2,63.596891,63.596891,0,1,1,2,0.59700693,37.967785,63.596891,0,0,0,25.629106,37.967785,0,0,0,0,0,0
6168,1,2212,proton,0,2,134.665,26.345209,108.31979,0.19563516,6,7,3.5514903,32.109191,26.345209,31.723074,53.804302,22.792413,12.431898,13.913311,14.901977,16.821097,21.69511,32.109191,22.792413,0
6169,2,1000010020,deuteron,1,2,76.473577,76.473577,0,1,1,2,0.4423135,42.648282,76.473577,0,0,0,42.648282,33.825295,0,0,0,0,0,0
6178,1,2212,proton,0,2,37.658342,37.658342,0,1,0,1,0,37.658342,37.658342,0,0,0,37.658342,0,0,0,0,0,0,0
6186,2,1000010020,deuteron,1,2,43.843585,43.843585,0,1,0,1,0,43.843585,43.843585,0,0,0,43.843585,0,0,0,0,0,0,0
6192,1,2212,proton,0,2,61.442336,25.176534,36.265801,0.40975874,4,5,1.8971721,15.003761,25.176534,28.601482,7.6643193,0,11.473852,13.702682,13.597721,15.003761,7.6643193,0,0,0
6204,1,2212,proton,0,2,14.275321,14.275321,0,1,1,2,0.20447244,11.356411,14.275321,0,0,0,11.356411,2.9189096,0,0,0,0,0,0
6210,1,2212,proton,0,2,144.98371,23.850186,121.13353,0.16450252,7,8,4.2385808,32.100455,23.850186,26.945073,37.512574,56.675878,11.752535,12.097651,13.642653,13.30242,16.95861,20.553965,32.100455,24.575423
6214,1,2212,proton,0,2,127.82947,26.34967,101.4798,0.20613141,5,6,3.2164712,42.066921,26.34967,34.768031,66.711773,0,12.332944,14.016726,16.075011,18.69302,24.644852,42.066921,0,0
6217,1,2212,proton,0,2,118.23034,21.553773,96.676571,0.18230322,7,8,4.0782096,22.882375,21.553773,24.834377,30.870566,40.971628,10.150396,11.403377,12.029971,12.804406,14.773385,16.097181,18.089254,22.882375
6220,2,1000010020,deuteron,1,2,81.593287,81.593287,0,1,1,2,0.5297576,43.224664,81.593287,0,0,0,38.368623,43.224664,0,0,0,0,0,0
6225,2,1000010020,deuteron,1,2,67.185077,67.185077,0,1,1,2,0.074924206,62.151289,67.185077,0,0,0,62.151289,5.0337885,0,0,0,0,0,0
6227,1,2212,proton,0,2,126.75861,28.512097,98.246511,0.22493223,5,6,3.0920062,36.539137,28.512097,36.15708,62.08943,0,13.671315,14.840781,16.270484,19.886596,25.550293,36.539137,0,0
6228,1,2212,proton,0,2,91.372037,21.776211,69.595827,0.23832467,6,7,3.2397966,15.045529,21.776211,25.379957,29.595612,14.620258,10.858075,10.918136,12.180717,13.19924,14.550083,15.045529,14.620258,0
6230,2,1000010020,deuteron,1,2,82.951394,82.951394,0,1,1,2,0.56874189,47.177933,82.951394,0,0,0,35.773461,47.177933,0,0,0,0,0,0
6230,1,2212,proton,0,2,31.881169,31.881169,0,1,0,1,0,31.881169,31.881169,0,0,0,31.881169,0,0,0,0,0,0,0
6231,2,1000010020,deuteron,1,2,12.357678,12.357678,0,1,0,1,0,12.357678,12.357678,0,0,0,12.357678,0,0,0,0,0,0,0
6232,1,2212,proton,0,2,144.09422,24.812574,119.28165,0.17219687,7,8,4.0468695,37.685257,24.812574,29.247485,39.097644,50.936516,11.99277,12.819803,13.824314,15.42317,17.96602,21.131624,37.685257,13.251259
6241,2,1000010020,deuteron,1,2,77.629231,77.629231,0,1,1,2,0.46618579,41.439587,77.629231,0,0,0,41.439587,36.189644,0,0,0,0,0,0
6244,1,2212,proton,0,2,120.4507,21.262991,99.187708,0.17652858,7,8,4.1521656,24.975743,21.262991,25.036441,29.861401,44.289866,9.881133,11.381858,12.547566,12.488874,13.834314,16.027087,19.314122,24.975743
6252,1,2212,proton,0,2,135.17976,24.86683,110.31293,0.1839538,6,7,3.6524407,29.83908,24.86683,32.103551,49.872293,28.337085,11.985821,12.88101,14.806366,17.297185,20.033213,29.83908,28.337085,0
6256,2,1000010020,deuteron,1,2,58.289784,58.289784,0,1,0,1,0,58.289784,58.289784,0,0,0,58.289784,0,0,0,0,0,0,0
6258,2,1000010020,deuteron,1,2,85.638668,85.638668,0,1,1,2,0.59911034,51.307011,85.638668,0,0,0,34.331657,51.307011,0,0,0,0,0,0
6259,1,2212,proton,0,2,66.237707,66.237707,0,1,1,2,0.62483908,41.387908,66.237707,0,0,0,24.849799,41.387908,0,0,0,0,0,0
6265,2,1000010020,deuteron,1,2,60.018973,60.018973,0,1,0,1,0,60.018973,60.018973,0,0,0,60.018973,0,0,0,0,0,0,0
6265,1,2212,proton,0,2,65.341053,65.341053,0,1,1,2,0.62387112,40.764395,65.341053,0,0,0,24.576657,40.764395,0,0,0,0,0,0
6267,2,1000010020,deuteron,1,2,87.582289,87.582289,0,1,1,2,0.60861636,53.304014,87.582289,0,0,0,34.278275,53.304014,0,0,0,0,0,0
6267,1,2212,proton,0,2,51.294845,51.294845,0,1,1,2,0.28593193,36.628011,51.294845,0,0,0,36.628011,14.666834,0,0,0,0,0,0
6273,2,1000010020,deuteron,1,2,38.466823,38.466823,0,1,0,1,0,38.466823,38.466823,0,0,0,38.466823,0,0,0,0,0,0,0
6273,1,2212,proton,0,2,132.72167,25.288952,107.43271,0.19054125,6,7,3.5763948,30.415659,25.288952,31.824276,51.469056,24.139382,12.230653,13.0583,14.994222,16.830054,21.053396,30.415659,24.139382,0
