run,event_id,pair,method,family,residual_ns
62,62:552151:11851:163137,B4-B6,template_phase,traditional,-5.869655177838197
62,62:552151:11851:163137,B4-B8,template_phase,traditional,-5.1973171349775384
62,62:552151:11851:163137,B6-B8,template_phase,traditional,0.6723380428606589
62,62:552201:11895:163187,B4-B6,template_phase,traditional,-7.619285264594616
62,62:552201:11895:163187,B4-B8,template_phase,traditional,-5.636497984834826
62,62:552201:11895:163187,B6-B8,template_phase,traditional,1.9827872797597905
62,62:552205:11899:163191,B4-B6,template_phase,traditional,-2.676890757443779
62,62:552205:11899:163191,B4-B8,template_phase,traditional,-2.009021772771227
62,62:552205:11899:163191,B6-B8,template_phase,traditional,0.6678689846725518
62,62:552239:11928:163225,B4-B6,template_phase,traditional,-5.047160426579012
62,62:552239:11928:163225,B4-B8,template_phase,traditional,-3.2396427765677203
62,62:552239:11928:163225,B6-B8,template_phase,traditional,1.8075176500112917
62,62:552258:11947:163244,B4-B6,template_phase,traditional,-4.869835707802686
62,62:552258:11947:163244,B4-B8,template_phase,traditional,-3.2483857341895757
62,62:552258:11947:163244,B6-B8,template_phase,traditional,1.6214499736131103
62,62:552324:12009:163310,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552324:12009:163310,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552324:12009:163310,B6-B8,template_phase,traditional,0.74972010788278
62,62:552379:12060:163365,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552379:12060:163365,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552379:12060:163365,B6-B8,template_phase,traditional,0.74972010788278
62,62:552386:12067:163372,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:552386:12067:163372,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:552386:12067:163372,B6-B8,template_phase,traditional,0.7497201078827942
62,62:552392:12073:163378,B4-B6,template_phase,traditional,-5.198114321725022
62,62:552392:12073:163378,B4-B8,template_phase,traditional,-6.101840751344447
62,62:552392:12073:163378,B6-B8,template_phase,traditional,-0.9037264296194252
62,62:552487:12163:163473,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:552487:12163:163473,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:552487:12163:163473,B6-B8,template_phase,traditional,0.7497201078827942
62,62:552500:12176:163486,B4-B6,template_phase,traditional,-5.661698265188193
62,62:552500:12176:163486,B4-B8,template_phase,traditional,-5.50111075697891
62,62:552500:12176:163486,B6-B8,template_phase,traditional,0.16058750820928225
62,62:552556:12231:163542,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552556:12231:163542,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552556:12231:163542,B6-B8,template_phase,traditional,0.74972010788278
62,62:552603:12274:163589,B4-B6,template_phase,traditional,-4.53837211311987
62,62:552603:12274:163589,B4-B8,template_phase,traditional,-4.718020273054471
62,62:552603:12274:163589,B6-B8,template_phase,traditional,-0.17964815993460093
62,62:552617:12287:163603,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552617:12287:163603,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552617:12287:163603,B6-B8,template_phase,traditional,0.74972010788278
62,62:552671:12336:163657,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552671:12336:163657,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552671:12336:163657,B6-B8,template_phase,traditional,0.74972010788278
62,62:552692:12356:163678,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552692:12356:163678,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552692:12356:163678,B6-B8,template_phase,traditional,0.74972010788278
62,62:552786:12445:163772,B4-B6,template_phase,traditional,-2.2313956118706315
62,62:552786:12445:163772,B4-B8,template_phase,traditional,-5.686558160077503
62,62:552786:12445:163772,B6-B8,template_phase,traditional,-3.4551625482068715
62,62:552824:12482:163810,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552824:12482:163810,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552824:12482:163810,B6-B8,template_phase,traditional,0.74972010788278
62,62:552841:12498:163827,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:552841:12498:163827,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:552841:12498:163827,B6-B8,template_phase,traditional,0.7497201078827942
62,62:552911:12563:163897,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:552911:12563:163897,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:552911:12563:163897,B6-B8,template_phase,traditional,0.7497201078827942
62,62:552945:12592:163931,B4-B6,template_phase,traditional,-4.552622494303996
62,62:552945:12592:163931,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:552945:12592:163931,B6-B8,template_phase,traditional,0.74972010788278
62,62:552954:12601:163940,B4-B6,template_phase,traditional,-2.10138663274347
62,62:552954:12601:163940,B4-B8,template_phase,traditional,-0.9139175581583814
62,62:552954:12601:163940,B6-B8,template_phase,traditional,1.1874690745850884
62,62:553174:12801:164160,B4-B6,template_phase,traditional,-6.600904169917456
62,62:553174:12801:164160,B4-B8,template_phase,traditional,1.0023893599386966
62,62:553174:12801:164160,B6-B8,template_phase,traditional,7.603293529856153
62,62:553201:12823:164187,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:553201:12823:164187,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:553201:12823:164187,B6-B8,template_phase,traditional,0.7497201078827942
62,62:553211:12833:164197,B4-B6,template_phase,traditional,2.4521041745132734
62,62:553211:12833:164197,B4-B8,template_phase,traditional,5.827045457524193
62,62:553211:12833:164197,B6-B8,template_phase,traditional,3.3749412830109193
62,62:553215:12837:164201,B4-B6,template_phase,traditional,-7.244296014533553
62,62:553215:12837:164201,B4-B8,template_phase,traditional,-6.0386008349560285
62,62:553215:12837:164201,B6-B8,template_phase,traditional,1.2056951795775248
62,62:553324:12936:164310,B4-B6,template_phase,traditional,-2.0230257716112234
62,62:553324:12936:164310,B4-B8,template_phase,traditional,-2.810023975271264
62,62:553324:12936:164310,B6-B8,template_phase,traditional,-0.7869982036600405
62,62:553361:12971:164347,B4-B6,template_phase,traditional,-1.5052471325119043
62,62:553361:12971:164347,B4-B8,template_phase,traditional,-9.53103088892199
62,62:553361:12971:164347,B6-B8,template_phase,traditional,-8.025783756410085
62,62:553366:12976:164352,B4-B6,template_phase,traditional,-5.055933415953483
62,62:553366:12976:164352,B4-B8,template_phase,traditional,-3.4561779507423083
62,62:553366:12976:164352,B6-B8,template_phase,traditional,1.5997554652111745
62,62:553458:13060:164444,B4-B6,template_phase,traditional,-4.552622494303996
62,62:553458:13060:164444,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:553458:13060:164444,B6-B8,template_phase,traditional,0.74972010788278
62,62:553573:13166:164559,B4-B6,template_phase,traditional,-3.9795262446620185
62,62:553573:13166:164559,B4-B8,template_phase,traditional,-4.892694160269947
62,62:553573:13166:164559,B6-B8,template_phase,traditional,-0.9131679156079286
62,62:553612:13202:164598,B4-B6,template_phase,traditional,-4.913484106880702
62,62:553612:13202:164598,B4-B8,template_phase,traditional,-4.252443191405646
62,62:553612:13202:164598,B6-B8,template_phase,traditional,0.6610409154750556
62,62:553693:13272:164679,B4-B6,template_phase,traditional,-4.552622494303996
62,62:553693:13272:164679,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:553693:13272:164679,B6-B8,template_phase,traditional,0.74972010788278
62,62:553712:13288:164698,B4-B6,template_phase,traditional,-5.41751264547613
62,62:553712:13288:164698,B4-B8,template_phase,traditional,-6.99054883711576
62,62:553712:13288:164698,B6-B8,template_phase,traditional,-1.5730361916396305
62,62:553784:13385:164770,B4-B6,template_phase,traditional,-3.4433856709935853
62,62:553784:13385:164770,B4-B8,template_phase,traditional,-5.5511992335245
62,62:553784:13385:164770,B6-B8,template_phase,traditional,-2.1078135625309145
62,62:553803:13404:164789,B4-B6,template_phase,traditional,-4.552622494303996
62,62:553803:13404:164789,B4-B8,template_phase,traditional,-5.330690975964892
62,62:553803:13404:164789,B6-B8,template_phase,traditional,-0.7780684816608954
62,62:553830:13430:164816,B4-B6,template_phase,traditional,-4.552622494303996
62,62:553830:13430:164816,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:553830:13430:164816,B6-B8,template_phase,traditional,0.74972010788278
62,62:553842:13442:164828,B4-B6,template_phase,traditional,-4.9915005744620515
62,62:553842:13442:164828,B4-B8,template_phase,traditional,-5.204655099839151
62,62:553842:13442:164828,B6-B8,template_phase,traditional,-0.21315452537709945
62,62:554014:13602:165000,B4-B6,template_phase,traditional,-4.552622494303996
62,62:554014:13602:165000,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:554014:13602:165000,B6-B8,template_phase,traditional,0.74972010788278
62,62:554101:13682:165087,B4-B6,template_phase,traditional,-4.552622494303996
62,62:554101:13682:165087,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:554101:13682:165087,B6-B8,template_phase,traditional,0.74972010788278
62,62:554186:13764:165172,B4-B6,template_phase,traditional,-4.552622494303996
62,62:554186:13764:165172,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:554186:13764:165172,B6-B8,template_phase,traditional,0.74972010788278
62,62:554253:13829:165239,B4-B6,template_phase,traditional,-4.456676250773562
62,62:554253:13829:165239,B4-B8,template_phase,traditional,-2.961405060017583
62,62:554253:13829:165239,B6-B8,template_phase,traditional,1.4952711907559788
62,62:554377:13946:165363,B4-B6,template_phase,traditional,-1.1024678696149692
62,62:554377:13946:165363,B4-B8,template_phase,traditional,-2.460573684055923
62,62:554377:13946:165363,B6-B8,template_phase,traditional,-1.358105814440954
62,62:554392:13961:165378,B4-B6,template_phase,traditional,-5.925055671220086
62,62:554392:13961:165378,B4-B8,template_phase,traditional,-5.0543308082137415
62,62:554392:13961:165378,B6-B8,template_phase,traditional,0.8707248630063447
62,62:554393:13962:165379,B4-B6,template_phase,traditional,-5.0951456560700805
62,62:554393:13962:165379,B4-B8,template_phase,traditional,-4.853918908337398
62,62:554393:13962:165379,B6-B8,template_phase,traditional,0.24122674773268216
62,62:554396:13964:165382,B4-B6,template_phase,traditional,-4.552622494303996
62,62:554396:13964:165382,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:554396:13964:165382,B6-B8,template_phase,traditional,0.74972010788278
62,62:554436:14000:165422,B4-B6,template_phase,traditional,-3.797093282143848
62,62:554436:14000:165422,B4-B8,template_phase,traditional,-4.634683910561648
62,62:554436:14000:165422,B6-B8,template_phase,traditional,-0.8375906284178001
62,62:554467:14028:165453,B4-B6,template_phase,traditional,-5.127302604877855
62,62:554467:14028:165453,B4-B8,template_phase,traditional,-3.2871593510496453
62,62:554467:14028:165453,B6-B8,template_phase,traditional,1.8401432538282094
62,62:554506:14063:165492,B4-B6,template_phase,traditional,-3.5581685755313615
62,62:554506:14063:165492,B4-B8,template_phase,traditional,-4.349751632223665
62,62:554506:14063:165492,B6-B8,template_phase,traditional,-0.7915830566923034
62,62:554537:14092:165523,B4-B6,template_phase,traditional,-3.855878986780475
62,62:554537:14092:165523,B4-B8,template_phase,traditional,-4.422068927695399
62,62:554537:14092:165523,B6-B8,template_phase,traditional,-0.5661899409149243
62,62:554538:14093:165524,B4-B6,template_phase,traditional,-4.552622494303996
62,62:554538:14093:165524,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:554538:14093:165524,B6-B8,template_phase,traditional,0.74972010788278
62,62:554550:14105:165536,B4-B6,template_phase,traditional,-4.552622494303996
62,62:554550:14105:165536,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:554550:14105:165536,B6-B8,template_phase,traditional,0.74972010788278
62,62:554558:14112:165544,B4-B6,template_phase,traditional,-4.964739197026695
62,62:554558:14112:165544,B4-B8,template_phase,traditional,-5.042908922131559
62,62:554558:14112:165544,B6-B8,template_phase,traditional,-0.07816972510486409
62,62:554559:14113:165545,B4-B6,template_phase,traditional,-4.4051233427131535
62,62:554559:14113:165545,B4-B8,template_phase,traditional,-3.6353139306309856
62,62:554559:14113:165545,B6-B8,template_phase,traditional,0.7698094120821679
62,62:554560:14114:165546,B4-B6,template_phase,traditional,-4.332900489170854
62,62:554560:14114:165546,B4-B8,template_phase,traditional,-6.345586782964929
62,62:554560:14114:165546,B6-B8,template_phase,traditional,-2.0126862937940757
62,62:554631:14180:165617,B4-B6,template_phase,traditional,-7.005325347645737
62,62:554631:14180:165617,B4-B8,template_phase,traditional,-2.9194878817405083
62,62:554631:14180:165617,B6-B8,template_phase,traditional,4.085837465905229
62,62:554706:14246:165692,B4-B6,template_phase,traditional,-6.190870554784446
62,62:554706:14246:165692,B4-B8,template_phase,traditional,-5.756810569993256
62,62:554706:14246:165692,B6-B8,template_phase,traditional,0.43405998479119035
62,62:554754:14291:165740,B4-B6,template_phase,traditional,-3.5556027122985867
62,62:554754:14291:165740,B4-B8,template_phase,traditional,-3.713106302869157
62,62:554754:14291:165740,B6-B8,template_phase,traditional,-0.1575035905705704
62,62:554779:14314:165765,B4-B6,template_phase,traditional,-5.486700424655652
62,62:554779:14314:165765,B4-B8,template_phase,traditional,-4.040875765335002
62,62:554779:14314:165765,B6-B8,template_phase,traditional,1.4458246593206496
62,62:554800:14334:165786,B4-B6,template_phase,traditional,-7.686706489714439
62,62:554800:14334:165786,B4-B8,template_phase,traditional,-6.397510945991733
62,62:554800:14334:165786,B6-B8,template_phase,traditional,1.2891955437227054
62,62:554863:14394:165849,B4-B6,template_phase,traditional,-4.524831593862679
62,62:554863:14394:165849,B4-B8,template_phase,traditional,-2.0213666482246353
62,62:554863:14394:165849,B6-B8,template_phase,traditional,2.5034649456380436
62,62:554933:14463:165919,B4-B6,template_phase,traditional,-5.561152982295859
62,62:554933:14463:165919,B4-B8,template_phase,traditional,-5.148976983185001
62,62:554933:14463:165919,B6-B8,template_phase,traditional,0.41217599911085756
62,62:555050:14566:166036,B4-B6,template_phase,traditional,-4.984553269737205
62,62:555050:14566:166036,B4-B8,template_phase,traditional,-3.338674574273753
62,62:555050:14566:166036,B6-B8,template_phase,traditional,1.645878695463452
62,62:555054:14570:166040,B4-B6,template_phase,traditional,-7.0673821340606935
62,62:555054:14570:166040,B4-B8,template_phase,traditional,-6.253584039011024
62,62:555054:14570:166040,B6-B8,template_phase,traditional,0.8137980950496697
62,62:555071:14586:166057,B4-B6,template_phase,traditional,-3.9154351892889565
62,62:555071:14586:166057,B4-B8,template_phase,traditional,-3.284271820174581
62,62:555071:14586:166057,B6-B8,template_phase,traditional,0.6311633691143754
62,62:555132:14640:166118,B4-B6,template_phase,traditional,-4.020627097238133
62,62:555132:14640:166118,B4-B8,template_phase,traditional,-3.858629803354013
62,62:555132:14640:166118,B6-B8,template_phase,traditional,0.1619972938841201
62,62:555248:14751:166234,B4-B6,template_phase,traditional,-3.1681240200297296
62,62:555248:14751:166234,B4-B8,template_phase,traditional,-1.6295468925990022
62,62:555248:14751:166234,B6-B8,template_phase,traditional,1.5385771274307274
62,62:555263:14764:166249,B4-B6,template_phase,traditional,-4.0740543806304785
62,62:555263:14764:166249,B4-B8,template_phase,traditional,-3.182131573242046
62,62:555263:14764:166249,B6-B8,template_phase,traditional,0.8919228073884327
62,62:555343:14838:166329,B4-B6,template_phase,traditional,-4.552622494303996
62,62:555343:14838:166329,B4-B8,template_phase,traditional,-4.370257189681489
62,62:555343:14838:166329,B6-B8,template_phase,traditional,0.18236530462250755
62,62:555350:14845:166336,B4-B6,template_phase,traditional,-4.772018017560441
62,62:555350:14845:166336,B4-B8,template_phase,traditional,-4.4359902893790135
62,62:555350:14845:166336,B6-B8,template_phase,traditional,0.3360277281814277
62,62:555360:14853:166346,B4-B6,template_phase,traditional,-4.9080202256770065
62,62:555360:14853:166346,B4-B8,template_phase,traditional,-2.3328499409976047
62,62:555360:14853:166346,B6-B8,template_phase,traditional,2.575170284679402
62,62:555378:14870:166364,B4-B6,template_phase,traditional,-3.5874948311487316
62,62:555378:14870:166364,B4-B8,template_phase,traditional,-2.4988559175255105
62,62:555378:14870:166364,B6-B8,template_phase,traditional,1.088638913623221
62,62:555473:14958:166459,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:555473:14958:166459,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:555473:14958:166459,B6-B8,template_phase,traditional,0.7497201078827942
62,62:555484:14969:166470,B4-B6,template_phase,traditional,-7.1274404101269155
62,62:555484:14969:166470,B4-B8,template_phase,traditional,-4.793834660746789
62,62:555484:14969:166470,B6-B8,template_phase,traditional,2.3336057493801263
62,62:555564:15045:166550,B4-B6,template_phase,traditional,-3.6908130945439126
62,62:555564:15045:166550,B4-B8,template_phase,traditional,-2.663359899018289
62,62:555564:15045:166550,B6-B8,template_phase,traditional,1.0274531955256236
62,62:555569:15050:166555,B4-B6,template_phase,traditional,-4.552622494303996
62,62:555569:15050:166555,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:555569:15050:166555,B6-B8,template_phase,traditional,0.74972010788278
62,62:555598:15078:166584,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:555598:15078:166584,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:555598:15078:166584,B6-B8,template_phase,traditional,0.7497201078827942
62,62:555728:15203:166714,B4-B6,template_phase,traditional,-2.6833626387741987
62,62:555728:15203:166714,B4-B8,template_phase,traditional,-2.7943890978197388
62,62:555728:15203:166714,B6-B8,template_phase,traditional,-0.1110264590455401
62,62:555848:15311:166834,B4-B6,template_phase,traditional,-5.272646583654506
62,62:555848:15311:166834,B4-B8,template_phase,traditional,-4.258579549048129
62,62:555848:15311:166834,B6-B8,template_phase,traditional,1.0140670346063771
62,62:555892:15351:166878,B4-B6,template_phase,traditional,-4.552622494303996
62,62:555892:15351:166878,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:555892:15351:166878,B6-B8,template_phase,traditional,0.74972010788278
62,62:555896:15355:166882,B4-B6,template_phase,traditional,-3.8769603918387148
62,62:555896:15355:166882,B4-B8,template_phase,traditional,-5.301986182574886
62,62:555896:15355:166882,B6-B8,template_phase,traditional,-1.4250257907361714
62,62:555959:15412:166945,B4-B6,template_phase,traditional,-4.552622494303996
62,62:555959:15412:166945,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:555959:15412:166945,B6-B8,template_phase,traditional,0.74972010788278
62,62:556037:15485:167023,B4-B6,template_phase,traditional,-5.265285263699965
62,62:556037:15485:167023,B4-B8,template_phase,traditional,-6.669939418010344
62,62:556037:15485:167023,B6-B8,template_phase,traditional,-1.4046541543103785
62,62:556049:15497:167035,B4-B6,template_phase,traditional,-4.296297341330465
62,62:556049:15497:167035,B4-B8,template_phase,traditional,-0.8379491749815244
62,62:556049:15497:167035,B6-B8,template_phase,traditional,3.458348166348941
62,62:556051:15499:167037,B4-B6,template_phase,traditional,-5.406603199193924
62,62:556051:15499:167037,B4-B8,template_phase,traditional,-5.822989774082572
62,62:556051:15499:167037,B6-B8,template_phase,traditional,-0.41638657488864794
62,62:556128:15569:167114,B4-B6,template_phase,traditional,-5.615767989240403
62,62:556128:15569:167114,B4-B8,template_phase,traditional,-6.484344338650601
62,62:556128:15569:167114,B6-B8,template_phase,traditional,-0.8685763494101977
62,62:556217:15646:167203,B4-B6,template_phase,traditional,-3.2737023792466786
62,62:556217:15646:167203,B4-B8,template_phase,traditional,-2.5239822713638986
62,62:556217:15646:167203,B6-B8,template_phase,traditional,0.74972010788278
62,62:556249:15676:167235,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:556249:15676:167235,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:556249:15676:167235,B6-B8,template_phase,traditional,0.7497201078827942
62,62:556279:15705:167265,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:556279:15705:167265,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:556279:15705:167265,B6-B8,template_phase,traditional,0.7497201078827942
62,62:556323:15747:167309,B4-B6,template_phase,traditional,-4.552622494303996
62,62:556323:15747:167309,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:556323:15747:167309,B6-B8,template_phase,traditional,0.74972010788278
62,62:556382:15803:167368,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:556382:15803:167368,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:556382:15803:167368,B6-B8,template_phase,traditional,0.7497201078827942
62,62:556413:15833:167399,B4-B6,template_phase,traditional,-4.552622494303996
62,62:556413:15833:167399,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:556413:15833:167399,B6-B8,template_phase,traditional,0.74972010788278
62,62:556440:15859:167426,B4-B6,template_phase,traditional,-3.3475637551850994
62,62:556440:15859:167426,B4-B8,template_phase,traditional,-1.1048270049998266
62,62:556440:15859:167426,B6-B8,template_phase,traditional,2.242736750185273
62,62:556454:15872:167440,B4-B6,template_phase,traditional,-4.552622494303996
62,62:556454:15872:167440,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:556454:15872:167440,B6-B8,template_phase,traditional,0.74972010788278
62,62:556528:15939:167514,B4-B6,template_phase,traditional,-6.908855574574332
62,62:556528:15939:167514,B4-B8,template_phase,traditional,-6.199056366821672
62,62:556528:15939:167514,B6-B8,template_phase,traditional,0.7097992077526598
62,62:556573:15984:167559,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:556573:15984:167559,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:556573:15984:167559,B6-B8,template_phase,traditional,0.7497201078827942
62,62:556584:15995:167570,B4-B6,template_phase,traditional,-8.163718274701964
62,62:556584:15995:167570,B4-B8,template_phase,traditional,-1.7891650868175972
62,62:556584:15995:167570,B6-B8,template_phase,traditional,6.374553187884366
62,62:556658:16063:167644,B4-B6,template_phase,traditional,-4.552622494303996
62,62:556658:16063:167644,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:556658:16063:167644,B6-B8,template_phase,traditional,0.74972010788278
62,62:556669:16074:167655,B4-B6,template_phase,traditional,-4.552622494303996
62,62:556669:16074:167655,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:556669:16074:167655,B6-B8,template_phase,traditional,0.74972010788278
62,62:556777:16178:167763,B4-B6,template_phase,traditional,-4.552622494303996
62,62:556777:16178:167763,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:556777:16178:167763,B6-B8,template_phase,traditional,0.74972010788278
62,62:556793:16193:167779,B4-B6,template_phase,traditional,-4.760737451834693
62,62:556793:16193:167779,B4-B8,template_phase,traditional,-3.9121264304407006
62,62:556793:16193:167779,B6-B8,template_phase,traditional,0.8486110213939924
62,62:556806:16205:167792,B4-B6,template_phase,traditional,-7.10165685632424
62,62:556806:16205:167792,B4-B8,template_phase,traditional,-6.230698159037715
62,62:556806:16205:167792,B6-B8,template_phase,traditional,0.8709586972865253
62,62:557289:272:168275,B4-B6,template_phase,traditional,-3.293498070462533
62,62:557289:272:168275,B4-B8,template_phase,traditional,-4.647580706107277
62,62:557289:272:168275,B6-B8,template_phase,traditional,-1.354082635644744
62,62:557348:323:168334,B4-B6,template_phase,traditional,-2.7262474651890116
62,62:557348:323:168334,B4-B8,template_phase,traditional,-4.458856412361122
62,62:557348:323:168334,B6-B8,template_phase,traditional,-1.7326089471721104
62,62:557353:327:168339,B4-B6,template_phase,traditional,-5.34910068880297
62,62:557353:327:168339,B4-B8,template_phase,traditional,-3.0007379521869453
62,62:557353:327:168339,B6-B8,template_phase,traditional,2.348362736616025
62,62:557537:493:168523,B4-B6,template_phase,traditional,-4.552622494303996
62,62:557537:493:168523,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:557537:493:168523,B6-B8,template_phase,traditional,0.74972010788278
62,62:557540:496:168526,B4-B6,template_phase,traditional,-6.798537920898411
62,62:557540:496:168526,B4-B8,template_phase,traditional,-4.760644950193168
62,62:557540:496:168526,B6-B8,template_phase,traditional,2.0378929707052436
62,62:557606:556:168592,B4-B6,template_phase,traditional,-4.778474192766531
62,62:557606:556:168592,B4-B8,template_phase,traditional,-3.447321570769809
62,62:557606:556:168592,B6-B8,template_phase,traditional,1.331152621996722
62,62:557684:622:168670,B4-B6,template_phase,traditional,-4.552622494303996
62,62:557684:622:168670,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:557684:622:168670,B6-B8,template_phase,traditional,0.74972010788278
62,62:557693:627:168679,B4-B6,template_phase,traditional,-7.42456228037652
62,62:557693:627:168679,B4-B8,template_phase,traditional,-5.263685127414135
62,62:557693:627:168679,B6-B8,template_phase,traditional,2.160877152962385
62,62:557780:710:168766,B4-B6,template_phase,traditional,-4.552622494303996
62,62:557780:710:168766,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:557780:710:168766,B6-B8,template_phase,traditional,0.74972010788278
62,62:557812:739:168798,B4-B6,template_phase,traditional,-3.2551428965055678
62,62:557812:739:168798,B4-B8,template_phase,traditional,-4.206006189858051
62,62:557812:739:168798,B6-B8,template_phase,traditional,-0.9508632933524837
62,62:557893:814:168879,B4-B6,template_phase,traditional,-4.552622494303996
62,62:557893:814:168879,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:557893:814:168879,B6-B8,template_phase,traditional,0.74972010788278
62,62:557979:893:168965,B4-B6,template_phase,traditional,-6.532636939446235
62,62:557979:893:168965,B4-B8,template_phase,traditional,-7.418978843027929
62,62:557979:893:168965,B6-B8,template_phase,traditional,-0.8863419035816946
62,62:558007:920:168993,B4-B6,template_phase,traditional,-4.315340196142209
62,62:558007:920:168993,B4-B8,template_phase,traditional,-3.570798862738478
62,62:558007:920:168993,B6-B8,template_phase,traditional,0.7445413334037312
62,62:558050:959:169036,B4-B6,template_phase,traditional,-5.5621412855826975
62,62:558050:959:169036,B4-B8,template_phase,traditional,-3.674885114322059
62,62:558050:959:169036,B6-B8,template_phase,traditional,1.8872561712606384
62,62:558205:1101:169191,B4-B6,template_phase,traditional,-4.631599675194252
62,62:558205:1101:169191,B4-B8,template_phase,traditional,-5.882702509856813
62,62:558205:1101:169191,B6-B8,template_phase,traditional,-1.2511028346625608
62,62:558211:1106:169197,B4-B6,template_phase,traditional,-4.5526224943040035
62,62:558211:1106:169197,B4-B8,template_phase,traditional,-3.8029023864212093
62,62:558211:1106:169197,B6-B8,template_phase,traditional,0.7497201078827942
62,62:558245:1139:169231,B4-B6,template_phase,traditional,-4.257675440498993
62,62:558245:1139:169231,B4-B8,template_phase,traditional,-3.145144003248298
62,62:558245:1139:169231,B6-B8,template_phase,traditional,1.112531437250695
62,62:558322:1214:169308,B4-B6,template_phase,traditional,-4.028943181236421
62,62:558322:1214:169308,B4-B8,template_phase,traditional,-3.06041052432348
62,62:558322:1214:169308,B6-B8,template_phase,traditional,0.9685326569129415
62,62:558441:1325:169427,B4-B6,template_phase,traditional,-4.552622494303996
62,62:558441:1325:169427,B4-B8,template_phase,traditional,-6.146726975865043
62,62:558441:1325:169427,B6-B8,template_phase,traditional,-1.5941044815610468
62,62:558525:1400:169511,B4-B6,template_phase,traditional,-4.552622494303996
62,62:558525:1400:169511,B4-B8,template_phase,traditional,-3.8029023864212164
62,62:558525:1400:169511,B6-B8,template_phase,traditional,0.74972010788278
62,62:558547:1419:169533,B4-B6,template_phase,traditional,-5.220396109424577
62,62:558547:1419:169533,B4-B8,template_phase,traditional,-11.283204932352085
62,62:558547:1419:169533,B6-B8,template_phase,traditional,-6.062808822927508
62,62:558626:1491:169612,B4-B6,template_phase,traditional,-2.1288450843020925
62,62:558626:1491:169612,B4-B8,template_phase,traditional,-2.8363911632136976
62,62:558626:1491:169612,B6-B8,template_phase,traditional,-0.707546078911605
62,62:558652:1514:169638,B4-B6,template_phase,traditional,-2.9916529870927207
62,62:558652:1514:169638,B4-B8,template_phase,traditional,-4.52716130629036
62,62:558652:1514:169638,B6-B8,template_phase,traditional,-1.535508319197639
62,62:558701:1559:169687,B4-B6,template_phase,traditional,-4.552622494303996
