method,residual_column,nominal_coverage,heldout_run,topology,n_train_rows,n_test_rows,interval_center_ns,half_width_ns,interval_width_ns,coverage,coverage_error,abs_coverage_error
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,44,B2_containing,43832,124,-0.4872872418861135,2.6364825135432524,5.272965027086505,0.47580645161290325,-0.2041935483870968,0.2041935483870968
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,44,downstream_only,21483,45,-0.2857087990825366,1.63650559128069,3.27301118256138,0.3333333333333333,-0.34666666666666673,0.34666666666666673
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,44,all,65315,169,-0.4104377747845087,2.149346572066475,4.29869314413295,0.4437869822485207,-0.23621301775147935,0.23621301775147935
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,45,B2_containing,42663,1293,-0.4841526304960424,2.5575032441369285,5.115006488273857,0.4439288476411446,-0.23607115235885545,0.23607115235885545
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,45,downstream_only,21034,494,-0.27826786106359463,1.6250729334715945,3.250145866943189,0.5182186234817814,-0.16178137651821867,0.16178137651821867
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,45,all,63697,1787,-0.4052739226176691,2.1079964589882505,4.215992917976501,0.4392837157246782,-0.24071628427532182,0.24071628427532182
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,46,B2_containing,43946,10,-0.487377410292838,2.6431498128642485,5.286299625728497,0.5,-0.18000000000000005,0.18000000000000005
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,46,downstream_only,21525,3,-0.2865981471590429,1.6412201394387427,3.2824402788774854,0.3333333333333333,-0.34666666666666673,0.34666666666666673
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,46,all,65471,13,-0.4113339088786656,2.1539730590767547,4.3079461181535095,0.3076923076923077,-0.37230769230769234,0.37230769230769234
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,47,B2_containing,43844,112,-0.48639205934671037,2.6385218967916453,5.277043793583291,0.5267857142857143,-0.15321428571428575,0.15321428571428575
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,47,downstream_only,21484,44,-0.28590163852456096,1.6399263963289394,3.279852792657879,0.5681818181818182,-0.11181818181818182,0.11181818181818182
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,47,all,65328,156,-0.4101272268913569,2.1507779571120498,4.3015559142240996,0.5128205128205128,-0.16717948717948727,0.16717948717948727
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,48,B2_containing,43164,792,-0.48467932822290555,2.5996006045740114,5.199201209148023,0.48358585858585856,-0.19641414141414149,0.19641414141414149
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,48,downstream_only,21222,306,-0.28423684478445366,1.6286827919108915,3.257365583821783,0.5098039215686274,-0.17019607843137263,0.17019607843137263
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,48,all,64386,1098,-0.4079365496762545,2.129642722819283,4.259285445638566,0.4772313296903461,-0.20276867030965395,0.20276867030965395
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,49,B2_containing,43092,864,-0.4892200310515967,2.595654771913663,5.191309543827326,0.49421296296296297,-0.18578703703703708,0.18578703703703708
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,49,downstream_only,21206,322,-0.2864449606173889,1.6388929631619313,3.2777859263238627,0.6521739130434783,-0.02782608695652178,0.02782608695652178
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,49,all,64298,1186,-0.4124224468074615,2.131973242918603,4.263946485837206,0.5193929173693086,-0.16060708263069146,0.16060708263069146
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,50,B2_containing,43002,954,-0.4948663112479199,2.546823144069041,5.093646288138082,0.3259958071278826,-0.35400419287211743,0.35400419287211743
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,50,downstream_only,21193,335,-0.2799997631972664,1.6317249869505315,3.263449973901063,0.5611940298507463,-0.11880597014925376,0.11880597014925376
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,50,all,64195,1289,-0.4133065248209284,2.111021404890983,4.222042809781966,0.3716058960434445,-0.30839410395655553,0.30839410395655553
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,51,B2_containing,43514,442,-0.48642880428484236,2.600125889166712,5.200251778333424,0.34841628959276016,-0.3315837104072399,0.3315837104072399
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,51,downstream_only,21354,174,-0.2840794334983625,1.633170619596904,3.266341239193808,0.5172413793103449,-0.1627586206896552,0.1627586206896552
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,51,all,64868,616,-0.40888322598535176,2.134887445556632,4.269774891113264,0.400974025974026,-0.27902597402597407,0.27902597402597407
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,52,B2_containing,43739,217,-0.4868267143675682,2.6241834884204556,5.248366976840911,0.3824884792626728,-0.29751152073732723,0.29751152073732723
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,52,downstream_only,21433,95,-0.2838613593583396,1.6382724631823438,3.2765449263646875,0.5789473684210527,-0.1010526315789474,0.1010526315789474
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,52,all,65172,312,-0.4092836800965336,2.144814241076915,4.28962848215383,0.4391025641025641,-0.24089743589743595,0.24089743589743595
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,53,B2_containing,43143,813,-0.4872161719341141,2.5593203607448785,5.118640721489757,0.31857318573185733,-0.3614268142681427,0.3614268142681427
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,53,downstream_only,21221,307,-0.2748842101717086,1.6251028183024743,3.2502056366049485,0.4234527687296417,-0.25654723127035833,0.25654723127035833
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,53,all,64364,1120,-0.406117720989514,2.1110128645955046,4.222025729191009,0.33303571428571427,-0.3469642857142858,0.3469642857142858
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,54,B2_containing,43184,772,-0.4882075263921517,2.564899405489482,5.129798810978964,0.32512953367875647,-0.3548704663212436,0.3548704663212436
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,54,downstream_only,21247,281,-0.2783310983066767,1.626311519761517,3.252623039523034,0.42704626334519574,-0.2529537366548043,0.2529537366548043
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,54,all,64431,1053,-0.4074151179437899,2.114662660736004,4.229325321472008,0.33618233618233617,-0.3438176638176639,0.3438176638176639
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,55,B2_containing,43417,539,-0.4877502510739249,2.585365932878838,5.170731865757676,0.3098330241187384,-0.37016697588126163,0.37016697588126163
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,55,downstream_only,21311,217,-0.2799225297043923,1.6281289855885985,3.256257971177197,0.4147465437788018,-0.2652534562211982,0.2652534562211982
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,55,all,64728,756,-0.4074432780386511,2.125464973525413,4.250929947050826,0.335978835978836,-0.34402116402116406,0.34402116402116406
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,56,B2_containing,42747,1209,-0.4930383226714681,2.5267931586889114,5.053586317377823,0.33002481389578164,-0.3499751861042184,0.3499751861042184
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,56,downstream_only,21068,460,-0.2768414505071649,1.6212505901445342,3.2425011802890684,0.46956521739130436,-0.2104347826086957,0.2104347826086957
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,56,all,63815,1669,-0.4109087996770572,2.0983495478727243,4.196699095745449,0.36428999400838824,-0.3157100059916118,0.3157100059916118
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,57,B2_containing,43082,874,-0.4749985178151168,2.5963179260643336,5.192635852128667,0.4782608695652174,-0.20173913043478264,0.20173913043478264
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,57,downstream_only,21181,347,-0.2833480492642541,1.6311956172245947,3.2623912344491894,0.5677233429394812,-0.11227665706051881,0.11227665706051881
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,57,all,64263,1221,-0.4029094955722996,2.129162120012036,4.258324240024072,0.4905814905814906,-0.18941850941850946,0.18941850941850946
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,58,B2_containing,43102,854,-0.4783828676942534,2.604075469319795,5.20815093863959,0.5058548009367682,-0.1741451990632319,0.1741451990632319
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,58,downstream_only,21175,353,-0.2806661850392062,1.6310538425125731,3.2621076850251463,0.5637393767705382,-0.11626062322946185,0.11626062322946185
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,58,all,64277,1207,-0.4031877646644108,2.131160108917221,4.262320217834442,0.5045567522783762,-0.1754432477216239,0.1754432477216239
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,59,B2_containing,36522,7434,-0.53351042263129,2.693585070649104,5.387170141298208,0.7060801721818671,0.02608017218186709,0.02608017218186709
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,59,downstream_only,17775,3753,-0.3143723306212229,1.6990370335164189,3.3980740670328378,0.7543298694377831,0.07432986943778308,0.07432986943778308
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,59,all,54297,11187,-0.4544488652201495,2.215821384803092,4.431642769606184,0.7263788325735229,0.04637883257352282,0.04637883257352282
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,60,B2_containing,37132,6824,-0.4730829599797237,3.051357283740863,6.102714567481726,0.8637162954279015,0.18371629542790147,0.18371629542790147
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,60,downstream_only,17828,3700,-0.3440213368934394,1.6996231481725834,3.399246296345167,0.7451351351351352,0.06513513513513514,0.06513513513513514
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,60,all,54960,10524,-0.42320545479075944,2.3486985293117653,4.6973970586235305,0.8295324971493728,0.14953249714937278,0.14953249714937278
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,61,B2_containing,36346,7610,-0.47343040028639094,3.0569867453478214,6.113973490695643,0.847437582128778,0.1674375821287779,0.1674375821287779
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,61,downstream_only,17283,4245,-0.2801108606579463,1.6376353038527078,3.2752706077054157,0.6791519434628975,-0.000848056537102515,0.000848056537102515
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,61,all,53629,11855,-0.3988630822590302,2.330490923798669,4.660981847597338,0.8010965837199494,0.12109658371994936,0.12109658371994936
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,62,B2_containing,36853,7103,-0.4658692133115556,2.922881327606177,5.845762655212354,0.80022525693369,0.1202252569336899,0.1202252569336899
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,62,downstream_only,17695,3833,-0.29497392701551,1.690587128584251,3.381174257168502,0.7435429167753718,0.06354291677537172,0.06354291677537172
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,62,all,54548,10936,-0.4019515619535195,2.2903217987085505,4.580643597417101,0.7840160936356986,0.10401609363569853,0.10401609363569853
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,63,B2_containing,39956,4000,-0.49933994067672016,2.557023401395251,5.114046802790502,0.606,-0.07400000000000007,0.07400000000000007
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,63,downstream_only,19712,1816,-0.31032565579474203,1.651319507032754,3.302639014065508,0.697136563876652,0.017136563876651967,0.017136563876651967
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,63,all,59668,5816,-0.4293808436815192,2.1250696056177474,4.250139211235495,0.6358321870701513,-0.04416781292984873,0.04416781292984873
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,65,B2_containing,42840,1116,-0.4780693886523434,2.615857223724966,5.231714447449932,0.5869175627240143,-0.09308243727598575,0.09308243727598575
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,65,downstream_only,21130,398,-0.2838524767700557,1.6307897652122318,3.2615795304244637,0.5778894472361809,-0.1021105527638192,0.1021105527638192
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,65,all,63970,1514,-0.40418835705315126,2.136652158839561,4.273304317679122,0.5766182298546896,-0.10338177014531047,0.10338177014531047
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,44,B2_containing,43832,124,-0.4872872418861135,21.22602006770261,42.45204013540522,0.8709677419354839,-0.07903225806451608,0.07903225806451608
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,44,downstream_only,21483,45,-0.2857087990825366,5.602207254850441,11.204414509700882,0.8666666666666667,-0.08333333333333326,0.08333333333333326
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,44,all,65315,169,-0.4104377747845087,16.492902424775053,32.98580484955011,0.8579881656804734,-0.09201183431952653,0.09201183431952653
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,45,B2_containing,42663,1293,-0.4841526304960424,20.854174470581622,41.708348941163244,0.8863109048723898,-0.06368909512761012,0.06368909512761012
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,45,downstream_only,21034,494,-0.27826786106359463,5.448929895947822,10.897859791895645,0.8663967611336032,-0.08360323886639676,0.08360323886639676
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,45,all,63697,1787,-0.4052739226176691,16.196015458518822,32.392030917037644,0.8970341354224958,-0.052965864577504185,0.052965864577504185
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,46,B2_containing,43946,10,-0.487377410292838,21.30124069844944,42.60248139689888,1.0,0.050000000000000044,0.050000000000000044
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,46,downstream_only,21525,3,-0.2865981471590429,5.60971460833759,11.21942921667518,1.0,0.050000000000000044,0.050000000000000044
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,46,all,65471,13,-0.4113339088786656,16.56760829933399,33.13521659866798,1.0,0.050000000000000044,0.050000000000000044
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,47,B2_containing,43844,112,-0.48639205934671037,21.29495662308786,42.58991324617572,0.9464285714285714,-0.0035714285714285587,0.0035714285714285587
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,47,downstream_only,21484,44,-0.28590163852456096,5.596687586809249,11.193375173618499,0.8181818181818182,-0.13181818181818172,0.13181818181818172
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,47,all,65328,156,-0.4101272268913569,16.567173579004162,33.134347158008325,0.9551282051282052,0.005128205128205221,0.005128205128205221
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,48,B2_containing,43164,792,-0.48467932822290555,21.08598044349473,42.17196088698946,0.9053030303030303,-0.04469696969696968,0.04469696969696968
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,48,downstream_only,21222,306,-0.28423684478445366,5.519314661483851,11.038629322967703,0.8954248366013072,-0.05457516339869273,0.05457516339869273
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,48,all,64386,1098,-0.4079365496762545,16.37215113072313,32.74430226144626,0.9080145719489982,-0.041985428051001805,0.041985428051001805
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,49,B2_containing,43092,864,-0.4892200310515967,21.068806139474066,42.13761227894813,0.9039351851851852,-0.046064814814814725,0.046064814814814725
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,49,downstream_only,21206,322,-0.2864449606173889,5.542190997309393,11.084381994618786,0.9099378881987578,-0.040062111801242195,0.040062111801242195
