event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7,benchmark_sample
45116,1,2212,proton,0,3,125.38175,22.885002,102.49675,0.18252259,7,8,4.1427369,26.451576,22.885002,25.411682,30.77636,46.308708,10.967954,11.917049,12.101688,13.309994,14.812422,15.963937,19.857134,26.451576,True
45133,2,1000010020,deuteron,1,3,78.030441,78.030441,0,1,1,2,0.49512118,39.395916,78.030441,0,0,0,39.395916,38.634525,0,0,0,0,0,0,True
45133,1,2212,proton,0,3,43.104908,43.104908,0,1,0,1,0,43.104908,43.104908,0,0,0,43.104908,0,0,0,0,0,0,0,True
45142,2,1000010020,deuteron,1,3,131.32306,50.190201,81.132858,0.3821888,3,4,1.7696041,42.660255,50.190201,81.132858,0,0,22.72636,27.463839,38.472607,42.660255,0,0,0,0,True
45159,1,2212,proton,0,3,146.01251,24.83773,121.17478,0.17010686,7,8,4.1782699,31.834232,24.83773,27.86869,38.720428,54.585663,12.255181,12.582549,12.961422,14.907269,17.014996,21.705433,31.834232,22.751429,True
45166,2,1000010020,deuteron,1,3,78.895081,78.895081,0,1,1,2,0.48584127,40.56459,78.895081,0,0,0,40.56459,38.330486,0,0,0,0,0,0,True
45167,1,2212,proton,0,3,123.06829,22.761824,100.30647,0.1849528,7,8,4.0962839,24.983873,22.761824,25.849709,30.413694,44.043072,10.829609,11.932215,12.193403,13.656304,14.476087,15.937608,19.059198,24.983873,True
45168,1,2212,proton,0,3,60.046955,60.046955,0,1,1,2,0.5345037,32.095318,60.046955,0,0,0,27.951637,32.095318,0,0,0,0,0,0,True
45176,2,1000010020,deuteron,1,3,78.584038,78.584038,0,1,1,2,0.49349046,39.803566,78.584038,0,0,0,39.803566,38.780472,0,0,0,0,0,0,True
45176,1,2212,proton,0,3,4.0094376,4.0094376,0,1,0,1,0,4.0094376,4.0094376,0,0,0,4.0094376,0,0,0,0,0,0,0,True
45178,1,2212,proton,0,3,47.675949,24.209087,23.46686,0.50778407,3,4,1.4565854,13.757373,24.209087,23.46686,0,0,11.408196,12.800892,13.757373,9.709487,0,0,0,0,True
45197,1,2212,proton,0,3,70.414261,22.188795,48.225464,0.31511793,5,6,2.489152,14.129971,22.188795,25.403923,22.821541,0,10.684337,11.504458,12.422167,12.981755,14.129971,8.6915703,0,0,True
45199,2,1000010020,deuteron,1,3,84.956291,84.956291,0,1,1,2,0.58384198,49.601051,84.956291,0,0,0,35.35524,49.601051,0,0,0,0,0,0,True
45203,1,2212,proton,0,3,61.958672,27.239531,34.719139,0.43964031,3,4,1.6403929,18.301743,27.239531,34.719139,0,0,13.342982,13.896548,16.417397,18.301743,0,0,0,0,True
45218,1,2212,proton,0,3,19.230061,19.230061,0,1,1,2,0.36851299,12.143535,19.230061,0,0,0,12.143535,7.0865269,0,0,0,0,0,0,True
45221,2,1000010020,deuteron,1,3,24.285578,24.285578,0,1,0,1,0,24.285578,24.285578,0,0,0,24.285578,0,0,0,0,0,0,0,True
45227,2,1000010020,deuteron,1,3,128.4671,50.805084,77.662018,0.39547154,3,4,1.7107466,41.151859,50.805084,77.662018,0,0,22.864618,27.940464,41.151859,36.510159,0,0,0,0,True
45237,1,2212,proton,0,3,130.73938,27.076221,103.66316,0.20710073,5,6,3.2377257,45.886753,27.076221,34.738602,68.924561,0,12.87443,14.201792,16.704355,18.034248,23.037807,45.886753,0,0,True
45240,1,2212,proton,0,3,46.849239,46.849239,0,1,0,1,0,46.849239,46.849239,0,0,0,46.849239,0,0,0,0,0,0,0,True
45249,2,1000010020,deuteron,1,3,79.651886,79.651886,0,1,1,2,0.50155491,39.949795,79.651886,0,0,0,39.702091,39.949795,0,0,0,0,0,0,True
45258,2,1000010020,deuteron,1,3,76.933647,76.933647,0,1,1,2,0.45763171,41.726372,76.933647,0,0,0,41.726372,35.207275,0,0,0,0,0,0,True
45261,2,1000010020,deuteron,1,3,47.9491,47.9491,0,1,0,1,0,47.9491,47.9491,0,0,0,47.9491,0,0,0,0,0,0,0,True
45270,1,2212,proton,0,3,146.63626,24.309643,122.32661,0.16578193,7,8,4.2672839,29.414015,24.309643,27.81995,36.584702,57.921967,11.540481,12.769163,13.030487,14.789462,16.423203,20.161497,29.414015,28.50795,True
45279,1,2212,proton,0,3,62.277451,26.625072,35.652378,0.42752349,4,5,1.6887789,18.955236,26.625072,35.312138,0.34024197,0,12.392709,14.232365,16.356901,18.955236,0.34024197,0,0,0,True
45281,2,1000010020,deuteron,1,3,61.644081,61.644081,0,1,0,1,0,61.644081,61.644081,0,0,0,61.644081,0,0,0,0,0,0,0,True
45281,1,2212,proton,0,3,63.225288,63.225288,0,1,1,2,0.59926605,37.888767,63.225288,0,0,0,25.336519,37.888767,0,0,0,0,0,0,True
45286,2,1000010020,deuteron,1,3,66.783455,66.783455,0,1,1,2,0.18663208,54.319523,66.783455,0,0,0,54.319523,12.463935,0,0,0,0,0,0,True
45286,1,2212,proton,0,3,57.671951,57.671951,0,1,1,2,0.5102098,29.424793,57.671951,0,0,0,28.24716,29.424793,0,0,0,0,0,0,True
45287,1,2212,proton,0,3,128.86243,23.42923,105.4332,0.18181583,7,8,4.1626873,27.722359,23.42923,25.946167,31.008259,48.478779,11.386704,12.042524,12.596922,13.349246,14.506446,16.501814,20.75642,27.722359,True
45296,2,1000010020,deuteron,1,3,63.346172,63.346172,0,1,0,1,0,63.346172,63.346172,0,0,0,63.346172,0,0,0,0,0,0,0,True
45316,2,1000010020,deuteron,1,3,86.98703,86.98703,0,1,1,2,0.60726589,52.824257,86.98703,0,0,0,34.162773,52.824257,0,0,0,0,0,0,True
45316,1,2212,proton,0,3,57.587143,57.587143,0,1,1,2,0.47314715,30.339949,57.587143,0,0,0,30.339949,27.247192,0,0,0,0,0,0,True
45319,2,1000010020,deuteron,1,3,121.6625,55.562111,66.100388,0.45669052,3,4,1.3699415,62.319695,55.562111,66.100388,0,0,24.873064,30.689047,62.319695,3.7806911,0,0,0,0,True
45321,1,2212,proton,0,3,84.603394,42.489983,42.113415,0.50222552,2,3,1.2722901,42.113415,42.489983,42.113415,0,0,19.076757,23.413227,42.113415,0,0,0,0,0,True
45328,2,1000010020,deuteron,1,3,63.823299,47.506813,16.316486,0.74434906,2,3,0.92081362,26.136391,47.506813,16.316486,0,0,21.37042,26.136391,16.316486,0,0,0,0,0,True
45338,1,2212,proton,0,3,65.940086,65.940086,0,1,1,2,0.6395849,42.174282,65.940086,0,0,0,23.765806,42.174282,0,0,0,0,0,0,True
45343,2,1000010020,deuteron,1,3,54.764053,54.764053,0,1,0,1,0,54.764053,54.764053,0,0,0,54.764053,0,0,0,0,0,0,0,True
45343,1,2212,proton,0,3,86.53656,40.687382,45.849174,0.47017562,2,3,1.3215914,45.849174,40.687382,45.849174,0,0,18.019764,22.667618,45.849174,0,0,0,0,0,True
45344,2,1000010020,deuteron,1,3,55.059551,46.855614,8.2039385,0.85099882,2,3,0.75490648,25.156933,46.855614,8.2039385,0,0,21.698683,25.156933,8.2039385,0,0,0,0,0,True
45362,2,1000010020,deuteron,1,3,51.766605,51.766605,0,1,0,1,0,51.766605,51.766605,0,0,0,51.766605,0,0,0,0,0,0,0,True
45365,1,2212,proton,0,3,24.416624,24.416624,0,1,1,2,0.020527614,23.915409,24.416624,0,0,0,23.915409,0.50121504,0,0,0,0,0,0,True
45369,1,2212,proton,0,3,91.756432,21.77054,69.985893,0.23726445,6,7,3.3433795,17.084969,21.77054,23.349232,29.551693,17.084969,10.157613,11.612927,11.103711,12.245521,14.048604,15.503089,17.084969,0,True
45370,2,1000010020,deuteron,1,3,86.158157,86.158157,0,1,1,2,0.59935194,51.639061,86.158157,0,0,0,34.519093,51.639061,0,0,0,0,0,0,True
45374,2,1000010020,deuteron,1,3,81.582672,81.582672,0,1,1,2,0.54049134,44.09473,81.582672,0,0,0,37.487942,44.09473,0,0,0,0,0,0,True
45374,1,2212,proton,0,3,41.187965,41.187965,0,1,0,1,0,41.187965,41.187965,0,0,0,41.187965,0,0,0,0,0,0,0,True
45382,2,1000010020,deuteron,1,3,74.972763,74.972763,0,1,1,2,0.42953497,42.769344,74.972763,0,0,0,42.769344,32.203423,0,0,0,0,0,0,True
45384,2,1000010020,deuteron,1,3,62.500149,62.500149,0,1,0,1,0,62.500149,62.500149,0,0,0,62.500149,0,0,0,0,0,0,0,True
45388,1,2212,proton,0,3,37.509087,37.509087,0,1,0,1,0,37.509087,37.509087,0,0,0,37.509087,0,0,0,0,0,0,0,True
45391,2,1000010020,deuteron,1,3,78.548141,78.548141,0,1,1,2,0.48735413,40.267376,78.548141,0,0,0,40.267376,38.280762,0,0,0,0,0,0,True
45391,1,2212,proton,0,3,7.4496756,7.4496756,0,1,0,1,0,7.4496756,7.4496756,0,0,0,7.4496756,0,0,0,0,0,0,0,True
45404,1,2212,proton,0,3,141.77496,25.140757,116.6342,0.1773286,6,7,3.8633058,45.21838,25.140757,30.391811,41.024014,45.21838,12.426145,12.714612,14.215256,16.176556,18.385084,22.638929,45.21838,0,True
45425,1,2212,proton,0,3,15.895105,15.895105,0,1,1,2,0.19752847,12.75537,15.895105,0,0,0,12.75537,3.1397357,0,0,0,0,0,0,True
45431,1,2212,proton,0,3,127.56422,22.35763,105.20659,0.17526567,7,8,4.1801672,28.189985,22.35763,26.103855,31.292023,47.810715,10.756393,11.601236,13.02949,13.074366,15.157849,16.134172,19.620728,28.189985,True
45436,2,1000010020,deuteron,1,3,74.269989,74.269989,0,1,1,2,0.42372364,42.800041,74.269989,0,0,0,42.800041,31.46995,0,0,0,0,0,0,True
45436,1,2212,proton,0,3,56.075211,56.075211,0,1,1,2,0.45248538,30.701998,56.075211,0,0,0,30.701998,25.373213,0,0,0,0,0,0,True
45450,2,1000010020,deuteron,1,3,86.323257,86.323257,0,1,1,2,0.61631423,53.202251,86.323257,0,0,0,33.121002,53.202251,0,0,0,0,0,0,True
45450,1,2212,proton,0,3,59.290421,59.290421,0,1,1,2,0.52569944,31.16894,59.290421,0,0,0,28.121483,31.16894,0,0,0,0,0,0,True
45451,2,1000010020,deuteron,1,3,135.29655,48.527885,86.768661,0.35867792,3,4,1.8495367,50.853222,48.527885,86.768661,0,0,22.68251,25.845377,35.915443,50.853222,0,0,0,0,True
45452,1,2212,proton,0,3,131.01149,26.789143,104.22235,0.20447934,5,6,3.2809417,48.14838,26.789143,33.788525,70.43383,0,12.672775,14.116368,15.524587,18.263937,22.28545,48.14838,0,0,True
45453,2,1000010020,deuteron,1,3,68.953873,55.891861,13.06201,0.81056887,2,3,0.82646346,30.863838,55.891861,13.06201,0,0,25.028023,30.863838,13.06201,0,0,0,0,0,True
45464,2,1000010020,deuteron,1,3,66.100479,66.100479,0,1,0,1,0,66.100479,66.100479,0,0,0,66.100479,0,0,0,0,0,0,0,True
45479,1,2212,proton,0,3,125.89761,26.998938,98.898682,0.21445155,5,6,3.1576183,38.635281,26.998938,34.681938,64.216736,0,12.674136,14.324801,16.336229,18.345707,25.581459,38.635281,0,0,True
45480,2,1000010020,deuteron,1,3,82.168465,82.168465,0,1,1,2,0.53968757,44.345299,82.168465,0,0,0,37.823166,44.345299,0,0,0,0,0,0,True
45481,2,1000010020,deuteron,1,3,131.49062,49.087193,82.403419,0.37331328,3,4,1.7974772,44.452728,49.087193,82.403419,0,0,21.995361,27.091831,37.950691,44.452728,0,0,0,0,True
45483,2,1000010020,deuteron,1,3,76.263153,76.263153,0,1,1,2,0.45240954,41.760979,76.263153,0,0,0,41.760979,34.502178,0,0,0,0,0,0,True
45485,1,2212,proton,0,3,145.99855,24.0238,121.97476,0.1645482,7,8,4.2135177,30.588123,24.0238,29.205067,36.557907,56.211784,11.635657,12.388144,13.79171,15.413358,16.728113,19.829796,30.588123,25.623661,True
45493,1,2212,proton,0,3,45.718773,45.718773,0,1,0,1,0,45.718773,45.718773,0,0,0,45.718773,0,0,0,0,0,0,0,True
45497,1,2212,proton,0,3,63.090202,63.090202,0,1,1,2,0.57628763,36.358105,63.090202,0,0,0,26.732096,36.358105,0,0,0,0,0,0,True
45507,1,2212,proton,0,3,72.292946,22.414623,49.878319,0.31005269,5,6,2.5332744,13.693899,22.414623,25.589207,24.289116,0,11.325445,11.089177,12.470614,13.118591,13.693899,10.595216,0,0,True
45511,2,1000010020,deuteron,1,3,16.786074,16.786074,0,1,0,1,0,16.786074,16.786074,0,0,0,16.786074,0,0,0,0,0,0,0,True
45513,1,2212,proton,0,3,142.49841,24.301575,118.19685,0.17053926,7,8,4.029459,40.627998,24.301575,29.064781,39.229446,49.902618,11.59874,12.702834,13.186287,15.878494,17.35692,21.872528,40.627998,9.2746181,True
45514,2,1000010020,deuteron,1,3,134.27611,49.332237,84.943878,0.367394,3,4,1.8229285,48.269287,49.332237,84.943878,0,0,22.71352,26.618719,36.674587,48.269287,0,0,0,0,True
45520,2,1000010020,deuteron,1,3,46.505035,46.505035,0,1,0,1,0,46.505035,46.505035,0,0,0,46.505035,0,0,0,0,0,0,0,True
45521,1,2212,proton,0,3,136.86674,25.166553,111.7002,0.18387632,6,7,3.6821043,31.744078,25.166553,32.299782,47.656334,31.744078,11.843899,13.322656,14.945881,17.353899,20.064627,27.591705,31.744078,0,True
45530,1,2212,proton,0,3,142.57912,25.020369,117.55875,0.17548411,7,8,3.9857078,42.03904,25.020369,28.732101,39.548309,49.278343,12.62592,12.394448,13.183905,15.548197,17.779076,21.769236,42.03904,7.2393031,True
45537,2,1000010020,deuteron,1,3,87.387192,87.387192,0,1,1,2,0.61996001,54.176563,87.387192,0,0,0,33.210632,54.176563,0,0,0,0,0,0,True
45553,2,1000010020,deuteron,1,3,67.257088,67.257088,0,1,1,2,0.1288742,58.589386,67.257088,0,0,0,58.589386,8.6677036,0,0,0,0,0,0,True
45555,1,2212,proton,0,3,109.63521,21.49177,88.14344,0.19602981,7,8,3.8985851,17.667925,21.49177,24.99444,28.65995,34.489052,10.392624,11.099146,11.833801,13.160639,13.881643,14.778306,17.667925,16.821127,True
45559,1,2212,proton,0,3,125.50522,28.66161,96.843597,0.22836986,5,6,3.0418372,32.862995,28.66161,36.736511,60.107086,0,13.64832,15.013289,16.747721,19.988791,27.244093,32.862995,0,0,True
45561,2,1000010020,deuteron,1,3,68.37529,68.37529,0,1,1,2,0.25118318,51.200565,68.37529,0,0,0,51.200565,17.174723,0,0,0,0,0,0,True
45561,1,2212,proton,0,3,61.701958,61.701958,0,1,1,2,0.57399839,35.416824,61.701958,0,0,0,26.285133,35.416824,0,0,0,0,0,0,True
45563,1,2212,proton,0,3,137.10976,25.405481,111.70428,0.18529302,6,7,3.7471642,36.990349,25.405481,30.816734,43.897194,36.990349,12.230836,13.174645,14.753251,16.063482,18.526865,25.370329,36.990349,0,True
45572,1,2212,proton,0,3,123.92966,22.324268,101.6054,0.18013661,7,8,4.145679,26.208597,22.324268,25.209183,30.853371,45.542847,10.81298,11.511289,12.000237,13.208944,15.098579,15.75479,19.334251,26.208597,True
45577,2,1000010020,deuteron,1,3,62.185577,62.185577,0,1,0,1,0,62.185577,62.185577,0,0,0,62.185577,0,0,0,0,0,0,0,True
45578,2,1000010020,deuteron,1,3,90.291412,90.291412,0,1,1,2,0.64649528,58.372974,90.291412,0,0,0,31.91844,58.372974,0,0,0,0,0,0,True
45594,1,2212,proton,0,3,62.721069,62.721069,0,1,1,2,0.56674814,35.54705,62.721069,0,0,0,27.174019,35.54705,0,0,0,0,0,0,True
45598,1,2212,proton,0,3,132.96472,25.569929,107.39479,0.19230612,6,7,3.5507202,31.88921,25.569929,32.33812,52.42564,22.631027,12.713847,12.856082,15.127853,17.210266,20.53643,31.88921,22.631027,0,True
45599,1,2212,proton,0,3,128.88039,27.615253,101.26513,0.21427041,5,6,3.1628211,39.684292,27.615253,36.033916,65.231216,0,12.575978,15.039274,16.124556,19.909361,25.546921,39.684292,0,0,True
45606,2,1000010020,deuteron,1,3,91.245697,91.245697,0,1,1,2,0.64782059,59.110844,91.245697,0,0,0,32.13485,59.110844,0,0,0,0,0,0,True
45606,1,2212,proton,0,3,37.591835,37.591835,0,1,0,1,0,37.591835,37.591835,0,0,0,37.591835,0,0,0,0,0,0,0,True
45609,1,2212,proton,0,3,111.60625,21.477057,90.129204,0.19243596,7,8,4.0122504,21.058798,21.477057,23.957317,28.193163,37.978722,10.256462,11.220594,11.995535,11.961782,13.201742,14.991421,16.919924,21.058798,True
45611,2,1000010020,deuteron,1,3,103.3341,48.65387,54.680229,0.47084042,3,4,1.4926625,36.333572,48.65387,54.680229,0,0,22.118044,26.535824,36.333572,18.346657,0,0,0,0,True
45624,2,1000010020,deuteron,1,3,76.824387,76.824387,0,1,1,2,0.48806027,39.329453,76.824387,0,0,0,39.329453,37.49493,0,0,0,0,0,0,True
45624,1,2212,proton,0,3,43.242332,43.242332,0,1,0,1,0,43.242332,43.242332,0,0,0,43.242332,0,0,0,0,0,0,0,True
45637,2,1000010020,deuteron,1,3,134.89734,48.593094,86.304253,0.36022279,3,4,1.8514673,50.861149,48.593094,86.304253,0,0,22.30475,26.288342,35.443104,50.861149,0,0,0,0,True
45638,1,2212,proton,0,3,85.634018,43.821999,41.812016,0.51173586,2,3,1.2613255,41.812016,43.821999,41.812016,0,0,19.433662,24.388338,41.812016,0,0,0,0,0,True
45642,1,2212,proton,0,3,120.86045,22.378777,98.481674,0.18516211,7,8,4.1116772,24.924269,22.378777,24.82551,29.841728,43.814438,11.208266,11.170509,11.641326,13.184184,14.086088,15.75564,18.890169,24.924269,True
45645,2,1000010020,deuteron,1,3,71.126045,71.126045,0,1,1,2,0.31622913,48.633919,71.126045,0,0,0,48.633919,22.492128,0,0,0,0,0,0,True
45648,2,1000010020,deuteron,1,3,50.626099,50.626099,0,1,0,1,0,50.626099,50.626099,0,0,0,50.626099,0,0,0,0,0,0,0,True
45652,2,1000010020,deuteron,1,3,125.30915,52.373867,72.935287,0.41795725,3,4,1.6111902,45.514721,52.373867,72.935287,0,0,23.768129,28.605738,45.514721,27.420565,0,0,0,0,True
45655,1,2212,proton,0,3,109.48106,26.150047,83.331017,0.23885454,6,7,3.0657563,27.334068,26.150047,31.97489,46.835587,4.5205407,12.591968,13.55808,15.640169,16.334721,19.501518,27.334068,4.5205407,0,True
45667,2,1000010020,deuteron,1,3,69.268723,69.268723,0,1,1,2,0.13245279,60.093887,69.268723,0,0,0,60.093887,9.1748352,0,0,0,0,0,0,True
45669,2,1000010020,deuteron,1,3,81.707809,81.707809,0,1,1,2,0.54014164,44.133789,81.707809,0,0,0,37.57402,44.133789,0,0,0,0,0,0,True
45671,1,2212,proton,0,3,137.21085,26.600285,110.61057,0.1938643,6,7,3.6526978,31.530865,26.600285,31.305561,47.774132,31.530865,13.012961,13.587322,14.910688,16.394873,19.45941,28.314724,31.530865,0,True
45673,2,1000010020,deuteron,1,3,0.99140084,0.99140084,0,1,0,1,0,0.99140084,0.99140084,0,0,0,0.99140084,0,0,0,0,0,0,0,True
45675,1,2212,proton,0,3,90.333908,23.057346,67.276558,0.25524575,6,7,3.1268723,16.276436,23.057346,25.840315,29.851746,11.584501,11.198233,11.859114,12.107907,13.732408,13.575309,16.276436,11.584501,0,True
45687,2,1000010020,deuteron,1,3,108.4202,48.944977,59.475224,0.45143777,3,4,1.564276,35.661175,48.944977,59.475224,0,0,22.110352,26.834623,35.661175,23.814049,0,0,0,0,True
45694,1,2212,proton,0,3,119.44992,21.709553,97.740372,0.18174607,7,8,4.1045675,24.631088,21.709553,25.201523,29.748222,42.790623,10.550157,11.159396,12.311431,12.890093,14.278211,15.470011,18.159534,24.631088,True
45702,1,2212,proton,0,3,124.88367,22.444544,102.43912,0.17972362,7,8,4.1227622,25.578228,22.444544,25.999958,30.964108,45.475052,11.162007,11.282537,12.980313,13.019645,14.685524,16.278584,19.896822,25.578228,True
45704,2,1000010020,deuteron,1,3,34.100109,34.100109,0,1,0,1,0,34.100109,34.100109,0,0,0,34.100109,0,0,0,0,0,0,0,True
45704,1,2212,proton,0,3,132.81207,25.259632,107.55244,0.19019078,6,7,3.5734286,31.658649,25.259632,31.80542,52.832664,22.914358,12.080947,13.178685,14.475954,17.329466,21.174015,31.658649,22.914358,0,True
45705,1,2212,proton,0,3,143.83763,25.895754,117.94188,0.18003462,6,7,3.8875189,46.879482,25.895754,29.018368,42.044022,46.879482,12.623607,13.272147,14.147876,14.870493,18.504875,23.539146,46.879482,0,True
45709,2,1000010020,deuteron,1,3,125.03693,50.939377,74.097549,0.40739468,3,4,1.6522627,43.90789,50.939377,74.097549,0,0,22.730282,28.209097,43.90789,30.189657,0,0,0,0,True
45710,1,2212,proton,0,3,120.71336,23.115311,97.598053,0.19148925,7,8,4.0348048,23.683475,23.115311,25.579823,30.431192,41.58704,11.114787,12.000525,12.209917,13.369905,14.836917,15.594275,17.903564,23.683475,True
45714,2,1000010020,deuteron,1,3,41.685158,41.685158,0,1,1,2,0.25434741,31.082647,41.685158,0,0,0,31.082647,10.602512,0,0,0,0,0,0,True
45721,2,1000010020,deuteron,1,3,67.001801,67.001801,0,1,1,2,0.1444616,57.322613,67.001801,0,0,0,57.322613,9.6791878,0,0,0,0,0,0,True
45722,1,2212,proton,0,3,59.762466,59.762466,0,1,1,2,0.52287656,31.248392,59.762466,0,0,0,28.514076,31.248392,0,0,0,0,0,0,True
45723,2,1000010020,deuteron,1,3,70.679924,70.679924,0,1,1,2,0.31114489,48.688229,70.679924,0,0,0,48.688229,21.991697,0,0,0,0,0,0,True
45724,2,1000010020,deuteron,1,3,134.37886,50.254799,84.124054,0.37397847,3,4,1.8040292,46.975708,50.254799,84.124054,0,0,23.055231,27.199568,37.14835,46.975708,0,0,0,0,True
45730,2,1000010020,deuteron,1,3,73.703445,73.703445,0,1,1,2,0.37924427,45.751835,73.703445,0,0,0,45.751835,27.951609,0,0,0,0,0,0,True
45732,2,1000010020,deuteron,1,3,128.98335,50.461399,78.52195,0.39122412,3,4,1.7356999,39.334759,50.461399,78.52195,0,0,22.963676,27.497723,39.187191,39.334759,0,0,0,0,True
45733,2,1000010020,deuteron,1,3,79.258202,79.258202,0,1,1,2,0.51422644,40.75666,79.258202,0,0,0,38.501541,40.75666,0,0,0,0,0,0,True
45734,1,2212,proton,0,3,127.07343,27.174412,99.899017,0.21384811,5,6,3.1532605,38.961826,27.174412,35.792725,64.106285,0,12.79073,14.383683,16.45318,19.339544,25.144461,38.961826,0,0,True
45735,2,1000010020,deuteron,1,3,64.589813,64.589813,0,1,0,1,0,64.589813,64.589813,0,0,0,64.589813,0,0,0,0,0,0,0,True
45735,1,2212,proton,0,3,59.701363,59.701363,0,1,1,2,0.53359294,31.856224,59.701363,0,0,0,27.84514,31.856224,0,0,0,0,0,0,True
45737,2,1000010020,deuteron,1,3,126.20108,53.498131,72.70295,0.42391184,3,4,1.595541,46.535942,53.498131,72.70295,0,0,23.712049,29.786081,46.535942,26.167009,0,0,0,0,True
45749,1,2212,proton,0,3,146.44513,24.487778,121.95735,0.16721469,7,8,4.2934041,30.184631,24.487778,26.836094,36.515522,58.605736,11.337386,13.150391,12.418403,14.417692,16.888859,19.626663,28.421106,30.184631,True
45751,1,2212,proton,0,3,57.484402,57.484402,0,1,1,2,0.49441323,29.063353,57.484402,0,0,0,29.063353,28.421049,0,0,0,0,0,0,True
45756,2,1000010020,deuteron,1,3,92.028511,92.028511,0,1,1,2,0.65034777,59.850536,92.028511,0,0,0,32.177975,59.850536,0,0,0,0,0,0,True
45756,1,2212,proton,0,3,28.881191,28.881191,0,1,0,1,0,28.881191,28.881191,0,0,0,28.881191,0,0,0,0,0,0,0,True
45765,2,1000010020,deuteron,1,3,8.3582935,8.3582935,0,1,0,1,0,8.3582935,8.3582935,0,0,0,8.3582935,0,0,0,0,0,0,0,True
45765,1,2212,proton,0,3,135.97864,25.832905,110.14574,0.18997768,6,7,3.6475282,30.257252,25.832905,31.640413,48.248077,30.257252,12.599699,13.233207,15.054037,16.586376,19.898407,28.349672,30.257252,0,True
45766,2,1000010020,deuteron,1,3,67.76548,67.76548,0,1,1,2,0.20245463,54.046043,67.76548,0,0,0,54.046043,13.719435,0,0,0,0,0,0,True
45803,1,2212,proton,0,3,27.839394,27.839394,0,1,1,2,0.51168787,14.24508,27.839394,0,0,0,13.594313,14.24508,0,0,0,0,0,0,True
45830,2,1000010020,deuteron,1,3,81.374443,81.374443,0,1,1,2,0.5277968,42.949173,81.374443,0,0,0,38.42527,42.949173,0,0,0,0,0,0,True
45831,2,1000010020,deuteron,1,3,76.182922,76.182922,0,1,1,2,0.43648401,42.930294,76.182922,0,0,0,42.930294,33.252628,0,0,0,0,0,0,True
45833,2,1000010020,deuteron,1,3,33.235977,33.235977,0,1,0,1,0,33.235977,33.235977,0,0,0,33.235977,0,0,0,0,0,0,0,True
45834,2,1000010020,deuteron,1,3,125.34481,51.542599,73.802208,0.41120648,3,4,1.6451797,43.396851,51.542599,73.802208,0,0,23.337633,28.204966,43.396851,30.405357,0,0,0,0,True
45839,2,1000010020,deuteron,1,3,51.572842,51.572842,0,1,0,1,0,51.572842,51.572842,0,0,0,51.572842,0,0,0,0,0,0,0,True
45839,1,2212,proton,0,3,70.731155,40.41597,30.315186,0.57140267,2,3,1.1760945,30.315186,40.41597,30.315186,0,0,17.859818,22.556154,30.315186,0,0,0,0,0,True
45844,1,2212,proton,0,3,145.29065,25.599819,119.69085,0.17619729,7,8,4.041532,36.449493,25.599819,29.288725,39.266174,51.135944,12.760835,12.838985,13.846753,15.441972,17.49457,21.771603,36.449493,14.686452,True
45849,1,2212,proton,0,3,61.697632,61.697632,0,1,1,2,0.57885259,35.713833,61.697632,0,0,0,25.983801,35.713833,0,0,0,0,0,0,True
45874,2,1000010020,deuteron,1,3,4.3893046,4.3893046,0,1,0,1,0,4.3893046,4.3893046,0,0,0,4.3893046,0,0,0,0,0,0,0,True
45874,1,2212,proton,0,3,60.297012,60.297012,0,1,1,2,0.55619287,33.53677,60.297012,0,0,0,26.760242,33.53677,0,0,0,0,0,0,True
