sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,raw_residual_ns
sample_iii,36,9151,4135.0,2231.5,6.0,7.0,37927.0,15468.0,0.48008015398001425,0.3835660718903543,5.141937669376688
sample_iii,36,9183,3911.5,1726.5,5.0,6.0,35305.0,12605.0,0.3800028324599915,0.29607298690995637,4.6905184659090935
sample_iii,36,9510,2848.5,1249.0,6.0,7.0,21244.0,8821.0,0.3442383731877236,0.35256773608434416,4.447611885783033
sample_iii,36,9597,3651.0,1718.0,5.0,7.0,32226.0,12685.0,0.4151306398560169,0.3837603468663776,6.411845131612573
sample_iii,36,9606,1579.5,1396.5,7.0,7.0,12602.0,9984.0,0.35256308522456753,0.3609775641025641,6.570904446766519
sample_iii,36,9616,2362.0,1678.5,6.0,7.0,16854.0,13345.0,0.28996084015663937,0.36485575121768454,2.5595939420462273
sample_iii,36,9709,2093.0,1538.0,5.0,6.0,13624.0,11431.0,0.17373752201996476,0.2693552620068235,3.7792008079138846
sample_iii,36,9863,2268.0,2660.0,6.0,6.0,15966.0,21066.0,0.2583615182262307,0.3518940472799772,3.6562853693503357
sample_iii,36,9925,3219.5,1857.0,5.0,6.0,25847.0,13650.0,0.29152319418114286,0.29604395604395606,3.535694398810243
sample_iii,36,10071,2239.0,1511.5,7.0,7.0,16762.0,11012.0,0.34524519747046895,0.35179803850345076,1.9926212875853153
sample_iii,36,10107,2327.5,1210.5,7.0,7.0,16894.0,8401.0,0.35876642595004143,0.3649565527913344,4.8526715850659485
sample_iii,36,10215,2805.5,1168.0,6.0,7.0,21006.0,8363.0,0.30477006569551557,0.34676551476742795,6.04094703511802
sample_iii,36,10318,2659.0,1432.0,6.0,7.0,19455.0,10024.0,0.31349267540478026,0.34297685554668794,4.4123607986806235
sample_iii,36,10404,1793.0,1237.0,6.0,6.0,13219.0,9694.0,0.2813374687949164,0.321229626573138,3.4779926316008556
sample_iii,36,10412,1722.5,1725.0,6.0,6.0,12256.0,12664.0,0.26990861618798956,0.3105653821857233,2.084587609724494
sample_iii,36,10448,1581.0,1621.5,6.0,6.0,11114.0,11962.0,0.21567392477955732,0.24694867079083765,1.2094195352711878
sample_iii,36,10495,3263.0,2286.0,9.0,7.0,28154.0,17093.0,0.3835334233146267,0.3752998303399052,3.730393013626802
sample_iii,36,10572,1237.0,2131.0,6.0,7.0,9488.0,15297.0,0.2898397976391231,0.32222004314571484,6.639182168593933
sample_iii,36,10724,2569.5,2387.0,7.0,7.0,18601.0,17675.0,0.3393903553572389,0.3918528995756719,5.3069153149075845
sample_iii,36,10846,2277.5,1476.5,7.0,7.0,16397.0,10806.0,0.34963712874306274,0.3993151952618915,5.173195876288666
sample_iii,36,10866,3500.5,1616.5,5.0,7.0,31746.0,11876.0,0.4126189126189126,0.36392724823172784,4.813335311499323
sample_iii,36,11046,3097.0,1567.5,8.0,7.0,25162.0,11086.0,0.31487958031952945,0.30092007937939746,3.6480716473140262
sample_iii,36,11048,1728.5,1638.0,7.0,7.0,12071.0,12784.0,0.3153011349515367,0.4176314142678348,4.922996006275852
sample_iii,36,11154,2995.0,1757.5,6.0,7.0,23189.0,12768.0,0.3453361507611368,0.38416353383458646,5.449337850323374
sample_iii,36,11254,2701.5,1374.5,6.0,6.0,20932.0,9845.0,0.26748519013949934,0.2660233621127476,4.991076493795678
sample_iii,36,11394,3065.5,1908.0,6.0,7.0,25181.0,14404.0,0.3522099996028752,0.3830186059427937,4.269935677152169
sample_iii,36,11460,1557.5,1257.5,5.0,5.0,6916.0,7191.0,-0.12406015037593984,0.06369072451675706,1.9762748108861743
sample_iii,36,11498,2680.0,2480.5,7.0,7.0,19793.0,18082.0,0.33804880513312785,0.39116248202632453,4.92723981153631
sample_iii,36,11608,2611.5,2750.5,7.0,7.0,18807.0,20946.0,0.3515712234806189,0.41912536999904515,3.8003001280801385
sample_iii,36,11753,3351.0,2083.0,6.0,7.0,29616.0,14890.0,0.44786601836844947,0.4119543317662861,4.6997301283144495
sample_iii,36,11889,1432.0,1633.0,7.0,7.0,10222.0,12442.0,0.2795930346311876,0.36875100466162997,4.275174025404702
sample_iii,36,11924,2937.0,1608.0,5.0,6.0,23083.0,11345.0,0.2878308712039163,0.26602027324812694,3.5999285346530066
sample_iii,36,11994,2881.5,1481.5,7.0,6.0,22801.0,10591.0,0.2870488136485242,0.2929846095741667,5.181348859686622
sample_iii,36,12105,1335.0,1180.5,5.0,5.0,5715.0,7159.0,-0.1711286089238845,0.0900963821762816,2.135645216990909
sample_iii,36,12137,2451.0,1678.5,6.0,7.0,18165.0,11915.0,0.30377098816405174,0.33378094838438943,4.649358122098473
sample_iii,36,12229,1877.0,2456.5,6.0,7.0,13193.0,18384.0,0.29447434245433185,0.40404699738903394,7.165211899197878
sample_iii,36,12487,3667.5,1712.5,5.0,7.0,33098.0,12499.0,0.41029669466433016,0.3637090967277382,5.42963737219025
sample_iii,36,12578,3115.5,2062.0,5.0,7.0,25345.0,15188.0,0.31797198658512527,0.34902554648406636,4.833685042957288
sample_iii,36,12599,1708.5,2066.5,4.0,5.0,3561.0,11293.0,-1.116540297669194,0.017355884176038255,2.108297334773276
sample_iii,36,12660,3612.0,1412.5,6.0,8.0,32705.0,10502.0,0.44568108851857513,0.3904970481812988,5.030674543036518
sample_iii,36,12764,2464.5,1302.5,7.0,7.0,18435.0,9020.0,0.36132356929753184,0.3311529933481153,3.432675026123306
sample_iii,36,12775,3212.5,1668.0,6.0,8.0,25995.0,12636.0,0.37891902288901713,0.44476100031655585,6.025323021786285
sample_iii,36,12806,4158.0,1813.5,6.0,8.0,37575.0,13605.0,0.467332002661344,0.42918044836457186,6.588625276736849
sample_iii,36,12851,2541.0,1808.0,7.0,8.0,18553.0,13533.0,0.35266533714224113,0.4274735830931796,5.787406245173763
sample_iii,36,12921,3179.5,1883.0,8.0,7.0,26488.0,13382.0,0.336529749320447,0.3259602451053654,3.469002056913407
sample_iii,36,12955,2226.5,2796.5,7.0,7.0,16232.0,21567.0,0.3637259733859044,0.42212639680994113,4.028826675771029
sample_iii,36,12964,2668.0,1455.5,6.0,6.0,20036.0,10762.0,0.26532241964463965,0.27662144582791304,4.433467889908261
sample_iii,36,12977,3054.0,1700.0,8.0,7.0,24789.0,12445.0,0.324176045826778,0.35251104861390115,4.986083112290004
sample_iii,36,13197,2915.0,1230.5,7.0,7.0,23784.0,8840.0,0.3072233434241507,0.2898190045248869,4.159122666932831
sample_iii,36,13260,3067.0,1284.0,8.0,7.0,24916.0,8608.0,0.33327982019585806,0.275092936802974,3.272556274120042
sample_iii,36,13405,2552.0,2400.0,6.0,6.0,19143.0,17595.0,0.292953037663898,0.33469735720375104,5.211384713783179
sample_iii,36,13428,2246.0,1755.0,6.0,7.0,16023.0,12691.0,0.32247394370592275,0.3812938302734221,5.263630359756611
sample_iii,36,13494,2100.0,2434.0,6.0,7.0,14768.0,18308.0,0.28846153846153844,0.3473891195105965,2.5111742424242465
sample_iii,36,13646,2285.5,1670.5,7.0,7.0,16799.0,11954.0,0.32906720638133224,0.36389493056717415,4.980130855652867
sample_iii,36,13747,3123.0,1289.0,8.0,6.0,25777.0,10381.0,0.30275051402413006,0.3427415470571236,4.0207705622155245
sample_iii,36,13822,1944.0,1369.5,7.0,7.0,14562.0,9796.0,0.323032550473836,0.3407513270722744,3.8001604659455666
sample_iii,36,13874,2969.5,1543.5,6.0,7.0,22954.0,11403.0,0.34621416746536554,0.38130316583355256,5.716062440076705
sample_iii,36,13985,3119.5,1129.0,6.0,7.0,25782.0,7673.0,0.36413001318749516,0.3114818193666102,3.9584840303601467
sample_iii,36,14070,2356.5,1446.5,6.0,7.0,16753.0,10357.0,0.28412821584193876,0.3163078111422227,3.2612636564603292
sample_iii,36,14228,3639.5,1581.0,5.0,6.0,31941.0,11278.0,0.3678657524811371,0.30147189217946446,3.4103915454066964
sample_iii,36,14234,3197.5,1487.0,6.0,8.0,26141.0,11046.0,0.39202784897287785,0.4089263081658519,5.635924372273045
sample_iii,36,14236,1912.0,1521.5,6.0,6.0,13749.0,11609.0,0.25390937522728924,0.30226548367645795,4.434796771711472
sample_iii,36,14287,1589.5,1947.0,7.0,8.0,11119.0,14786.0,0.34454537278532243,0.44163397808738,4.322576430624508
sample_iii,36,14324,2902.0,1568.0,6.0,7.0,22869.0,11231.0,0.3327648782194237,0.35304069094470664,5.0245283018867894
sample_iii,36,14359,3056.0,1363.5,4.0,6.0,22115.0,9553.0,0.17002034817996833,0.19376112216057784,2.874272781301137
sample_iii,36,14467,1571.5,1595.5,4.0,4.0,-792.0,5110.0,-6626.0,-0.46790606653620354,1.137209804386174
sample_iii,36,14486,2902.0,1581.5,7.0,7.0,23860.0,11953.0,0.32099748533109806,0.35806910399062997,4.58912950217298
sample_iii,36,14614,3050.5,1516.5,8.0,7.0,25642.0,11145.0,0.35640745651665234,0.3642889187976671,4.894628521756921
sample_iii,36,14749,2874.5,1384.0,7.0,6.0,22884.0,10350.0,0.2845219367243489,0.305024154589372,5.65576051049511
sample_iii,36,14825,2755.5,1925.0,6.0,7.0,20037.0,13807.0,0.3016419623696162,0.3309915260375172,3.4183325207215987
sample_iii,36,14919,2160.5,1589.0,6.0,7.0,15834.0,11666.0,0.28514588859416445,0.3559917709583405,6.659697115128246
sample_iii,36,14941,3209.0,1961.0,5.0,6.0,27004.0,14968.0,0.30932454451192415,0.31968198824158206,4.915877478543948
sample_iii,36,14954,2204.5,1299.5,4.0,5.0,11842.0,7948.0,0.014102347576422902,0.11059386009058883,2.237486584056981
sample_iii,36,14976,1208.5,2639.0,6.0,7.0,8059.0,20179.0,0.23749844893907432,0.37048416670796375,5.012971074292729
sample_iii,36,14977,3210.5,2410.0,9.0,7.0,27270.0,17936.0,0.38632196552988635,0.3983050847457627,6.131703038745286
sample_iii,36,15046,2774.0,1600.0,6.0,7.0,20747.0,12091.0,0.285631657589049,0.32602762385245226,3.740617323130806
sample_iii,36,15067,2927.5,1298.0,6.0,7.0,23378.0,9468.0,0.2985285310976131,0.3306928601605408,5.475791749350634
sample_iii,36,15071,3817.5,2194.5,5.0,6.0,36357.0,16919.0,0.38226476331930576,0.32401442165612626,6.63456849403704
sample_iii,36,15181,2905.0,1303.0,6.0,7.0,22097.0,9662.0,0.33773815450061095,0.36679776443800455,4.100315783522724
sample_iii,36,15340,4283.0,2426.5,5.0,7.0,39833.0,17660.0,0.46770265859965354,0.392242355605889,7.574192606094591
sample_iii,36,15398,2566.0,1213.5,7.0,7.0,19522.0,8907.0,0.3396680667964348,0.3243516335466487,1.9466510325060256
sample_iii,36,15441,1224.5,2780.5,7.0,7.0,8470.0,22533.0,0.2611570247933884,0.39630763768694804,6.047680093010449
sample_iii,36,15534,2160.0,1398.0,6.0,7.0,14928.0,9831.0,0.29066184351554125,0.32712847116264876,3.320907136153579
sample_iii,36,15570,3438.5,1596.0,5.0,7.0,30236.0,11653.0,0.38808043391983066,0.3478932463743242,3.5708902773398066
sample_iii,36,15755,1639.5,1577.0,7.0,8.0,11426.0,11517.0,0.3745842814633292,0.4363983676304593,2.691124260355025
sample_iii,36,15820,1705.5,1301.0,4.0,5.0,3948.0,6098.0,-0.9270516717325228,-0.0952771400459167,1.4163548014185778
sample_iii,36,15876,2489.0,1396.0,6.0,6.0,18308.0,10640.0,0.28796154686475856,0.32218045112781957,2.7830230915403966
sample_iii,36,15972,1990.0,1859.0,7.0,8.0,14134.0,13506.0,0.36606763831894723,0.4192210869243299,3.4446506395260172
sample_iii,36,16087,1696.0,1124.0,7.0,7.0,12171.0,8206.0,0.35050529948237613,0.37899098220814037,3.48905350397888
sample_iii,36,16202,3464.0,2014.5,6.0,7.0,31560.0,14306.0,0.42892902408111533,0.387459807073955,6.586580086580085
sample_iii,36,95,2153.5,1674.5,7.0,7.0,15626.0,12275.0,0.3423140918981185,0.36285132382892055,3.264485827752999
sample_iii,36,222,2735.0,1940.0,6.0,7.0,19877.0,14022.0,0.3080947829149268,0.3442447582370561,3.3035189953471544
sample_iii,36,420,3113.5,1935.0,6.0,7.0,26085.0,14156.0,0.36200881732796625,0.36168409155128567,3.2266824085005865
sample_iii,36,461,2129.5,1052.5,7.0,8.0,16517.0,8145.0,0.35218259974571653,0.39447513812154694,4.935603231910335
sample_iii,36,539,2043.5,1293.0,5.0,6.0,12542.0,8479.0,0.12398341572317015,0.19247552777450172,3.2060313630880586
sample_iii,36,623,3702.5,1383.0,6.0,8.0,34993.0,9906.0,0.44943274369159547,0.3750252372299616,7.018956285107215
sample_iii,36,999,2445.5,2302.0,6.0,7.0,18397.0,17108.0,0.3287492525955319,0.3840893149403788,5.468164308632815
sample_iii,36,1073,4249.0,1944.0,5.0,7.0,38550.0,14519.0,0.4238651102464332,0.33673117983332185,3.262926086719741
sample_iii,36,1107,2695.5,1823.5,7.0,7.0,20723.0,13085.0,0.351541765188438,0.37669086740542607,4.6900779859681165
sample_iii,36,1162,3563.0,1459.5,5.0,7.0,31722.0,11575.0,0.3708467309753483,0.3588768898488121,3.9168703498222115
sample_iii,36,1198,3473.0,2310.0,5.0,6.0,31152.0,16504.0,0.3497046738572162,0.2988366456616578,5.461699881422316
sample_iii,36,1200,3727.0,1886.0,5.0,6.0,34129.0,13791.0,0.3735532831316476,0.29990573562468276,5.739441276966705
sample_iii,36,1265,2830.0,1879.5,7.0,6.0,22158.0,14281.0,0.31067785901254624,0.32833835165604647,1.5191464367887164
sample_iii,36,1267,3153.0,2138.0,8.0,6.0,26264.0,15358.0,0.3135470606152909,0.3009506446151843,3.7987768333878194
sample_iii,36,1369,2056.0,1435.5,6.0,7.0,14204.0,10809.0,0.2714024218529992,0.32139883430474603,2.0265980711851377
sample_iii,36,1390,1937.0,2156.0,6.0,7.0,13946.0,16051.0,0.27950666857880396,0.35225219612485204,3.7464751982907742
sample_iii,36,1539,3644.0,1805.5,6.0,7.0,33495.0,13495.0,0.45433646812957157,0.3987402741756206,5.052123030757684
sample_iii,36,1570,2625.0,2221.0,6.0,7.0,18976.0,17326.0,0.2984822934232715,0.36886759782985107,2.333576185945354
sample_iii,36,1590,2124.0,1511.5,6.0,7.0,14719.0,10920.0,0.26340104626673005,0.31163003663003663,2.250996444223933
sample_iii,36,1689,2960.5,2006.0,8.0,7.0,23715.0,14128.0,0.3660974067046173,0.36558607021517553,4.628704058408644
sample_iii,36,1955,1599.0,1391.0,3.0,5.0,-9.0,5813.0,-6578.0,-0.21279889901943919,2.0038377712498843
sample_iii,36,1962,1081.0,2396.5,7.0,7.0,7490.0,17768.0,0.31001335113484646,0.3739869428185502,2.596349634528373
sample_iii,36,1976,2738.0,1663.0,6.0,7.0,20596.0,13175.0,0.2780637016896485,0.33988614800759015,4.025807273359671
sample_iii,36,1980,2901.5,1448.5,6.0,7.0,22413.0,10956.0,0.32601615134073975,0.33944870390653525,1.3020972780008933
sample_iii,36,2177,3810.0,2904.0,5.0,6.0,35545.0,23036.0,0.39248839499226335,0.3291804132661921,4.756456909185346
sample_iii,36,2180,2277.0,2387.0,5.0,5.0,13922.0,17140.0,0.12081597471627639,0.22199533255542592,2.3744835367248633
sample_iii,36,2192,1437.5,1739.0,6.0,6.0,9821.0,12217.0,0.21342022197332247,0.2662683146435295,4.370350009162543
sample_iii,36,2193,2179.5,2494.0,6.0,7.0,15276.0,17813.0,0.30295888976171775,0.3645090664121709,5.870487845686839
sample_iii,36,2356,2643.0,1515.5,6.0,7.0,19549.0,11297.0,0.2902961788326769,0.3183145967956095,2.3610013258813325
sample_iii,36,2375,3178.5,2024.0,8.0,6.0,26563.0,15270.0,0.31152354779204156,0.3193844138834316,3.8191082802547776
sample_iii,36,2399,4102.0,1304.0,6.0,8.0,36254.0,9572.0,0.4744304076791526,0.398349352277476,4.299228675136121
sample_iii,36,2500,2803.0,1466.5,6.0,7.0,20466.0,10706.0,0.3451578227303821,0.4040724827199701,5.582421091851039
sample_iii,36,2537,2279.5,1573.0,7.0,7.0,17133.0,11733.0,0.3634506507908714,0.37765277422654053,3.988597832590912
sample_iii,36,2598,2833.5,1236.5,6.0,7.0,21217.0,8960.0,0.33091388980534475,0.35457589285714286,3.8781584798867996
sample_iii,36,2639,2979.0,2319.5,5.0,7.0,24281.0,17548.0,0.3020056834562003,0.3222589468885343,3.5107339528480495
sample_iii,36,2677,2887.5,1129.0,7.0,7.0,22896.0,7701.0,0.28450384346610763,0.25321386832878845,5.407457842536488
sample_iii,36,2879,2946.5,1592.5,5.0,6.0,23284.0,11272.0,0.29273320735268854,0.2823811213626686,1.6519019133293753
sample_iii,36,2928,2521.0,2357.5,6.0,7.0,18524.0,17044.0,0.3112718635283956,0.34211452710631307,3.6405535681295262
sample_iii,36,3089,2204.0,1747.0,7.0,7.0,16581.0,12402.0,0.3292322537844521,0.32252862441541685,2.0657687991021305
sample_iii,36,3118,3431.5,2195.5,5.0,6.0,28701.0,16208.0,0.32538935925577506,0.3268139190523198,3.6450716332378263
sample_iii,36,3340,2481.5,1012.5,7.0,8.0,17523.0,7530.0,0.3632368886606175,0.4346613545816733,3.5592123010520638
sample_iii,36,3429,3166.5,1674.5,6.0,7.0,26492.0,12144.0,0.34840706628416124,0.3563899868247694,5.491109268380406
sample_iii,36,3618,2574.5,1870.0,7.0,7.0,19149.0,14171.0,0.3619510157188365,0.41168583727330466,4.691466809836669
sample_iii,36,3632,2317.5,1275.0,7.0,7.0,17097.0,9408.0,0.3547990875592209,0.3793579931972789,5.133264169516806
sample_iii,36,3645,3045.0,1244.5,8.0,7.0,24204.0,9519.0,0.31461741860849446,0.35760058829709,3.317718880967881
sample_iii,36,3748,3871.5,1561.5,5.0,7.0,35238.0,11936.0,0.4185538339292809,0.36687332439678283,3.857585179343644
sample_iii,36,3775,2559.0,1411.5,5.0,6.0,17613.0,10453.0,0.2066087548969511,0.25571606237443795,4.1229275752267185
sample_iii,36,3796,2825.0,1722.5,6.0,7.0,21728.0,12498.0,0.3020066273932253,0.32653224515922546,3.285191562634523
sample_iii,36,3834,2998.5,1888.5,6.0,7.0,23347.0,14137.0,0.3333190559814965,0.3896866379005447,6.994586416663296
sample_iii,36,3868,3763.0,2159.5,5.0,6.0,34901.0,15456.0,0.4066932179593708,0.3136645962732919,3.761657445501907
sample_iii,36,3897,2960.5,2232.5,8.0,7.0,23854.0,16394.0,0.38115200804896454,0.38721483469562035,3.594523942005857
sample_iii,36,3953,1382.0,1755.0,6.0,6.0,9800.0,12453.0,0.2372448979591837,0.25921464707299446,3.628498147620409
sample_iii,36,4205,2060.5,2454.5,6.0,7.0,14961.0,18606.0,0.315486932691665,0.37299795764807053,3.739832834878399
sample_iii,36,4231,2293.5,2340.5,5.0,6.0,15658.0,17257.0,0.20392131817601225,0.2846960653647795,5.068642350557244
sample_iii,36,4365,2274.0,2374.5,7.0,7.0,16403.0,17953.0,0.3391452783027495,0.4168105609090403,5.784760006643417
sample_iii,36,4493,3122.0,1378.0,8.0,7.0,26768.0,9929.0,0.3674163179916318,0.35411421089737133,6.626730642629262
sample_iii,36,4574,1579.0,1024.0,7.0,7.0,11097.0,7206.0,0.29296206181850953,0.34221482098251454,4.591788822721014
sample_iii,36,4609,1394.0,1681.5,4.0,4.0,-3625.0,5856.0,-8074.0,-0.39719945355191255,1.4895218125691656
sample_iii,36,4652,3140.0,2435.0,6.0,7.0,25869.0,17580.0,0.37086860721326687,0.38947667804323094,6.1693437686105455
sample_iii,36,4694,2584.0,2156.5,6.0,6.0,19054.0,15470.0,0.2762674504041146,0.30846800258564966,4.606260209528767
sample_iii,36,4920,1685.0,1069.5,7.0,7.0,11725.0,8410.0,0.30183368869936034,0.4153388822829964,5.786925066144491
sample_iii,36,4967,1647.0,1860.5,7.0,7.0,12098.0,13428.0,0.3513803934534634,0.3818141197497766,4.969576196750104
sample_iii,36,5137,2836.0,2684.5,6.0,7.0,21545.0,20910.0,0.30591784636806685,0.3620755619320899,3.784720342966203
sample_iii,36,5287,2742.5,2229.0,7.0,7.0,20615.0,16072.0,0.3533834586466165,0.4027501244400199,5.780476262007099
sample_iii,36,5363,3581.5,1608.0,5.0,7.0,30812.0,11321.0,0.3767687913799818,0.32461796661072345,4.9698244849508235
sample_iii,36,5438,1992.5,1743.5,7.0,7.0,14494.0,12646.0,0.2973644266593073,0.3246085718804365,2.2859527121001406
sample_iii,36,5467,1359.5,1630.0,7.0,7.0,9300.0,12077.0,0.2753763440860215,0.34743727746957026,2.023108104619041
sample_iii,36,5472,2453.5,1075.0,7.0,8.0,17886.0,7984.0,0.41803645309180365,0.4316132264529058,1.352597633436602
sample_iii,36,5476,2959.5,1982.0,8.0,7.0,24264.0,14848.0,0.40158259149357073,0.4293507543103448,3.7885846468341526
sample_iii,36,5542,2049.5,1299.5,6.0,7.0,15082.0,10083.0,0.29478848959024,0.30903500942179907,1.606164884583336
sample_iii,36,5668,3305.5,2340.0,6.0,7.0,27898.0,17089.0,0.4235787511649581,0.424834688981216,4.633620517729646
sample_iii,36,6146,3263.5,1804.5,5.0,6.0,27234.0,12847.0,0.3101270470735111,0.3005370903712929,4.113648055781873
sample_iii,36,6203,3264.0,1358.0,5.0,7.0,27739.0,10202.0,0.3567179782977036,0.3759066849637326,5.762954708270321
sample_iii,36,6273,3297.0,1186.0,6.0,7.0,27994.0,7754.0,0.40055011788240336,0.3030693835439773,4.898640809586311
sample_iii,36,6405,2707.5,1101.0,6.0,6.0,20271.0,7785.0,0.30768092348675447,0.29261400128452153,1.8059859849980242
sample_iii,36,6437,4072.5,2051.0,5.0,6.0,38562.0,14556.0,0.41364555780301854,0.3124484748557296,5.273718755595468
sample_iii,36,6537,2775.0,1619.5,6.0,7.0,20924.0,11183.0,0.34658765054482893,0.34740230707323616,4.251743527883455
sample_iii,36,6550,2712.5,2013.5,6.0,6.0,20671.0,15535.0,0.3312369986938223,0.3623430962343096,2.6722005734872454
sample_iii,36,6628,3159.5,1609.0,8.0,6.0,26262.0,12167.0,0.31977762546645344,0.3373880167666639,3.7087521745464507
sample_iii,36,6632,2450.0,2783.5,7.0,7.0,17957.0,21450.0,0.32583393662638527,0.3960839160839161,5.561562304071778
sample_iii,36,6741,2964.0,1465.0,5.0,7.0,23230.0,11157.0,0.3003013344812742,0.3465985479967733,3.71672885866311
sample_iii,36,7057,3028.0,2168.0,6.0,7.0,23847.0,15839.0,0.3333752673292238,0.38493591767157015,6.644561890827141
sample_iii,36,7068,2922.0,1188.0,6.0,7.0,21987.0,8660.0,0.3118206212762087,0.3366050808314088,3.227244018232156
sample_iii,36,7070,3127.0,1654.0,6.0,7.0,25659.0,12063.0,0.3686425815503332,0.36848213545552516,4.062196307094268
sample_iii,36,7101,1537.5,2503.5,6.0,7.0,11130.0,18531.0,0.27978436657681943,0.3568614753656036,4.074985012087726
sample_iii,36,7132,3236.0,1421.5,6.0,7.0,28408.0,10714.0,0.3682765418192059,0.3692365129736793,5.413274203697597
sample_iii,36,7206,2073.5,1645.5,5.0,6.0,11199.0,11184.0,0.02276989016876507,0.17373032904148783,2.542104359993136
sample_iii,36,7236,1827.5,1850.0,13.0,13.0,11588.0,10957.0,0.987832240248533,1.0001825317148854,5.127842749296306
sample_iii,36,7313,3695.5,1559.5,4.0,6.0,30387.0,11081.0,0.3046039424754007,0.2423066510242758,4.3586375310513255
sample_iii,36,7364,1415.5,2618.5,6.0,7.0,9743.0,20021.0,0.27506928050908347,0.37760351630787675,3.377370030581041
sample_iii,36,7424,1483.0,2680.5,7.0,7.0,10787.0,19873.0,0.3007323630295726,0.35606098726915913,4.538451382203277
sample_iii,36,7676,1130.5,2325.0,6.0,7.0,7453.0,16833.0,0.23708573728699853,0.35561100219806335,3.6144844517184893
