run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc,pileup_label,secondary_fraction,delay_samples,true_amplitude_adc,true_t50
64,sample_ii_calib,27491,640174,12103,B6,2,1801.5,8,6920.5,1,0.22547729313373566,4,1801.5,6.291901588439941
64,sample_ii_calib,27509,640192,12119,B6,2,3308.5,8,6907.5,1,0.3878367841243744,2,3308.5,6.32870626449585
64,sample_ii_calib,27559,640242,12164,B4,1,2548.5,5,7195.5,1,0.44029149413108826,2,2548.5,3.070779323577881
64,sample_ii_calib,27586,640269,12190,B8,3,2357.0,6,6957.0,1,0.4836978018283844,3,2357.0,3.4781477451324463
64,sample_ii_calib,27590,640273,12194,B8,3,3688.0,7,6932.0,1,0.30718401074409485,4,3688.0,5.66038703918457
64,sample_ii_calib,27664,640347,12262,B6,2,2744.0,9,6925.0,1,0.35703039169311523,4,2744.0,6.906223297119141
64,sample_ii_calib,27733,640416,12328,B6,2,1993.5,5,7071.5,1,0.274675577878952,4,1993.5,3.082606077194214
64,sample_ii_calib,27733,640416,12328,B8,3,3123.5,4,7147.5,1,0.248573437333107,5,3123.5,2.8010926246643066
64,sample_ii_calib,27909,640592,12487,B6,2,3537.5,7,6930.5,1,0.22656074166297913,3,3537.5,5.697210788726807
64,sample_ii_calib,27984,640668,12560,B6,2,2537.5,9,6971.5,1,0.3562636971473694,3,2537.5,6.685827732086182
64,sample_ii_calib,28017,640701,12592,B4,1,3030.0,10,7011.0,1,0.2705770432949066,4,3030.0,5.8658447265625
64,sample_ii_calib,28082,640766,12652,B6,2,3855.0,10,6929.0,1,0.413189560174942,5,3855.0,8.899724960327148
64,sample_ii_calib,28324,641008,12875,B6,2,3575.5,7,6918.5,1,0.27169597148895264,5,3575.5,5.650459289550781
64,sample_ii_calib,28596,641280,13126,B2,0,3326.5,10,6745.5,1,0.41458749771118164,2,3326.5,5.668327331542969
64,sample_ii_calib,28638,641322,13168,B4,1,3705.0,7,7017.0,1,0.48000243306159973,4,3705.0,5.560144901275635
64,sample_ii_calib,28739,641423,13259,B6,2,3410.0,8,6941.0,1,0.38462093472480774,5,3410.0,6.719511985778809
64,sample_ii_calib,28814,641498,13329,B4,1,1822.0,8,7002.0,1,0.5135896801948547,4,1822.0,5.617493629455566
64,sample_ii_calib,28943,641627,13448,B4,1,2925.0,10,7006.0,1,0.20626311004161835,4,2925.0,5.833072662353516
64,sample_ii_calib,29041,641725,13543,B2,0,1757.0,8,6737.0,1,0.42628559470176697,4,1757.0,5.636653900146484
64,sample_ii_calib,29133,641817,13634,B4,1,3278.0,7,7009.0,1,0.31200578808784485,5,3278.0,5.40654182434082
64,sample_ii_calib,29460,642144,13938,B8,3,3660.5,8,6900.5,1,0.47937390208244324,2,3660.5,6.596125602722168
64,sample_ii_calib,29529,642213,14001,B4,1,2404.5,5,7076.5,1,0.2994993031024933,2,2404.5,3.259045124053955
64,sample_ii_calib,29703,642387,14168,B6,2,2850.0,6,6970.0,1,0.25446218252182007,4,2850.0,4.364372253417969
64,sample_ii_calib,29707,642391,14172,B4,1,3201.5,7,6990.5,1,0.42720678448677063,4,3201.5,5.378017902374268
64,sample_ii_calib,29716,642400,14181,B6,2,3792.5,8,6958.5,1,0.20548678934574127,3,3792.5,6.36849308013916
64,sample_ii_calib,29838,642522,14293,B6,2,2467.0,8,6904.0,1,0.4041467010974884,5,2467.0,5.959445476531982
64,sample_ii_calib,30090,642774,14524,B4,1,1424.0,9,7009.0,1,0.3295581638813019,2,1424.0,6.3587141036987305
64,sample_ii_calib,30191,642875,14616,B6,2,1449.5,5,7167.5,1,0.5433321595191956,2,1449.5,2.6543917655944824
64,sample_ii_calib,30227,642911,14648,B6,2,5484.0,11,6901.0,1,0.35158538818359375,5,5484.0,5.729827404022217
64,sample_ii_calib,30227,642911,14648,B8,3,1908.5,9,6898.5,1,0.5097259283065796,2,1908.5,6.146249771118164
64,sample_ii_calib,30356,643040,14770,B2,0,4336.5,7,6753.5,1,0.3504057824611664,3,4336.5,5.367330551147461
64,sample_ii_calib,30572,643256,14972,B4,1,1710.5,6,7037.5,1,0.49541571736335754,3,1710.5,3.836608409881592
64,sample_ii_calib,30675,643359,15069,B2,0,3449.5,6,6745.5,1,0.5079018473625183,3,3449.5,4.837602615356445
64,sample_ii_calib,30981,643665,15345,B6,2,2125.5,8,6960.5,1,0.2220013290643692,4,2125.5,5.766433238983154
64,sample_ii_calib,31023,643707,15383,B8,3,4098.0,11,6952.0,1,0.2813807427883148,2,4098.0,9.490240097045898
64,sample_ii_calib,31079,643763,15434,B8,3,3341.5,8,6936.5,1,0.3885786235332489,3,3341.5,6.614904403686523
64,sample_ii_calib,31162,643846,15508,B4,1,1962.0,8,7026.0,1,0.2679290771484375,4,1962.0,5.900878429412842
64,sample_ii_calib,31222,643906,15567,B6,2,2678.0,7,6918.0,1,0.5246803164482117,2,2678.0,4.689154624938965
64,sample_ii_calib,31311,643995,15649,B6,2,4331.0,9,6967.0,1,0.4803120195865631,2,4331.0,7.280576705932617
64,sample_ii_calib,31338,644022,15675,B8,3,3658.5,7,6918.5,1,0.23150649666786194,3,3658.5,6.019168853759766
64,sample_ii_calib,31356,644040,15691,B4,1,2331.5,8,7057.5,1,0.4639366567134857,4,2331.5,6.117853164672852
64,sample_ii_calib,31360,644044,15694,B8,3,1609.0,9,6896.0,1,0.2526669502258301,2,1609.0,6.435837268829346
64,sample_ii_calib,31377,644061,15709,B2,0,1978.5,5,7047.5,1,0.4563564658164978,3,1978.5,2.7774999141693115
64,sample_ii_calib,31377,644061,15709,B8,3,3501.5,4,7144.5,1,0.3930772542953491,4,3501.5,2.716500997543335
64,sample_ii_calib,31450,644134,15778,B8,3,2962.0,8,7040.0,1,0.23803912103176117,4,2962.0,2.948179244995117
64,sample_ii_calib,31623,644307,15944,B8,3,3190.0,7,6898.0,1,0.30715882778167725,3,3190.0,5.247747898101807
64,sample_ii_calib,31718,644402,16032,B8,3,2833.0,6,6934.0,1,0.35018572211265564,3,2833.0,4.312592029571533
64,sample_ii_calib,31729,644413,16041,B2,0,2633.0,8,6737.0,1,0.2452458143234253,5,2633.0,6.0718865394592285
64,sample_ii_calib,31758,644442,16066,B8,3,2966.5,11,6925.5,1,0.3697150945663452,5,2966.5,6.738927364349365
64,sample_ii_calib,31773,644457,16079,B8,3,3829.0,11,6906.0,1,0.5058295726776123,5,3829.0,9.72671890258789
64,sample_ii_calib,31848,644532,16152,B4,1,3209.0,8,7035.0,1,0.25380149483680725,2,3209.0,6.146348476409912
64,sample_ii_calib,31856,644540,16158,B4,1,2550.5,6,7043.5,1,0.41857489943504333,2,2550.5,4.140625
64,sample_ii_calib,31970,644654,16269,B4,1,2863.5,8,6993.5,1,0.2704416513442993,3,2863.5,6.104069709777832
64,sample_ii_calib,32018,644702,16313,B4,1,5647.5,9,7004.5,1,0.5178080201148987,2,5647.5,7.484370708465576
64,sample_ii_calib,32044,644728,16338,B6,2,3363.5,8,6936.5,1,0.3156765401363373,4,3363.5,6.297176837921143
64,sample_ii_calib,32058,644742,16349,B2,0,2176.0,8,6795.0,1,0.45128482580184937,4,2176.0,5.856977939605713
64,sample_ii_calib,32099,644783,5,B6,2,1904.0,5,7275.0,1,0.3578979969024658,4,1904.0,2.7134954929351807
64,sample_ii_calib,32099,644783,5,B8,3,3743.5,4,7945.5,1,0.39952927827835083,2,3743.5,2.3750970363616943
64,sample_ii_calib,32279,644963,171,B6,2,2107.5,8,6950.5,1,0.41775673627853394,4,2107.5,6.292904376983643
64,sample_ii_calib,32432,645116,316,B6,2,1744.0,9,6925.0,1,0.2889092266559601,3,1744.0,6.974359035491943
64,sample_ii_calib,32578,645262,456,B2,0,2225.5,8,6748.5,1,0.4145490825176239,2,2225.5,5.638550758361816
64,sample_ii_calib,32770,645454,640,B6,2,3393.5,9,6911.5,1,0.40544262528419495,3,3393.5,7.664473533630371
64,sample_ii_calib,32775,645459,644,B6,2,2692.0,9,6917.0,1,0.462699830532074,2,2692.0,6.849781513214111
64,sample_ii_calib,32912,645596,769,B8,3,3129.0,11,6899.0,1,0.41082218289375305,5,3129.0,5.730743885040283
64,sample_ii_calib,32923,645607,780,B4,1,2441.0,8,6995.0,1,0.2851956784725189,3,2441.0,6.1809844970703125
64,sample_ii_calib,33123,645807,962,B4,1,1781.5,8,7006.5,1,0.2503611445426941,2,1781.5,5.722421169281006
64,sample_ii_calib,33153,645837,990,B4,1,1638.5,7,7029.5,1,0.3035096228122711,4,1638.5,4.545926570892334
64,sample_ii_calib,33153,645837,990,B6,2,2624.5,7,6911.5,1,0.49385783076286316,4,2624.5,5.15862512588501
64,sample_ii_calib,33163,645847,999,B4,1,2445.0,8,7002.0,1,0.3074139356613159,2,2445.0,5.881295204162598
64,sample_ii_calib,33350,646034,1180,B6,2,1544.0,9,6908.0,1,0.5483042001724243,4,1544.0,6.232638835906982
64,sample_ii_calib,33350,646034,1180,B8,3,3060.0,11,6922.0,1,0.5273521542549133,2,3060.0,6.246953010559082
64,sample_ii_calib,33416,646100,1239,B2,0,4589.5,7,6761.5,1,0.3689250648021698,3,4589.5,5.252558708190918
64,sample_ii_calib,33488,646172,1305,B4,1,2801.5,7,7021.5,1,0.4033791124820709,5,2801.5,5.412804126739502
64,sample_ii_calib,33488,646172,1305,B6,2,1610.0,8,6914.0,1,0.41678163409233093,4,1610.0,6.034420490264893
64,sample_ii_calib,33531,646215,1347,B2,0,6196.0,6,6749.0,1,0.28646743297576904,3,6196.0,4.709903240203857
64,sample_ii_calib,33774,646458,1571,B4,1,2695.0,10,7039.0,1,0.2550855278968811,5,2695.0,7.529974937438965
64,sample_ii_calib,33807,646491,1601,B6,2,2770.5,10,6905.5,1,0.5230783820152283,3,2770.5,7.588271141052246
64,sample_ii_calib,33927,646611,1741,B8,3,1722.0,8,6897.0,1,0.46265459060668945,2,1722.0,6.071865558624268
64,sample_ii_calib,34005,646689,1814,B4,1,1931.0,6,8099.0,1,0.49731317162513733,5,1931.0,2.246335506439209
64,sample_ii_calib,34079,646763,1882,B6,2,3214.0,11,6946.0,1,0.2940094470977783,4,3214.0,9.639021873474121
64,sample_ii_calib,34162,646846,1958,B6,2,2828.0,9,6920.0,1,0.35484805703163147,4,2828.0,6.5962371826171875
64,sample_ii_calib,34213,646897,2008,B2,0,3803.0,7,6724.0,1,0.44322624802589417,3,3803.0,5.460793495178223
64,sample_ii_calib,34254,646938,2045,B4,1,3408.5,7,7033.5,1,0.2607119679450989,3,3408.5,5.914577007293701
64,sample_ii_calib,34363,647047,2149,B2,0,4902.0,7,6752.0,1,0.2870655357837677,4,4902.0,5.366379261016846
64,sample_ii_calib,34426,647110,2207,B4,1,2974.0,10,7003.0,1,0.26580488681793213,2,2974.0,5.982954502105713
64,sample_ii_calib,34782,647466,2539,B2,0,2737.0,8,6742.0,1,0.44060149788856506,4,2737.0,5.852293014526367
64,sample_ii_calib,34845,647529,2596,B8,3,2962.5,6,6904.5,1,0.5194392800331116,2,2962.5,4.301662445068359
64,sample_ii_calib,34863,647547,2611,B6,2,3126.5,11,6904.5,1,0.23009882867336273,4,3126.5,6.852052211761475
64,sample_ii_calib,34969,647653,2713,B2,0,3539.5,8,6732.5,1,0.3801833391189575,5,3539.5,6.1342692375183105
64,sample_ii_calib,35087,647771,2825,B8,3,3311.0,8,6922.0,1,0.4374110698699951,5,3311.0,6.261843681335449
64,sample_ii_calib,35137,647821,2873,B2,0,1618.0,7,6742.0,1,0.284898042678833,5,1618.0,5.202473163604736
64,sample_ii_calib,35154,647838,2888,B2,0,4507.5,7,6736.5,1,0.3198619782924652,2,4507.5,5.174818992614746
64,sample_ii_calib,35169,647853,2901,B8,3,2899.0,8,6902.0,1,0.48646584153175354,3,2899.0,6.262160301208496
64,sample_ii_calib,35220,647904,2948,B6,2,3802.5,8,6920.5,1,0.5102585554122925,5,3802.5,6.163939952850342
64,sample_ii_calib,35267,647951,2994,B8,3,4082.0,7,6956.0,1,0.45210206508636475,4,4082.0,5.581292629241943
64,sample_ii_calib,35282,647966,3008,B8,3,1748.5,6,6885.5,1,0.38519787788391113,4,1748.5,3.8111910820007324
64,sample_ii_calib,35397,648081,3114,B8,3,3323.5,8,6922.5,1,0.23050236701965332,4,3323.5,6.209555149078369
64,sample_ii_calib,35412,648096,3129,B4,1,5423.5,7,6999.5,1,0.30241334438323975,5,5423.5,5.218125343322754
64,sample_ii_calib,35471,648155,3185,B8,3,5096.0,8,6909.0,1,0.34001922607421875,2,5096.0,6.6665544509887695
64,sample_ii_calib,35509,648193,3219,B6,2,4311.0,7,6909.0,1,0.20820246636867523,2,4311.0,5.696323871612549
64,sample_ii_calib,35787,648471,3485,B4,1,3087.0,6,7018.0,1,0.43714767694473267,3,3087.0,4.305482387542725
65,sample_ii_analysis,139,648766,3757,B2,0,2638.5,5,6843.5,1,0.4041985273361206,4,2638.5,3.1493875980377197
65,sample_ii_analysis,142,648769,3760,B2,0,4490.0,6,6749.0,1,0.2517659366130829,5,4490.0,4.673558235168457
65,sample_ii_analysis,319,648946,3926,B8,3,1751.5,10,6943.5,1,0.2875480353832245,4,1751.5,7.676411151885986
65,sample_ii_analysis,1207,649834,4780,B2,0,3020.5,8,6733.5,1,0.26740723848342896,5,3020.5,5.828509330749512
65,sample_ii_analysis,1248,649875,4818,B6,2,1624.5,9,6913.5,1,0.2585233747959137,5,1624.5,6.713235378265381
65,sample_ii_analysis,1416,650043,4978,B2,0,3009.0,7,6732.0,1,0.3146984875202179,2,3009.0,5.510505676269531
65,sample_ii_analysis,1525,650152,5078,B2,0,1310.5,9,6798.5,1,0.4114173352718353,3,1310.5,6.455032825469971
65,sample_ii_analysis,2053,650680,5571,B6,2,2350.0,8,6946.0,1,0.4690462350845337,3,2350.0,5.43266487121582
65,sample_ii_analysis,2054,650681,5572,B8,3,3022.5,10,6917.5,1,0.24428468942642212,5,3022.5,5.389981269836426
65,sample_ii_analysis,2177,650804,5684,B8,3,3086.0,8,6927.0,1,0.4498138725757599,4,3086.0,6.733424663543701
65,sample_ii_analysis,2285,650912,5789,B6,2,3671.0,7,6922.0,1,0.3877580761909485,4,3671.0,5.692549705505371
65,sample_ii_analysis,2322,650949,5824,B4,1,3464.5,6,7280.5,1,0.389952152967453,4,3464.5,4.3833489418029785
65,sample_ii_analysis,2387,651014,5885,B8,3,3712.0,6,6914.0,1,0.231280118227005,3,3712.0,4.693281173706055
65,sample_ii_analysis,2514,651141,6038,B2,0,2824.0,8,6736.0,1,0.22212819755077362,5,2824.0,5.819699287414551
65,sample_ii_analysis,2585,651212,6102,B6,2,3521.0,7,6946.0,1,0.43265408277511597,4,3521.0,5.334183692932129
65,sample_ii_analysis,2714,651341,6223,B6,2,2107.0,8,6917.0,1,0.26507237553596497,4,2107.0,6.041507244110107
65,sample_ii_analysis,2714,651341,6223,B8,3,4201.0,7,6903.0,1,0.3325178921222687,3,4201.0,5.653081893920898
65,sample_ii_analysis,2720,651347,6229,B2,0,2322.5,7,6760.5,1,0.3508945405483246,3,2322.5,5.0928730964660645
65,sample_ii_analysis,2733,651360,6242,B4,1,2701.0,8,7052.0,1,0.25310826301574707,5,2701.0,5.494085311889648
65,sample_ii_analysis,2822,651449,6325,B4,1,1396.0,8,7013.0,1,0.40971505641937256,5,1396.0,6.156370639801025
65,sample_ii_analysis,2913,651540,6409,B2,0,2432.0,7,6789.0,1,0.27661633491516113,4,2432.0,5.202030658721924
65,sample_ii_analysis,3004,651631,6497,B6,2,3056.0,8,6917.0,1,0.45711973309516907,4,3056.0,6.240786075592041
65,sample_ii_analysis,3004,651631,6497,B8,3,3452.0,8,6890.0,1,0.41858989000320435,2,3452.0,6.378176212310791
65,sample_ii_analysis,3039,651666,6530,B6,2,3246.5,8,6918.5,1,0.5237856507301331,3,3246.5,6.154783725738525
65,sample_ii_analysis,3096,651723,6585,B6,2,3139.5,11,6910.5,1,0.4874280095100403,3,3139.5,6.739993572235107
65,sample_ii_analysis,3258,651885,6254,B4,1,1933.0,5,7409.0,1,0.28165337443351746,5,1933.0,2.681525230407715
65,sample_ii_analysis,3313,651940,6301,B4,1,1628.0,9,6996.0,1,0.3105252981185913,5,1628.0,5.841017723083496
65,sample_ii_analysis,3313,651940,6301,B8,3,2817.0,8,6903.0,1,0.4949129521846771,3,2817.0,6.195557117462158
65,sample_ii_analysis,3465,652092,6437,B6,2,3968.5,5,6960.5,1,0.3324229121208191,2,3968.5,3.3645873069763184
65,sample_ii_analysis,3467,652094,6439,B4,1,3213.5,7,7017.5,1,0.4580666720867157,4,3213.5,5.7267889976501465
65,sample_ii_analysis,3581,652208,6544,B4,1,3287.5,5,7038.5,1,0.21589088439941406,5,3287.5,4.006196975708008
65,sample_ii_analysis,3590,652217,6551,B6,2,1948.5,9,6911.5,1,0.44940128922462463,3,1948.5,6.775417804718018
65,sample_ii_analysis,3629,652256,6583,B2,0,3598.5,7,6744.5,1,0.4973171651363373,2,3598.5,5.543927192687988
65,sample_ii_analysis,3686,652313,6632,B6,2,2527.5,8,6909.5,1,0.45183056592941284,3,2527.5,5.944684028625488
65,sample_ii_analysis,3686,652313,6632,B8,3,1916.5,8,6902.5,1,0.3959825336933136,5,1916.5,6.130084037780762
65,sample_ii_analysis,3743,652370,6686,B6,2,4432.0,7,6955.0,1,0.31560084223747253,3,4432.0,5.554309844970703
65,sample_ii_analysis,3802,652429,6743,B6,2,2903.5,11,6909.5,1,0.35215866565704346,4,2903.5,9.403335571289062
65,sample_ii_analysis,3802,652429,6743,B8,3,3386.5,11,6967.5,1,0.2243330329656601,4,3386.5,9.380563735961914
65,sample_ii_analysis,3887,652514,6824,B2,0,1394.5,9,6741.5,1,0.38929304480552673,4,1394.5,6.19729471206665
65,sample_ii_analysis,4157,652784,7079,B6,2,3186.5,7,6940.5,1,0.27375128865242004,4,3186.5,5.91797399520874
65,sample_ii_analysis,4247,652874,7161,B4,1,2724.5,6,7047.5,1,0.42679280042648315,4,2724.5,3.6388192176818848
65,sample_ii_analysis,4322,652949,7231,B2,0,2352.0,7,6775.0,1,0.45756956934928894,4,2352.0,5.193103313446045
65,sample_ii_analysis,4363,652990,7269,B6,2,2216.0,11,6951.0,1,0.487556517124176,5,2216.0,8.54890251159668
65,sample_ii_analysis,4404,653031,7309,B2,0,2067.5,8,6734.5,1,0.4554125964641571,4,2067.5,5.6840691566467285
65,sample_ii_analysis,4409,653036,7314,B6,2,2534.0,4,7465.0,1,0.3196903169155121,3,2534.0,2.5528781414031982
65,sample_ii_analysis,4472,653099,7371,B2,0,3571.5,7,6723.5,1,0.2874833345413208,3,3571.5,5.446712493896484
65,sample_ii_analysis,4505,653132,7403,B4,1,2223.0,7,7027.0,1,0.3814041018486023,5,2223.0,5.105363845825195
65,sample_ii_analysis,4616,653243,7507,B8,3,3050.5,10,6926.5,1,0.2979608178138733,4,3050.5,5.677833557128906
65,sample_ii_analysis,4797,653424,7676,B2,0,4749.5,7,6731.5,1,0.27099350094795227,2,4749.5,5.473489761352539
65,sample_ii_analysis,4845,653472,7720,B4,1,2505.5,8,7010.5,1,0.3083139657974243,3,2505.5,5.438780307769775
65,sample_ii_analysis,4950,653577,7819,B6,2,5478.0,6,6918.0,1,0.406364768743515,2,5478.0,4.8620452880859375
65,sample_ii_analysis,4991,653618,7859,B2,0,5619.5,6,6760.5,1,0.3807172179222107,4,5619.5,5.159512519836426
65,sample_ii_analysis,5127,653754,7983,B4,1,1456.0,9,7031.0,1,0.32935631275177,5,1456.0,6.562599182128906
65,sample_ii_analysis,5127,653754,7983,B6,2,1441.5,9,6955.5,1,0.49245190620422363,4,1441.5,6.95387601852417
65,sample_ii_analysis,5306,653933,8154,B4,1,2821.0,9,7043.0,1,0.2635634243488312,2,2821.0,7.640072345733643
65,sample_ii_analysis,5306,653933,8154,B8,3,3798.5,9,6902.5,1,0.5171335935592651,4,3798.5,7.978062629699707
65,sample_ii_analysis,5345,653972,8190,B6,2,2285.5,4,7760.5,1,0.4251146614551544,3,2285.5,2.343874216079712
65,sample_ii_analysis,5363,653990,8206,B4,1,3123.0,10,7039.0,1,0.5406162142753601,5,3123.0,5.303706169128418
65,sample_ii_analysis,5384,654011,8227,B4,1,2998.0,7,7010.0,1,0.5022425055503845,3,2998.0,5.624593257904053
65,sample_ii_analysis,5420,654047,8261,B2,0,3793.5,7,6738.5,1,0.5495202541351318,5,3793.5,5.767812252044678
65,sample_ii_analysis,5491,654118,8330,B2,0,1872.0,8,6737.0,1,0.24369975924491882,2,1872.0,5.73716402053833
65,sample_ii_analysis,5491,654118,8330,B6,2,2661.0,8,6937.0,1,0.49797043204307556,4,2661.0,6.019509792327881
65,sample_ii_analysis,5601,654228,8435,B2,0,3383.5,7,6784.5,1,0.4194072484970093,2,3383.5,5.280251979827881
65,sample_ii_analysis,5623,654250,8456,B8,3,2534.0,9,6918.0,1,0.39954280853271484,3,2534.0,6.966900825500488
65,sample_ii_analysis,5811,654438,8630,B2,0,4741.5,6,6776.5,1,0.2769412398338318,3,4741.5,4.602515697479248
65,sample_ii_analysis,5972,654599,8777,B4,1,1996.5,9,7020.5,1,0.28036412596702576,5,1996.5,5.999675750732422
65,sample_ii_analysis,5972,654599,8777,B8,3,1827.5,9,6900.5,1,0.4058448076248169,4,1827.5,6.479545593261719
65,sample_ii_analysis,6179,654806,8962,B4,1,2668.0,7,7006.0,1,0.20533421635627747,5,2668.0,5.36318826675415
65,sample_ii_analysis,6241,654868,9019,B4,1,2173.5,8,7073.5,1,0.4403873682022095,3,2173.5,5.81144905090332
65,sample_ii_analysis,6241,654868,9019,B6,2,2851.0,8,6922.0,1,0.28735262155532837,2,2851.0,6.024505615234375
65,sample_ii_analysis,6437,655064,9206,B2,0,1393.5,9,6766.5,1,0.5002351999282837,5,1393.5,6.051512241363525
65,sample_ii_analysis,6548,655175,9309,B2,0,1328.0,8,6759.0,1,0.26910877227783203,3,1328.0,5.958646774291992
65,sample_ii_analysis,6631,655258,9389,B8,3,4473.0,8,6895.0,1,0.2996712327003479,5,4473.0,6.603634357452393
65,sample_ii_analysis,6695,655322,9448,B2,0,2199.5,8,6764.5,1,0.40975281596183777,4,2199.5,6.008342742919922
65,sample_ii_analysis,6829,655456,9566,B6,2,1885.0,9,6945.0,1,0.4628572463989258,5,1885.0,6.336925506591797
65,sample_ii_analysis,6829,655456,9566,B8,3,4186.5,7,6903.5,1,0.4579494595527649,4,4186.5,5.768013000488281
65,sample_ii_analysis,6907,655534,9642,B6,2,2417.0,5,7101.0,1,0.452328085899353,3,2417.0,2.9493613243103027
65,sample_ii_analysis,6926,655553,9661,B4,1,2867.0,10,6997.0,1,0.5428125858306885,2,2867.0,6.433758735656738
65,sample_ii_analysis,7114,655741,9833,B6,2,2487.5,9,6916.5,1,0.26941561698913574,2,2487.5,6.272367000579834
65,sample_ii_analysis,7114,655741,9833,B8,3,3477.0,8,6897.0,1,0.5005593299865723,2,3477.0,6.047305107116699
65,sample_ii_analysis,7125,655752,9844,B4,1,2837.5,8,7026.5,1,0.5382900834083557,2,2837.5,5.989555358886719
65,sample_ii_analysis,7142,655769,9860,B4,1,3092.0,11,7020.0,1,0.5129920840263367,2,3092.0,9.634793281555176
65,sample_ii_analysis,7327,655954,10030,B6,2,2559.5,9,6933.5,1,0.49524325132369995,5,2559.5,6.34171199798584
65,sample_ii_analysis,7373,656000,10073,B6,2,2445.0,8,6914.0,1,0.5213432312011719,4,2445.0,6.222926616668701
65,sample_ii_analysis,7373,656000,10073,B8,3,2863.5,8,6910.5,1,0.49383074045181274,3,2863.5,6.203020095825195
65,sample_ii_analysis,7437,656064,10133,B2,0,1553.5,7,6758.5,1,0.5399244427680969,5,1553.5,4.984813213348389
65,sample_ii_analysis,7495,656122,10189,B4,1,1597.0,8,7012.0,1,0.2921893298625946,5,1597.0,5.888415813446045
65,sample_ii_analysis,7647,656274,10330,B2,0,4214.5,6,6736.5,1,0.2264176607131958,2,4214.5,5.071286678314209
65,sample_ii_analysis,7665,656292,10348,B4,1,5185.5,10,7009.5,1,0.31022098660469055,2,5185.5,8.936117172241211
65,sample_ii_analysis,7764,656391,10443,B6,2,2326.5,5,7051.5,1,0.5202358961105347,2,2326.5,3.1151247024536133
65,sample_ii_analysis,7808,656435,10480,B6,2,3155.5,7,6917.5,1,0.4437948763370514,4,3155.5,5.947098255157471
65,sample_ii_analysis,7809,656436,10480,B4,1,4929.0,7,7011.0,1,0.5019617080688477,4,4929.0,5.72757625579834
65,sample_ii_analysis,7835,656462,10504,B6,2,3433.5,11,6935.5,1,0.5106008052825928,2,3433.5,9.802119255065918
65,sample_ii_analysis,7901,656528,10566,B6,2,2602.5,9,6920.5,1,0.2804378569126129,2,2602.5,6.75381326675415
65,sample_ii_analysis,8019,656646,10672,B4,1,5007.5,7,7007.5,1,0.31051257252693176,2,5007.5,5.420444488525391
65,sample_ii_analysis,8102,656729,10750,B4,1,3201.0,4,7197.0,1,0.27841952443122864,5,3201.0,2.8635542392730713
65,sample_ii_analysis,8193,656820,10835,B6,2,3359.0,7,6906.0,1,0.512995719909668,3,3359.0,5.949800491333008
65,sample_ii_analysis,8429,657056,11055,B2,0,1646.5,8,6732.5,1,0.44749289751052856,5,1646.5,5.403975963592529
65,sample_ii_analysis,8444,657071,11070,B4,1,2127.5,8,7019.5,1,0.3361707925796509,2,2127.5,5.962741851806641
65,sample_ii_analysis,8444,657071,11070,B8,3,2851.5,8,6922.5,1,0.3892221748828888,3,2851.5,6.592559337615967
65,sample_ii_analysis,8495,657122,11120,B6,2,1564.5,5,7267.5,1,0.3794402480125427,2,1564.5,2.6633248329162598
65,sample_ii_analysis,8495,657122,11120,B8,3,1449.0,5,7049.0,1,0.528191328048706,3,1449.0,2.9334936141967773
65,sample_ii_analysis,8863,657490,11464,B6,2,1499.5,9,6927.5,1,0.22931288182735443,5,1499.5,6.636326313018799
65,sample_ii_analysis,8863,657490,11464,B8,3,4400.5,8,6899.5,1,0.3360004127025604,2,4400.5,6.357980251312256
65,sample_ii_analysis,9081,657708,11671,B6,2,3229.0,8,6924.0,1,0.42287442088127136,4,3229.0,6.215792655944824
65,sample_ii_analysis,9119,657746,11706,B6,2,5553.5,6,6924.5,1,0.3211264908313751,4,5553.5,4.40641975402832
65,sample_ii_analysis,9158,657785,11742,B4,1,6249.5,4,7135.5,1,0.3324374854564667,5,6249.5,2.936600923538208
65,sample_ii_analysis,9362,657989,11933,B8,3,3460.0,6,6903.0,1,0.4167185425758362,5,3460.0,4.617232322692871
65,sample_ii_analysis,9390,658017,11960,B2,0,2891.5,6,6785.5,1,0.2587967813014984,4,2891.5,3.426194190979004
65,sample_ii_analysis,9448,658075,12017,B2,0,5237.0,7,6740.0,1,0.40384310483932495,3,5237.0,5.4336137771606445
65,sample_ii_analysis,9576,658203,12137,B2,0,1525.0,8,6721.0,1,0.2940751910209656,3,1525.0,5.627079963684082
65,sample_ii_analysis,9857,658484,12396,B2,0,6013.0,5,6763.0,1,0.4658072292804718,4,6013.0,3.3198344707489014
65,sample_ii_analysis,10011,658638,12542,B2,0,4195.0,8,6733.0,1,0.5273248553276062,5,4195.0,6.297998428344727
65,sample_ii_analysis,10192,658819,12716,B2,0,4451.0,7,6762.0,1,0.43064311146736145,3,4451.0,5.601556777954102
65,sample_ii_analysis,10217,658844,12739,B6,2,3038.0,8,6920.0,1,0.5334375500679016,2,3038.0,6.052670001983643
65,sample_ii_analysis,10343,658970,12853,B2,0,3836.5,7,6783.5,1,0.4040462076663971,2,3836.5,5.207694053649902
65,sample_ii_analysis,10719,659346,13239,B4,1,3530.0,8,7007.0,1,0.4919241964817047,2,3530.0,5.942840099334717
65,sample_ii_analysis,10833,659460,13342,B6,2,4974.5,11,6915.5,1,0.5286259055137634,4,4974.5,9.341193199157715
