run,event_id,pair,method,residual_ns,pull,amplitude_bin,charge_bin,peak_sample_bin,saturation_flag,p09_anomaly_class
58,58:417804:1777:28806,B6-B8,traditional,-0.16511872092094393,,"amp_adc[2500,4000)","charge[4000,8000)",peakmax_17,False,novel_delayed_peak
58,58:418054:2008:29056,B4-B6,traditional,2.1665714907765903,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
58,58:418054:2008:29056,B4-B8,traditional,2.1460740062177877,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
58,58:418054:2008:29056,B6-B8,traditional,-0.020497484558802626,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
58,58:418720:2626:29722,B4-B6,traditional,1.0051412910557858,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
58,58:418720:2626:29722,B4-B8,traditional,1.1524277599476136,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
58,58:418720:2626:29722,B6-B8,traditional,0.14728646889182784,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_11,False,unassigned_common
58,58:420237:4046:31237,B4-B6,traditional,2.083183535712564,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,unassigned_common
58,58:420237:4046:31237,B4-B8,traditional,1.991602712860029,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_4,False,unassigned_common
58,58:420237:4046:31237,B6-B8,traditional,-0.091580822852535,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_4,False,unassigned_common
58,58:420245:4054:31245,B4-B6,traditional,-0.02197024197680264,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
58,58:420245:4054:31245,B4-B8,traditional,1.6055414715687206,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
58,58:420245:4054:31245,B6-B8,traditional,1.6275117135455233,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
58,58:420334:4140:31334,B4-B6,traditional,1.9502070727260872,,"amp_adc[2500,4000)","charge[4000,8000)",peakmax_17,False,novel_delayed_peak
58,58:420334:4140:31334,B4-B8,traditional,1.7854767628195276,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_17,False,novel_delayed_peak
58,58:420334:4140:31334,B6-B8,traditional,-0.16473030990655957,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_17,False,novel_delayed_peak
58,58:421027:4781:32023,B4-B6,traditional,2.347850926916017,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,unassigned_common
58,58:421027:4781:32023,B4-B8,traditional,2.1842797972439385,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
58,58:421027:4781:32023,B6-B8,traditional,-0.16357112967207854,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
58,58:421487:5218:32482,B4-B6,traditional,2.078640348192792,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_15,False,novel_delayed_peak
58,58:421487:5218:32482,B4-B8,traditional,2.2973994416772427,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_15,False,novel_delayed_peak
58,58:421487:5218:32482,B6-B8,traditional,0.21875909348445077,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_15,False,novel_delayed_peak
58,58:421531:5255:32526,B4-B6,traditional,-1.9591529374734193,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
58,58:421531:5255:32526,B4-B8,traditional,-0.09548097572169922,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
58,58:421531:5255:32526,B6-B8,traditional,1.8636719617517201,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
58,58:421877:5573:32871,B4-B6,traditional,2.0583433952825914,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
58,58:421877:5573:32871,B4-B8,traditional,1.9771231386160082,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
58,58:421877:5573:32871,B6-B8,traditional,-0.08122025666658317,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
58,58:422340:6010:33333,B4-B6,traditional,2.140560381922839,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
58,58:422340:6010:33333,B4-B8,traditional,2.0213467664101614,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
58,58:422340:6010:33333,B6-B8,traditional,-0.1192136155126775,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_12,False,unassigned_common
59,59:423280:6885:34268,B4-B6,traditional,0.23382141382613497,,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_8,False,unassigned_common
59,59:423280:6885:34268,B4-B8,traditional,1.9460184873160102,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
59,59:423280:6885:34268,B6-B8,traditional,1.7121970734898753,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423346:6947:34334,B4-B6,traditional,1.4799060034754703,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
59,59:423346:6947:34334,B4-B8,traditional,1.5288128112541628,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423346:6947:34334,B6-B8,traditional,0.048906807778692496,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423397:6993:34385,B4-B6,traditional,2.0539433378632026,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:423397:6993:34385,B4-B8,traditional,1.6386425312280082,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
59,59:423397:6993:34385,B6-B8,traditional,-0.4153008066351944,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
59,59:423408:7002:34396,B4-B6,traditional,2.112737844866217,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
59,59:423408:7002:34396,B4-B8,traditional,1.152494431800072,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
59,59:423408:7002:34396,B6-B8,traditional,-0.960243413066145,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423416:7008:34404,B4-B6,traditional,3.512859673485579,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
59,59:423416:7008:34404,B4-B8,traditional,2.828869656738725,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
59,59:423416:7008:34404,B6-B8,traditional,-0.6839900167468542,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
59,59:423434:7026:34422,B4-B6,traditional,2.059851447091255,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:423434:7026:34422,B4-B8,traditional,2.000577230867549,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
59,59:423434:7026:34422,B6-B8,traditional,-0.05927421622370588,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
59,59:423435:7027:34423,B4-B6,traditional,1.368237807127116,,"amp_adc[1000,1500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
59,59:423435:7027:34423,B4-B8,traditional,1.9547409691739546,,"amp_adc[1500,2500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
59,59:423435:7027:34423,B6-B8,traditional,0.5865031620468386,,"amp_adc[1000,1500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
59,59:423446:7037:34434,B4-B6,traditional,2.3479895513150524,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
59,59:423446:7037:34434,B4-B8,traditional,2.1934329496374403,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:423446:7037:34434,B6-B8,traditional,-0.1545566016776121,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:423474:7062:34462,B4-B6,traditional,1.9346553555913744,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
59,59:423474:7062:34462,B4-B8,traditional,1.8196832415852668,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
59,59:423474:7062:34462,B6-B8,traditional,-0.11497211400610752,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
59,59:423481:7067:34469,B4-B6,traditional,2.525402327554609,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423481:7067:34469,B4-B8,traditional,1.0242709793814626,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423481:7067:34469,B6-B8,traditional,-1.5011313481731463,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423511:7094:34499,B4-B6,traditional,2.6649559138860326,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
59,59:423511:7094:34499,B4-B8,traditional,3.42324396257721,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_10,False,unassigned_common
59,59:423511:7094:34499,B6-B8,traditional,0.7582880486911776,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
59,59:423570:7149:34558,B4-B6,traditional,1.0561668124410488,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
59,59:423570:7149:34558,B4-B8,traditional,-0.4586577831503931,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423570:7149:34558,B6-B8,traditional,-1.514824595591442,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
59,59:423594:7172:34582,B4-B6,traditional,2.5682994823312697,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423594:7172:34582,B4-B8,traditional,1.4338573979798426,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423594:7172:34582,B6-B8,traditional,-1.1344420843514271,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423651:7228:34639,B4-B6,traditional,1.621736108837169,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423651:7228:34639,B4-B8,traditional,1.1149420442454314,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423651:7228:34639,B6-B8,traditional,-0.5067940645917375,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423655:7232:34643,B4-B6,traditional,1.54120039452242,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423655:7232:34643,B4-B8,traditional,0.8349090258250484,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423655:7232:34643,B6-B8,traditional,-0.7062913686973715,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423697:7273:34685,B4-B6,traditional,2.071088088647926,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:423697:7273:34685,B4-B8,traditional,2.1122627247856727,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
59,59:423697:7273:34685,B6-B8,traditional,0.041174636137746745,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
59,59:423766:7332:34754,B4-B6,traditional,3.069852408588382,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423766:7332:34754,B4-B8,traditional,3.984970134659015,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
59,59:423766:7332:34754,B6-B8,traditional,0.9151177260706334,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
59,59:423830:7390:34818,B4-B6,traditional,2.5456947247213506,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_5,False,unassigned_common
59,59:423830:7390:34818,B4-B8,traditional,2.710212261342832,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,unassigned_common
59,59:423830:7390:34818,B6-B8,traditional,0.1645175366214815,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
59,59:423988:7540:34976,B4-B6,traditional,2.563070118462022,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:423988:7540:34976,B4-B8,traditional,2.9844837510283924,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
59,59:423988:7540:34976,B6-B8,traditional,0.4214136325663702,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
59,59:424134:7672:35122,B4-B6,traditional,2.587278030902098,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,novel_early_pretrigger
59,59:424134:7672:35122,B4-B8,traditional,2.560217544989463,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,novel_early_pretrigger
59,59:424134:7672:35122,B6-B8,traditional,-0.0270604859126351,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,unassigned_common
59,59:424136:7674:35124,B4-B6,traditional,0.2052986128005614,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
59,59:424136:7674:35124,B4-B8,traditional,1.4068905997648002,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_11,False,unassigned_common
59,59:424136:7674:35124,B6-B8,traditional,1.2015919869642389,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_11,False,unassigned_common
59,59:424160:7695:35148,B4-B6,traditional,0.5470654137561937,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_10,False,unassigned_common
59,59:424160:7695:35148,B4-B8,traditional,-1.2881809664291737,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424160:7695:35148,B6-B8,traditional,-1.8352463801853673,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
59,59:424198:7728:35186,B4-B6,traditional,2.2013456083996417,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
59,59:424198:7728:35186,B4-B8,traditional,2.0090127189358995,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_4,False,unassigned_common
59,59:424198:7728:35186,B6-B8,traditional,-0.19233288946374216,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:424219:7748:35207,B4-B6,traditional,4.123834616072635,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
59,59:424219:7748:35207,B4-B8,traditional,4.003875363686625,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424219:7748:35207,B6-B8,traditional,-0.11995925238601046,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424298:7820:35286,B4-B6,traditional,2.6702226550045225,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
59,59:424298:7820:35286,B4-B8,traditional,-0.2091825536591969,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
59,59:424298:7820:35286,B6-B8,traditional,-2.8794052086637194,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
59,59:424411:7925:35399,B4-B6,traditional,1.1392164469669694,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424411:7925:35399,B4-B8,traditional,-1.615157697941612,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
59,59:424411:7925:35399,B6-B8,traditional,-2.7543741449085815,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424478:7990:35466,B4-B6,traditional,1.5699768458736756,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424478:7990:35466,B4-B8,traditional,2.290711829939319,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424478:7990:35466,B6-B8,traditional,0.7207349840656434,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424580:8085:35568,B4-B6,traditional,2.0161071721573833,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:424580:8085:35568,B4-B8,traditional,1.5416291265777176,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
59,59:424580:8085:35568,B6-B8,traditional,-0.4744780455796658,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
59,59:424615:8117:35603,B4-B6,traditional,1.5094181297402187,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
59,59:424615:8117:35603,B4-B8,traditional,3.451445889423937,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
59,59:424615:8117:35603,B6-B8,traditional,1.942027759683718,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
59,59:424637:8137:35625,B4-B6,traditional,2.2507833019108574,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
59,59:424637:8137:35625,B4-B8,traditional,2.225381293878982,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
59,59:424637:8137:35625,B6-B8,traditional,-0.02540200803187531,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
59,59:424651:8150:35639,B4-B6,traditional,2.090030304046195,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
59,59:424651:8150:35639,B4-B8,traditional,2.066071363145234,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
59,59:424651:8150:35639,B6-B8,traditional,-0.023958940900961068,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
59,59:424664:8162:35652,B4-B6,traditional,1.106931025585709,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424664:8162:35652,B4-B8,traditional,1.4665115299846505,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
59,59:424664:8162:35652,B6-B8,traditional,0.3595805043989415,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424678:8175:35666,B4-B6,traditional,2.0900634783781626,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
59,59:424678:8175:35666,B4-B8,traditional,1.816693327599559,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:424678:8175:35666,B6-B8,traditional,-0.2733701507786037,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
59,59:424704:8200:35692,B4-B6,traditional,2.159192577923939,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424704:8200:35692,B4-B8,traditional,1.140866417848784,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424704:8200:35692,B6-B8,traditional,-1.018326160075155,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
59,59:424727:8222:35715,B4-B6,traditional,1.0305754243764014,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
