row_index,run,event_id,stave,method,residual_ns,pull,amplitude_bin,charge_bin,peak_sample_bin,saturation_flag,p09_anomaly_class
8891,62,62:554933:14463:165919,B8,ml,1.8872243427564115,0.8276527994021964,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
8892,62,62:555050:14566:166036,B4,ml,-2.8497845074065893,-0.7261220395041842,"amp_adc[2500,4000)","charge[24000,40000)",peak_10,False,unassigned_common
8893,62,62:555050:14566:166036,B6,ml,2.037315296369755,0.7313777992872271,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8894,62,62:555050:14566:166036,B8,ml,0.8124692110368414,0.3504441794798643,"amp_adc[4000,7000)","charge[24000,40000)",peak_7,False,unassigned_common
8895,62,62:555054:14570:166040,B4,ml,-5.756651768908931,-2.0175507742274297,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8896,62,62:555054:14570:166040,B6,ml,4.000774813128579,1.2400037039355418,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8897,62,62:555054:14570:166040,B8,ml,1.7558769557803515,0.6051088076123529,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8898,62,62:555071:14586:166057,B4,ml,-2.3301603367092625,-0.7053449669839696,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
8899,62,62:555071:14586:166057,B6,ml,2.419145968881665,0.7799733360634861,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
8900,62,62:555071:14586:166057,B8,ml,-0.08898563217239541,-0.0370287416282356,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8901,62,62:555132:14640:166118,B4,ml,-2.310413088141061,-0.5769984077878327,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
8902,62,62:555132:14640:166118,B6,ml,2.7802934904399734,0.7766488037323633,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
8903,62,62:555132:14640:166118,B8,ml,-0.46988040229891226,-0.22898153190432885,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
8904,62,62:555248:14751:166234,B4,ml,-0.30931083088553635,-0.0887673297962504,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8905,62,62:555248:14751:166234,B6,ml,1.1304748665930475,0.5038050996651262,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
8906,62,62:555248:14751:166234,B8,ml,-0.8211640357075112,-0.33636522001189223,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8907,62,62:555263:14764:166249,B4,ml,-3.3860287147838903,-1.2440349114840619,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8908,62,62:555263:14764:166249,B6,ml,1.6100762702878342,0.7036738835085232,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8909,62,62:555263:14764:166249,B8,ml,1.7759524444960562,0.5392705418468947,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8910,62,62:555343:14838:166329,B4,ml,-4.597998624667909,-1.2420063866398772,"amp_adc[1500,2500)","charge[14000,24000)",peak_6,False,unassigned_common
8911,62,62:555343:14838:166329,B6,ml,2.093341453911009,0.5401064488574991,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
8912,62,62:555343:14838:166329,B8,ml,2.5046571707569,0.6945284405267058,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
8913,62,62:555350:14845:166336,B4,ml,-4.477061661184081,-1.3547854771855716,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8914,62,62:555350:14845:166336,B6,ml,2.6953198728228784,0.8788820012613316,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
8915,62,62:555350:14845:166336,B8,ml,1.7817417883612023,0.5070430223424411,"amp_adc[1500,2500)","charge[8000,14000)",peak_10,False,unassigned_common
8916,62,62:555360:14853:166346,B4,ml,-2.550068357356224,-0.7385061178617534,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8917,62,62:555360:14853:166346,B6,ml,3.5789006975929922,1.2394659345228296,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8918,62,62:555360:14853:166346,B8,ml,-1.028832340236761,-0.5065472787025133,"amp_adc[4000,7000)","charge[40000,80000)",peak_8,False,unassigned_common
8919,62,62:555378:14870:166364,B4,ml,-2.419915555779106,-0.7729320120689167,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
8920,62,62:555378:14870:166364,B6,ml,1.0191004512040323,0.38969260998845967,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8921,62,62:555378:14870:166364,B8,ml,1.4008151045750736,0.3444353465007574,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
8922,62,62:555473:14958:166459,B4,ml,-2.1865330379254146,-0.6436763542429312,"amp_adc[1500,2500)","charge[1000,4000)",peak_17,False,novel_delayed_peak
8923,62,62:555473:14958:166459,B6,ml,3.3359703278442367,1.2490835464617516,"amp_adc[1500,2500)","charge[1000,4000)",peak_17,False,novel_delayed_peak
8924,62,62:555473:14958:166459,B8,ml,-1.1494372899188363,-0.7088071523792326,"amp_adc[2500,4000)","charge[1000,4000)",peak_17,False,novel_delayed_peak
8925,62,62:555484:14969:166470,B4,ml,-4.241453457492611,-1.234588589343127,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
8926,62,62:555484:14969:166470,B6,ml,3.2765831367072806,1.218180447208989,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8927,62,62:555484:14969:166470,B8,ml,0.9648703207853373,0.41977293403036836,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
8928,62,62:555564:15045:166550,B4,ml,-2.7749919899969697,-0.8754490075263759,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8929,62,62:555564:15045:166550,B6,ml,2.0073956138745643,0.719855531931897,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8930,62,62:555564:15045:166550,B8,ml,0.7675963761224125,0.34372152671723943,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
8931,62,62:555569:15050:166555,B4,ml,-3.4064507215524316,-1.0172059961929543,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
8932,62,62:555569:15050:166555,B6,ml,2.7206254177052074,0.781939063163205,"amp_adc[1500,2500)","charge[14000,24000)",peak_6,False,unassigned_common
8933,62,62:555569:15050:166555,B8,ml,0.6858253038472242,0.45832758975313526,"amp_adc[4000,7000)","charge[40000,80000)",peak_5,False,unassigned_common
8934,62,62:555598:15078:166584,B4,ml,-2.574324654428615,-0.6735980630395133,"amp_adc[2500,4000)","charge[14000,24000)",peak_14,False,novel_delayed_peak
8935,62,62:555598:15078:166584,B6,ml,2.167954916562664,0.841666017053591,"amp_adc[2500,4000)","charge[14000,24000)",peak_11,False,unassigned_common
8936,62,62:555598:15078:166584,B8,ml,0.4063697378659441,0.24484197545412095,"amp_adc[4000,7000)","charge[24000,40000)",peak_11,False,unassigned_common
8937,62,62:555728:15203:166714,B4,ml,-2.3676610671362894,-0.8653104603474808,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8938,62,62:555728:15203:166714,B6,ml,1.6365965897286117,0.6403791316383657,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8939,62,62:555728:15203:166714,B8,ml,0.7310644774076778,0.35353819476991527,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
8940,62,62:555848:15311:166834,B4,ml,-3.5516192641529827,-0.9350942413103982,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
8941,62,62:555848:15311:166834,B6,ml,3.011532143795229,0.9042993290000071,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8942,62,62:555848:15311:166834,B8,ml,0.5400871203577609,0.19273183171801123,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
8943,62,62:555892:15351:166878,B4,ml,-3.2749894855452126,-0.971633555863649,"amp_adc[1500,2500)","charge[14000,24000)",peak_6,False,unassigned_common
8944,62,62:555892:15351:166878,B6,ml,2.4128210561062247,0.6939710551915955,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
8945,62,62:555892:15351:166878,B8,ml,0.8621684294389809,0.5626070907775158,"amp_adc[4000,7000)","charge[40000,80000)",peak_5,False,unassigned_common
8946,62,62:555896:15355:166882,B4,ml,-4.279378212443312,-1.6899494577743082,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
8947,62,62:555896:15355:166882,B6,ml,1.153690901783655,0.4582993962681224,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
8948,62,62:555896:15355:166882,B8,ml,3.125687310659657,1.2438847600547756,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
8949,62,62:555959:15412:166945,B4,ml,-3.2465648458412133,-1.004359361133603,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
8950,62,62:555959:15412:166945,B6,ml,2.1191983894657866,0.7870835446966028,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
8951,62,62:555959:15412:166945,B8,ml,1.1273664563754338,0.500554042066193,"amp_adc[2500,4000)","charge[24000,40000)",peak_5,False,unassigned_common
8952,62,62:556037:15485:167023,B4,ml,-5.496974841358345,-1.6523875160903905,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8953,62,62:556037:15485:167023,B6,ml,2.0359630245309646,0.6793783516005362,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8954,62,62:556037:15485:167023,B8,ml,3.461011816827373,1.1873111839999952,"amp_adc[2500,4000)","charge[14000,24000)",peak_11,False,unassigned_common
8955,62,62:556049:15497:167035,B4,ml,-2.3601941980042227,-0.8972200322753557,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
8956,62,62:556049:15497:167035,B6,ml,4.612055692299776,1.3564336486778423,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
8957,62,62:556049:15497:167035,B8,ml,-2.2518614942955537,-0.9691792604104484,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
8958,62,62:556051:15499:167037,B4,ml,-5.5561563660976745,-2.0323330838128086,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8959,62,62:556051:15499:167037,B6,ml,2.484309970412319,0.842632440917896,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8960,62,62:556051:15499:167037,B8,ml,3.0718463956853483,1.0673205453923058,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8961,62,62:556128:15569:167114,B4,ml,-4.622803173411917,-1.2108417951008814,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
8962,62,62:556128:15569:167114,B6,ml,1.6784806380591206,0.6791412422501313,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8963,62,62:556128:15569:167114,B8,ml,2.9443225353527964,1.3344319454174773,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
8964,62,62:556217:15646:167203,B4,ml,-1.7856307853460152,-0.4480510088067192,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
8965,62,62:556217:15646:167203,B6,ml,2.18440865983591,0.5516667929002488,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
8966,62,62:556217:15646:167203,B8,ml,-0.39877787448989466,-0.17362655593812354,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
8967,62,62:556249:15676:167235,B4,ml,-4.497553979022783,-1.1025020803577226,"amp_adc[2500,4000)","charge[4000,8000)",peak_17,False,novel_delayed_peak
8968,62,62:556249:15676:167235,B6,ml,2.5202623266858524,0.6595539500690613,"amp_adc[1500,2500)","charge[4000,8000)",peak_17,False,novel_delayed_peak
8969,62,62:556249:15676:167235,B8,ml,1.9772916523369446,0.5202968781887088,"amp_adc[1500,2500)","charge[1000,4000)",peak_17,False,novel_delayed_peak
8970,62,62:556279:15705:167265,B4,ml,-3.2792776167328697,-0.6978465711734069,"amp_adc[1500,2500)","charge[8000,14000)",peak_16,False,novel_delayed_peak
8971,62,62:556279:15705:167265,B6,ml,2.7648024114581062,0.6083822794818007,"amp_adc[2500,4000)","charge[8000,14000)",peak_16,False,novel_delayed_peak
8972,62,62:556279:15705:167265,B8,ml,0.5144752052747634,0.15332766058844183,"amp_adc[2500,4000)","charge[8000,14000)",peak_15,False,novel_delayed_peak
8973,62,62:556323:15747:167309,B4,ml,-1.5325630244104786,-1.2839294801104233,"amp_adc[1000,1500)","charge[4000,8000)",peak_3,False,novel_early_pretrigger
8974,62,62:556323:15747:167309,B6,ml,1.5182684905993753,0.5591225534709802,"amp_adc[1500,2500)","charge[8000,14000)",peak_3,False,novel_early_pretrigger
8975,62,62:556323:15747:167309,B8,ml,0.014294533811110455,0.004593581390288435,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
8976,62,62:556382:15803:167368,B4,ml,-5.071403832462394,-2.0730067564084287,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
8977,62,62:556382:15803:167368,B6,ml,2.3723814001754207,0.9261273039670953,"amp_adc[2500,4000)","charge[24000,40000)",peak_11,False,unassigned_common
8978,62,62:556382:15803:167368,B8,ml,2.6990224322869665,0.9153190936061948,"amp_adc[2500,4000)","charge[14000,24000)",peak_12,False,unassigned_common
8979,62,62:556413:15833:167399,B4,ml,-4.36394104102979,-1.3402040712378736,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
8980,62,62:556413:15833:167399,B6,ml,3.3104428317170687,0.9129200068521034,"amp_adc[1500,2500)","charge[14000,24000)",peak_6,False,unassigned_common
8981,62,62:556413:15833:167399,B8,ml,1.0534982093127212,0.3465046903598525,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
8982,62,62:556440:15859:167426,B4,ml,-1.7743293582023725,-0.5323484385450931,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8983,62,62:556440:15859:167426,B6,ml,2.640526869821109,0.8977079165752724,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
8984,62,62:556440:15859:167426,B8,ml,-0.8661975116187293,-0.4002395217168248,"amp_adc[4000,7000)","charge[40000,80000)",peak_8,False,unassigned_common
8985,62,62:556454:15872:167440,B4,ml,-2.94853451166766,-0.7568816546350072,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
8986,62,62:556454:15872:167440,B6,ml,1.3959669785480457,0.6078987877383859,"amp_adc[2500,4000)","charge[14000,24000)",peak_4,False,unassigned_common
8987,62,62:556454:15872:167440,B8,ml,1.552567533119614,0.5202659855174097,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
8988,62,62:556528:15939:167514,B4,ml,-5.351327961250398,-1.6930229781309654,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8989,62,62:556528:15939:167514,B6,ml,3.368943077916292,1.291758038337611,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
8990,62,62:556528:15939:167514,B8,ml,1.982384883334106,0.9926521082645651,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
8991,62,62:556573:15984:167559,B4,ml,-3.547937392414468,-0.7664590831506514,"amp_adc[2500,4000)","charge[8000,14000)",peak_16,False,novel_delayed_peak
8992,62,62:556573:15984:167559,B6,ml,3.0804073727558148,0.7040149601538319,"amp_adc[2500,4000)","charge[8000,14000)",peak_16,False,novel_delayed_peak
8993,62,62:556573:15984:167559,B8,ml,0.4675300196586534,0.17348710361015018,"amp_adc[4000,7000)","charge[14000,24000)",peak_15,False,novel_delayed_peak
8994,62,62:556584:15995:167570,B4,ml,-3.952575302827114,-1.330327158746812,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
8995,62,62:556584:15995:167570,B6,ml,6.282163940714476,2.052835285701566,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
8996,62,62:556584:15995:167570,B8,ml,-2.329588637887369,-1.1969043492639662,"amp_adc[4000,7000)","charge[40000,80000)",peak_7,False,unassigned_common
8997,62,62:556658:16063:167644,B4,ml,-2.2356340689065917,-0.5739507840628609,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
8998,62,62:556658:16063:167644,B6,ml,2.6606853339910543,0.7873011109947797,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
8999,62,62:556658:16063:167644,B8,ml,-0.42505126508446267,-0.3669491668341669,"amp_adc[4000,7000)","charge[24000,40000)",peak_4,False,unassigned_common
9000,62,62:556669:16074:167655,B4,ml,-3.399408315855503,-0.9858624578233608,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
9001,62,62:556669:16074:167655,B6,ml,2.0291293699941733,0.5895580784959706,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
9002,62,62:556669:16074:167655,B8,ml,1.3702789458613296,0.5138359327179065,"amp_adc[2500,4000)","charge[24000,40000)",peak_5,False,unassigned_common
9003,62,62:556777:16178:167763,B4,ml,2.0315035417209018,0.8506577082490138,"amp_adc[1000,1500)","charge[4000,8000)",peak_6,False,unassigned_common
9004,62,62:556777:16178:167763,B6,ml,1.1078052009675048,0.33103976962100323,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
9005,62,62:556777:16178:167763,B8,ml,-3.1393087426884136,-1.2424523140160628,"amp_adc[2500,4000)","charge[8000,14000)",peak_3,False,novel_early_pretrigger
9006,62,62:556793:16193:167779,B4,ml,-3.984094287241817,-1.428186401112753,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
9007,62,62:556793:16193:167779,B6,ml,2.636727723897387,0.9426447752574401,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9008,62,62:556793:16193:167779,B8,ml,1.3473665633444227,0.6476134401948672,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
9009,62,62:556806:16205:167792,B4,ml,-5.4467503330800255,-1.808710367399557,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
9010,62,62:556806:16205:167792,B6,ml,2.677913939381007,1.1829198497802713,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
9011,62,62:556806:16205:167792,B8,ml,2.7688363936990186,0.7905929222138344,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
9012,62,62:557289:272:168275,B4,ml,-3.469903910204458,-1.36293436032202,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,pileup_or_long_tail
9013,62,62:557289:272:168275,B6,ml,0.2958540722418306,0.12572451199436688,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
9014,62,62:557289:272:168275,B8,ml,3.1740498379626345,1.3790980146530938,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
9015,62,62:557348:323:168334,B4,ml,-2.8332532602038327,-0.8076800485545479,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9016,62,62:557348:323:168334,B6,ml,0.48380938357472303,0.14069221360775763,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
9017,62,62:557348:323:168334,B8,ml,2.3494438766291097,0.8374749367636539,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9018,62,62:557353:327:168339,B4,ml,-4.685580253856415,-0.9996147230992873,"amp_adc[1000,1500)","charge[8000,14000)",peak_9,False,unassigned_common
9019,62,62:557353:327:168339,B6,ml,5.029298935527528,1.5241319309611787,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
9020,62,62:557353:327:168339,B8,ml,-0.3437186816711204,-0.14316150114770024,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9021,62,62:557537:493:168523,B4,ml,-2.257370801509147,-0.603887281931538,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
9022,62,62:557537:493:168523,B6,ml,2.013455351541957,0.7665582930289244,"amp_adc[2500,4000)","charge[24000,40000)",peak_5,False,unassigned_common
9023,62,62:557537:493:168523,B8,ml,0.24391544996719006,0.1277141927400235,"amp_adc[2500,4000)","charge[24000,40000)",peak_5,False,unassigned_common
9024,62,62:557540:496:168526,B4,ml,-5.301365338096545,-1.905682401203864,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
9025,62,62:557540:496:168526,B6,ml,4.339579327473565,1.6614008050532107,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9026,62,62:557540:496:168526,B8,ml,0.961786010622987,0.4359128373449962,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
9027,62,62:557606:556:168592,B4,ml,-3.7252644727384734,-1.1253905599625225,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
9028,62,62:557606:556:168592,B6,ml,2.830610399687771,0.8792622464480865,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
9029,62,62:557606:556:168592,B8,ml,0.8946540730507024,0.2601488149950705,"amp_adc[2500,4000)","charge[24000,40000)",peak_11,False,unassigned_common
9030,62,62:557684:622:168670,B4,ml,-4.118032680400319,-1.2491049146233162,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
9031,62,62:557684:622:168670,B6,ml,3.5979991123061694,0.8903447758692262,"amp_adc[1500,2500)","charge[8000,14000)",peak_6,False,unassigned_common
9032,62,62:557684:622:168670,B8,ml,0.5200335680941492,0.1937578084808228,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
9033,62,62:557693:627:168679,B4,ml,-5.603390756321012,-1.5984045892389098,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
9034,62,62:557693:627:168679,B6,ml,4.418075644372948,1.370229999342028,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
9035,62,62:557693:627:168679,B8,ml,1.1853151119480643,0.48463136341826174,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
9036,62,62:557780:710:168766,B4,ml,-3.188718987060632,-0.9908862923255057,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
9037,62,62:557780:710:168766,B6,ml,3.467153024324645,0.879801804703055,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
9038,62,62:557780:710:168766,B8,ml,-0.27843403726401306,-0.16745289065433808,"amp_adc[2500,4000)","charge[24000,40000)",peak_4,False,unassigned_common
9039,62,62:557812:739:168798,B4,ml,-2.5257187690796883,-0.7035648565042615,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
9040,62,62:557812:739:168798,B6,ml,1.2421011333921967,0.3246894786135793,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
9041,62,62:557812:739:168798,B8,ml,1.2836176356874915,0.5529269735919807,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
9042,62,62:557893:814:168879,B4,ml,-0.10891974805972637,-0.046539690516569976,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
9043,62,62:557893:814:168879,B6,ml,2.116247458190564,0.6027785943247531,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
9044,62,62:557893:814:168879,B8,ml,-2.0073277101308378,-1.182322027700048,"amp_adc[2500,4000)","charge[14000,24000)",peak_3,False,novel_early_pretrigger
9045,62,62:557979:893:168965,B4,ml,-6.810991993826718,-1.8792084188487588,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
9046,62,62:557979:893:168965,B6,ml,3.0418052598866154,0.8978253708623418,"amp_adc[1500,2500)","charge[8000,14000)",peak_8,False,unassigned_common
9047,62,62:557979:893:168965,B8,ml,3.769186733940103,1.1791137835000003,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
9048,62,62:558007:920:168993,B4,ml,-2.7225697261831314,-0.8168107121968897,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9049,62,62:558007:920:168993,B6,ml,1.9448095074123941,0.7844352563340841,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9050,62,62:558007:920:168993,B8,ml,0.7777602187707302,0.3751385191667005,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
9051,62,62:558050:959:169036,B4,ml,-3.9414371269472284,-1.1788450171676386,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9052,62,62:558050:959:169036,B6,ml,3.331901763704984,1.125024346515527,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
9053,62,62:558050:959:169036,B8,ml,0.6095353632422515,0.28219311792350005,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
9054,62,62:558205:1101:169191,B4,ml,-5.140993504511279,-1.907071828419869,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
9055,62,62:558205:1101:169191,B6,ml,0.536757202832483,0.22062150417698465,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
9056,62,62:558205:1101:169191,B8,ml,4.604236301678796,1.4127794784453298,"amp_adc[2500,4000)","charge[24000,40000)",peak_10,False,unassigned_common
9057,62,62:558211:1106:169197,B4,ml,-3.5161236569609997,-0.7324796983051579,"amp_adc[1500,2500)","charge[4000,8000)",peak_17,False,novel_delayed_peak
9058,62,62:558211:1106:169197,B6,ml,3.2134794987979234,0.7039279184709668,"amp_adc[1500,2500)","charge[4000,8000)",peak_17,False,novel_delayed_peak
9059,62,62:558211:1106:169197,B8,ml,0.30264415816309054,0.07371238459690112,"amp_adc[2500,4000)","charge[8000,14000)",peak_16,False,novel_delayed_peak
9060,62,62:558245:1139:169231,B4,ml,-3.3051754244199643,-0.6457560393186301,"amp_adc[1000,1500)","charge[8000,14000)",peak_7,False,unassigned_common
9061,62,62:558245:1139:169231,B6,ml,3.0107162132239793,0.7788184992970569,"amp_adc[1500,2500)","charge[8000,14000)",peak_7,False,unassigned_common
9062,62,62:558245:1139:169231,B8,ml,0.29445921119597784,0.12487825700651148,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
9063,62,62:558322:1214:169308,B4,ml,-2.3835345061629454,-0.6838283224194965,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9064,62,62:558322:1214:169308,B6,ml,1.8777699026596508,0.7342200277028136,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
9065,62,62:558322:1214:169308,B8,ml,0.5057646035032946,0.23955068401565302,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
9066,62,62:558441:1325:169427,B4,ml,-5.977532023564834,-2.188738106140095,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
9067,62,62:558441:1325:169427,B6,ml,1.1249022269552924,0.3528980151721111,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
