granularity,dimension,stratum,pair,method,method_label,sigma68_ci_low_ns,sigma68_ci_high_ns,bias_ci_low_ns,bias_ci_high_ns,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt3ns,tail_frac_abs_gt5ns,tail_frac_abs_gt8ns
pairwise,peak_sample_bin,peakmax_14,B4-B8,traditional,S02/S03 analytic template-phase,0.20806176997157064,5.880328518245312,0.6913132393796665,5.330215848558029,38,3.0534247170211786,1.9573638909710454,0.4686683815143139,6.831982586002578,0.15789473684210525,0.15789473684210525,0.15789473684210525
pairwise,peak_sample_bin,peakmax_14,B6-B8,traditional,S02/S03 analytic template-phase,0.20238122025148203,3.469820707874058,-2.3689990468089204,0.9699072710346021,34,-0.5604713846794583,-0.19416809644971522,0.4540500154180934,5.647613797946998,0.11764705882352941,0.11764705882352941,0.08823529411764706
pairwise,peak_sample_bin,peakmax_15,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.1465162799807118,4.991579601361611,-0.3612240839643896,2.866185051154632,35,1.4522097482016212,2.2182542423783502,0.36258325827386606,4.661978306421196,0.22857142857142856,0.2,0.08571428571428572
pairwise,peak_sample_bin,peakmax_15,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.23327369035244136,4.163181516481204,-0.12439347609059052,3.175829670978844,44,1.8464159807047063,2.057593634523343,0.5165554569389746,4.492430715955267,0.18181818181818182,0.1590909090909091,0.09090909090909091
pairwise,peak_sample_bin,peakmax_15,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.10849620137441982,1.1711325601553293,-1.3218133838668797,0.946749478109918,32,-0.38633480340161497,-0.3408020648355219,0.18645626308623917,2.4136360459362476,0.0625,0.0625,0.0625
pairwise,peak_sample_bin,peakmax_15,B4-B6,cnn1d,1D-CNN residual,0.29802996804645726,6.60127949714661,-0.5683134429988393,2.8108054918491554,35,1.2374142439040923,2.276735312043101,1.1873528616537334,5.444975201721571,0.2,0.17142857142857143,0.08571428571428572
pairwise,peak_sample_bin,peakmax_15,B4-B8,cnn1d,1D-CNN residual,0.263933838903904,4.462743128636688,-0.525553326510717,3.1260922291104287,44,1.6149505787301153,2.096959769719902,0.47305590641920403,5.287150661749462,0.25,0.1590909090909091,0.06818181818181818
pairwise,peak_sample_bin,peakmax_15,B6-B8,cnn1d,1D-CNN residual,0.1429401171761814,0.8063981715015436,-1.3540458333888121,0.8321759621405483,32,-0.3838419583431738,-0.37434750000706174,0.3505962448365516,2.283467372961849,0.0625,0.0625,0.0625
pairwise,peak_sample_bin,peakmax_15,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.6543984904430823,5.277899741510065,-0.579870661161915,3.077562092030276,35,1.4048338327307277,2.181642267974098,1.184736437234328,4.859531518770907,0.17142857142857143,0.17142857142857143,0.14285714285714285
pairwise,peak_sample_bin,peakmax_15,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.6214137741665482,4.661146103262333,0.5089934612335683,3.1985591516887304,44,2.1134748753206827,2.5981048876612647,1.2163802786586468,4.173675838413803,0.18181818181818182,0.13636363636363635,0.09090909090909091
pairwise,peak_sample_bin,peakmax_15,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.4789613115406525,3.2425659689663964,-1.1144646171224257,1.442463208606413,32,0.045668273993339614,0.12391827990249027,0.8339121475402831,2.6542610679430205,0.0625,0.0625,0.0625
pairwise,peak_sample_bin,peakmax_15,B4-B6,mlp,MLP residual,0.5750215220142594,6.243942607703367,-1.1017799925377036,3.0722498807145255,35,1.1218870568291586,2.2612748865885806,2.0040485515918762,5.890772287667377,0.22857142857142856,0.17142857142857143,0.11428571428571428
pairwise,peak_sample_bin,peakmax_15,B4-B8,mlp,MLP residual,0.5494576930565004,5.91954113380195,-0.0768955552052836,3.7092992834620118,44,2.2746568956184476,3.142792612142344,1.1433131144668982,5.575750850361047,0.25,0.13636363636363635,0.11363636363636363
pairwise,peak_sample_bin,peakmax_15,B6-B8,mlp,MLP residual,0.3958102711475115,2.167202197104295,-0.5204056077950092,1.4894805339834667,32,0.39006838157853907,0.34117278722975897,0.8318729230065625,2.242672722810694,0.09375,0.0625,0.03125
pairwise,peak_sample_bin,peakmax_15,B4-B6,ridge,Ridge residual,0.2888132027001479,5.457505494254346,-1.0257641666618604,2.9786277143799795,35,1.3578229423947796,1.8808958633465096,0.48479894214112706,5.477891011973819,0.11428571428571428,0.11428571428571428,0.11428571428571428
pairwise,peak_sample_bin,peakmax_15,B4-B8,ridge,Ridge residual,0.4209945552831256,5.3874565966249595,-0.841520851991959,3.1859076485810167,44,1.6715460203614105,1.707786484789608,0.8968042790990518,5.633562995787162,0.13636363636363635,0.13636363636363635,0.13636363636363635
pairwise,peak_sample_bin,peakmax_15,B6-B8,ridge,Ridge residual,0.3758238484230237,1.2570302971601524,-1.7917759367773445,1.0685371275216227,32,-0.5184250068656462,-0.4870295853648372,0.6774833779204326,2.914556919663417,0.0625,0.0625,0.0625
pairwise,peak_sample_bin,peakmax_15,B4-B6,traditional,S02/S03 analytic template-phase,0.05015135908401151,5.904740285596622,-1.5516526317806756,3.4251733389879884,35,1.564849118034683,2.067442555025181,0.11784576736343688,6.153152761869739,0.11428571428571428,0.11428571428571428,0.11428571428571428
pairwise,peak_sample_bin,peakmax_15,B4-B8,traditional,S02/S03 analytic template-phase,0.23086678945789815,6.146495976027259,-0.4703837670760078,3.838378817054528,44,2.022963933972294,1.877749571360681,0.4437109700952926,6.371039832131895,0.13636363636363635,0.13636363636363635,0.13636363636363635
pairwise,peak_sample_bin,peakmax_15,B6-B8,traditional,S02/S03 analytic template-phase,0.23182673177223184,0.9806244960688568,-1.8431974660669947,1.37110296782349,32,-0.3702785251748093,-0.275265921552176,0.3338992852714924,3.1461990866220164,0.0625,0.0625,0.0625
pairwise,peak_sample_bin,peakmax_16,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.2643543710076674,1.4587437781446337,1.9571602993903336,3.202917281733736,40,2.491865849855964,2.1471670798948423,0.45467739828892995,1.498823073549821,0.05,0.025,0.0
pairwise,peak_sample_bin,peakmax_16,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.13276932190763768,1.271414041519165,1.930736476839538,2.94697098138155,37,2.3743229373395187,2.058878661110498,0.2807572661773716,1.4583471925604277,0.05405405405405406,0.02702702702702703,0.0
pairwise,peak_sample_bin,peakmax_16,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.12465896382095842,0.3258740817891227,-0.2271180745875593,0.6147853753574107,37,0.09660735902947808,-0.07837274980880693,0.2683575978352087,1.0812305360804868,0.02702702702702703,0.02702702702702703,0.0
pairwise,peak_sample_bin,peakmax_16,B4-B6,cnn1d,1D-CNN residual,0.23090107067933047,1.492465915984843,1.971551516490071,3.0373363078642357,40,2.4240350279842064,2.21373692037065,0.40818132328172785,1.3735200419486437,0.075,0.025,0.0
pairwise,peak_sample_bin,peakmax_16,B4-B8,cnn1d,1D-CNN residual,0.27219248157426085,2.317184442481565,1.6665176922687093,2.825407526896312,37,2.1873981801553097,1.9348155117932606,0.4301145925476926,1.4669638592615537,0.08108108108108109,0.02702702702702703,0.0
pairwise,peak_sample_bin,peakmax_16,B6-B8,cnn1d,1D-CNN residual,0.12264527782724989,0.3744524769911272,-0.29704403643559174,0.5933813822456989,37,0.008711198852195692,-0.20398155165054277,0.27362112049127235,1.1153894866124325,0.02702702702702703,0.02702702702702703,0.0
pairwise,peak_sample_bin,peakmax_16,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.6581376292822839,4.427741265011993,1.3051863859927666,3.431305980576224,40,2.3281836584568962,2.1167634973031966,1.2756290406550315,3.250388899555681,0.175,0.075,0.05
pairwise,peak_sample_bin,peakmax_16,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.6280901848606981,1.6878851661022738,1.9888454762594745,3.9821005507940703,37,2.9662615423019374,2.763749388667023,1.3719044723062255,2.826620120549829,0.05405405405405406,0.05405405405405406,0.05405405405405406
pairwise,peak_sample_bin,peakmax_16,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.4853635738051736,1.8458862242340552,-0.16227543937203273,1.4693030396866926,37,0.6505356082384129,0.5009441401198131,0.8913101934830179,1.7831824493407005,0.02702702702702703,0.02702702702702703,0.02702702702702703
pairwise,peak_sample_bin,peakmax_16,B4-B6,mlp,MLP residual,0.2872099380556473,2.5998052924083046,1.7493309241299286,3.196805198653387,40,2.341276856127803,2.346790898260501,0.5535820756862523,1.7951527565233387,0.1,0.05,0.0
pairwise,peak_sample_bin,peakmax_16,B4-B8,mlp,MLP residual,0.4657448428184832,2.7376826605796847,2.1793754753254913,3.6682619182432417,37,2.766245805926394,2.6552379140401854,1.0125123261883613,1.846664899808456,0.10810810810810811,0.05405405405405406,0.0
pairwise,peak_sample_bin,peakmax_16,B6-B8,mlp,MLP residual,0.2946847136720407,0.8710897863801246,0.561036986601571,1.414940551046359,37,0.9325691293964561,0.7427981401725532,0.6961496019962675,1.2320273348837436,0.02702702702702703,0.02702702702702703,0.0
pairwise,peak_sample_bin,peakmax_16,B4-B6,ridge,Ridge residual,0.26297993225306454,3.1115161590576172,1.919291653939879,3.6024442954997067,40,2.53234215116841,1.9827843508801593,0.49910313721467836,2.068494674618491,0.075,0.05,0.025
pairwise,peak_sample_bin,peakmax_16,B4-B8,ridge,Ridge residual,0.3676591622563089,2.4463028570421472,1.4725021416323545,3.294990796411591,37,2.1438701839374277,1.5746613598767567,0.8655544783251429,2.3939063689315137,0.10810810810810811,0.05405405405405406,0.05405405405405406
pairwise,peak_sample_bin,peakmax_16,B6-B8,ridge,Ridge residual,0.2491782441229988,0.9212121550855299,-0.45598793800360726,1.0311301539258033,37,-0.010704835369453478,-0.36683260599842527,0.5206164051109771,1.7604349054413897,0.02702702702702703,0.02702702702702703,0.02702702702702703
pairwise,peak_sample_bin,peakmax_16,B4-B6,traditional,S02/S03 analytic template-phase,0.057415660948623395,2.4412508891747717,2.1193541586068783,4.02799029391034,40,2.7964724734546786,2.042072241573962,0.13855173975826596,2.4484633483295566,0.1,0.05,0.025
pairwise,peak_sample_bin,peakmax_16,B4-B8,traditional,S02/S03 analytic template-phase,0.18033791843792102,3.5752878541491677,1.8369674211745615,3.747952203583795,37,2.649121864223665,1.855084931142514,0.3680805431925439,2.775150281014177,0.10810810810810811,0.08108108108108109,0.05405405405405406
pairwise,peak_sample_bin,peakmax_16,B6-B8,traditional,S02/S03 analytic template-phase,0.13775529754965987,0.41541514693222525,-0.3255983778682341,1.3049998099516984,37,0.1302393303420083,-0.21350887732404544,0.27526815852585595,2.248234186883509,0.02702702702702703,0.02702702702702703,0.02702702702702703
pairwise,peak_sample_bin,peakmax_17,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.19063762625082806,0.4476628227149643,0.4042641138165455,2.4857830567697046,85,1.651903209685271,2.3058652826466215,0.3552141290427864,4.347389529307401,0.07058823529411765,0.058823529411764705,0.03529411764705882
pairwise,peak_sample_bin,peakmax_17,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.23995119205395768,1.7243820351425176,-1.3282353583915079,1.8149280226850335,84,0.3044773183023921,2.0292583404252724,0.46017822375333484,6.609740565138864,0.09523809523809523,0.08333333333333333,0.07142857142857142
pairwise,peak_sample_bin,peakmax_17,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.1411055340693897,0.387486148693726,-2.853362267255287,-0.25261658569095763,83,-1.3651727563142653,-0.2911791721986816,0.27042054364225376,5.6934990824293825,0.04819277108433735,0.03614457831325301,0.03614457831325301
pairwise,peak_sample_bin,peakmax_17,B4-B6,cnn1d,1D-CNN residual,0.18186472059050118,0.4396810825160667,0.38103000027366496,2.460931445362755,85,1.664574430689084,2.3313976864396295,0.29184579142760936,4.287030291707717,0.058823529411764705,0.047058823529411764,0.047058823529411764
pairwise,peak_sample_bin,peakmax_17,B4-B8,cnn1d,1D-CNN residual,0.248437195046508,1.17413461003122,-1.2870665940219583,1.8760661574347313,84,0.39706289260574673,2.072214662791268,0.3742784930399762,6.541735787805504,0.07142857142857142,0.07142857142857142,0.07142857142857142
pairwise,peak_sample_bin,peakmax_17,B6-B8,cnn1d,1D-CNN residual,0.19369185445929946,0.36888110637664795,-3.120948118849266,-0.16353714061979963,83,-1.324883122350784,-0.23554985022673236,0.2769051485150611,5.936411748736229,0.04819277108433735,0.03614457831325301,0.03614457831325301
pairwise,peak_sample_bin,peakmax_17,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.8054242921794051,1.574477674452461,0.8933916385638204,3.3608689384665578,85,2.16043010331724,2.689653944573095,1.2005328225726313,4.204608710405065,0.10588235294117647,0.07058823529411765,0.058823529411764705
pairwise,peak_sample_bin,peakmax_17,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.9567496819682596,3.424003116549259,-0.18372369945828543,3.050720630208608,84,1.409645835161223,2.8510719849164303,1.4512481852965626,6.201951611977665,0.13095238095238096,0.09523809523809523,0.08333333333333333
pairwise,peak_sample_bin,peakmax_17,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.8534916328736378,1.8217934307182042,-2.5740177427782243,0.5603280195673096,83,-0.6828174490461512,0.23807485125263383,1.3034694753280331,5.515014511805601,0.08433734939759036,0.03614457831325301,0.03614457831325301
pairwise,peak_sample_bin,peakmax_17,B4-B6,mlp,MLP residual,0.48529752524102765,1.3628610963823633,0.4581194557509822,2.9523485797856117,85,1.8878487661295513,2.585319048462779,0.8074580465114315,4.3619867732051,0.07058823529411765,0.058823529411764705,0.03529411764705882
pairwise,peak_sample_bin,peakmax_17,B4-B8,mlp,MLP residual,0.7574639092719655,1.5780558838652696,-0.31578717792045297,3.0653868341977146,84,1.3647588263280612,2.953871265573582,1.1935949879212868,6.371125557051611,0.08333333333333333,0.07142857142857142,0.07142857142857142
pairwise,peak_sample_bin,peakmax_17,B6-B8,mlp,MLP residual,0.5265036583145104,1.4255592914060229,-2.0029211584324944,0.6685484076630956,83,-0.5933491152668451,0.5882273222251655,1.00105800026303,5.7993697218654,0.03614457831325301,0.03614457831325301,0.03614457831325301
pairwise,peak_sample_bin,peakmax_17,B4-B6,ridge,Ridge residual,0.44891485974200396,1.0169104542508576,-0.10630933655876695,2.0329957270633643,85,1.0685544789528574,1.7931261782450747,0.7668055383954212,4.273584672237094,0.058823529411764705,0.047058823529411764,0.03529411764705882
pairwise,peak_sample_bin,peakmax_17,B4-B8,ridge,Ridge residual,0.4997733786486521,1.358397633016109,-1.6816710074001222,1.5862770146793126,84,-0.0942906154792658,1.522566497088448,0.8370687396354464,6.621507033635849,0.10714285714285714,0.08333333333333333,0.07142857142857142
pairwise,peak_sample_bin,peakmax_17,B6-B8,ridge,Ridge residual,0.36997162335084827,0.6528970392448715,-2.7990077403562665,-0.1107402765651151,83,-1.2387742272198796,-0.17827263784744218,0.5108584302805417,5.620039080527648,0.03614457831325301,0.03614457831325301,0.03614457831325301
pairwise,peak_sample_bin,peakmax_17,B4-B6,traditional,S02/S03 analytic template-phase,0.08803966723364187,0.2659268992182475,0.4464929675606331,2.351228917923095,85,1.4892852515402895,2.0193088196793667,0.1470726618070144,4.1709046550073765,0.07058823529411765,0.047058823529411764,0.047058823529411764
pairwise,peak_sample_bin,peakmax_17,B4-B8,traditional,S02/S03 analytic template-phase,0.222960397543048,0.47636972609521505,-1.3922141448393004,1.8798519053170535,84,0.29147468187383213,1.8642268192517832,0.34336582276594785,6.940307408948998,0.10714285714285714,0.09523809523809523,0.08333333333333333
pairwise,peak_sample_bin,peakmax_17,B6-B8,traditional,S02/S03 analytic template-phase,0.22304915446389365,0.39653160663194226,-2.514838285622581,-0.1013338911884716,83,-1.2326746383146399,-0.15572173201839234,0.30679419282286285,5.584637041519543,0.03614457831325301,0.03614457831325301,0.03614457831325301
pairwise,peak_sample_bin,peakmax_3,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.11728687710036934,0.6475546360015869,1.5585596532144896,2.246981243491497,8,1.9032879194244972,1.830688300526326,0.4231465161995649,0.42648100464644906,0.0,0.0,0.0
pairwise,peak_sample_bin,peakmax_3,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.11785409441750638,1.2191779567646692,0.6451839012846333,2.0046237839245227,16,1.4076672438951552,1.6102898714552083,0.6662562576032598,0.7935615544683574,0.0,0.0,0.0
pairwise,peak_sample_bin,peakmax_3,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.16717883732415909,1.0329099033565072,-0.7636325475739613,-0.22623716978206637,18,-0.45345911149150414,-0.3906506009282289,0.4248349707704445,0.5383361654631338,0.0,0.0,0.0
pairwise,peak_sample_bin,peakmax_3,B4-B6,cnn1d,1D-CNN residual,0.022912211104455366,0.6355359631480972,1.8269667423003952,2.5823463637019217,8,2.16163766589018,2.059037077841193,0.3502388910748785,0.41135628505442384,0.0,0.0,0.0
pairwise,peak_sample_bin,peakmax_3,B4-B8,cnn1d,1D-CNN residual,0.17411037962605375,0.8620746871320688,1.1539887758570524,2.176125344158579,16,1.709422295955044,1.7067078053236493,0.5885696911859226,0.6006050489966861,0.0,0.0,0.0
pairwise,peak_sample_bin,peakmax_3,B6-B8,cnn1d,1D-CNN residual,0.16795155528087435,0.8350269211992316,-0.45580646561431276,0.23342070346844832,18,-0.1321637044082047,-0.21821934813391053,0.3768865105615933,0.49273429312569506,0.0,0.0,0.0
pairwise,peak_sample_bin,peakmax_3,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.17011486645816376,3.0566784819600983,2.0841730163352707,5.001126489020655,8,3.1135839031575676,2.3418718924732573,0.8168297536655132,1.963223072581868,0.125,0.125,0.0
