event_id,source_run,current_class,stave,amplitude_adc,peak_sample,amplitude_bin,peak_phase_bin,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
real:low:45:68,45,low,B2,6676.5,6,high,core,0.999999999368182,0.540427481283839,0.4351224005166896,0.5986127766515058,0.4605056794821522,0.5847318127691972
real:low:45:69,45,low,B4,2075.5,8,low,core,0.9999999997177632,0.24050032447771683,0.08410961910373829,0.14675987141500305,0.06008357885551061,0.14235154313917514
real:low:45:70,45,low,B2,7456.0,6,high,core,0.999999999399253,0.5463115798270756,0.3983650474708832,0.4689520044472626,0.29130658127646686,0.5932290992288701
real:low:45:71,45,low,B6,3021.0,7,mid,core,0.9999999997474481,0.3147648703918963,0.14052835660294338,0.18062324458200696,0.10138001067126337,0.20196463498259015
real:low:45:72,45,low,B6,2652.0,10,low,late,0.9999999995565785,0.32394857620360895,0.12809279664420742,0.2701055729157091,0.11798674311886345,0.11237180575600457
real:low:45:73,45,low,B6,4252.0,9,mid,core,0.9999999998009353,0.4652867320933621,0.6602619027222083,0.47707207118145273,0.4590201390412591,0.38174624250395234
real:low:45:74,45,low,B4,3991.5,7,mid,core,0.9999999993957336,0.56590025155512,0.644293550542414,0.616824009534561,0.420217844631636,0.416513260235047
real:low:45:75,45,low,B6,2676.5,5,low,early,0.9999999996457024,0.21718334263643232,0.01434171660184124,0.11072128404736914,0.014123428694212872,0.09636404826981358
real:low:45:76,45,low,B6,4805.5,6,mid,core,1.0,0.5454179207219501,0.1766263509119284,0.6068241833225371,0.41460656817144853,0.46446833207789096
real:low:45:77,45,low,B2,1935.5,8,low,core,0.9999999995481329,0.21137790078472557,0.021096296268387292,0.12056143762996029,0.052742338469532,0.2033407994713066
real:low:45:78,45,low,B4,2630.0,8,low,core,0.9999999996732045,0.31020782931955715,0.09281095688310638,0.21998034020009655,0.11248247541689044,0.1417023030131383
real:low:45:79,45,low,B2,8272.0,5,high,early,0.9999999996152374,0.6249401587746061,0.5165789800974506,0.20388221914712107,0.585022370889826,0.4502620986058167
real:low:45:80,45,low,B4,1535.0,7,low,core,0.9999999995581526,0.17119978112435486,0.025589734277171768,0.12389898504200739,0.03254623087043058,0.16267439340585527
real:low:45:81,45,low,B4,1622.5,6,low,core,0.9999999996803174,0.1681812274638962,0.006214705693451091,0.13124488068922227,0.021651852062342644,0.101545597288169
real:low:45:82,45,low,B4,2552.0,6,low,core,0.999999999631243,0.24070912449228898,0.012023379169445911,0.15056788887042735,0.030209764694652926,0.1406835610489914
real:low:45:83,45,low,B8,1808.5,8,low,core,0.9999999996331548,0.20945860460234708,0.02437729288669908,0.11988677666311563,0.04974174235126259,0.21449445386528979
real:low:45:84,45,low,B4,2192.0,8,low,core,0.9999999997169525,0.2745375432474102,0.07150051122718562,0.15971188465270753,0.11632145310875062,0.24833257109531592
real:low:45:85,45,low,B2,4050.5,6,mid,core,0.9999999992347268,0.5091727589145265,0.1720157447217725,0.582046913489187,0.24438951323058386,0.24215246738918772
real:low:45:86,45,low,B4,4305.5,9,mid,core,0.9999999998918937,0.4488867594134503,0.27197557450135496,0.5020085202223792,0.41359873579311573,0.4278327279573525
real:low:45:87,45,low,B4,3762.0,12,mid,late,0.9999999996114771,0.4133067735248451,0.19702556199077015,0.46535105044377945,0.13786758271812424,0.13279846853490015
real:low:45:88,45,low,B4,3189.0,5,mid,early,0.9999999997651098,0.34777471491403517,0.08104369160829364,0.14029703572273355,0.018252531320096955,0.15903175340745898
real:low:45:89,45,low,B8,3072.5,8,mid,core,0.9999999997193011,0.39058011787314734,0.028702225129641573,0.21001660609100045,0.06905948601407956,0.19827926306554958
real:low:45:90,45,low,B6,1842.5,7,low,core,0.9999999997800605,0.18891699170232185,0.010739172549824386,0.13259387154284652,0.037789572206205005,0.14572322787445885
real:low:45:91,45,low,B2,9239.5,7,sat,core,0.9999999995606303,0.5026124125912,0.3696862366423139,0.2789569651240163,0.1569737454744551,0.43688486166484225
real:low:45:92,45,low,B2,4430.5,7,mid,core,0.9999999996467076,0.5834124119405253,0.27553886472958006,0.6592165593591188,0.44281015290292886,0.4156412556090465
real:low:45:93,45,low,B6,2855.5,7,low,core,0.9999999997351666,0.31072300198453023,0.13074005299964286,0.17281045673808546,0.09880764779713362,0.24319744390480175
real:low:45:94,45,low,B2,9515.5,6,sat,core,0.9999999991912614,0.5813517102003384,0.5415527320223344,0.3792281655701578,0.1659177009867924,0.2941586592317821
real:low:45:95,45,low,B8,4926.5,9,mid,core,0.9999999994444113,0.4464904984285637,0.6014025852144601,0.41483443315154794,0.3119417752415629,0.42065656541901625
real:low:45:96,45,low,B4,3893.0,5,mid,early,0.9999999997865805,0.5408422729803247,0.7394839049911627,0.48838530404048264,0.1209574416754695,0.3919385536456464
real:low:45:97,45,low,B6,2884.5,9,low,core,0.9999999996023383,0.35259589827847915,0.2549465334186265,0.2312002617794031,0.18212022484080906,0.253763595117246
real:low:45:98,45,low,B6,2672.5,12,low,late,0.99999999971587,0.34566913065878213,0.058477301768955915,0.17261970319388156,0.14825907667868388,0.10824997246141016
real:low:45:99,45,low,B6,3500.5,6,mid,core,0.9999999997171559,0.4580227405855995,0.08726187257108625,0.4972852236844836,0.20620810804014258,0.12603855762818947
real:low:45:100,45,low,B8,3165.0,9,mid,core,0.999999999657503,0.4830034325598178,0.35007749579821895,0.403465893102328,0.3474758350794263,0.251775290028565
real:low:45:101,45,low,B2,5385.5,12,mid,late,1.0,0.630016922474093,0.9820625653650012,0.7907240130258029,0.9454843785760274,0.8812773131096765
real:low:45:102,45,low,B4,2841.0,11,low,late,0.9999999995748,0.3657511465700664,0.21416947566420258,0.2541096959332112,0.25498872918831755,0.15028128100923324
real:low:45:103,45,low,B6,3381.5,7,mid,core,0.9999999997047951,0.41163718942594146,0.047783912712344404,0.3307064548172275,0.15701514980203002,0.09993754062887303
real:low:45:104,45,low,B6,4369.5,4,mid,early,0.9999999999608393,0.4970639821089052,0.8685543726187378,0.15206328588857876,0.03133884412719042,0.4428665626096407
real:low:45:105,45,low,B2,6359.0,6,high,core,0.9999999995875263,0.5463861451561945,0.5405809413782307,0.5707522205763574,0.4681169412174503,0.5960988234554261
real:low:45:106,45,low,B4,2755.5,4,low,early,0.0,0.25274339319866845,0.07050207310930942,0.04862637351493523,0.002252113481908536,0.05689451351950337
real:low:45:107,45,low,B4,3998.0,7,mid,core,0.9999999996802493,0.5554059535827678,0.44174430019248073,0.6006935593846776,0.43709000073798415,0.4402700020079924
real:low:45:108,45,low,B4,1651.0,6,low,core,0.999999999668272,0.15996170881268154,0.004866048995607741,0.10077797621859945,0.009702994200782501,0.13412210656193244
real:low:45:109,45,low,B8,4440.0,12,mid,late,0.9999999994157035,0.42630087560601343,0.3706074553699748,0.43662229860531504,0.1538894241940713,0.1826372568996228
real:low:45:110,45,low,B8,3600.0,6,mid,core,0.9999999997442716,0.5147441652587522,0.15574111102283494,0.5878123145753678,0.23404868425927475,0.17807342218047548
real:low:45:111,45,low,B4,1606.0,8,low,core,0.9999999997139047,0.2225214627090933,0.04145634201122677,0.13186005176709736,0.061261560013681424,0.21335376525622154
real:low:45:112,45,low,B2,3148.0,6,mid,core,0.9999999996729512,0.30096496388320537,0.026563228878253794,0.20789342983779147,0.03703522459937387,0.07860757633589235
real:low:45:113,45,low,B4,3225.5,8,mid,core,0.999999999730842,0.4894600604123373,0.12214252168682616,0.4466654542147885,0.3081692952991473,0.24459151664894555
real:low:45:114,45,low,B2,3034.5,7,mid,core,0.9999999998417787,0.3348486194161846,0.2974141302215017,0.1948158318395357,0.11140285482144324,0.20435971088655772
real:low:45:115,45,low,B2,6337.5,6,high,core,0.9999999996241637,0.5527514644145239,0.6746914195984048,0.5963794497100112,0.46577895725406365,0.6824966240521115
real:low:45:116,45,low,B8,1836.0,4,low,early,0.0,0.08918221161583315,0.014006980766870436,0.015258435629973074,0.0007625526451864664,0.06379628381949976
real:low:45:117,45,low,B6,2698.5,9,low,core,0.9999999996300696,0.3628222282083696,0.20289545225254774,0.2909880129609666,0.15852452518172455,0.14469248268208568
real:low:45:118,45,low,B6,1722.5,7,low,core,0.9999999996724966,0.19182316418404402,0.006134893646366242,0.12444824713411881,0.03829891818561696,0.10889362064790863
real:low:45:119,45,low,B2,8127.0,5,high,early,0.0,0.5699419786473751,0.8984745650194521,0.402479824747657,0.09951747346086358,0.6080709912265088
real:low:45:120,45,low,B6,4236.0,7,mid,core,0.9999999999990526,0.5873946214312731,0.19088354104306413,0.6524597671798699,0.4692441934001019,0.4016411402003373
real:low:45:121,45,low,B2,8374.5,6,high,core,0.999999999079388,0.5795223930177011,0.5850659016520103,0.48643123537442545,0.21129706624318328,0.4185667364906941
real:low:45:122,45,low,B2,6821.0,6,high,core,0.9999999997222514,0.5884274285731208,0.582915496798671,0.6046711046827223,0.3963229440732138,0.4696686143995045
real:low:45:123,45,low,B4,3857.0,8,mid,core,0.9999999999618988,0.5397220753899131,0.3718525490150815,0.6085820754411078,0.49808371821197356,0.46013904383574233
real:low:45:124,45,low,B4,2655.0,8,low,core,0.9999999997109177,0.34150513249801606,0.13048769622890885,0.2326084004809818,0.13971389671562318,0.20652288894024276
real:low:45:125,45,low,B2,7396.5,7,high,core,0.9999999995688623,0.4969324603052847,0.30821740829657934,0.3542247103775051,0.22288596847470415,0.49468658531248483
real:low:45:126,45,low,B2,5958.5,6,mid,core,0.9999999997031299,0.5454775823856223,0.7063789649141105,0.6695815352170642,0.5152005729182446,0.683385532884235
real:low:45:127,45,low,B6,2101.5,4,low,early,0.0,0.11089883932289671,0.03429200307605765,0.03138817118718666,0.0011229440557761208,0.049459422534581444
real:low:45:128,45,low,B4,3042.5,9,mid,core,0.9999999996944324,0.40134873994161996,0.052241984214114426,0.30383513294439907,0.17689133495528264,0.13100621685776184
real:low:45:129,45,low,B4,2935.5,4,low,early,0.9999999995672257,0.28886063333228895,0.10993063606901848,0.0796528085312457,0.003923704053913223,0.1501473315725295
real:low:45:130,45,low,B6,3340.5,11,mid,late,0.9999999994181114,0.43857396334100196,0.23140308299693013,0.49492170787194634,0.304574904568684,0.14445034105355087
real:low:45:131,45,low,B2,8986.0,6,high,core,0.9999999990134095,0.5861035854416322,0.5998347917105153,0.4488620621154692,0.21860982691775616,0.4561268463859355
real:low:45:132,45,low,B4,2936.5,8,low,core,0.9999999996328215,0.3677567775196339,0.04907461335738823,0.26242553610375446,0.13641840294842666,0.15065486583389395
real:low:45:133,45,low,B8,4120.5,6,mid,core,0.9999999998323932,0.5828271002429397,0.39153501638301624,0.6874856459321828,0.3744313987356612,0.33078278341944156
real:low:45:134,45,low,B8,4086.0,6,mid,core,0.9999999997718299,0.5367216074443063,0.2223828824705571,0.6446274253343335,0.3696871322747493,0.4714278404865739
real:low:45:135,45,low,B8,4020.5,6,mid,core,0.9999999997442812,0.5561652582077007,0.16968611264580788,0.6631438433137473,0.3221390445060249,0.35950949679000255
real:low:45:136,45,low,B4,2138.5,4,low,early,0.0,0.11680646437834755,0.011581980396384932,0.013719186175891492,0.0006992987712567978,0.044241380326277745
real:low:45:137,45,low,B2,3870.5,4,mid,early,0.0,0.3563026018248068,0.340138919470282,0.09401177676616197,0.003179219349676709,0.08463071978788964
real:low:45:138,45,low,B4,1766.5,7,low,core,0.9999999996625406,0.1804816525710262,0.009308344335274539,0.13074377318048444,0.03352929720951522,0.17522317616549135
real:low:45:139,45,low,B2,2146.5,4,low,early,0.0,0.10603213797118113,0.025221959418484735,0.01740887035610605,0.0007261719779329832,0.049442622428566334
real:low:45:140,45,low,B8,3054.0,10,mid,late,0.9999999998226788,0.42890487344412076,0.12054907838940214,0.34498957200506236,0.2527928332619754,0.15275867600850684
real:low:45:141,45,low,B6,3693.5,7,mid,core,0.9999999997975678,0.46827618717167163,0.22489138372692197,0.4750468794900108,0.2731608706464512,0.4534073989520125
real:low:45:142,45,low,B4,4950.0,6,mid,core,0.9999999999358375,0.5447261890438123,0.17068295549387755,0.7299122318685944,0.6038347968593589,0.5997421850391194
real:low:45:143,45,low,B6,4681.0,6,mid,core,0.9999999999509683,0.5957090198454651,0.3078979021144193,0.6584596984994685,0.3382244335865627,0.3945749146581018
real:low:45:144,45,low,B8,4755.5,6,mid,core,0.999999999630704,0.5281727033118552,0.1324103457060865,0.7337314975384464,0.7124437629424841,0.44456048526976216
real:low:45:145,45,low,B8,4969.5,6,mid,core,0.9999999994619836,0.563422498910762,0.40023467097997634,0.6725384666019133,0.4305142992378551,0.46005152775159325
real:low:45:146,45,low,B8,3589.5,12,mid,late,0.9999999996412283,0.35807505420298585,0.17775359997559317,0.3159616248622143,0.11982087549581616,0.11200957194748846
real:low:45:147,45,low,B2,2169.0,7,low,core,0.9999999996006311,0.19146037974877075,0.007583713496169251,0.1298877606663136,0.029285380264770105,0.08535888337894441
real:low:45:148,45,low,B6,3494.0,5,mid,early,0.9999999995736253,0.41166165502920743,0.07081114198642585,0.22756987779387275,0.027717825897243406,0.13520827004304656
real:low:45:149,45,low,B6,3699.5,6,mid,core,0.999999999721461,0.4752606038074366,0.07202642398564657,0.5176891011441894,0.18876898610721765,0.2674713287646827
real:low:45:150,45,low,B4,2780.5,7,low,core,0.9999999996245651,0.28267718876087483,0.09729487965557825,0.16385811861260507,0.07504580279792936,0.14763689994627135
real:low:45:151,45,low,B6,3061.0,8,mid,core,0.9999999995486347,0.36890379314706484,0.030539477571255524,0.14886053736761998,0.04226346771587039,0.13526018496586253
real:low:45:152,45,low,B8,2609.0,8,low,core,0.9999999997123745,0.320430388530998,0.19294604600470272,0.18814920317089256,0.14862645424937185,0.3835381488925883
real:low:45:153,45,low,B4,5512.5,5,mid,early,0.9999999995015689,0.5361255864966928,0.9027857701121513,0.6620837568156812,0.29791714694433397,0.7122839034467542
real:low:45:154,45,low,B6,4658.0,8,mid,core,0.9999999999689696,0.5296069383212643,0.5767981837628,0.5335534825583154,0.5639125652124742,0.5714674593402501
real:low:45:155,45,low,B8,3256.0,8,mid,core,0.9999999996077463,0.4879968910285285,0.34463590685810913,0.4611027309937081,0.29615138301659805,0.32177331480010124
real:low:45:156,45,low,B2,8258.0,6,high,core,0.9999999995353027,0.551716962465669,0.5607919227150205,0.41188936394031644,0.19661355428680746,0.49137849872555356
real:low:45:157,45,low,B6,3038.5,5,mid,early,0.9999999996431163,0.3217338936880499,0.20130874688056122,0.07283063158324932,0.007320836794399397,0.14474851481539902
real:low:45:158,45,low,B8,4998.0,7,mid,core,0.9999999997250251,0.4930992619583807,0.45817923342962913,0.5949247494608936,0.5705079627654862,0.6125652861669456
real:low:45:159,45,low,B2,5547.0,7,mid,core,0.9999999999440077,0.5117395436034243,0.5336255696710919,0.5607808220769013,0.6062810664755407,0.7093574434194695
real:low:45:160,45,low,B6,3514.0,7,mid,core,0.99999999980315,0.43036074336866253,0.09730619389273616,0.4082445120618446,0.19744216987406363,0.23603417762818618
real:low:45:161,45,low,B8,3425.0,11,mid,late,0.9999999995515114,0.445186487979205,0.26238683301334437,0.6005400429230137,0.3383553962401979,0.1971841171903425
real:low:45:162,45,low,B4,4413.5,7,mid,core,1.0,0.5206759419984864,0.4064483935200263,0.6573671845462827,0.7659715960043804,0.696610529110132
real:low:45:163,45,low,B2,6364.0,5,high,early,0.9999999996435242,0.5438443349695136,0.7488241558417481,0.6025568843295617,0.2829034261833131,0.4731265164550031
real:low:45:164,45,low,B4,1703.0,6,low,core,0.999999999676446,0.15959304439724814,0.006189666607301883,0.060653762007211336,0.005048317898579667,0.06467493825070485
real:low:45:165,45,low,B6,4075.5,7,mid,core,0.9999999998729,0.5065109699695884,0.45353524369166504,0.53747705740803,0.29626173074816375,0.4594863522644274
real:low:45:166,45,low,B4,4823.0,5,mid,early,0.9999999996912906,0.5895398990216365,0.883990409021744,0.5061063579927746,0.1507429879723134,0.5084928020005944
real:low:45:167,45,low,B6,3007.5,6,mid,core,0.9999999996124704,0.354580218873984,0.009727164098291228,0.2641577331806123,0.10629929089956205,0.13011299887263683
real:low:45:168,45,low,B4,2524.5,8,low,core,0.9999999996797196,0.29884500948112525,0.12191092851765689,0.1975549647550281,0.1053435314807503,0.2300639281382952
real:low:45:169,45,low,B2,8646.0,5,high,early,0.0,0.5654304072784291,0.8456241347432395,0.5160000079457491,0.15119662656617197,0.4150575539062087
real:low:45:170,45,low,B4,3543.5,9,mid,core,0.9999999996875752,0.4793890770629728,0.47942813742068086,0.6124383381796035,0.4698993235307963,0.26374816182933347
real:low:45:171,45,low,B4,4951.0,5,mid,early,0.9999999998940807,0.5510864511631764,0.9215319184673084,0.5897032260458829,0.22732206563887458,0.6492850905469565
real:low:45:172,45,low,B4,1926.0,6,low,core,0.9999999997179135,0.19667114014642836,0.01618265893030882,0.13578127076896165,0.021453150352276764,0.16693692030443721
real:low:45:173,45,low,B6,3401.0,7,mid,core,0.9999999995956873,0.4285040954622299,0.14343625988803282,0.36520987646911285,0.18012648753327926,0.24063487281211507
real:low:45:174,45,low,B6,3388.0,8,mid,core,0.9999999994585114,0.4564470966081372,0.37152232700990623,0.37911951662644156,0.22310346885430507,0.2973939569409357
real:low:45:175,45,low,B6,3338.0,5,mid,early,0.999999999669631,0.38712507949063263,0.037971680111304265,0.3389119065611255,0.0517240055585443,0.1388746182041753
real:low:45:176,45,low,B4,5687.5,6,mid,core,0.9999999997633807,0.5205932861340635,0.54623939165032,0.6525668769277139,0.5662477160930327,0.6267722852860849
real:low:45:177,45,low,B6,2061.0,8,low,core,0.9999999996961972,0.26889647474482037,0.09628371425189924,0.15355435637107068,0.08457633047030677,0.2446858901141711
