match_stratum,run,b2_charge_bin,total_charge_bin,event_current_bin,b2_saturated,pileup_width_bin,max_depth_stave,topology_code,available_rows,low_rows,high_rows,low_threshold,high_threshold
34|0|0|0|1|0|1|0,34,0,0,0,1,0,1,0,33,9,9,0.013438560999929905,0.03166671469807625
34|3|4|0|1|1|1|0,34,3,4,0,1,1,1,0,39,10,10,0.010759998578578234,0.015745943877846003
34|4|4|1|1|1|1|0,34,4,4,1,1,1,1,0,933,234,234,0.0030924691818654537,0.00843939557671547
34|3|3|1|1|1|1|0,34,3,3,1,1,1,1,0,932,233,233,0.003304768179077655,0.00923836836591363
34|0|0|1|1|1|1|0,34,0,0,1,1,1,1,0,465,117,117,0.005403980612754822,0.013805482536554337
34|1|1|1|1|1|1|0,34,1,1,1,1,1,1,0,988,247,247,0.004098177421838045,0.010935410624369979
34|7|7|1|1|1|1|0,34,7,7,1,1,1,1,0,1044,261,261,0.003083633608184755,0.007808670285157859
34|2|2|1|1|1|1|0,34,2,2,1,1,1,1,0,980,245,245,0.0036938267876394093,0.009654841851443052
34|6|6|1|1|1|1|0,34,6,6,1,1,1,1,0,921,231,231,0.0032415941823273897,0.008402821607887745
34|7|6|1|1|1|1|0,34,7,6,1,1,1,1,0,63,16,16,0.0016426812508143485,0.004480239003896713
34|5|5|1|1|1|1|0,34,5,5,1,1,1,1,0,956,239,239,0.003211707982700318,0.008251263294368982
34|0|0|1|0|1|1|0,34,0,0,1,0,1,1,0,401,101,101,0.009991224855184555,0.029305726289749146
34|5|4|1|1|1|1|0,34,5,4,1,1,1,1,0,60,15,15,0.0013428906968329102,0.0035153101780451834
34|2|1|1|1|1|1|0,34,2,1,1,1,1,1,0,42,11,11,0.0018555228889454156,0.004598309053108096
34|0|0|1|0|0|1|0,34,0,0,1,0,0,1,0,42,11,11,0.04931909963488579,0.19868597388267517
34|4|5|1|1|1|1|0,34,4,5,1,1,1,1,0,40,10,10,0.011616074480116367,0.017672214657068253
34|3|2|1|1|1|1|0,34,3,2,1,1,1,1,0,52,13,13,0.0016667937161400914,0.005126437405124307
34|5|6|1|1|1|1|0,34,5,6,1,1,1,1,0,30,8,8,0.010698579950258136,0.015948180574923754
34|6|5|1|1|1|1|0,34,6,5,1,1,1,1,0,66,17,17,0.0018077290733344853,0.004233591025695205
34|4|3|1|1|1|1|0,34,4,3,1,1,1,1,0,49,13,13,0.002302648965269327,0.004264953546226025
34|0|0|1|1|0|1|0,34,0,0,1,1,0,1,0,46,12,12,0.010546863777562976,0.03280064556747675
34|6|6|2|1|1|1|0,34,6,6,2,1,1,1,0,887,222,222,0.003283921629190445,0.007955161388963461
34|3|3|2|1|1|1|0,34,3,3,2,1,1,1,0,987,247,247,0.0034242194378748536,0.009337727446109056
34|5|4|2|1|1|1|0,34,5,4,2,1,1,1,0,79,20,20,0.0016379752778448164,0.004412609618157148
34|7|7|2|1|1|1|0,34,7,7,2,1,1,1,0,886,222,222,0.0032314577256329358,0.008142134640365839
34|0|0|2|1|1|1|0,34,0,0,2,1,1,1,0,490,123,123,0.005226686131209135,0.012859094887971878
34|4|4|2|1|1|1|0,34,4,4,2,1,1,1,0,966,242,242,0.003360107250045985,0.008659729035571218
34|2|2|2|1|1|1|0,34,2,2,2,1,1,1,0,1011,253,253,0.0038327970542013645,0.009555109310895205
34|6|5|2|1|1|1|0,34,6,5,2,1,1,1,0,83,21,21,0.0012981537729501724,0.0035081367241218686
34|5|5|2|1|1|1|0,34,5,5,2,1,1,1,0,937,235,235,0.00325084594078362,0.008377192541956902
34|1|1|2|1|1|1|0,34,1,1,2,1,1,1,0,991,248,248,0.0037088722456246614,0.010371041018515825
34|4|5|2|1|1|1|0,34,4,5,2,1,1,1,0,29,8,8,0.012051028199493885,0.02200488932430744
34|0|0|2|0|1|1|0,34,0,0,2,0,1,1,0,447,112,112,0.00895044207572937,0.028238224796950817
34|4|3|2|1|1|1|0,34,4,3,2,1,1,1,0,64,16,16,0.0017107200692407787,0.00414628884755075
34|3|2|2|1|1|1|0,34,3,2,2,1,1,1,0,45,12,12,0.0017188799101859331,0.004851068370044231
34|0|0|2|1|0|1|0,34,0,0,2,1,0,1,0,38,10,10,0.013396147172898054,0.03412003442645073
34|6|7|2|1|1|1|0,34,6,7,2,1,1,1,0,29,8,8,0.013899026438593864,0.05336332693696022
34|3|4|2|1|1|1|0,34,3,4,2,1,1,1,0,32,8,8,0.010733152506873012,0.020306651014834642
34|7|6|2|1|1|1|0,34,7,6,2,1,1,1,0,66,17,17,0.0017250128439627588,0.004340300103649497
34|0|0|2|0|0|1|0,34,0,0,2,0,0,1,0,37,10,10,0.019995182752609253,0.08807237446308136
34|2|1|2|1|1|1|0,34,2,1,2,1,1,1,0,33,9,9,0.00134942214936018,0.004591025877743959
34|2|2|3|1|1|1|0,34,2,2,3,1,1,1,0,949,238,238,0.003628222970291972,0.009667343460023403
34|5|5|3|1|1|1|0,34,5,5,3,1,1,1,0,929,233,233,0.0033040547277778387,0.008386463858187199
34|4|4|3|1|1|1|0,34,4,4,3,1,1,1,0,915,229,229,0.0035305905621498823,0.008681975305080414
34|1|1|3|1|1|1|0,34,1,1,3,1,1,1,0,1017,255,255,0.0038574724458158016,0.011065824888646603
34|0|0|3|0|1|1|0,34,0,0,3,0,1,1,0,451,113,113,0.009024029597640038,0.031242492608726025
34|3|3|3|1|1|1|0,34,3,3,3,1,1,1,0,944,236,236,0.0034678506781347096,0.009372785221785307
34|7|7|3|1|1|1|0,34,7,7,3,1,1,1,0,894,224,224,0.0035412266151979566,0.008314941078424454
34|6|6|3|1|1|1|0,34,6,6,3,1,1,1,0,966,242,242,0.0030604079947806895,0.008523635100573301
34|5|4|3|1|1|1|0,34,5,4,3,1,1,1,0,64,16,16,0.0022330115316435695,0.004628646885976195
34|0|0|3|1|1|1|0,34,0,0,3,1,1,1,0,550,138,138,0.004972111084498465,0.012887660646811128
34|2|1|3|1|1|1|0,34,2,1,3,1,1,1,0,44,11,11,0.002084621082758531,0.005269302986562252
34|3|4|3|1|1|1|0,34,3,4,3,1,1,1,0,38,10,10,0.012167428387328982,0.018858330324292183
34|4|3|3|1|1|1|0,34,4,3,3,1,1,1,0,65,17,17,0.001423675217665732,0.004526716191321611
34|6|5|3|1|1|1|0,34,6,5,3,1,1,1,0,62,16,16,0.0015791786136105657,0.004067204426974058
34|7|6|3|1|1|1|0,34,7,6,3,1,1,1,0,71,18,18,0.0019512701546773314,0.004911156604066491
34|1|0|3|1|1|1|0,34,1,0,3,1,1,1,0,30,8,8,0.002315338351763785,0.005655321292579174
34|0|0|3|1|0|1|0,34,0,0,3,1,0,1,0,31,8,8,0.011228389106690884,0.040594128891825676
34|3|2|3|1|1|1|0,34,3,2,3,1,1,1,0,52,13,13,0.001652121456572786,0.004668849287554622
34|5|6|3|1|1|1|0,34,5,6,3,1,1,1,0,31,8,8,0.01105506718158722,0.019193656742572784
34|0|0|3|0|0|1|0,34,0,0,3,0,0,1,0,34,9,9,0.03276389464735985,0.12000121735036373
35|4|4|0|1|1|1|0,35,4,4,0,1,1,1,0,293,74,74,0.005312546622008085,0.014045408926904202
35|0|0|0|0|1|1|0,35,0,0,0,0,1,1,0,224,56,56,0.02176812756806612,0.051273579709231853
35|7|7|0|1|1|1|0,35,7,7,0,1,1,1,0,248,62,62,0.0026511516189202666,0.007472668774425983
35|1|1|0|0|1|1|0,35,1,1,0,0,1,1,0,311,78,78,0.011834877543151379,0.032619625329971313
35|2|2|0|0|1|1|0,35,2,2,0,0,1,1,0,321,81,81,0.007811201736330986,0.020871391519904137
35|3|3|0|0|1|1|0,35,3,3,0,0,1,1,0,237,60,60,0.006983146537095308,0.01780545525252819
35|0|0|0|0|0|1|0,35,0,0,0,0,0,1,0,125,32,32,0.04402131214737892,0.15837718546390533
35|6|6|0|1|1|1|0,35,6,6,0,1,1,1,0,268,67,67,0.00394585682079196,0.009479204658418894
35|5|5|0|1|1|1|0,35,5,5,0,1,1,1,0,307,77,77,0.0043029156513512135,0.011420782655477524
35|3|3|0|1|1|1|0,35,3,3,0,1,1,1,0,78,20,20,0.0048484771978110075,0.012000159593299031
35|5|4|0|1|1|1|0,35,5,4,0,1,1,1,0,38,10,10,0.003567552601452917,0.010849621379747987
35|4|3|0|1|1|1|0,35,4,3,0,1,1,1,0,35,9,9,0.00477137416601181,0.01133683230727911
35|6|5|0|1|1|1|0,35,6,5,0,1,1,1,0,33,9,9,0.0026118578389286995,0.009183570742607117
35|3|2|0|0|1|1|0,35,3,2,0,0,1,1,0,33,9,9,0.0049614012241363525,0.012433135882019997
35|3|3|1|0|1|1|0,35,3,3,1,0,1,1,0,243,61,61,0.0068567474372684956,0.018270693719387054
35|7|6|1|1|1|1|0,35,7,6,1,1,1,1,0,33,9,9,0.003510728245601058,0.006542249117046595
35|0|0|1|0|1|1|0,35,0,0,1,0,1,1,0,204,51,51,0.020067531149834394,0.05204296484589577
35|6|6|1|1|1|1|0,35,6,6,1,1,1,1,0,260,65,65,0.003344738739542663,0.009238798869773746
35|2|2|1|0|1|1|0,35,2,2,1,0,1,1,0,330,83,83,0.00819215807132423,0.023584483191370964
35|0|0|1|0|0|1|0,35,0,0,1,0,0,1,0,125,32,32,0.047561123967170715,0.18121638894081116
35|5|5|1|1|1|1|0,35,5,5,1,1,1,1,0,315,79,79,0.0045667304657399654,0.01081232912838459
35|1|1|1|0|1|1|0,35,1,1,1,0,1,1,0,316,79,79,0.012007053242996335,0.03229278884828091
35|7|7|1|1|1|1|0,35,7,7,1,1,1,1,0,231,58,58,0.003157162806019187,0.008625711314380169
35|4|4|1|1|1|1|0,35,4,4,1,1,1,1,0,290,73,73,0.0055218987399712205,0.014427281450480223
35|3|2|1|0|1|1|0,35,3,2,1,0,1,1,0,34,9,9,0.006034857011400163,0.013069594046100974
35|3|3|1|1|1|1|0,35,3,3,1,1,1,1,0,72,18,18,0.004861387191340327,0.014462246559560299
35|4|3|1|1|1|1|0,35,4,3,1,1,1,1,0,41,11,11,0.004791972227394581,0.011996283195912838
35|5|4|1|1|1|1|0,35,5,4,1,1,1,1,0,44,11,11,0.003879991883877665,0.010425017448142171
35|6|5|1|1|1|1|0,35,6,5,1,1,1,1,0,50,13,13,0.0023208002676256,0.007490521064028144
35|6|6|2|1|1|1|0,35,6,6,2,1,1,1,0,329,83,83,0.0032869831193238497,0.009864412248134613
35|2|2|2|0|1|1|0,35,2,2,2,0,1,1,0,294,74,74,0.008812773739919066,0.02206803299486637
35|4|4|2|1|1|1|0,35,4,4,2,1,1,1,0,308,77,77,0.00467836984898895,0.013090240070596337
35|0|0|2|0|1|1|0,35,0,0,2,0,1,1,0,195,49,49,0.02014400251209736,0.05631565488874912
35|7|7|2|1|1|1|0,35,7,7,2,1,1,1,0,263,66,66,0.0029002244118601084,0.008181645534932613
35|3|3|2|0|1|1|0,35,3,3,2,0,1,1,0,219,55,55,0.006651543080806732,0.01626769732683897
35|1|1|2|0|1|1|0,35,1,1,2,0,1,1,0,300,75,75,0.012128254165872931,0.03289453312754631
35|0|0|2|0|0|1|0,35,0,0,2,0,0,1,0,149,38,38,0.047477953135967255,0.19012625515460968
35|3|2|2|0|1|1|0,35,3,2,2,0,1,1,0,30,8,8,0.003524689469486475,0.010825370205566287
35|5|5|2|1|1|1|0,35,5,5,2,1,1,1,0,277,70,70,0.00400195037946105,0.01072397269308567
35|5|4|2|1|1|1|0,35,5,4,2,1,1,1,0,38,10,10,0.002316881436854601,0.008812406565994024
35|3|3|2|1|1|1|0,35,3,3,2,1,1,1,0,80,20,20,0.005313701112754643,0.016966799274086952
35|4|3|2|1|1|1|0,35,4,3,2,1,1,1,0,36,9,9,0.002739597053732723,0.01007983717136085
35|7|6|2|1|1|1|0,35,7,6,2,1,1,1,0,34,9,9,0.0028930415865033865,0.006663956446573138
35|6|5|2|1|1|1|0,35,6,5,2,1,1,1,0,38,10,10,0.0031837914139032364,0.00878122472204268
35|3|3|3|0|1|1|0,35,3,3,3,0,1,1,0,188,47,47,0.007100413087755442,0.018536942079663277
35|1|1|3|0|1|1|0,35,1,1,3,0,1,1,0,270,68,68,0.012529811123386025,0.0309086749330163
35|0|0|3|0|1|1|0,35,0,0,3,0,1,1,0,158,40,40,0.019426103681325912,0.04919963888823986
35|5|5|3|1|1|1|0,35,5,5,3,1,1,1,0,293,74,74,0.0040539284236729145,0.010287336073815823
35|0|0|3|0|0|1|0,35,0,0,3,0,0,1,0,127,32,32,0.05321827344596386,0.1721789464354515
35|4|3|3|1|1|1|0,35,4,3,3,1,1,1,0,35,9,9,0.005321788834407926,0.012679975479841232
35|6|6|3|1|1|1|0,35,6,6,3,1,1,1,0,332,83,83,0.003610979940276593,0.009713033447042108
35|4|4|3|1|1|1|0,35,4,4,3,1,1,1,0,304,76,76,0.004858027445152402,0.013549959752708673
35|5|4|3|1|1|1|0,35,5,4,3,1,1,1,0,36,9,9,0.0027202617493458092,0.009270979790017009
35|7|7|3|1|1|1|0,35,7,7,3,1,1,1,0,419,105,105,0.002915702178142965,0.007954519242048264
35|2|2|3|0|1|1|0,35,2,2,3,0,1,1,0,262,66,66,0.007228919537737966,0.02036495180800557
35|3|3|3|1|1|1|0,35,3,3,3,1,1,1,0,72,18,18,0.005191887146793306,0.014988738112151623
35|7|6|3|1|1|1|0,35,7,6,3,1,1,1,0,56,14,14,0.0020669259247370064,0.008079747902229428
35|6|5|3|1|1|1|0,35,6,5,3,1,1,1,0,37,10,10,0.0028581456281244755,0.008726914413273335
36|2|2|0|0|1|1|0,36,2,2,0,0,1,1,0,296,74,74,0.0072079317178577185,0.021340071223676205
36|6|6|0|1|1|1|0,36,6,6,0,1,1,1,0,195,49,49,0.0037775071104988456,0.008621808607131243
36|3|3|0|0|1|1|0,36,3,3,0,0,1,1,0,56,14,14,0.006587782641872764,0.015738948713988066
36|4|4|0|1|1|1|0,36,4,4,0,1,1,1,0,285,72,72,0.004393864423036575,0.011512252502143383
36|3|3|0|1|1|1|0,36,3,3,0,1,1,1,0,232,58,58,0.0044308730866760015,0.013628964545205235
36|5|5|0|1|1|1|0,36,5,5,0,1,1,1,0,262,66,66,0.004273418337106705,0.01002033636905253
36|0|0|0|0|1|1|0,36,0,0,0,0,1,1,0,187,47,47,0.02009130734950304,0.04860054887831211
36|7|7|0|1|1|1|0,36,7,7,0,1,1,1,0,185,47,47,0.003275748575106263,0.007955794222652912
36|4|3|0|1|1|1|0,36,4,3,0,1,1,1,0,32,8,8,0.0037310298066586256,0.010720443213358521
36|1|1|0|0|1|1|0,36,1,1,0,0,1,1,0,306,77,77,0.011706023011356592,0.02864072611555457
36|0|0|0|0|0|1|0,36,0,0,0,0,0,1,0,146,37,37,0.0400242917239666,0.14916708692908287
36|7|6|0|1|1|1|0,36,7,6,0,1,1,1,0,29,8,8,0.0018842400750145316,0.005497802514582872
36|6|5|0|1|1|1|0,36,6,5,0,1,1,1,0,40,10,10,0.002649696310982108,0.008047885028645396
36|6|6|1|1|1|1|0,36,6,6,1,1,1,1,0,290,73,73,0.002784927375614643,0.008276198524981737
36|2|2|1|0|1|1|0,36,2,2,1,0,1,1,0,243,61,61,0.006916387937963009,0.01909746788442135
36|4|4|1|1|1|1|0,36,4,4,1,1,1,1,0,278,70,70,0.0045997725101187825,0.011517222272232175
36|0|0|1|0|0|1|0,36,0,0,1,0,0,1,0,115,29,29,0.03563456051051617,0.15234410762786865
36|0|0|1|0|1|1|0,36,0,0,1,0,1,1,0,140,35,35,0.020778648555278778,0.052089531905949116
36|5|5|1|1|1|1|0,36,5,5,1,1,1,1,0,262,66,66,0.0035985115682706237,0.009621711680665612
36|7|7|1|1|1|1|0,36,7,7,1,1,1,1,0,269,68,68,0.0030292565934360027,0.0075678578577935696
36|1|1|1|0|1|1|0,36,1,1,1,0,1,1,0,261,66,66,0.011720477603375912,0.0296868234872818
36|3|3|1|1|1|1|0,36,3,3,1,1,1,1,0,230,58,58,0.005648904480040073,0.013949686428532004
36|4|3|1|1|1|1|0,36,4,3,1,1,1,1,0,47,12,12,0.004858804401010275,0.008882631547749043
36|3|3|1|0|1|1|0,36,3,3,1,0,1,1,0,46,12,12,0.008801426738500595,0.01854633679613471
36|7|6|1|1|1|1|0,36,7,6,1,1,1,1,0,36,9,9,0.002684811071958393,0.0060136758256703615
36|5|4|1|1|1|1|0,36,5,4,1,1,1,1,0,48,12,12,0.0026038162177428603,0.008848217315971851
36|1|1|2|0|1|1|0,36,1,1,2,0,1,1,0,268,67,67,0.00939053762704134,0.02821486396715045
36|3|3|2|1|1|1|0,36,3,3,2,1,1,1,0,214,54,54,0.004954890813678503,0.014447119552642107
36|0|0|2|0|0|1|0,36,0,0,2,0,0,1,0,114,29,29,0.0467638885602355,0.18823997303843498
36|4|4|2|1|1|1|0,36,4,4,2,1,1,1,0,265,67,67,0.004392560105770826,0.012577930465340614
36|6|6|2|1|1|1|0,36,6,6,2,1,1,1,0,260,65,65,0.0030553110991604626,0.008656383492052555
36|3|3|2|0|1|1|0,36,3,3,2,0,1,1,0,39,10,10,0.009599130135029554,0.01951144076883793
36|0|0|2|0|1|1|0,36,0,0,2,0,1,1,0,175,44,44,0.01873340830206871,0.05158382095396519
36|5|5|2|1|1|1|0,36,5,5,2,1,1,1,0,247,62,62,0.0035623700823634863,0.009313385933637619
36|2|2|2|0|1|1|0,36,2,2,2,0,1,1,0,289,73,73,0.006604871246963739,0.019389167428016663
36|7|6|2|1|1|1|0,36,7,6,2,1,1,1,0,40,10,10,0.002579215622972697,0.006014379672706127
36|3|2|2|0|1|1|0,36,3,2,2,0,1,1,0,29,8,8,0.005682796705514193,0.012182597070932388
36|7|7|2|1|1|1|0,36,7,7,2,1,1,1,0,267,67,67,0.0033906438620761037,0.007252252195030451
36|4|3|2|1|1|1|0,36,4,3,2,1,1,1,0,33,9,9,0.0031347961630672216,0.010184770449995995
36|1|1|3|0|1|1|0,36,1,1,3,0,1,1,0,238,60,60,0.01086375373415649,0.0301854913122952
36|0|0|3|0|0|1|0,36,0,0,3,0,0,1,0,121,31,31,0.04798441752791405,0.1791076362133026
36|6|6|3|1|1|1|0,36,6,6,3,1,1,1,0,314,79,79,0.0031388584757223725,0.008346146671101451
36|5|5|3|1|1|1|0,36,5,5,3,1,1,1,0,295,74,74,0.00384915922768414,0.010062671266496181
36|0|0|3|0|1|1|0,36,0,0,3,0,1,1,0,156,39,39,0.017775006592273712,0.05033053644001484
36|4|4|3|1|1|1|0,36,4,4,3,1,1,1,0,236,59,59,0.004560164059512317,0.011224422371014953
36|2|2|3|0|1|1|0,36,2,2,3,0,1,1,0,233,59,59,0.007686932105571032,0.019716573879122734
36|3|3|3|1|1|1|0,36,3,3,3,1,1,1,0,201,51,51,0.005753773730248213,0.014369403943419456
36|3|3|3|0|1|1|0,36,3,3,3,0,1,1,0,49,13,13,0.005653435364365578,0.01490546390414238
36|7|7|3|1|1|1|0,36,7,7,3,1,1,1,0,327,82,82,0.0031407392816618085,0.007864618673920631
36|4|3|3|1|1|1|0,36,4,3,3,1,1,1,0,29,8,8,0.005960568320006132,0.01221721712499857
36|7|6|3|1|1|1|0,36,7,6,3,1,1,1,0,40,10,10,0.003565907943993807,0.0068721899297088385
36|6|5|3|1|1|1|0,36,6,5,3,1,1,1,0,41,11,11,0.0028853481635451317,0.006874999962747097
37|6|6|0|1|1|1|0,37,6,6,0,1,1,1,0,527,132,132,0.0034023976186290383,0.008862780872732401
37|2|1|0|0|1|1|0,37,2,1,0,0,1,1,0,61,16,16,0.00768609344959259,0.020645102486014366
37|1|1|0|0|1|1|0,37,1,1,0,0,1,1,0,660,165,165,0.01135578122921288,0.030272067058831453
37|5|5|0|1|1|1|0,37,5,5,0,1,1,1,0,622,156,156,0.003681926697026938,0.00925225974060595
37|7|7|0|1|1|1|0,37,7,7,0,1,1,1,0,439,110,110,0.0031910829711705446,0.008040952030569315
37|3|3|0|1|1|1|0,37,3,3,0,1,1,1,0,531,133,133,0.004825945012271404,0.013933131005614996
37|4|4|0|1|1|1|0,37,4,4,0,1,1,1,0,633,159,159,0.0038892701268196106,0.010667819529771805
37|2|2|0|0|1|1|0,37,2,2,0,0,1,1,0,629,158,158,0.0070015969686210155,0.019289016723632812
37|0|0|0|0|0|1|0,37,0,0,0,0,0,1,0,342,86,86,0.04907070845365524,0.19308259338140488
37|0|0|0|0|1|1|0,37,0,0,0,0,1,1,0,356,89,89,0.018748884089291096,0.05551366787403822
37|6|5|0|1|1|1|0,37,6,5,0,1,1,1,0,103,26,26,0.0029250511433929205,0.0072656311094760895
37|5|4|0|1|1|1|0,37,5,4,0,1,1,1,0,101,26,26,0.0030520902946591377,0.009822861291468143
37|4|3|0|1|1|1|0,37,4,3,0,1,1,1,0,94,24,24,0.003929115424398333,0.011091192485764623
37|3|3|0|0|1|1|0,37,3,3,0,0,1,1,0,100,25,25,0.006624469417147338,0.018138424027711153
37|7|6|0|1|1|1|0,37,7,6,0,1,1,1,0,69,18,18,0.0028047289233654737,0.006627560127526522
37|3|2|0|0|1|1|0,37,3,2,0,0,1,1,0,80,20,20,0.004826679709367454,0.012627599760890007
37|3|3|1|0|1|1|0,37,3,3,1,0,1,1,0,101,26,26,0.006225421093404293,0.016249556094408035
37|1|1|1|0|1|1|0,37,1,1,1,0,1,1,0,638,160,160,0.012080353684723377,0.03224391955882311
37|3|3|1|1|1|1|0,37,3,3,1,1,1,1,0,539,135,135,0.005270657828077674,0.01360403187572956
37|7|7|1|1|1|1|0,37,7,7,1,1,1,1,0,505,127,127,0.003000590717419982,0.008299651555716991
37|5|5|1|1|1|1|0,37,5,5,1,1,1,1,0,563,141,141,0.004126991145312786,0.010024283546954393
37|4|4|1|1|1|1|0,37,4,4,1,1,1,1,0,616,154,154,0.00435682141687721,0.01155966054648161
37|0|0|1|0|0|1|0,37,0,0,1,0,0,1,0,371,93,93,0.042373307049274445,0.17495517432689667
37|2|2|1|0|1|1|0,37,2,2,1,0,1,1,0,610,153,153,0.0072862423257902265,0.020536919590085745
37|6|6|1|1|1|1|0,37,6,6,1,1,1,1,0,530,133,133,0.0037612792220897973,0.009085521334782243
37|2|1|1|0|1|1|0,37,2,1,1,0,1,1,0,51,13,13,0.0070452019572257996,0.018595683388412
37|0|0|1|0|1|1|0,37,0,0,1,0,1,1,0,361,91,91,0.019750354811549187,0.05304707959294319
37|7|6|1|1|1|1|0,37,7,6,1,1,1,1,0,86,22,22,0.0019851476536132395,0.0054200023878365755
37|3|2|1|0|1|1|0,37,3,2,1,0,1,1,0,81,21,21,0.005239977966994047,0.013740168884396553
37|4|3|1|1|1|1|0,37,4,3,1,1,1,1,0,95,24,24,0.003901391406543553,0.00988703966140747
37|1|0|1|0|1|1|0,37,1,0,1,0,1,1,0,32,8,8,0.012692959979176521,0.033840411342680454
37|1|1|1|1|0|1|0,37,1,1,1,1,0,1,0,31,8,8,0.00801710831001401,0.026831025257706642
37|5|4|1|1|1|1|0,37,5,4,1,1,1,1,0,85,22,22,0.003234726842492819,0.008726893924176693
37|6|5|1|1|1|1|0,37,6,5,1,1,1,1,0,87,22,22,0.003222104860469699,0.007754085119813681
37|3|3|2|0|1|1|0,37,3,3,2,0,1,1,0,87,22,22,0.007750605000182986,0.01677818037569523
37|4|4|2|1|1|1|0,37,4,4,2,1,1,1,0,514,129,129,0.00440815300680697,0.01180879189632833
37|5|4|2|1|1|1|0,37,5,4,2,1,1,1,0,76,19,19,0.002610973082482815,0.008976147044450045
37|6|6|2|1|1|1|0,37,6,6,2,1,1,1,0,827,207,207,0.003278001444414258,0.008960566483438015
37|1|1|2|0|1|1|0,37,1,1,2,0,1,1,0,437,110,110,0.01070315670222044,0.029248958453536034
37|2|1|2|0|1|1|0,37,2,1,2,0,1,1,0,44,11,11,0.007094050291925669,0.016589893493801355
37|3|3|2|1|1|1|0,37,3,3,2,1,1,1,0,410,103,103,0.005770004005171359,0.013252953300252557
37|0|0|2|0|0|1|0,37,0,0,2,0,0,1,0,294,74,74,0.04511608462780714,0.175603948533535
37|7|7|2|1|1|1|0,37,7,7,2,1,1,1,0,990,248,248,0.003123185771983117,0.008128559216856956
37|0|0|2|0|1|1|0,37,0,0,2,0,1,1,0,213,54,54,0.019498489797115326,0.05234159901738167
37|2|2|2|0|1|1|0,37,2,2,2,0,1,1,0,464,116,116,0.006878232699818909,0.01948596304282546
37|4|3|2|1|1|1|0,37,4,3,2,1,1,1,0,78,20,20,0.004492268664762378,0.010537359863519669
37|6|5|2|1|1|1|0,37,6,5,2,1,1,1,0,113,29,29,0.002869362710043788,0.0073517546989023685
37|5|5|2|1|1|1|0,37,5,5,2,1,1,1,0,597,150,150,0.003861796110868454,0.010316492058336735
37|1|1|2|1|0|1|0,37,1,1,2,1,0,1,0,33,9,9,0.01734214276075363,0.03696702793240547
37|3|2|2|0|1|1|0,37,3,2,2,0,1,1,0,55,14,14,0.005187061615288258,0.010870585218071938
37|7|6|2|1|1|1|0,37,7,6,2,1,1,1,0,157,40,40,0.002730827545747161,0.006376830395311117
37|1|1|3|0|1|1|0,37,1,1,3,0,1,1,0,631,158,158,0.01210004836320877,0.031082700937986374
37|5|5|3|1|1|1|0,37,5,5,3,1,1,1,0,607,152,152,0.0037558904150500894,0.010976864490658045
37|4|4|3|1|1|1|0,37,4,4,3,1,1,1,0,657,165,165,0.0045170909725129604,0.01204246748238802
37|7|7|3|1|1|1|0,37,7,7,3,1,1,1,0,421,106,106,0.002820718800649047,0.008083933033049107
37|0|0|3|0|0|1|0,37,0,0,3,0,0,1,0,386,97,97,0.044686391949653625,0.19236165285110474
37|6|6|3|1|1|1|0,37,6,6,3,1,1,1,0,501,126,126,0.003495339537039399,0.009647495113313198
37|3|3|3|1|1|1|0,37,3,3,3,1,1,1,0,533,134,134,0.005461099557578564,0.014800497330725193
37|4|3|3|1|1|1|0,37,4,3,3,1,1,1,0,90,23,23,0.0034951415145769715,0.01060041761957109
37|0|0|3|0|1|1|0,37,0,0,3,0,1,1,0,333,84,84,0.019033247604966164,0.05173430219292641
37|2|2|3|0|1|1|0,37,2,2,3,0,1,1,0,626,157,157,0.007371158339083195,0.019994374364614487
37|5|4|3|1|1|1|0,37,5,4,3,1,1,1,0,104,26,26,0.00321807898581028,0.007559738354757428
37|3|3|3|0|1|1|0,37,3,3,3,0,1,1,0,111,28,28,0.006761592114344239,0.017427354119718075
37|6|5|3|1|1|1|0,37,6,5,3,1,1,1,0,87,22,22,0.0023880512453615665,0.00766003574244678
37|7|6|3|1|1|1|0,37,7,6,3,1,1,1,0,83,21,21,0.002474874258041382,0.006328401155769825
37|3|2|3|0|1|1|0,37,3,2,3,0,1,1,0,71,18,18,0.00561607675626874,0.013877046294510365
37|1|0|3|0|1|1|0,37,1,0,3,0,1,1,0,34,9,9,0.010595451341941953,0.02666241955012083
37|1|1|3|1|0|1|0,37,1,1,3,1,0,1,0,39,10,10,0.01329745352268219,0.038060663267970085
37|2|1|3|0|1|1|0,37,2,1,3,0,1,1,0,50,13,13,0.007582360529340804,0.016048938501626253
39|0|0|0|0|1|1|0,39,0,0,0,0,1,1,0,175,44,44,0.01995912566781044,0.05690564587712288
39|7|7|0|1|1|1|0,39,7,7,0,1,1,1,0,261,66,66,0.0035223406739532948,0.008930576033890247
39|3|3|0|0|1|1|0,39,3,3,0,0,1,1,0,126,32,32,0.005329180625267327,0.019638441037386656
39|0|0|0|0|0|1|0,39,0,0,0,0,0,1,0,212,53,53,0.050820316188037395,0.1835523024201393
39|1|1|0|0|1|1|0,39,1,1,0,0,1,1,0,329,83,83,0.012479051947593689,0.03421216830611229
39|5|5|0|1|1|1|0,39,5,5,0,1,1,1,0,368,92,92,0.004169701598584652,0.010832232190296054
