study_id,family,report_dir,json_path,ci_key,pattern,context,delta,ci_low,ci_high,estimate_source,se_from_ci,z,p,p_bh_adjusted,nominal_ci_excludes_zero,bh_pass
P07e,amplitude-charge,1781010945.568.060f508b,/adoption_screen/[6]/tail_delta_ci95,tail_delta_ci95,A_delta_named_ci_key,,0.010989010989010997,0.0,0.032967032967032996,sibling_exact,0.008410111927329468,1.3066426563600357,0.19133410234046105,0.26576192537748444,False,False
P07e,amplitude-charge,1781010945.568.060f508b,/adoption_screen/[7]/tail_delta_ci95,tail_delta_ci95,A_delta_named_ci_key,,0.006913506913506927,-0.01587301587301588,0.033642708642708616,sibling_exact,0.012631794488648316,0.5473099581947614,0.5841658035453043,0.6691600339801468,False,False
P07e,amplitude-charge,1781010945.568.060f508b,/adoption_screen/[8]/tail_delta_ci95,tail_delta_ci95,A_delta_named_ci_key,,0.0176814176814177,-0.004418704418704416,0.042615995115995134,sibling_exact,0.011998868322505735,1.4735904425464412,0.1405918962123376,0.20751363880941032,False,False
P07e,amplitude-charge,1781010945.568.060f508b,/adoption_screen/[9]/tail_delta_ci95,tail_delta_ci95,A_delta_named_ci_key,,0.016094116094116102,-0.009523809523809554,0.04090354090354093,sibling_exact,0.012864356392544709,1.251062672940493,0.21091161263730904,0.28560141307584236,False,False
P07e,amplitude-charge,1781010945.568.060f508b,/adoption_screen/[10]/tail_delta_ci95,tail_delta_ci95,A_delta_named_ci_key,,-0.0031746031746031794,-0.009523809523809537,0.0,sibling_exact,0.002429587890117403,-1.3066426563600364,0.19133410234046078,0.26576192537748444,False,False
S10e,pileup,1781010955.636.68b17313,/ml/summary/[0]/ci_low/ci_high,ci_low/ci_high,C_delta_metric_value_row,metric=matched_stratified_injection_pileup_score_high_minus_low,0.026397432778215782,0.0202000300103051,0.030597839167434006,value_field,0.0026525510772507804,9.951715163794407,2.4787373023191548e-23,3.641837113407374e-22,True,True
S10e,pileup,1781010955.636.68b17313,/ml/summary/[1]/ci_low/ci_high,ci_low/ci_high,C_delta_metric_value_row,metric=matched_stratified_weak_current_score_high_minus_low,0.030125061111568652,0.02267944650597062,0.04106528608280469,value_field,0.004690351384479315,6.422772760960828,1.338141777325288e-10,8.813278602383794e-10,True,True
S10e,pileup,1781010955.636.68b17313,/ml/summary/[2]/ci_low/ci_high,ci_low/ci_high,C_delta_metric_value_row,metric=matched_stratified_charge_regression_residual_score_high_minus_low,-0.007683125663350685,-0.009375797901487242,-0.005930899234131863,value_field,0.0008788168289132609,-8.742579125221791,2.2784819803989857e-18,3.108500416115759e-17,True,True
S14b,amplitude-charge,1781010964.704.6e1d4fe4,/ml_minus_traditional_res68_ci95,ml_minus_traditional_res68_ci95,A_delta_named_ci_key,,0.003846340105748413,0.0018782418546559696,0.005814438356840856,ci_midpoint,0.0010041502122572412,3.830442954448199,0.00012791278621377412,0.0002860595037144403,True,True
S03e,timing,1781010985.987.3d520845,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,0.08764091263965179,-0.12022598439711815,0.29550780967642176,unpaired_per_method_cis,0.10605648811733151,0.8263606894346119,0.4085995159269709,0.49296621759610254,False,False
S03c,timing,1781011005.880.1cb53153,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,-0.014168706797994979,-0.3811732487462777,0.35283583515028777,unpaired_per_method_cis,0.18725065605448252,-0.07566706091471555,0.939683982419993,0.9689474974434529,False,False
S03e,timing,1781011277.975.62a40408,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,-0.02062530155276865,-0.21253730553408862,0.17128670242855132,unpaired_per_method_cis,0.09791608697664721,-0.21064262461476574,0.8331661488385569,0.8970678431823553,False,False
S03c,timing,1781011359.822.3751464b,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,-0.014168706797994979,-0.3793355843066846,0.35099817071069467,unpaired_per_method_cis,0.18631305492809022,-0.07604784755133537,0.9393810315418404,0.9689474974434529,False,False
S02e,timing,1781011483.1234.10c43e9a__s02e_current_rate_drift,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,0.2106963195484428,-0.15092051736119505,0.5723131564580807,unpaired_per_method_cis,0.18450177644182514,1.1419744764076947,0.2534646291247621,0.3154018057096231,False,False
S14b,amplitude-charge,1781011754.1392.25ac6c9f,/ml_minus_traditional_res68_ci95,ml_minus_traditional_res68_ci95,A_delta_named_ci_key,,0.003846340105748413,0.0018782418546559696,0.005814438356840856,ci_midpoint,0.0010041502122572412,3.830442954448199,0.00012791278621377412,0.0002860595037144403,True,True
S07g,pileup,1781012109.1288.14a764a8__s07g_appi_amplitude_current_stratification,/ml.ci-vs-traditional.ci,ml.ci-vs-traditional.ci,D_unpaired_ml_vs_traditional,,-0.007222483906421773,-0.01697858146739739,0.0025336136545538457,unpaired_per_method_cis,0.004977692262679555,-1.4509703543894492,0.14678811541296105,0.2017016549919105,False,False
P10c,representation,1781012359.1143.5d9c3b2a,/scenario_summary/[0]/delta_sample_ii_only_traditional_minus_sample_ii_only_base_ci,delta_sample_ii_only_traditional_minus_sample_ii_only_base_ci,A_delta_named_ci_key,,-0.7340615846329586,-0.9132164664861916,-0.5078055949363981,sibling_exact,0.10342304112412849,-7.097660024828865,1.2688684774377664e-12,1.9079676737942884e-12,True,True
P10c,representation,1781012359.1143.5d9c3b2a,/scenario_summary/[0]/delta_sample_ii_only_ml_minus_sample_ii_only_traditional_ci,delta_sample_ii_only_ml_minus_sample_ii_only_traditional_ci,A_delta_named_ci_key,,-0.06356249655462896,-0.20111300126201564,0.09623727968098104,sibling_exact,0.0758560573787217,-0.8379356738418996,0.4020668319240042,0.41317923180130084,False,False
P10c,representation,1781012359.1143.5d9c3b2a,/scenario_summary/[0]/delta_sample_ii_only_ml_shuffled_minus_sample_ii_only_ml_ci,delta_sample_ii_only_ml_shuffled_minus_sample_ii_only_ml_ci,A_delta_named_ci_key,,1.1607354172158106,0.8826956238573767,1.4089875622284056,sibling_exact,0.1342606146139298,8.645390314602226,5.362168597684917e-18,9.13802898522138e-18,True,True
P10c,representation,1781012359.1143.5d9c3b2a,/scenario_summary/[1]/delta_pooled_traditional_minus_pooled_base_ci,delta_pooled_traditional_minus_pooled_base_ci,A_delta_named_ci_key,,-1.0229749336964233,-1.189299032289917,-0.8158248266592134,sibling_exact,0.09527578276351518,-10.736987973487008,6.823430808006828e-27,1.4024036183290415e-26,True,True
P10c,representation,1781012359.1143.5d9c3b2a,/scenario_summary/[1]/delta_pooled_ml_minus_pooled_traditional_ci,delta_pooled_ml_minus_pooled_traditional_ci,A_delta_named_ci_key,,-0.052090860327988535,-0.12676225088327017,0.024784418182723224,sibling_exact,0.03866057495478851,-1.3473896958052496,0.1778547574827805,0.1869989609523322,False,False
P10c,representation,1781012359.1143.5d9c3b2a,/scenario_summary/[1]/delta_pooled_ml_shuffled_minus_pooled_ml_ci,delta_pooled_ml_shuffled_minus_pooled_ml_ci,A_delta_named_ci_key,,1.2683248844930695,1.078686816518996,1.4413373057775694,sibling_exact,0.0925145798900169,13.709459481963583,8.911925570705543e-43,2.2781109740116045e-42,True,True
P10c,representation,1781012359.1143.5d9c3b2a,/transfer/delta_sample_ii_only_traditional_minus_pooled_traditional_ci,delta_sample_ii_only_traditional_minus_pooled_traditional_ci,A_delta_named_ci_key,,-0.7550860121263007,-0.9078765194373353,-0.611843146830802,sibling_exact,0.07552010520132175,-9.998476698534645,1.547592441575693e-23,3.0431024452137426e-23,True,True
P10c,representation,1781012359.1143.5d9c3b2a,/transfer/delta_sample_ii_only_ml_minus_pooled_ml_ci,delta_sample_ii_only_ml_minus_pooled_ml_ci,A_delta_named_ci_key,,-0.7665576483529412,-0.8965830552453705,-0.6109533358052959,sibling_exact,0.07286606327796977,-10.520091437198602,6.980580741431642e-26,1.420426628480369e-25,True,True
P10d,representation,1781012359.1210.39212700,/falsification/traditional_minus_baseline_external_ci,traditional_minus_baseline_external_ci,A_delta_named_ci_key,,-0.5123222367456072,-0.6584530971858982,-0.32521308081424055,sibling_prefix:traditional_minus_baseline_external_ns,0.08501177036930586,-6.026485915067886,1.6756290729441696e-09,2.3075161307547657e-09,True,True
P10d,representation,1781012359.1210.39212700,/falsification/ml_minus_baseline_external_ci,ml_minus_baseline_external_ci,A_delta_named_ci_key,,0.055149484439933616,-0.14171917195680012,0.28298725451123186,sibling_prefix:ml_minus_baseline_external_ns,0.10834546701318547,0.5090151527356656,0.6107416029850092,0.6183002861902692,False,False
P10d,representation,1781012359.1210.39212700,/falsification/ml_minus_traditional_external_ci,ml_minus_traditional_external_ci,A_delta_named_ci_key,,0.5674717211855408,0.3840015521901242,0.7820867440208792,sibling_prefix:ml_minus_traditional_external_ns,0.10155421093724175,5.58786992630198,2.2987171363141812e-08,3.023071732323151e-08,True,True
P10d,representation,1781012359.1210.39212700,/summary/traditional_minus_baseline_external_ns_ci,traditional_minus_baseline_external_ns_ci,A_delta_named_ci_key,,-0.5123222367456072,-0.6584530971858982,-0.32521308081424055,sibling_exact,0.08501177036930586,-6.026485915067886,1.6756290729441696e-09,2.3075161307547657e-09,True,True
P10d,representation,1781012359.1210.39212700,/summary/ml_minus_baseline_external_ns_ci,ml_minus_baseline_external_ns_ci,A_delta_named_ci_key,,0.055149484439933616,-0.14171917195680012,0.28298725451123186,sibling_exact,0.10834546701318547,0.5090151527356656,0.6107416029850092,0.6183002861902692,False,False
P10d,representation,1781012359.1210.39212700,/summary/ml_minus_traditional_external_ns_ci,ml_minus_traditional_external_ns_ci,A_delta_named_ci_key,,0.5674717211855408,0.3840015521901242,0.7820867440208792,sibling_exact,0.10155421093724175,5.58786992630198,2.2987171363141812e-08,3.023071732323151e-08,True,True
P10d,representation,1781012359.1210.39212700,/summary/traditional_minus_baseline_downstream_ns_ci,traditional_minus_baseline_downstream_ns_ci,A_delta_named_ci_key,,-1.486732700998265,-1.604576794978574,-1.3508533498491786,sibling_exact,0.0647265580211508,-22.969438611465215,9.422103771582648e-117,6.644207659616039e-116,True,True
P10d,representation,1781012359.1210.39212700,/summary/ml_minus_traditional_downstream_ns_ci,ml_minus_traditional_downstream_ns_ci,A_delta_named_ci_key,,0.4045279688847076,0.29879529641035835,0.5177417802290828,sibling_exact,0.05585472119532461,7.2425026967741655,4.4047967762232867e-13,6.672451412871571e-13,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[0]/delta_handle_binned_mse_minus_empirical_ci,delta_handle_binned_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_i,0.01201550333585595,0.008850744673613162,0.015069300505205836,sibling_exact,0.001586395433957932,7.5740909729412245,3.616509311610928e-14,5.6241532640641423e-14,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[0]/delta_ridge_handles_mse_minus_empirical_ci,delta_ridge_handles_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_i,-0.02267770927971771,-0.03293788284643852,-0.013080454354202468,sibling_exact,0.005065763618328938,-4.4766615634541775,7.5819295983688864e-06,9.45429635894169e-06,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[0]/delta_extra_trees_mse_minus_empirical_ci,delta_extra_trees_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_i,-0.0315731012408299,-0.042755484381146666,-0.021086876501398448,sibling_exact,0.005527807666535567,-5.711685924235068,1.1186239500523273e-08,1.4902840246625468e-08,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[0]/delta_shuffled_extra_trees_mse_minus_empirical_ci,delta_shuffled_extra_trees_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_i,0.032786468559652567,0.028649092994695285,0.036896690155130564,sibling_exact,0.0021040175292738215,15.58279249268824,9.529897006499239e-55,2.7643460111050984e-54,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[0]/delta_extra_trees_minus_shuffled_ci,delta_extra_trees_minus_shuffled_ci,A_delta_named_ci_key,fold=holdout_sample_i,-0.06435956980048246,-0.07822450351543836,-0.05043508240270582,sibling_exact,0.0070892683059311165,-9.07845027485236,1.1013169737673457e-19,1.9756080801352824e-19,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[1]/delta_handle_binned_mse_minus_empirical_ci,delta_handle_binned_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_ii,0.02500168984543589,0.022543199767594915,0.028234288043702847,sibling_exact,0.0014518349115081987,17.220752612611836,1.8555946495838855e-66,6.542570790343182e-66,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[1]/delta_ridge_handles_mse_minus_empirical_ci,delta_ridge_handles_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_ii,0.003950456248451244,-0.0009387069830647689,0.010256196074022613,sibling_exact,0.002855895094346465,1.3832637817374924,0.16658399906108254,0.17560014334016175,False,False
P10d,representation,1781012637.1082.5f6513ba,/folds/[1]/delta_extra_trees_mse_minus_empirical_ci,delta_extra_trees_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_ii,-0.007080961991426181,-0.012741511336757994,0.0011747366592150584,sibling_exact,0.0035501284987230993,-1.9945649837669375,0.04609034585282866,0.05040361351285273,False,False
P10d,representation,1781012637.1082.5f6513ba,/folds/[1]/delta_shuffled_extra_trees_mse_minus_empirical_ci,delta_shuffled_extra_trees_mse_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_ii,0.04781607053133996,0.041611441451606855,0.05298082408861363,sibling_exact,0.002900406009163183,16.48599209223667,4.6263792240351336e-61,1.466813257853e-60,True,True
P10d,representation,1781012637.1082.5f6513ba,/folds/[1]/delta_extra_trees_minus_shuffled_ci,delta_extra_trees_minus_shuffled_ci,A_delta_named_ci_key,fold=holdout_sample_ii,-0.05489703252276616,-0.06418246918795133,-0.04187601205369325,sibling_exact,0.005690527303105712,-9.64709061193768,5.057008311573679e-22,9.575538886266827e-22,True,True
P10e,representation,1781012637.1148.71760dc3,/folds/[0]/delta_conditional_minus_empirical_ci,delta_conditional_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_i,0.013014769388423343,0.010708263590122712,0.015343943964221198,sibling_exact,0.0011825932544332809,11.005279574895127,3.603963462457658e-28,7.559082339206063e-28,True,True
P10e,representation,1781012637.1148.71760dc3,/folds/[0]/delta_conditional_minus_mean_ci,delta_conditional_minus_mean_ci,A_delta_named_ci_key,fold=holdout_sample_i,-0.019799325543153185,-0.022022107642066323,-0.01768415142850297,sibling_exact,0.00110664181785497,-17.89135854411384,1.3770963022445123e-71,5.313513090735901e-71,True,True
P10e,representation,1781012637.1148.71760dc3,/folds/[0]/delta_conditional_minus_shuffled_ci,delta_conditional_minus_shuffled_ci,A_delta_named_ci_key,fold=holdout_sample_i,-0.017446396441943002,-0.01902180785349796,-0.01587240615195023,sibling_exact,0.000803433564695528,-21.71479660369249,1.4869975687661183e-104,8.814231965584672e-104,True,True
P10e,representation,1781012637.1148.71760dc3,/folds/[1]/delta_conditional_minus_empirical_ci,delta_conditional_minus_empirical_ci,A_delta_named_ci_key,fold=holdout_sample_ii,0.029225251206238367,0.02631280186537388,0.032329390318912264,sibling_exact,0.0015348721968863883,19.040836928002307,7.826694695550892e-81,3.517712231297049e-80,True,True
P10e,representation,1781012637.1148.71760dc3,/folds/[1]/delta_conditional_minus_mean_ci,delta_conditional_minus_mean_ci,A_delta_named_ci_key,fold=holdout_sample_ii,-0.021432507913760467,-0.02492325613542919,-0.016661942560385258,sibling_exact,0.002107516678930868,-10.169555538052997,2.711430698599625e-24,5.357367902063993e-24,True,True
P10e,representation,1781012637.1148.71760dc3,/folds/[1]/delta_conditional_minus_shuffled_ci,delta_conditional_minus_shuffled_ci,A_delta_named_ci_key,fold=holdout_sample_ii,-0.018445462765719338,-0.02383561263847972,-0.01220286243443223,sibling_exact,0.0029675928475740216,-6.215631224747804,5.111873195943666e-10,7.310336143849508e-10,True,True
P04f,amplitude-charge,1781012700.777.722653c1,/stratum_deltas/[0]/delta_bias_ci95,delta_bias_ci95,A_delta_named_ci_key,method=peak_charge_calibrated,11.5488910526,11.2677162467,11.9633986592,sibling_prefix:delta_bias_median_frac,0.17747326430165405,65.07397662427717,0.0,0.0,True,True
P04f,amplitude-charge,1781012700.777.722653c1,/stratum_deltas/[0]/delta_res68_ci95,delta_res68_ci95,A_delta_named_ci_key,method=peak_charge_calibrated,13.320396626,13.1005932356,13.6093352214,sibling_prefix:delta_res68_abs_frac,0.1297835036288657,102.63551417205964,0.0,0.0,True,True
P04f,amplitude-charge,1781012700.777.722653c1,/stratum_deltas/[0]/delta_high_bias_tail_ci95,delta_high_bias_tail_ci95,A_delta_named_ci_key,method=peak_charge_calibrated,0.7015961003,0.6835424796,0.7158474625,sibling_prefix:delta_high_bias_tail_fraction,0.008241218500650403,85.13256871476342,0.0,0.0,True,True
P04f,amplitude-charge,1781012700.777.722653c1,/stratum_deltas/[1]/delta_bias_ci95,delta_bias_ci95,A_delta_named_ci_key,method=integral_calibrated,5.8034403992,5.5655892133,6.0148871716,sibling_prefix:delta_bias_median_frac,0.11461893224671597,50.63247655028019,0.0,0.0,True,True
P04f,amplitude-charge,1781012700.777.722653c1,/stratum_deltas/[1]/delta_res68_ci95,delta_res68_ci95,A_delta_named_ci_key,method=integral_calibrated,6.8999871476,6.7505626499,7.0825029832,sibling_prefix:delta_res68_abs_frac,0.08468021247285751,81.48287476028297,0.0,0.0,True,True
P04f,amplitude-charge,1781012700.777.722653c1,/stratum_deltas/[1]/delta_high_bias_tail_ci95,delta_high_bias_tail_ci95,A_delta_named_ci_key,method=integral_calibrated,0.8492318333,0.8324885935,0.8653070701,sibling_prefix:delta_high_bias_tail_fraction,0.008372214198543412,101.43455639820446,0.0,0.0,True,True
