block,threshold_MeV,stave,hit_events,edep_sum_MeV,edep_mean_MeV
37,5.0,B6,846,16930.78014564966,19.97718236724845
37,5.0,B8,588,15839.39716029113,26.874838689423996
36,10.0,B2,2252,65204.631216114445,28.877981238770907
36,10.0,B4,1187,27410.542093501113,23.00788210055594
36,10.0,B6,793,15741.05966567043,19.697025057755987
36,10.0,B8,570,15571.151011623653,27.060819199756423
37,10.0,B2,2379,68199.0896694705,28.54801180516672
37,10.0,B4,1284,30125.406298482638,23.339196697077593
37,10.0,B6,837,16930.78014564966,20.11766659386196
37,10.0,B8,571,15839.39716029113,27.4472709418583
36,15.0,B2,1345,65204.631216114445,40.222599336196396
36,15.0,B4,626,27410.542093501113,31.710080916227927
36,15.0,B6,598,15741.05966567043,21.510163582574084
36,15.0,B8,547,15571.151011623653,27.67843029416573
37,15.0,B2,1410,68199.0896694705,39.832997133531194
37,15.0,B4,700,30125.406298482638,31.69901790464198
37,15.0,B6,655,16930.78014564966,21.797810942831067
37,15.0,B8,543,15839.39716029113,28.198008023213085
36,20.0,B2,1325,65204.631216114445,40.578497723564595
36,20.0,B4,343,27410.542093501113,44.76936105304781
36,20.0,B6,330,15741.05966567043,24.29669739310063
36,20.0,B8,344,15571.151011623653,33.28114204915889
37,20.0,B2,1398,68199.0896694705,40.02547454368227
37,20.0,B4,376,30125.406298482638,45.281273370783765
37,20.0,B6,383,16930.78014564966,24.433265228320458
37,20.0,B8,362,15839.39716029113,33.13041504019009
36,25.0,B2,983,65204.631216114445,46.70466287349033
36,25.0,B4,335,27410.542093501113,45.30330775406329
36,25.0,B6,68,15741.05966567043,32.880793699444745
36,25.0,B8,282,15571.151011623653,35.783659698642204
37,25.0,B2,1013,68199.0896694705,46.51074947498144
37,25.0,B4,367,30125.406298482638,45.8550006084601
37,25.0,B6,100,16930.78014564966,31.126296434168147
37,25.0,B8,305,15839.39716029113,35.17324657989078
36,30.0,B2,967,65204.631216114445,47.03913998388415
36,30.0,B4,324,27410.542093501113,45.884532647674384
36,30.0,B6,23,15741.05966567043,45.54394460870814
36,30.0,B8,231,15571.151011623653,37.57214300867446
37,30.0,B2,996,68199.0896694705,46.83825677957546
37,30.0,B4,356,30125.406298482638,46.410324672042734
37,30.0,B6,26,16930.78014564966,44.61359393630627
37,30.0,B8,231,15839.39716029113,37.59778859720562
36,40.0,B2,633,65204.631216114445,53.08729669481454
36,40.0,B4,200,27410.542093501113,51.52070348571357
36,40.0,B6,14,15741.05966567043,52.38554333409858
36,40.0,B8,77,15571.151011623653,44.002358130221964
37,40.0,B2,635,68199.0896694705,53.168246205721175
37,40.0,B4,221,30125.406298482638,52.055653888103826
37,40.0,B6,12,16930.78014564966,55.99378726429438
37,40.0,B8,71,15839.39716029113,44.37775455689122
36,50.0,B2,366,65204.631216114445,59.42390484581376
36,50.0,B4,86,27410.542093501113,60.6216765875229
36,50.0,B6,6,15741.05966567043,63.46704829853019
36,50.0,B8,2,15571.151011623653,53.06928297742955
37,50.0,B2,355,68199.0896694705,59.75392191449421
37,50.0,B4,101,30125.406298482638,61.024451805744384
37,50.0,B6,7,16930.78014564966,63.260327689697384
37,50.0,B8,4,15839.39716029113,56.62137853310884
38,0.0,B2,2401,67590.31221712823,28.150900548574857
38,0.0,B4,1319,29946.98456791428,22.704309755810677
38,0.0,B6,858,16990.35993788386,19.802284309887952
38,0.0,B8,603,15175.04624262271,25.165914166870166
39,0.0,B2,2306,63998.07764135809,27.752852403017386
39,0.0,B4,1276,28478.940972214143,22.318919257221115
39,0.0,B6,885,17011.714262050093,19.222276002316487
39,0.0,B8,634,16245.480590315998,25.623786420056778
38,1.0,B2,2397,67590.31221712823,28.19711983195674
38,1.0,B4,1306,29946.98456791428,22.92690951712377
38,1.0,B6,852,16990.35993788386,19.940173176188644
38,1.0,B8,592,15175.04624262271,25.62922349170646
39,1.0,B2,2304,63998.07764135809,27.776935737159796
39,1.0,B4,1265,28478.940972214143,22.509429839286422
39,1.0,B6,874,17011.714262050093,19.461204269955616
39,1.0,B8,633,16245.480590315998,25.664213493216668
38,2.0,B2,2395,67590.31221712823,28.219189742378
38,2.0,B4,1302,29946.98456791428,22.99274942936702
38,2.0,B6,851,16990.35993788386,19.961626509350854
38,2.0,B8,589,15175.04624262271,25.75100696401258
39,2.0,B2,2302,63998.07764135809,27.799816692607
39,2.0,B4,1258,28478.940972214143,22.627212765628894
39,2.0,B6,872,17011.714262050093,19.501897091158035
39,2.0,B8,629,16245.480590315998,25.817640032451695
38,5.0,B2,2386,67590.31221712823,28.312349204141288
38,5.0,B4,1296,29946.98456791428,23.083831999729462
38,5.0,B6,842,16990.35993788386,20.13950291381579
38,5.0,B8,585,15175.04624262271,25.905960887461738
39,5.0,B2,2290,63998.07764135809,27.9264339020947
39,5.0,B4,1255,28478.940972214143,22.67163711723546
39,5.0,B6,864,17011.714262050093,19.648661904693487
39,5.0,B8,624,16245.480590315998,25.991174400934035
38,10.0,B2,2360,67590.31221712823,28.532666932230587
38,10.0,B4,1281,29946.98456791428,23.25873506595871
38,10.0,B6,832,16990.35993788386,20.29098289671299
38,10.0,B8,559,15175.04624262271,26.738667141120665
39,10.0,B2,2272,63998.07764135809,28.08466886841573
39,10.0,B4,1244,28478.940972214143,22.806804233206826
39,10.0,B6,859,17011.714262050093,19.717890852473122
39,10.0,B8,601,16245.480590315998,26.679100977556963
38,15.0,B2,1405,67590.31221712823,39.70024256615143
38,15.0,B4,695,29946.98456791428,31.714842430714462
38,15.0,B6,625,16990.35993788386,22.333590164466486
38,15.0,B8,530,15175.04624262271,27.50286251671483
39,15.0,B2,1292,63998.07764135809,40.23394602384872
39,15.0,B4,631,28478.940972214143,32.124927355684335
39,15.0,B6,627,17011.714262050093,21.82148151312241
39,15.0,B8,577,16245.480590315998,27.261232717359583
38,20.0,B2,1394,67590.31221712823,39.87622095595529
38,20.0,B4,371,29946.98456791428,45.49669303993069
38,20.0,B6,371,16990.35993788386,25.292699570976776
38,20.0,B8,327,15175.04624262271,33.23060109724774
39,20.0,B2,1279,63998.07764135809,40.46915330464948
39,20.0,B4,338,28478.940972214143,46.12524625898772
39,20.0,B6,352,17011.714262050093,24.89494015208976
39,20.0,B8,341,16245.480590315998,33.4337434575025
38,25.0,B2,1009,67590.31221712823,46.303258322956076
38,25.0,B4,367,29946.98456791428,45.74681689740675
38,25.0,B6,102,16990.35993788386,33.151124586112076
38,25.0,B8,268,15175.04624262271,35.71672512916809
39,25.0,B2,948,63998.07764135809,46.560716792704554
39,25.0,B4,333,28478.940972214143,46.47471730267284
39,25.0,B6,99,17011.714262050093,32.08705994914913
39,25.0,B8,283,16245.480590315998,35.82575035661442
38,30.0,B2,985,67590.31221712823,46.77232845988859
38,30.0,B4,359,29946.98456791428,46.159194122088884
38,30.0,B6,39,16990.35993788386,44.02119445121145
38,30.0,B8,204,15175.04624262271,38.16827878063344
39,30.0,B2,934,63998.07764135809,46.855667205689755
39,30.0,B4,323,28478.940972214143,47.06532658183836
39,30.0,B6,27,17011.714262050093,46.5698249428935
39,30.0,B8,217,16245.480590315998,38.253200367911774
38,40.0,B2,641,67590.31221712823,52.66799779979878
38,40.0,B4,229,29946.98456791428,51.447822979620206
38,40.0,B6,22,16990.35993788386,51.411102414058
38,40.0,B8,67,15175.04624262271,45.33035733612195
39,40.0,B2,597,63998.07764135809,53.06003744789085
39,40.0,B4,217,28478.940972214143,52.15645942775692
39,40.0,B6,13,17011.714262050093,60.01053025126969
39,40.0,B8,80,16245.480590315998,44.892855693456724
38,50.0,B2,359,67590.31221712823,59.16472028784844
38,50.0,B4,103,29946.98456791428,60.385995686529945
38,50.0,B6,8,16990.35993788386,61.3541575209246
38,50.0,B8,3,15175.04624262271,64.01042971673074
39,50.0,B2,356,63998.07764135809,59.035615234789404
39,50.0,B4,99,28478.940972214143,61.4643211051973
39,50.0,B6,8,17011.714262050093,70.53769808637193
39,50.0,B8,3,16245.480590315998,66.90222132983364
40,0.0,B2,2332,65822.50892216509,28.2257756956111
40,0.0,B4,1261,28045.60661298226,22.240766544791644
40,0.0,B6,865,16842.2976059612,19.470864284348213
40,0.0,B8,629,15505.488500884752,24.65101510474523
41,0.0,B2,2333,66177.89582187636,28.3660076390383
41,0.0,B4,1282,29867.10206425279,23.297271500977214
41,0.0,B6,828,16142.250059330237,19.49547108614763
41,0.0,B8,573,14508.368451965358,25.320014750375844
40,1.0,B2,2328,65822.50892216509,28.273184308060056
40,1.0,B4,1252,28045.60661298226,22.397938933148385
40,1.0,B6,857,16842.2976059612,19.64893321987962
40,1.0,B8,620,15505.488500884752,25.003141030664928
41,1.0,B2,2327,66177.89582187636,28.438096001945397
41,1.0,B4,1274,29867.10206425279,23.442599665007812
41,1.0,B6,819,16142.250059330237,19.70590348608423
41,1.0,B8,567,14508.368451965358,25.582839439335267
40,2.0,B2,2327,65822.50892216509,28.28464976319065
40,2.0,B4,1250,28045.60661298226,22.432018192279855
40,2.0,B6,852,16842.2976059612,19.755957399963023
40,2.0,B8,617,15505.488500884752,25.118564276299747
41,2.0,B2,2327,66177.89582187636,28.438096001945397
41,2.0,B4,1268,29867.10206425279,23.545309491625833
41,2.0,B6,817,16142.250059330237,19.751241482926226
41,2.0,B8,563,14508.368451965358,25.753108522486972
40,5.0,B2,2322,65822.50892216509,28.33924002415074
40,5.0,B4,1243,28045.60661298226,22.53733848027609
40,5.0,B6,846,16842.2976059612,19.869663487079904
40,5.0,B8,608,15505.488500884752,25.438441026237513
41,5.0,B2,2314,66177.89582187636,28.575277434115954
41,5.0,B4,1258,29867.10206425279,23.70335022804723
41,5.0,B6,810,16142.250059330237,19.895908109943065
41,5.0,B8,554,14508.368451965358,26.113630080972786
40,10.0,B2,2301,65822.50892216509,28.5256443960329
40,10.0,B4,1234,28045.60661298226,22.643525553361506
40,10.0,B6,839,16842.2976059612,19.962724920625543
40,10.0,B8,585,15505.488500884752,26.137355099345122
41,10.0,B2,2289,66177.89582187636,28.795977168502667
41,10.0,B4,1250,29867.10206425279,23.805736410031585
41,10.0,B6,799,16142.250059330237,20.070543966199722
41,10.0,B8,529,14508.368451965358,26.987951949185096
40,15.0,B2,1345,65822.50892216509,40.1988960239481
40,15.0,B4,649,28045.60661298226,31.040444499248075
40,15.0,B6,617,16842.2976059612,22.09675436339224
40,15.0,B8,555,15505.488500884752,26.86943001761809
41,15.0,B2,1385,66177.89582187636,39.68265644958995
41,15.0,B4,688,29867.10206425279,32.39671857779134
41,15.0,B6,601,16142.250059330237,22.04160772512904
41,15.0,B8,506,14508.368451965358,27.66361605414516
40,20.0,B2,1335,65822.50892216509,40.37597354454878
40,20.0,B4,343,28045.60661298226,44.500937108143034
40,20.0,B6,386,16842.2976059612,24.50595667332169
40,20.0,B8,351,15505.488500884752,31.87198222187987
41,20.0,B2,1374,66177.89582187636,39.86605572025505
41,20.0,B4,395,29867.10206425279,44.63979285777938
41,20.0,B6,349,16142.250059330237,24.958542260800325
41,20.0,B8,323,14508.368451965358,32.95870142878679
40,25.0,B2,997,65822.50892216509,46.28079420964209
40,25.0,B4,327,28045.60661298226,45.594806470022334
40,25.0,B6,100,16842.2976059612,31.931132562036037
40,25.0,B8,268,15505.488500884752,34.887934513142895
41,25.0,B2,981,66177.89582187636,46.6281118438241
41,25.0,B4,386,29867.10206425279,45.149682217300146
41,25.0,B6,84,16142.250059330237,33.65819610375926
41,25.0,B8,261,14508.368451965358,35.585243356253486
40,30.0,B2,974,65822.50892216509,46.731799467726184
40,30.0,B4,317,28045.60661298226,46.15854375628247
40,30.0,B6,32,16842.2976059612,43.85908853294915
40,30.0,B8,199,15505.488500884752,37.42864925332376
41,30.0,B2,950,66177.89582187636,47.26209167006253
41,30.0,B4,374,29867.10206425279,45.721606073241816
41,30.0,B6,31,16142.250059330237,45.9866396945889
41,30.0,B8,198,14508.368451965358,38.001585056150525
40,40.0,B2,618,65822.50892216509,52.9607689945791
40,40.0,B4,191,28045.60661298226,52.37883888465067
40,40.0,B6,14,16842.2976059612,55.656256218734995
40,40.0,B8,61,15505.488500884752,43.522023695623986
41,40.0,B2,618,66177.89582187636,53.46568392734163
41,40.0,B4,233,29867.10206425279,51.14638847901002
41,40.0,B6,18,16142.250059330237,53.438428939473745
41,40.0,B8,68,14508.368451965358,45.28960930827017
40,50.0,B2,348,65822.50892216509,59.50135059778597
40,50.0,B4,90,28045.60661298226,60.94425810857051
40,50.0,B6,9,16842.2976059612,61.85540098071689
40,50.0,B8,1,15505.488500884752,53.67904235188813
41,50.0,B2,359,66177.89582187636,59.835679636461
41,50.0,B4,100,29867.10206425279,60.11914616904235
41,50.0,B6,11,16142.250059330237,59.38180185685274
41,50.0,B8,2,14508.368451965358,75.20792219587463
42,0.0,B2,2347,64748.85638762049,27.587923471504258
42,0.0,B4,1313,29915.4394009814,22.784036101280577
42,0.0,B6,868,17257.04556659737,19.881388901609878
42,0.0,B8,619,15717.941276186986,25.392473790285923
43,0.0,B2,2413,68091.00087588285,28.21840069452253
43,0.0,B4,1324,30327.286294526333,22.905805358403576
43,0.0,B6,863,17004.10778662717,19.703485268397646
43,0.0,B8,591,15511.274550877899,26.245811422805243
42,1.0,B2,2339,64748.85638762049,27.680198896263565
42,1.0,B4,1304,29915.4394009814,22.939402098383553
42,1.0,B6,858,17257.04556659737,20.1096558174153
42,1.0,B8,608,15717.941276186986,25.844091148230905
43,1.0,B2,2410,68091.00087588285,28.25295155217529
43,1.0,B4,1310,30327.286294526333,23.147834587977957
43,1.0,B6,858,17004.10778662717,19.815513275374133
43,1.0,B8,586,15511.274550877899,26.46578095326795
42,2.0,B2,2336,64748.85638762049,27.71398624715751
42,2.0,B4,1302,29915.4394009814,22.972324034613738
42,2.0,B6,856,17257.04556659737,20.153373690896775
42,2.0,B8,606,15717.941276186986,25.92315349985646
43,2.0,B2,2407,68091.00087588285,28.286300719535433
43,2.0,B4,1307,30327.286294526333,23.197695617223776
43,2.0,B6,857,17004.10778662717,19.83701244646973
43,2.0,B8,584,15511.274550877899,26.55091035031852
42,5.0,B2,2327,64748.85638762049,27.807740828774865
42,5.0,B4,1296,29915.4394009814,23.060855054064543
42,5.0,B6,853,17257.04556659737,20.21084566905769
42,5.0,B8,598,15717.941276186986,26.23446817866408
43,5.0,B2,2398,68091.00087588285,28.37900915117662
43,5.0,B4,1298,30327.286294526333,23.334465086932322
43,5.0,B6,849,17004.10778662717,19.997425824333764
43,5.0,B8,575,15511.274550877899,26.915215046816826
42,10.0,B2,2299,64748.85638762049,28.04703183185633
42,10.0,B4,1283,29915.4394009814,23.210322085418102
42,10.0,B6,849,17257.04556659737,20.268069480278765
42,10.0,B8,580,15717.941276186986,26.794605448700207
43,10.0,B2,2373,68091.00087588285,28.58597953839951
43,10.0,B4,1288,30327.286294526333,23.45990170825077
43,10.0,B6,840,17004.10778662717,20.13090633772169
43,10.0,B8,554,15511.274550877899,27.631290715730728
42,15.0,B2,1346,64748.85638762049,39.34237618680699
42,15.0,B4,696,29915.4394009814,31.616642575088655
42,15.0,B6,649,17257.04556659737,22.152259329014004
42,15.0,B8,551,15717.941276186986,27.537245273781732
43,15.0,B2,1417,68091.00087588285,39.70802272572402
43,15.0,B4,698,30327.286294526333,32.07210911344311
43,15.0,B6,647,17004.10778662717,21.984083732638446
43,15.0,B8,534,15511.274550877899,28.170229006666442
42,20.0,B2,1334,64748.85638762049,39.537438638718996
42,20.0,B4,389,29915.4394009814,44.009626931206455
42,20.0,B6,383,17257.04556659737,25.078498073798645
42,20.0,B8,338,15717.941276186986,33.27396073726896
43,20.0,B2,1405,68091.00087588285,39.90599026688662
43,20.0,B4,390,30327.286294526333,44.85289806273366
43,20.0,B6,381,17004.10778662717,24.84925847263518
43,20.0,B8,348,15511.274550877899,33.4519808429334
42,25.0,B2,945,64748.85638762049,46.35985036769684
42,25.0,B4,377,29915.4394009814,44.67816151113174
42,25.0,B6,109,17257.04556659737,32.57406071717631
42,25.0,B8,284,15717.941276186986,35.42133714630124
43,25.0,B2,1018,68091.00087588285,46.33746440405558
43,25.0,B4,380,30327.286294526333,45.438843682005334
43,25.0,B6,106,17004.10778662717,31.85191185028088
43,25.0,B8,288,15511.274550877899,35.886416233836016
42,30.0,B2,927,64748.85638762049,46.74739194363542
42,30.0,B4,366,29915.4394009814,45.21714449398472
42,30.0,B6,36,17257.04556659737,45.142031193419264
42,30.0,B8,210,15717.941276186986,37.99543245089365
43,30.0,B2,997,68091.00087588285,46.75170036904157
43,30.0,B4,370,30327.286294526333,45.94134462422304
43,30.0,B6,31,17004.10778662717,45.423860203528896
43,30.0,B8,218,15511.274550877899,38.459914182880965
42,40.0,B2,594,64748.85638762049,52.97685555407064
42,40.0,B4,220,29915.4394009814,50.77654849470364
42,40.0,B6,24,17257.04556659737,50.79128398327206
42,40.0,B8,72,15717.941276186986,44.84974462085329
43,40.0,B2,657,68091.00087588285,52.400844626414084
43,40.0,B4,242,30327.286294526333,50.78037419400559
43,40.0,B6,18,17004.10778662717,53.611502551311965
43,40.0,B8,79,15511.274550877899,45.22285236349102
42,50.0,B2,342,64748.85638762049,59.088821081945035
42,50.0,B4,93,29915.4394009814,59.915680462804914
42,50.0,B6,7,17257.04556659737,67.03740561652586
42,50.0,B8,4,15717.941276186986,63.825466996361556
43,50.0,B2,357,68091.00087588285,58.93416646437021
43,50.0,B4,102,30327.286294526333,59.83914714892443
43,50.0,B6,9,17004.10778662717,62.496697433661616
43,50.0,B8,2,15511.274550877899,74.29242021846778
44,0.0,B2,2346,66338.41217062876,28.277243039483697
44,0.0,B4,1302,28289.20068749204,21.727496687781905
44,0.0,B6,883,17495.36350559125,19.81354870395385
44,0.0,B8,601,15409.334902958717,25.639492351012837
45,0.0,B2,2373,67024.57913369319,28.244660401893462
45,0.0,B4,1272,29017.523309041026,22.812518324717786
45,0.0,B6,867,16878.884333240632,19.46814801988539
45,0.0,B8,617,15902.742417616184,25.77429889402947
44,1.0,B2,2343,66338.41217062876,28.312825307701274
44,1.0,B4,1288,28289.20068749204,21.95967188108455
44,1.0,B6,877,17495.36350559125,19.94498033534731
44,1.0,B8,595,15409.334902958717,25.89496422610533
45,1.0,B2,2367,67024.57913369319,28.315375945940634
45,1.0,B4,1263,29017.523309041026,22.9725011076823
45,1.0,B6,854,16878.884333240632,19.75818055161172
45,1.0,B8,614,15902.742417616184,25.89922858524987
44,2.0,B2,2339,66338.41217062876,28.358538661335658
44,2.0,B4,1283,28289.20068749204,22.03920564833924
44,2.0,B6,874,17495.36350559125,20.009107123731585
44,2.0,B8,594,15409.334902958717,25.93642602652987
45,2.0,B2,2365,67024.57913369319,28.338092340013937
45,2.0,B4,1260,29017.523309041026,23.023455764562332
45,2.0,B6,853,16878.884333240632,19.7790645909227
45,2.0,B8,610,15902.742417616184,26.060301328739403
44,5.0,B2,2332,66338.41217062876,28.43287119362834
44,5.0,B4,1272,28289.20068749204,22.201632326383773
44,5.0,B6,866,17495.36350559125,20.163695500805275
44,5.0,B8,590,15409.334902958717,26.088829367911014
45,5.0,B2,2349,67024.57913369319,28.50787745644163
45,5.0,B4,1251,29017.523309041026,23.16332437702904
45,5.0,B6,845,16878.884333240632,19.934687922969438
45,5.0,B8,593,15902.742417616184,26.70665615606534
44,10.0,B2,2312,66338.41217062876,28.605321890574896
44,10.0,B4,1256,28289.20068749204,22.38451172427004
44,10.0,B6,861,17495.36350559125,20.24261720473672
44,10.0,B8,572,15409.334902958717,26.65739455663311
45,10.0,B2,2328,67024.57913369319,28.69046438909089
45,10.0,B4,1241,29017.523309041026,23.297958048107265
45,10.0,B6,836,16878.884333240632,20.064658635171437
