run,group,event_index,eventno,stave,stave_idx,amplitude_adc,target_odd_neg_amp,peak_sample,tail_10_17_over_total,tail_12_17_over_total,early_0_5_over_total,exp_tail_log_slope,exp_tail_residual_max,exp_tail_positive_residual_sum,ar1_tail_residual_rms,event_selected_stave_multiplicity,late_tail_memory_threshold,afterpulse_residual_threshold,late_tail_memory_like,afterpulse_or_pileup
31,sample_i_calib,4793,396183,B6,2,2884.0,2884.0,7,0.4129804,0.22023836,0.08864884,-0.25418454,0.0968702,0.2909332,0.060056515,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,4815,396205,B6,2,3639.5,3640.0,7,0.5846188,0.37220764,0.012225565,-0.14883505,0.2601629,0.657345,0.09793717,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,4821,396211,B4,1,4225.5,4090.0,5,0.47461554,0.31670812,0.1673225,-0.11271312,0.11797726,0.32956874,0.04916809,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,4915,396305,B2,0,6231.5,3448.0,5,0.19936743,0.1352793,0.46515492,-0.09757724,0.045252442,0.113243885,0.03640379,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,4933,396323,B4,1,4443.0,3746.5,5,0.42926392,0.28205007,0.23366906,-0.12185551,0.112401314,0.25996074,0.046028968,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,4935,396325,B2,0,8510.0,8491.0,6,0.4594831,0.32157412,0.15507144,-0.04167948,0.053770915,0.15024546,0.05080043,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,4943,396333,B4,1,4170.0,4161.5,11,0.98773116,0.75191355,0.0023805164,0.72800756,0.93314576,3.0082676,0.22926605,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,4961,396351,B4,1,2946.0,3034.5,15,0.9876708,0.7891207,0.006361888,0.7583837,0.85715806,3.169993,0.22898066,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,4985,396375,B2,0,7133.0,7104.5,6,0.48287725,0.338094,0.15194161,-0.039774608,0.06969857,0.16004443,0.06018633,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,4994,396384,B2,0,8796.5,9643.5,7,0.5191594,0.35869193,0.15582325,-0.060941588,0.072003275,0.14634979,0.07708347,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,5000,396390,B2,0,6236.5,6236.5,6,0.5116866,0.35580122,0.11648369,-0.053048138,0.060176905,0.20075169,0.05606508,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,5036,396426,B4,1,1003.0,945.5,7,0.34730005,0.18186449,0.17511462,-0.24099414,0.071054794,0.18398328,0.038459033,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5079,396469,B6,2,1194.5,1192.0,7,0.34759358,0.16383082,0.11144871,-0.34282175,0.09327803,0.29083475,0.045573615,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5109,396499,B2,0,8100.5,7843.5,5,0.4277927,0.30115417,0.22507833,-0.046115074,0.05802509,0.13563594,0.042273004,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5189,396579,B2,0,7848.5,7599.5,5,0.44134524,0.31270033,0.21269876,-0.04180333,0.05521869,0.13457549,0.041433226,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5233,396623,B4,1,2934.0,2927.0,6,0.38788393,0.20864224,0.12391442,-0.24365301,0.07753804,0.2296572,0.06657644,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5293,396683,B2,0,8229.5,8202.0,6,0.46736175,0.32689738,0.1509871,-0.038153857,0.052221797,0.1619502,0.053947967,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5305,396695,B2,0,8639.0,8587.5,6,0.45230746,0.31489393,0.16555919,-0.04320715,0.05392343,0.1579993,0.051728982,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5328,396718,B4,1,4773.5,4772.0,7,0.5744569,0.40100828,0.029216181,-0.06553355,0.04095979,0.19881967,0.05564514,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,5373,396763,B4,1,1222.0,908.5,0,0.0,0.0,1.0,0.0,-1.0360166,0.0,0.2573597,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5407,396797,B4,1,1708.5,1663.5,7,0.34321067,0.16526125,0.15533139,-0.29946792,0.098687634,0.2862507,0.047450133,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5576,396966,B4,1,3596.0,3606.0,10,0.8317621,0.599159,0.0007121541,0.005780405,0.22153334,0.7342849,0.20904353,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,5613,397003,B4,1,2254.5,2253.0,16,0.9937317,0.9937317,0.0045345426,1.6876421,0.6091546,1.0640616,0.19566926,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,5613,397003,B6,2,2081.0,2081.5,17,0.9998236,0.9998236,0.00017642908,1.660579,0.5126384,1.1465743,0.1892159,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,5613,397003,B8,3,3062.0,3064.5,16,0.9996778,0.9938782,0.00032219954,1.3194554,0.4254877,0.6006959,0.2316799,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,5636,397026,B6,2,3814.5,3811.0,7,0.54093426,0.33864075,0.03488442,-0.15328486,0.23083624,0.5849874,0.085079245,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,5873,397263,B8,3,1384.0,1349.0,7,0.3558229,0.1838306,0.14658326,-0.25663456,0.06524441,0.22052972,0.043204296,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5877,397267,B8,3,1016.5,1025.0,9,0.68875337,0.4200542,0.001490515,-0.16189517,0.17213517,0.68157995,0.1094499,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,5945,397335,B2,0,1549.0,1549.0,1,0.0,0.0,1.0,0.0,-1.1084671,0.0,0.22646053,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5950,397340,B2,0,8254.5,8011.5,5,0.43311417,0.30569023,0.2075506,-0.043231077,0.06205872,0.12636304,0.038609613,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,5959,397349,B2,0,9176.5,9127.0,6,0.4334114,0.30269283,0.18551148,-0.04647526,0.05415087,0.1349538,0.04626145,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6070,397460,B2,0,4578.0,4565.0,7,0.5992377,0.41576466,0.015295526,-0.08804241,0.1010639,0.43361086,0.06676514,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,6078,397468,B2,0,8627.5,9595.0,5,0.49482778,0.34428546,0.19387695,-0.058585986,0.0759118,0.13845512,0.055353224,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,6148,397538,B4,1,3449.5,3449.5,7,0.55970967,0.33595264,0.020508122,-0.17145078,0.24024075,0.65074897,0.09489544,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6148,397538,B6,2,3249.0,3252.5,8,0.6023274,0.3659452,0.0030324855,-0.1697076,0.20206642,0.59040534,0.08456452,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6148,397538,B8,3,4699.0,4699.0,8,0.6302121,0.45010972,0.0039258716,-0.05741987,0.019850818,0.050932594,0.036914065,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6227,397617,B2,0,9517.0,9513.0,6,0.4386009,0.3046607,0.14211196,-0.062752046,0.0728215,0.121743575,0.04870209,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6245,397635,B2,0,2279.0,1206.5,5,0.07104731,0.0,0.48333815,-1.5414474,0.27225363,0.39569762,0.07439341,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6349,397739,B2,0,7406.0,7204.0,5,0.4549903,0.32300138,0.19725338,-0.04071748,0.05679829,0.12868091,0.040201765,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6354,397744,B2,0,7034.0,7030.5,6,0.49506155,0.34745494,0.11580656,-0.047902454,0.064507134,0.1082329,0.043829035,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,6437,397827,B2,0,9301.0,9299.0,6,0.45524377,0.3168727,0.123578034,-0.05667566,0.070277214,0.13075256,0.053854227,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6459,397849,B4,1,5184.0,5186.0,12,0.9993615,0.7992069,0.00016802769,0.8671504,0.9175563,2.8758152,0.24934322,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6515,397905,B4,1,3360.0,3294.5,6,0.4148629,0.22093853,0.15770158,-0.21307415,0.14644836,0.36295158,0.07922888,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6515,397905,B6,2,4064.5,4047.5,6,0.49224392,0.30104917,0.1079366,-0.14988846,0.19501555,0.5510053,0.08979988,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6535,397925,B4,1,3600.0,3600.0,10,0.91306865,0.6566213,7.2442774e-05,0.122847244,0.51513684,1.4865351,0.23294233,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6709,398099,B2,0,8554.5,8369.0,5,0.43099752,0.30401534,0.21432807,-0.039138645,0.05874641,0.13789457,0.04037953,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6730,398120,B6,2,1334.5,1334.5,7,0.33048528,0.15345182,0.11449077,-0.35157856,0.084940225,0.26745647,0.04189236,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6733,398123,B4,1,2747.0,2744.0,8,0.55246776,0.31676716,0.008871244,-0.22095835,0.12615035,0.50518924,0.06988982,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6738,398128,B4,1,3626.0,3583.5,6,0.47126764,0.2869813,0.1422501,-0.15726542,0.1992408,0.46696806,0.07962508,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6747,398137,B2,0,8747.0,8668.0,5,0.442861,0.30837038,0.19693056,-0.036368046,0.053764924,0.17075539,0.057254493,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6755,398145,B8,3,3318.5,3321.5,13,0.9963874,0.9613691,0.0005010152,0.6989336,0.7695699,2.0105383,0.208794,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6831,398221,B2,0,5779.0,5642.0,5,0.4762325,0.33240718,0.17927007,-0.06666246,0.10746649,0.1458794,0.052868035,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,6884,398274,B4,1,2361.0,2367.0,16,0.989986,0.98698175,0.0022030843,0.70117706,0.5270946,1.2301276,0.18777221,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6884,398274,B6,2,2294.5,2297.5,16,0.9983187,0.9978143,0.0016252871,1.5187478,0.6098944,1.4437807,0.19927117,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6915,398305,B2,0,7755.0,7742.0,6,0.4808277,0.336718,0.13996793,-0.03589103,0.051462915,0.167575,0.0535444,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,6923,398313,B4,1,3006.0,3002.5,7,0.4681842,0.26027787,0.061727896,-0.21330889,0.12555218,0.38738346,0.07588414,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6923,398313,B6,2,2948.0,2948.0,8,0.53956115,0.315118,0.022398604,-0.18779083,0.11059422,0.42934188,0.06808855,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,6948,398338,B2,0,5638.5,5638.0,6,0.50797117,0.34923527,0.12844947,-0.06595053,0.09036006,0.25779167,0.068132974,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,6975,398365,B4,1,3208.5,3064.5,6,0.38257575,0.20422685,0.17891532,-0.2207959,0.11644446,0.22802006,0.07076294,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7025,398415,B2,0,6611.5,6611.5,6,0.5138226,0.36232153,0.08948961,-0.049850736,0.071254015,0.09801592,0.045284048,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7043,398433,B2,0,5233.0,5231.0,6,0.5265749,0.3598366,0.08978714,-0.08202556,0.07802405,0.29970038,0.050229583,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7062,398452,B2,0,9302.5,9299.0,6,0.45179188,0.31285903,0.11753886,-0.06598677,0.07506356,0.118096046,0.049197603,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7088,398478,B4,1,3953.5,3836.5,5,0.46260592,0.29519162,0.16657485,-0.14372718,0.1580385,0.40080068,0.068521,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7142,398532,B2,0,6752.5,6675.5,5,0.47335222,0.3338477,0.16855171,-0.0460357,0.075164065,0.13152257,0.04544641,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7158,398548,B2,0,6626.0,6597.5,6,0.47957957,0.33548844,0.15615615,-0.050103076,0.08512946,0.1681546,0.05812714,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7228,398618,B4,1,4740.5,1861.0,4,0.31827226,0.22058254,0.39263803,-0.162624,0.17659597,0.45401207,0.075131476,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7238,398628,B2,0,9257.5,9254.5,6,0.45537195,0.316448,0.11470575,-0.063328885,0.07254473,0.112480104,0.049998242,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7273,398663,B4,1,1643.5,1639.5,7,0.3584044,0.16843285,0.11613682,-0.34518543,0.11575075,0.3862019,0.051008146,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7311,398701,B4,1,3051.0,3051.0,16,0.99815345,0.97015727,0.0010126281,0.8940536,0.7895586,2.0552952,0.20029046,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7311,398701,B6,2,2962.0,2960.0,14,0.99083906,0.9812135,0.00053106743,0.6149414,0.68346995,1.6960917,0.22122718,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7331,398721,B4,1,3283.0,3283.5,9,0.72659415,0.50087273,0.00029709958,-0.10492023,0.25436407,0.6837121,0.10646013,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7331,398721,B6,2,2142.5,2126.0,10,0.7790234,0.495779,0.0068886336,-0.096648924,0.23618975,0.9395212,0.15968266,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7341,398731,B2,0,7089.5,6867.5,5,0.45031264,0.3141979,0.21288021,-0.062299844,0.088894375,0.12734589,0.04649505,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7378,398768,B6,2,4150.0,4150.0,6,0.53981984,0.3516577,0.04402223,-0.12977135,0.1695054,0.5189173,0.06885084,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7425,398815,B4,1,1767.5,923.0,4,0.053611904,0.0,0.50980586,-1.5125542,0.22318864,0.27739042,0.07699389,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7425,398815,B6,2,2582.5,1363.5,4,0.12593535,0.0289643,0.41538504,-1.4646986,0.17692816,0.43324274,0.042956304,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7517,398907,B6,2,1703.5,1706.5,11,0.9049163,0.61795425,0.00045020712,0.048576545,0.47783566,1.6751168,0.2065605,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7517,398907,B8,3,2381.0,2381.0,11,0.90650636,0.63197446,0.0040703863,0.06799303,0.47788987,1.641393,0.1990164,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7547,398937,B8,3,2711.5,2711.5,7,0.407951,0.2170004,0.08777216,-0.26745188,0.10428448,0.3178307,0.052068144,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7578,398968,B6,2,2974.5,2964.5,7,0.4527272,0.24477051,0.053670466,-0.24399567,0.10212966,0.36221892,0.0667551,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7578,398968,B8,3,3309.0,3302.0,7,0.5184789,0.30543652,0.05771291,-0.17747894,0.22012447,0.5957029,0.089090124,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7585,398975,B4,1,2147.0,1290.5,5,0.11518438,0.015112076,0.42819956,-1.6285385,0.30163485,0.6123462,0.05294499,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7585,398975,B6,2,2126.0,1527.5,5,0.15587409,0.04120147,0.37419865,-1.2215933,0.15659915,0.367883,0.042836454,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7585,398975,B8,3,2935.5,2060.5,8,0.26245555,0.12984937,0.29885334,-0.2996322,0.028602285,0.088047534,0.043164697,3,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7602,398992,B2,0,6804.0,6799.0,6,0.50615835,0.35414222,0.11057551,-0.04721035,0.074278384,0.1418071,0.052581277,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7664,399054,B4,1,3581.5,3582.5,17,0.9992384,0.9992384,0.00076161465,1.5460422,0.7762294,1.4744029,0.60211486,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7684,399074,B4,1,3080.0,2857.0,5,0.34282768,0.1830018,0.20843038,-0.23936155,0.052556094,0.1479136,0.057804372,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7684,399074,B6,2,2651.0,2642.0,7,0.35802993,0.1820932,0.12095319,-0.2897633,0.09355359,0.26464126,0.037326414,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7691,399081,B4,1,3213.5,3210.0,15,0.9970902,0.995971,0.0015668133,0.99583095,0.69982296,1.4406027,0.211469,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7691,399081,B6,2,2702.0,2706.5,16,0.9992698,0.9992698,0.00031295637,1.4134027,0.67409027,1.3545337,0.189038,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7699,399089,B2,0,5698.5,5693.5,6,0.49971274,0.34409115,0.13204557,-0.06864906,0.090048805,0.21737897,0.061207987,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7720,399110,B8,3,3419.0,3424.0,11,0.991707,0.7753736,0.0005051568,0.7493174,0.9329588,3.0998507,0.2363828,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7751,399141,B4,1,1130.5,1126.5,7,0.32791916,0.153856,0.13722982,-0.32273656,0.09778837,0.30925393,0.046696022,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7756,399146,B2,0,5373.5,5361.0,6,0.50789475,0.34558573,0.12512733,-0.07608205,0.07572754,0.31616542,0.06535765,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7785,399176,B2,0,1903.0,1907.5,8,0.5346848,0.29004163,0.0061661783,-0.28460702,0.17150289,0.59062076,0.07719851,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7788,399179,B6,2,1472.5,354.0,3,0.0,0.0,0.5851009,-1.0400094,-0.24053307,0.0,0.27166703,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7805,399196,B4,1,5326.5,5328.5,7,0.59627163,0.42465845,0.008748906,-0.05258937,0.058568995,0.06498076,0.051163834,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7813,399204,B2,0,5924.0,5924.0,6,0.50901,0.3490245,0.10856303,-0.0732602,0.08144612,0.23913324,0.053370662,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7856,399247,B4,1,4138.5,3673.0,5,0.42359373,0.26074845,0.22386713,-0.15417027,0.15288876,0.32765183,0.063933015,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7867,399258,B4,1,5617.5,5338.5,5,0.46456787,0.32823226,0.20421484,-0.062122367,0.09819514,0.15532406,0.050101463,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7871,399262,B4,1,2388.0,5214.0,17,0.98435277,0.96479374,0.014935989,0.83123744,0.612196,0.6465785,0.29759657,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,7908,399299,B4,1,1055.0,517.0,5,0.034179844,0.0,0.49768406,-1.3536308,0.19590151,0.19590151,0.113419116,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7938,399329,B4,1,4205.0,4205.0,7,0.5650119,0.38829327,0.04176617,-0.0864582,0.102655254,0.36973977,0.05481583,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,7942,399333,B2,0,5947.0,5837.5,5,0.47099218,0.32406893,0.17571108,-0.07624719,0.10875549,0.17600161,0.055681117,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,7989,399380,B4,1,3809.5,2860.5,4,0.391527,0.23177369,0.25453815,-0.1813285,0.16867241,0.34439892,0.06917241,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8047,399438,B4,1,3774.0,3773.5,9,0.7188173,0.5118486,0.00024977364,-0.07728005,0.14426313,0.4782954,0.09722921,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,8057,399448,B2,0,4494.0,4465.5,6,0.48387256,0.3050889,0.13395935,-0.13951167,0.166264,0.4777726,0.077701345,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8094,399485,B2,0,6472.0,6358.0,5,0.46546662,0.327036,0.1803041,-0.053595982,0.08242357,0.15272985,0.05463543,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8126,399517,B2,0,6073.5,6036.5,6,0.4868477,0.33528683,0.14939462,-0.068909205,0.09692508,0.19513847,0.056328245,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8131,399522,B2,0,7068.0,7055.0,6,0.48371792,0.33910662,0.14834388,-0.03975811,0.066002056,0.1495919,0.057427533,1,0.3356955921910285,0.25581894695758817,1,0
31,sample_i_calib,8169,399560,B2,0,8966.5,8885.5,6,0.43410447,0.30094832,0.19377278,-0.044130053,0.053081777,0.16076577,0.055702537,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8254,399645,B2,0,4626.0,4496.0,5,0.45699918,0.28901884,0.17345339,-0.1423788,0.14873688,0.3962154,0.06641717,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8265,399656,B2,0,9391.5,9364.5,6,0.43678394,0.30507293,0.16854715,-0.052247554,0.05632235,0.11824635,0.04273901,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8361,399752,B2,0,8276.5,8107.5,5,0.43768758,0.30861452,0.20595628,-0.044053406,0.061451536,0.12745729,0.03836098,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8435,399826,B4,1,3043.0,2898.5,9,0.36747628,0.1974573,0.17851992,-0.23147942,0.068392195,0.1827763,0.06748928,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8438,399829,B6,2,4112.5,4114.0,15,0.99855626,0.99689597,0.0006496788,1.185635,0.6592669,1.1623145,0.23413892,1,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,8498,399889,B4,1,3026.0,1975.0,4,0.24855354,0.118982956,0.31672373,-0.32038486,0.034160875,0.1064256,0.055863883,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,8498,399889,B6,2,4726.0,3757.0,5,0.4120244,0.26837564,0.25600883,-0.13969629,0.14272743,0.31241676,0.053478718,2,0.3356955921910285,0.25581894695758817,0,1
31,sample_i_calib,8514,399905,B8,3,2227.5,2227.5,7,0.4172706,0.22257708,0.07449945,-0.26707646,0.11573615,0.34948727,0.047777615,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8546,399937,B2,0,9082.5,8961.5,5,0.43569395,0.3039135,0.2113709,-0.03820197,0.045569945,0.15731782,0.049612857,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8601,399992,B2,0,7503.0,7494.0,6,0.47793534,0.33543238,0.152023,-0.03480031,0.048364885,0.16689032,0.05492768,1,0.3356955921910285,0.25581894695758817,0,0
31,sample_i_calib,8640,400031,B4,1,1826.5,483.5,3,0.045347054,0.0,0.47604033,-1.4004195,0.29045886,0.29045886,0.21772362,1,0.3356955921910285,0.25581894695758817,0,1
