method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,live20_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
control_gated_cnn_gbt_ensemble,low_2nA,unsaturated,a2200_3200,late,q_high,63,2,0.01338435130334702,0.017740690328346742,0.9523809523809523,25.555555555555557,0.720125246919218,0.0331916753857901,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,low_2nA,unsaturated,a3200_4700,late,q_high,48,2,0.015385646634397334,0.021150193258419145,-9.791666666666666,0.0,1.0301219705718634,-0.005975208340712028,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1000_1500,early,q_low,51,7,,,,,,,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1000_1500,late,q_high,97,7,0.0032520422244706926,0.005261144257083381,-0.10309278350515463,-0.20618556701030927,0.05511855813994142,-0.0002758135949986379,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1000_1500,nominal,q_high,109,7,0.000551996769708231,0.0036482928963555527,-0.8256880733944955,-0.27522935779816515,0.23152483190539505,0.0010900283191773393,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1000_1500,very_late,q_high,199,7,0.0,0.0,0.0,0.0,0.0,0.0,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1000_1500,very_late,q_mid,108,7,0.0,0.0,0.0,0.0,0.0,0.0,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1500_2200,early,q_high,93,7,-0.0026352856788904437,0.002474310257101572,-1.2903225806451613,-1.2903225806451613,0.037297930442569065,0.0008238417568379332,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1500_2200,late,q_high,123,7,0.0,0.0,0.0,0.0,0.0,0.0,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1500_2200,very_late,q_high,152,7,0.0,0.0,0.0,0.0,0.0,0.0,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1500_2200,very_late,q_low,45,7,0.0,0.0,0.0,0.0,0.0,0.0,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a1500_2200,very_late,q_mid,239,7,0.0,0.0,0.0,0.0,0.0,0.0,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a2200_3200,late,q_high,162,7,0.005025390951693265,0.007137572357281036,3.0864197530864197,22.530864197530864,0.8011072092773823,0.01742942632773095,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a2200_3200,nominal,q_high,84,7,0.0007838651646158191,0.0035206459849485526,4.0476190476190474,11.071428571428571,0.8815083953392336,0.005278410637063715,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a2200_3200,very_late,q_high,139,7,0.009754394128288504,0.014327348386562206,3.4532374100719423,18.27338129496403,0.5872785197043315,0.014631330584194545,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a2200_3200,very_late,q_mid,330,7,0.016372992689083796,0.02664021565783029,4.96969696969697,23.03030303030303,0.7228389376334396,0.03267949338958392,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a3200_4700,late,q_high,244,7,0.007128897633151924,0.010375432859636423,-9.672131147540984,2.622950819672131,0.5037186643464656,-0.007043151759978548,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a3200_4700,late,q_mid,116,7,0.0067804322305983645,0.00991002827485714,-10.0,3.5344827586206895,0.6615455728647666,-0.006733632701437612,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a3200_4700,nominal,q_high,87,7,0.006658480706057328,0.009299597051296566,0.5747126436781609,-0.11494252873563218,0.7051032033869634,0.018354821012408016,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a3200_4700,very_late,q_high,141,7,0.009553135299409446,0.013870403775900986,-10.0,1.2765957446808511,0.5748844312418455,-0.021178877653810647,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a3200_4700,very_late,q_mid,120,7,0.002642934152540618,0.0011767237311199547,-10.0,1.1666666666666667,0.6633825301126662,-0.02004359645526404,veto,no_tail_reconstruction_gain
control_gated_cnn_gbt_ensemble,sample_ii,unsaturated,a4700_6800,nominal,q_mid,76,7,0.005768630954749801,0.0072827728214772975,0.7894736842105263,-0.2631578947368421,0.7053787607232682,0.02192970841532934,veto,no_tail_reconstruction_gain
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,late,q_low,222,12,-0.006631319636501723,-0.009641097861116102,-10.0,-10.0,0.17174220179732394,-0.02029740232360339,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,nominal,q_low,73,12,-0.0040378770502066536,-0.005691110750779373,-10.0,-10.0,0.16357291383548148,-0.01321606559363374,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,late,q_low,153,12,-0.010238128241524435,-0.014832170230450295,-10.0,-10.0,0.1368744937798023,-0.016784083800561324,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,late,q_mid,58,12,-0.00944156312611032,-0.013710071425106427,-10.0,-10.0,0.16103940837134673,-0.022011514017535986,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,nominal,q_low,91,12,-0.007001694362266225,-0.009891177220577066,-10.0,-10.0,0.1489992691538511,-0.013920732942462018,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,late,q_mid,211,12,-0.006400888259259949,-0.00924571744765127,-10.0,-10.0,0.11261300107858964,-0.0036773990385115434,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,nominal,q_mid,67,12,-0.005521382279595961,-0.00782573554868722,-10.0,-10.0,0.13906478823711235,-0.002604917034836088,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,early,q_high,187,12,-1.2460124978353277,-1.3831992080210656,-40.64171122994652,-35.72192513368984,-0.12417287491331888,-0.06746758439552313,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1500_2200,early,q_high,118,12,-0.5406979599662419,-0.576255816602023,-27.372881355932204,-16.440677966101696,0.04448159382112664,-0.04114163086757073,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,nominal,q_high,134,12,-0.000862495055875174,-0.0010463827342390897,0.22388059701492538,-1.492537313432836,0.17023219246140972,0.005849785516568289,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,very_late,q_high,111,12,-0.0028495061344264378,-0.006116661195585269,-8.558558558558559,-4.414414414414415,0.08411971296095397,-0.03571958304816147,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,very_late,q_mid,138,12,-0.0355826905525995,-0.07143913872723391,-9.492753623188406,-2.681159420289855,0.352333008526526,-0.038795335878429656,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a4700_6800,late,q_low,128,12,-0.004621026114852843,-0.006797203698431876,-9.84375,-9.140625,0.16999818421784427,-0.023837747615227646,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a4700_6800,late,q_mid,264,12,-0.0034669857844184648,-0.005121136600253428,-10.0,-8.598484848484848,0.1945293392370358,-0.01215984270907902,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a4700_6800,nominal,q_mid,88,12,-0.00030650890788392113,-0.0006218627920170206,-6.136363636363637,-5.2272727272727275,0.19280441478485325,0.008107635499965795,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a4700_6800,late,q_low,166,7,-0.011344179690580313,-0.016789541979819838,-10.0,-10.0,0.15020197848955644,-0.03223653770820057,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,boundary,a6800_10000,late,q_low,202,7,-0.01263604702169795,-0.01855567221198943,-9.603960396039604,-9.603960396039604,0.13306941881089876,-0.02390823691041786,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,saturated_proxy,a6800_10000,late,q_mid,108,7,-0.006444411464853884,-0.009330642465700622,-10.0,-10.0,0.04371684529713811,-0.0030288293466118163,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1000_1500,early,q_high,151,7,-0.4846091163589333,-0.4862638334579998,-25.364238410596027,-20.52980132450331,0.1661445041541351,-0.03705034511831103,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a1500_2200,early,q_high,93,7,-0.21101587646270312,-0.19373746249575183,-15.698924731182796,-12.580645161290322,0.31986182949965175,-0.018854125456616307,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a3200_4700,very_late,q_mid,120,7,-0.003183037969111982,-0.008820384893684634,-10.0,1.1666666666666667,0.20067108631702193,-0.026528368146757957,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,late,q_low,123,7,-0.006886778323749749,-0.010200772199565904,-10.0,-10.0,0.151079145119948,-0.035633728331875496,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,late,q_mid,276,7,-0.0047626743233003385,-0.007125060822586474,-10.0,-10.0,0.19249076198834636,-0.023985670672150978,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,sample_ii,unsaturated,a4700_6800,very_late,q_mid,62,7,-0.009367255092857433,-0.014510194684869502,-10.0,-10.0,0.20832883219438297,-0.03552208558885775,accept,reconstruction_and_controls_pass
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,late,q_high,3,3,-0.03754328636854303,-0.053286193314977366,-10.0,-10.0,0.5717235377031823,-0.007679338685772512,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,late,q_mid,31,10,-0.006215790728464072,-0.00912532577143649,-10.0,-10.0,0.227270180389206,-0.00969073109692631,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,nominal,q_high,7,6,-0.004663655409166793,-0.0049785668705845925,10.0,8.571428571428571,0.40037121059320857,-0.01244894125149726,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,nominal,q_mid,10,5,0.004932237558943384,0.006234660181694497,4.0,4.0,0.1398754325691587,0.010229828845110908,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,very_late,q_high,3,3,-0.0043154540209988336,-0.005563641888926732,-10.0,-10.0,0.24150666776695603,0.03135587188080476,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a4700_6800,very_late,q_low,8,6,-0.20748691732076918,-0.5488879176241065,-10.0,-10.0,0.6093361513885043,-0.02671761597980836,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,early,q_high,1,1,-0.011185937068041635,0.028161593354665317,20.0,20.0,0.053362646069419206,0.04865749418790935,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,late,q_high,18,8,-0.06640357309282802,-0.09523165989179928,-4.444444444444445,-4.444444444444445,1.1236904735044393,-0.015375138609042592,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,nominal,q_high,16,9,-0.02805738812415203,-0.03893942456283511,2.5,3.125,-0.32150524805380637,-0.02315983325308372,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,nominal,q_mid,17,7,-0.002675388825277453,-0.0040919177267885855,-5.294117647058823,-4.705882352941177,0.0727970572214366,-0.00950223803775145,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,very_late,q_high,6,6,-0.10882290021266812,-0.1569253061154876,-10.0,-10.0,1.239168788463328,-0.022938076307328154,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,very_late,q_low,18,8,-0.03745706591785613,0.03981961426911531,-8.333333333333334,-8.333333333333334,1.199009374716037,0.04534806812364323,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,boundary,a6800_10000,very_late,q_mid,2,2,0.0001017361879348741,0.0022880871381078527,-10.0,-10.0,0.9059467066000559,0.018946738767731564,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a10000_15000,early,q_high,1,1,-0.08856680989265442,0.07111314626840445,20.0,20.0,-6.233980916867946,0.08368492048657361,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a10000_15000,nominal,q_high,3,3,0.020888744616040997,-0.012094587087631226,-10.0,-6.666666666666667,-0.5092649086866515,0.042770387455001425,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,early,q_high,1,1,0.001757357269525528,0.034606448732889615,10.0,20.0,0.403717578637659,-0.03165873984291717,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,late,q_high,24,10,-0.08309320053816134,-0.11881348825339881,-8.333333333333334,-8.333333333333334,0.5845950680211104,-0.04517668471977093,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,late,q_low,5,4,-0.008245556078412954,-0.011830318863080308,-10.0,-10.0,0.04721407413834822,-0.0022316523291329047,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,nominal,q_high,19,6,-0.04212095124802723,-0.059528851567411875,-5.7894736842105265,-5.7894736842105265,-1.6903352908345404,-0.07977992519509619,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,nominal,q_low,3,3,-0.008107839006127096,-0.011481975360463062,-10.0,-10.0,0.16728940430614347,0.0006084145912787775,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,very_late,q_high,5,3,-0.10267093254947195,-0.1484959893033962,-10.0,-10.0,0.6470175178977735,-0.019036145218317247,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,saturated_proxy,a6800_10000,very_late,q_mid,2,2,0.006932950061228529,0.022577231580560856,-5.0,-5.0,1.2532116139173133,0.0354543795841656,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,late,q_high,212,12,-0.21355641825816135,-0.30121860757133473,3.9150943396226414,28.443396226415093,0.5600311430328847,0.032800921788564356,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,late,q_mid,2,2,-0.19273775840616403,-0.27410704871131614,-20.0,-10.0,0.620571057418573,-0.05183378515201404,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,nominal,q_high,94,12,-0.11842530692702577,-0.13315422142781133,-1.2765957446808511,2.765957446808511,0.7019797093083828,0.002182564227774494,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,very_late,q_high,190,12,-0.17868445819952272,-0.26288070855581647,8.842105263157896,28.736842105263158,0.5636455251971426,0.029710985248430806,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,very_late,q_low,164,12,-0.4495970753403041,-0.9917470292176729,27.134146341463413,34.8780487804878,-0.5003525194097068,0.08185088709327126,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1000_1500,very_late,q_mid,180,12,-0.09943096239968688,-0.17382601841017373,23.0,31.77777777777778,0.8043318793567305,0.0693283180867661,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1500_2200,early,q_low,35,12,,,,,,,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1500_2200,late,q_high,278,12,-0.0175279827134221,-0.025133538978937026,8.16546762589928,28.057553956834532,0.6279672750903407,0.03406579592761574,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1500_2200,late,q_mid,3,2,-0.013833780152102312,-0.020227047078537216,0.0,20.0,0.5968802442554377,0.03696813709063936,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_high,152,12,-0.020545813377754713,-0.026665827677404455,8.68421052631579,24.539473684210527,0.5373695690657398,0.02567178467810913,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a1500_2200,very_late,q_low,148,12,-0.14597473624644908,-0.3754663815220676,20.405405405405407,36.62162162162162,-0.20541530479509354,0.06610345045481314,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a2200_3200,early,q_high,39,11,-0.08347444976560581,-0.07322421398094656,-8.974358974358974,-0.7692307692307693,0.2144067973286144,-0.003712571044791839,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a2200_3200,early,q_low,5,4,,,,,,,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a2200_3200,late,q_mid,29,11,0.007855544843075908,0.011589064241831837,7.586206896551724,16.896551724137932,0.3835105022774232,0.01983995715490963,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a2200_3200,very_late,q_low,183,12,-0.15997671082089807,-0.533886661445062,3.879781420765027,27.650273224043715,0.30219335154277743,0.0355115908503982,diagnostic_only,reconstruction_gain_control_failure
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,early,q_high,16,10,-0.09793836728204042,-0.09763408713759138,-11.25,-17.5,0.0858846264210894,-0.053370378295999554,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,late,q_low,1,1,-0.009695352055132389,-0.012933691794222053,0.0,0.0,0.14885955833538134,-0.014094776916151436,diagnostic_only,low_support
gradient_boosted_trees_tail_surrogate,high_20nA,unsaturated,a3200_4700,nominal,q_mid,30,10,-0.0012974547697048565,-0.0013937845245067383,-0.6666666666666666,1.6666666666666667,0.19005022768441368,0.009921730890111264,diagnostic_only,low_support
