event_id,run,heldout_run,stave,amplitude_adc,peak_sample,mlp_target_residual_ns,mlp_pred_residual_ns,mlp_pred_sigma_ns,mlp_target_error_ns,mlp_pull
58:420237:4046:31237,58,58,B8,3062.5,4,1.0817890893214113,0.1678217053413391,1.3558231592178345,0.9139673839800722,0.6741051572738542
58:420245:4054:31245,58,58,B4,2194.5,7,-5.941063720104452,-4.4301018714904785,2.028563976287842,-1.5109618486139738,-0.7448430842092292
58:420245:4054:31245,58,58,B6,2808.0,8,3.575742867387781,2.58607816696167,1.5205848217010498,0.9896647004261112,0.6508447843895955
58:420245:4054:31245,58,58,B8,1481.0,8,2.365320852716671,3.078670024871826,1.8245203495025635,-0.713349172155155,-0.39097901667670754
58:420334:4140:31334,58,58,B4,2319.0,17,-2.9245881208619835,-4.805874347686768,20.085599899291992,1.881286226824784,0.09366343232253166
58:420334:4140:31334,58,58,B6,2973.5,17,2.2622209703564238,-1.1397217512130737,20.085599899291992,3.4019427215694975,0.16937222381341044
58:420334:4140:31334,58,58,B8,3829.5,17,0.6623671505055313,-0.14429506659507751,20.085599899291992,0.8066622171006088,0.040161221031244546
58:421027:4781:32023,58,58,B4,1257.5,4,-0.2695002425622057,0.14819025993347168,4.384419918060303,-0.4176905024956774,-0.09526699319449916
58:421027:4781:32023,58,58,B6,1642.5,4,1.6821333586293825,0.8470542430877686,2.7447943687438965,0.835079115541614,0.30424104809125363
58:421027:4781:32023,58,58,B8,3368.0,3,-1.4126331160671732,-1.8589391708374023,3.432516098022461,0.4463060547702291,0.1300230041243957
58:421487:5218:32482,58,58,B4,2639.5,15,-6.1745782413851344,-6.004880428314209,20.085599899291992,-0.16969781307092546,-0.008448730131127785
58:421487:5218:32482,58,58,B6,2740.5,15,2.4784858441554576,-2.812093734741211,20.085599899291992,5.2905795788966685,0.2634016213318657
58:421487:5218:32482,58,58,B8,1967.5,15,3.6960923972296627,-0.29090631008148193,20.085599899291992,3.9869987073111446,0.19850035484634365
58:421531:5255:32526,58,58,B4,2163.0,8,-5.030201561756904,-4.213418483734131,1.9990952014923096,-0.8167830780227732,-0.4085763786602313
58:421531:5255:32526,58,58,B6,2536.0,9,4.50444121862283,2.868374824523926,1.6994913816452026,1.6360663940989042,0.962680018132896
58:421531:5255:32526,58,58,B8,3381.5,8,0.5257603431340812,1.5753710269927979,1.5378990173339844,-1.0496106838587167,-0.6824964916605922
58:421877:5573:32871,58,58,B4,2410.5,11,-5.979378392916857,-2.896955966949463,14.475495338439941,-3.082422425967394,-0.21294072181294998
58:421877:5573:32871,58,58,B6,2622.0,11,3.829608963742956,0.5448671579360962,20.085599899291992,3.28474180580686,0.16353715210281797
58:421877:5573:32871,58,58,B8,3265.0,11,2.149769429173901,1.0370382070541382,18.043880462646484,1.1127312221197627,0.06166806660148751
58:422340:6010:33333,58,58,B4,2936.5,12,-6.3844188869464205,-3.9010214805603027,20.085599899291992,-2.4833974063861177,-0.12364068879384858
58:422340:6010:33333,58,58,B6,2800.5,12,1.9823453425188688,-0.7205714583396912,20.085599899291992,2.70291680085856,0.13456988162717692
58:422340:6010:33333,58,58,B8,3534.0,12,4.402073544427566,0.5436663627624512,20.085599899291992,3.8584071816651146,0.19209817984082825
59:423280:6885:34268,59,59,B4,1729.0,7,-4.619213980368322,-4.942598819732666,2.317875862121582,0.32338483936434415,0.13951775617023157
59:423280:6885:34268,59,59,B6,1217.5,8,3.0991487341544897,3.2571938037872314,1.736868143081665,-0.15804506963274179,-0.09099428201402088
59:423280:6885:34268,59,59,B8,2900.0,7,1.5200652462138393,2.8381268978118896,1.657945156097412,-1.3180616515980503,-0.7949971365160211
59:423346:6947:34334,59,59,B4,2350.5,8,-3.8552050794741675,-4.123495101928711,1.9405971765518188,0.2682900224545435,0.13825126909194976
59:423346:6947:34334,59,59,B6,1515.0,9,2.43874139022099,3.1735477447509766,1.679610013961792,-0.7348063545299865,-0.43748629052095067
59:423346:6947:34334,59,59,B8,2451.5,8,1.4164636892531774,2.813730478286743,1.6874501705169678,-1.3972667890335657,-0.8280343997390445
59:423397:6993:34385,59,59,B4,2024.5,5,-3.437290565866345,-3.3643221855163574,1.9580347537994385,-0.07296838034998743,-0.03726613136380601
59:423397:6993:34385,59,59,B6,2293.5,5,3.2898522584932515,2.475064754486084,2.0031819343566895,0.8147875040071675,0.4067466314630238
59:423397:6993:34385,59,59,B8,3904.0,5,0.14743830737308983,0.7076651453971863,1.3823812007904053,-0.5602268380240965,-0.405262193744949
59:423408:7002:34396,59,59,B4,2854.0,10,-6.763177300018263,-4.403259754180908,2.095790147781372,-2.359917545837355,-1.1260275979136516
59:423408:7002:34396,59,59,B6,2661.0,9,2.4647817452406358,2.8397865295410156,1.90496826171875,-0.37500478430037987,-0.19685618486999532
59:423408:7002:34396,59,59,B8,1850.0,9,4.298395554777628,3.5224947929382324,2.0121054649353027,0.7759007618393952,0.38561634832811487
59:423416:7008:34404,59,59,B4,3687.5,6,-5.578708868415923,-6.477997303009033,3.626426935195923,0.8992884345931103,0.2479819532182371
59:423416:7008:34404,59,59,B6,3886.0,6,0.34243795852677295,1.103653073310852,2.2638680934906006,-0.7612151147840791,-0.33624534793914646
59:423416:7008:34404,59,59,B8,1095.0,7,5.236270909889143,3.409299612045288,1.856243371963501,1.8269712978438548,0.9842304761531983
59:423434:7026:34422,59,59,B4,2138.5,5,-2.219587961955913,-2.243140935897827,1.6098675727844238,0.023552973941914246,0.014630379753023453
59:423434:7026:34422,59,59,B6,2264.5,5,1.124358267366457,2.3778738975524902,1.4574044942855835,-1.2535156301860333,-0.8601013892169338
59:423434:7026:34422,59,59,B8,2499.0,6,1.0952296945894595,1.5232683420181274,1.36408531665802,-0.42803864742866793,-0.31379169777837174
59:423435:7027:34423,59,59,B4,1666.5,17,-4.7411721676184015,-1.2261850833892822,20.085599899291992,-3.5149870842291193,-0.17500035357933327
59:423435:7027:34423,59,59,B6,1002.5,17,2.3607735998764667,2.182920217514038,20.085599899291992,0.17785338236242865,0.008854770743924751
59:423435:7027:34423,59,59,B8,1469.0,17,2.3803985677419632,3.428546190261841,20.085599899291992,-1.0481476225198776,-0.05218403372442086
59:423446:7037:34434,59,59,B4,1283.5,5,-2.3680640575391294,-1.7664692401885986,1.5960465669631958,-0.6015948173505308,-0.3769281108728473
59:423446:7037:34434,59,59,B6,1832.0,5,2.4322453410869613,2.096616268157959,1.4565457105636597,0.33562907292900235,0.23042810843136485
59:423446:7037:34434,59,59,B8,2946.0,4,-0.06418128354783192,0.7261127233505249,1.2654350996017456,-0.7902940068983568,-0.6245235390950322
59:423474:7062:34462,59,59,B4,2587.5,6,-4.116044999509576,-4.5656208992004395,2.302701950073242,0.4495758996908634,0.1952384240073118
59:423474:7062:34462,59,59,B6,3162.5,6,2.364557787174469,2.2020139694213867,2.0214126110076904,0.16254381775308246,0.08041100410076747
59:423474:7062:34462,59,59,B8,3487.5,6,1.7514872123351068,1.610303282737732,1.612753987312317,0.1411839295973749,0.08754213643747391
59:423481:7067:34469,59,59,B4,2586.5,8,-4.25052430936811,-4.241209506988525,1.9845062494277954,-0.009314802379584819,-0.004693763187831035
59:423481:7067:34469,59,59,B6,2796.5,8,2.8123002688386265,2.6746230125427246,1.6000182628631592,0.13767725629590188,0.08604730301611355
59:423481:7067:34469,59,59,B8,1581.0,9,1.4382240405294837,2.5453665256500244,1.6109613180160522,-1.1071424851205407,-0.6872557849396534
59:423511:7094:34499,59,59,B4,3001.0,10,-3.783962232882793,-4.559424877166748,2.1025311946868896,0.7754626442839552,0.3688233716786483
59:423511:7094:34499,59,59,B6,2579.0,9,3.3671412051426444,2.627734422683716,1.6146091222763062,0.7394067824589285,0.45794785391556503
59:423511:7094:34499,59,59,B8,5207.0,7,0.4168210277401414,0.7309322953224182,1.864366888999939,-0.3141112675822768,-0.16848146651583615
59:423570:7149:34558,59,59,B4,2134.0,8,-4.374616440734158,-4.044086456298828,1.971148133277893,-0.33052998443533,-0.1676839902872646
59:423570:7149:34558,59,59,B6,1814.0,8,2.1098456197706525,3.091900110244751,1.6832232475280762,-0.9820544904740984,-0.5834368625292634
59:423570:7149:34558,59,59,B8,1909.0,9,2.2647708209635056,2.9253320693969727,1.756601095199585,-0.6605612484334671,-0.3760451079295349
59:423594:7172:34582,59,59,B4,2031.0,8,-3.6390996270529925,-4.277441024780273,1.9994534254074097,0.6383413977272809,0.3192579480050715
59:423594:7172:34582,59,59,B6,1963.5,8,1.1711571690070244,2.9566893577575684,1.6024327278137207,-1.785532188750544,-1.1142634306943013
59:423594:7172:34582,59,59,B8,2811.5,8,2.4679424580459752,2.5512306690216064,1.615782618522644,-0.08328821097563122,-0.051546668481793664
59:423651:7228:34639,59,59,B4,2639.0,9,-5.7465657595253035,-3.9030985832214355,1.9485743045806885,-1.843467176303868,-0.9460594712607387
59:423651:7228:34639,59,59,B6,2331.5,9,2.4170107733220547,3.181293249130249,2.230800151824951,-0.7642824758081943,-0.34260463680843734
59:423651:7228:34639,59,59,B8,2104.5,9,3.3295549862032487,3.679468870162964,2.1215763092041016,-0.3499138839597151,-0.16493108564687145
59:423655:7232:34643,59,59,B4,2241.5,8,-5.265576747334869,-4.597142219543457,2.076070785522461,-0.6684345277914119,-0.3219709715356332
59:423655:7232:34643,59,59,B6,2458.5,8,3.000586489213589,2.7789220809936523,1.546661138534546,0.2216644082199366,0.1433180175652196
59:423655:7232:34643,59,59,B8,3244.5,7,2.26499025812128,1.5181406736373901,1.4409412145614624,0.7468495844838898,0.5183067684764551
59:423697:7273:34685,59,59,B4,2512.5,9,-3.571301184387856,-3.9470372200012207,1.9340640306472778,0.37573603561336455,0.19427280051716594
59:423697:7273:34685,59,59,B6,2505.5,9,3.120870931176988,2.920809268951416,1.8199331760406494,0.20006166222557198,0.10992802640194492
59:423697:7273:34685,59,59,B8,4162.5,8,0.45043025321086816,1.06113600730896,1.5278433561325073,-0.6107057540980918,-0.39971751792932253
59:423766:7332:34754,59,59,B4,2046.0,8,-3.133915286481603,-4.522482395172119,2.0556881427764893,1.3885671086905162,0.6754755645061344
59:423766:7332:34754,59,59,B6,2046.5,8,4.897866359436641,3.3063292503356934,1.6958024501800537,1.5915371091009476,0.9385156324853549
59:423766:7332:34754,59,59,B8,4436.5,7,-1.763951072955038,1.0579155683517456,1.6158931255340576,-2.8218666413067837,-1.7463200979793438
59:423830:7390:34818,59,59,B4,1027.0,4,-1.5784792692533962,-0.052881382405757904,3.7477400302886963,-1.5255978868476383,-0.40707142825222015
59:423830:7390:34818,59,59,B6,1359.0,5,2.8837868249656005,1.5433648824691772,1.9686810970306396,1.3404219424964232,0.6808730700559784
59:423830:7390:34818,59,59,B8,2392.0,4,-1.3053075557122007,-0.36489394307136536,1.511445164680481,-0.9404136126408353,-0.6221949923268559
59:423988:7540:34976,59,59,B4,2160.0,8,-3.810776084045081,-4.6511006355285645,2.0963706970214844,0.8403245514834836,0.4008473084829003
59:423988:7540:34976,59,59,B6,1852.5,8,2.3132691287208758,3.2723307609558105,1.670989990234375,-0.9590616322349348,-0.5739481611738534
59:423988:7540:34976,59,59,B8,1627.5,8,1.497506955324198,3.3265280723571777,1.7675646543502808,-1.8290211170329798,-1.0347690040822235
59:424134:7672:35122,59,59,B4,1078.5,3,-1.0928874711060743,2.2948460578918457,11.529082298278809,-3.38773352899792,-0.2938424274674212
59:424134:7672:35122,59,59,B6,1606.0,4,-0.20841580465454967,1.8554030656814575,4.7117719650268555,-2.063818870336007,-0.4380133176339412
59:424134:7672:35122,59,59,B8,1603.5,4,1.301303275760624,2.0338821411132812,1.9932820796966553,-0.7325788653526573,-0.3675239309150583
59:424136:7674:35124,59,59,B4,1794.0,9,-5.7165292795366796,-4.060710906982422,1.9700959920883179,-1.6558183725542577,-0.8404759865528566
59:424136:7674:35124,59,59,B6,1206.0,9,4.224672073325252,3.188971519470215,2.0695436000823975,1.0357005538550368,0.5004487722867018
59:424136:7674:35124,59,59,B8,3004.0,11,1.4918572062114208,2.3745946884155273,1.5902575254440308,-0.8827374822041065,-0.5550909007379978
59:424160:7695:35148,59,59,B4,2010.5,9,-4.194794782201335,-3.655320644378662,2.1000471115112305,-0.5394741378226726,-0.2568866835727593
59:424160:7695:35148,59,59,B6,1775.5,10,2.6581688870408158,3.5921571254730225,2.9609827995300293,-0.9339882384322067,-0.315431835193521
59:424160:7695:35148,59,59,B8,3649.5,9,1.5366258951605118,1.9508447647094727,2.476439952850342,-0.4142188695489608,-0.16726384545371337
59:424198:7728:35186,59,59,B4,1470.0,4,-2.0668586222119067,-1.2097344398498535,1.7350655794143677,-0.8571241823620532,-0.49400102943161156
59:424198:7728:35186,59,59,B6,1885.0,5,2.2024456985466507,1.6543123722076416,1.5619813203811646,0.5481333263390091,0.35092181909400183
59:424198:7728:35186,59,59,B8,3070.5,4,-0.13558707633474754,0.6136474013328552,1.2542191743850708,-0.7492344776676028,-0.5973712513484286
59:424219:7748:35207,59,59,B4,1654.5,9,-3.052805439319293,-4.038764953613281,1.9350229501724243,0.9859595142939881,0.5095337573159698
59:424219:7748:35207,59,59,B6,2050.0,8,2.5703419367601583,2.9996821880340576,1.6736834049224854,-0.4293402512738993,-0.2565241729774955
59:424219:7748:35207,59,59,B8,2740.5,9,0.48246350255912773,2.5893149375915527,1.6353907585144043,-2.106851435032425,-1.2882862545623637
59:424298:7820:35286,59,59,B4,2775.0,7,-3.964990914630768,-4.866791248321533,2.2410709857940674,0.9018003336907654,0.4023970411500531
59:424298:7820:35286,59,59,B6,2104.0,7,1.9109564962764338,3.1854047775268555,1.6970059871673584,-1.2744482812504216,-0.7509981054207888
59:424298:7820:35286,59,59,B8,3728.0,7,2.054034418354334,1.6144025325775146,1.4371720552444458,0.43963188577681933,0.3059006638575666
59:424411:7925:35399,59,59,B4,2640.5,8,-5.381816253926495,-4.006760120391846,1.9567235708236694,-1.375056133534649,-0.7027339753237748
59:424411:7925:35399,59,59,B6,2149.5,9,2.378125476535594,3.159281015396118,1.870296597480774,-0.7811555388605242,-0.41766398971837637
59:424411:7925:35399,59,59,B8,3290.0,8,3.0036907773909007,1.9701159000396729,1.5362768173217773,1.0335748773512279,0.6727790627948679
59:424478:7990:35466,59,59,B4,2057.5,9,-4.1853013386787765,-3.9686951637268066,1.9172323942184448,-0.21660617495196988,-0.11297857036275921
59:424478:7990:35466,59,59,B6,2040.5,9,3.236498415089571,3.1602108478546143,1.7821122407913208,0.07628756723495655,0.04280738636365697
59:424478:7990:35466,59,59,B8,3368.5,8,0.9488029235891986,1.6467007398605347,1.4269442558288574,-0.6978978162713361,-0.48908555006302884
59:424580:8085:35568,59,59,B4,2497.0,5,-2.3678437002429007,-2.8587698936462402,1.752960443496704,0.49092619340333954,0.2800554885448917
59:424580:8085:35568,59,59,B6,2765.0,5,2.6259028915774643,2.016956329345703,1.4651330709457397,0.6089465622317611,0.4156254297356674
59:424580:8085:35568,59,59,B8,4398.0,4,-0.25805919133456356,0.07025539875030518,1.3204659223556519,-0.32831459008486874,-0.24863541309659115
59:424615:8117:35603,59,59,B4,2010.5,9,-3.7178665165006564,-3.860672950744629,2.0027716159820557,0.14280643424397255,0.07130440291063725
59:424615:8117:35603,59,59,B6,1635.0,9,4.467541852907708,3.1721625328063965,1.8203750848770142,1.2953793201013113,0.7116002250650602
59:424615:8117:35603,59,59,B8,4554.0,8,-0.7496753364070514,0.6815820932388306,1.9322489500045776,-1.431257429645882,-0.7407210285416335
59:424637:8137:35625,59,59,B4,1402.5,4,-2.4877542261091214,-1.6994304656982422,1.7683438062667847,-0.7883237604108793,-0.4457977897833897
59:424637:8137:35625,59,59,B6,1927.5,5,1.8092422036214835,1.8615612983703613,1.7131468057632446,-0.05231909474887786,-0.030539761433678505
59:424637:8137:35625,59,59,B8,2141.0,5,0.678512022487638,1.2938377857208252,1.3500429391860962,-0.6153257632331872,-0.45578236467363786
59:424651:8150:35639,59,59,B4,2369.5,5,-4.549552990891655,-3.3970093727111816,1.9559334516525269,-1.1525436181804736,-0.5892550266506837
59:424651:8150:35639,59,59,B6,2181.5,6,1.1511433190983666,2.553555727005005,1.6776028871536255,-1.4024124079066382,-0.8359620853336152
59:424651:8150:35639,59,59,B8,2148.5,7,3.3984096717932886,2.2864673137664795,1.494460940361023,1.111942358026809,0.7440424356344788
59:424664:8162:35652,59,59,B4,2800.0,8,-5.857580954221,-4.364150524139404,2.070035219192505,-1.4934304300815953,-0.7214517010315235
59:424664:8162:35652,59,59,B6,2628.0,9,3.454128440418195,2.9095253944396973,1.9102799892425537,0.5446030459784978,0.28509069301115314
59:424664:8162:35652,59,59,B8,3113.5,8,2.4034525138028044,2.1064207553863525,1.526049256324768,0.2970317584164519,0.19464100335254103
59:424678:8175:35666,59,59,B4,1781.5,5,-2.608685276225021,-1.9730710983276367,1.6258430480957031,-0.6356141778973843,-0.3909443649200078
59:424678:8175:35666,59,59,B6,2114.0,5,2.32870037331411,2.005572557449341,1.5254714488983154,0.323127815864769,0.2118216083940015
59:424678:8175:35666,59,59,B8,3353.0,4,0.27998490291091116,0.4809061586856842,1.2685635089874268,-0.20092125577477304,-0.1583848615787075
59:424704:8200:35692,59,59,B4,2901.0,8,-5.027862412769942,-4.392974853515625,2.045656442642212,-0.6348875592543166,-0.3103588393534365
59:424704:8200:35692,59,59,B6,2474.0,9,3.0007754435797054,3.017049789428711,1.733818769454956,-0.016274345849005556,-0.009386416928755227
59:424704:8200:35692,59,59,B8,2426.0,9,2.0270869691902362,3.0345702171325684,1.8032922744750977,-1.0074832479423321,-0.5586910464836269
59:424727:8222:35715,59,59,B4,2724.5,8,-4.502610365111863,-4.183259010314941,1.9802206754684448,-0.3193513547969218,-0.161270589057644
59:424727:8222:35715,59,59,B6,2895.5,10,2.8306051093265197,2.517249822616577,1.5460214614868164,0.3133552867099425,0.20268495264521566
59:424727:8222:35715,59,59,B8,4810.5,8,1.6720052557853506,0.8293585181236267,1.9564539194107056,0.8426467376617239,0.43070103992816433
59:424739:8234:35727,59,59,B4,1258.0,4,-1.3271386122904296,0.42129626870155334,6.025824546813965,-1.748434880991983,-0.29015695153560905
59:424739:8234:35727,59,59,B6,1570.5,4,0.18487123459589583,1.047423243522644,2.6496057510375977,-0.8625520089267482,-0.32553975571232396
59:424739:8234:35727,59,59,B8,1829.5,4,1.1422673776945338,1.3505809307098389,1.5149760246276855,-0.20831355301530508,-0.137502871087679
59:424760:8254:35748,59,59,B4,1564.0,8,-6.644817988946002,-4.621203422546387,2.0746893882751465,-2.0236145663996155,-0.975381942875799
59:424760:8254:35748,59,59,B6,1808.0,8,3.4847045418733202,3.130831718444824,1.5992298126220703,0.353872823428496,0.22127703012757877
59:424760:8254:35748,59,59,B8,2715.5,9,3.160113447072682,2.51145339012146,1.5770608186721802,0.648660056951222,0.4113094747337435
59:424912:8390:35900,59,59,B4,1724.0,7,-4.889180713929001,-4.824787139892578,2.3098673820495605,-0.06439357403642276,-0.02787760654002825
