run,stave,amplitude_atom,shape_atom,method,n_pulses,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns
65,B8,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,3,-1.2461583147028534,0.2813897596613475,0.3503283649510753,0.0
65,B8,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,3,1.9767135157849793,0.23870418534518556,0.2870328230281837,0.0
65,B8,3200_4700,high_template_corr,run64_analytic_amp_only,3,-1.4692756501148452,0.3619787249466283,0.49091403063741235,0.0
65,B8,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,9,-1.0370093380989545,0.21992329517560838,0.2368107492431586,0.0
65,B8,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,9,0.45270799418331364,1.5161659554917801,1.6869271021533256,0.0
65,B8,3200_4700,low_template_corr,run64_analytic_amp_only,9,-1.206199867938878,0.027909322755387822,0.03509767393762844,0.0
65,B8,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,16,-0.7090305040007436,1.0811688093412222,1.2224543514854878,0.0
65,B8,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,16,0.7458458210708017,2.540337823493724,2.335850896917719,0.0
65,B8,3200_4700,mid_template_corr,run64_analytic_amp_only,16,-1.6570013645255735,1.480664123684845,1.4328334186313443,0.0
65,B8,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,3,-0.7298914097140567,0.04388592792231183,0.052698842295131006,0.0
65,B8,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,3,0.5266266254855339,0.15363009297565638,0.20134387365751555,0.0
65,B8,4700_6800,low_template_corr,run64_analytic_amp_only,3,-1.1378981929982928,0.02316004177124198,0.027963794066071457,0.0
