event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold
45:16117:14591:16113,45,B6-B8,B6,B8,-0.9831710788385948,0.9831710788385948,0.0,0.0,0.0,0.0,0.0,0.0,-0.07188132817194148,7.985654526052705,-3.0,7.5,-0.9410453673776829,8.363629066667565,-0.939083431352393,8.368094907165558,0.5261615377984656,0.24915049678900192,12.0,-2.0,9.0,448.5,102.0,461.0,891.5,-331.0,0.0,True,True,-1.6305875558356355,False
45:16128:14602:16124,45,B4-B6,B4,B6,-6.3776520599780895,6.3776520599780895,-5.432499999999891,5.432499999999891,5.432499999999891,5.432499999999891,-0.0020858130159339184,0.0020858130159339184,-0.3585134067337812,7.506866467615488,-1.0,15.5,0.681488182538192,3.9483463181840506,0.5820866404780323,4.005191909219627,0.20436228732250225,0.20436228732250225,5.0,1.0,4.0,10.5,-1.0,18.0,2604.5,-785.0,0.0,False,True,-1.8101994640639099,False
45:16128:14602:16124,45,B4-B8,B4,B8,-6.595083687894032,6.595083687894032,0.0,0.0,0.0,0.0,0.0,0.0,-0.3231616149183516,7.506866467615488,-1.0,15.5,0.6140705208294395,3.982055149038427,0.6168398436193425,3.9878153076489715,0.20436228732250225,0.20436228732250225,5.0,1.0,4.0,9.5,0.5,18.0,2514.0,-694.5,0.0,False,True,-2.824034842961204,False
45:16128:14602:16124,45,B6-B8,B6,B8,-0.21743162791594273,0.21743162791594273,5.432499999999891,5.432499999999891,5.432499999999891,5.432499999999891,0.0020858130159339184,0.0020858130159339184,0.03535179181542958,7.83002808253384,0.0,16.0,-0.06741766170875252,3.641311057769331,0.03475320314131025,3.696771987409955,0.0,0.0,4.0,0.0,4.0,10.5,1.5,15.0,2604.5,90.5,0.0,False,True,-0.8648481049129835,False
45:17112:15526:17106,45,B4-B6,B4,B6,-3.6003266166681698,3.6003266166681698,0.0,0.0,0.0,0.0,0.0,0.0,-0.07925100467913104,7.977968093128549,2.0,14.0,0.26663336334799403,5.992926886079005,0.2597921405436283,5.998062763347397,0.4614408381487282,-0.3430956553686801,7.0,0.0,6.0,7.5,-5.5,12.0,3084.5,-169.5,0.0,False,True,0.9671259792460098,False
45:17112:15526:17106,45,B4-B8,B4,B8,-3.8904830198926277,3.8904830198926277,0.0,0.0,0.0,0.0,0.0,0.0,-0.23065981491948406,7.977968093128549,2.0,14.0,0.31145397221984084,5.970516581643081,0.29165214697887265,5.982132760129774,0.4578355422811275,-0.33949035950107936,7.0,0.0,6.0,9.5,-7.5,11.0,3329.5,-414.5,0.0,False,True,-0.11943417495979958,False
45:17112:15526:17106,45,B6-B8,B6,B8,-0.2901564032244579,0.2901564032244579,0.0,0.0,0.0,0.0,0.0,0.0,-0.15140881024035302,8.05721909780768,0.0,13.0,0.0448206088718468,5.837199899969084,0.03186000643524434,5.8522366898579605,0.4614408381487282,0.003605295867600722,7.0,0.0,6.0,9.5,-2.0,12.0,3329.5,-245.0,0.0,False,True,-0.9375728802214987,False
45:17520:15901:17513,45,B4-B6,B4,B6,-6.073986834450878,6.073986834450878,0.0,0.0,0.0,0.0,0.0,0.0,-0.1638506649456284,7.53689712956617,0.0,13.0,0.33465906141542234,5.992137135958956,0.3275772446054024,5.996744711030632,0.3944897167248739,-0.04101382719150015,8.0,1.0,7.0,5.0,-3.0,7.0,2125.0,-381.0,0.0,False,True,-1.5065342385366982,False
45:17520:15901:17513,45,B4-B8,B4,B8,-4.301241163402324,4.301241163402324,0.0,0.0,0.0,0.0,0.0,0.0,-0.6491496179842029,7.53689712956617,1.0,12.5,-0.2932426243209356,6.306087978827135,-0.3030409806379719,6.312053823652319,0.5461833541657687,-0.19270746463239496,8.0,0.0,7.0,11.5,-9.5,15.0,3275.5,-1531.5,0.0,False,True,-0.5301923184694957,False
45:17520:15901:17513,45,B6-B8,B6,B8,1.772745671048554,1.772745671048554,0.0,0.0,0.0,0.0,0.0,0.0,-0.4852989530385745,7.700747794511798,1.0,12.5,-0.627901685736358,6.1387584481194235,-0.6306182252433743,6.148265201349618,0.5461833541657687,-0.1516936374408948,8.0,-1.0,7.0,11.5,-6.5,15.0,3275.5,-1150.5,0.0,False,True,1.1253291940515133,False
45:18163:113:18156,45,B4-B6,B4,B6,-6.422481968892939,6.422481968892939,0.0,0.0,0.0,0.0,0.0,0.0,-0.10539781447732288,7.893945138235959,0.0,10.0,-0.055521836753104736,7.479626590018343,-0.05458887563525572,7.481772049757926,0.5114479921295054,-0.05789908833533186,11.0,1.0,8.0,19.0,10.0,23.0,2082.0,-390.0,0.0,False,True,-1.855029372978759,False
45:18163:113:18156,45,B4-B8,B4,B8,-5.367535076795349,5.367535076795349,0.0,0.0,0.0,0.0,0.0,0.0,-0.5943340430156363,7.893945138235959,1.0,9.5,-0.3156623835419836,7.609696863412783,-0.31469772008894115,7.611826471984768,0.6356179269036071,-0.18206902310943351,11.0,1.0,10.0,19.0,9.5,23.0,3581.5,-1889.5,0.0,False,True,-1.5964862318625208,False
45:18163:113:18156,45,B6-B8,B6,B8,1.0549468920975897,1.0549468920975897,0.0,0.0,0.0,0.0,0.0,0.0,-0.4889362285383134,7.999342952713282,1.0,9.5,-0.2601405467888789,7.637457781789335,-0.26010884445368543,7.639120909802397,0.6356179269036071,-0.12416993477410165,10.0,0.0,10.0,9.5,-0.5,14.0,3581.5,-1499.5,0.0,False,True,0.407530415100549,False
45:18915:815:18908,45,B4-B6,B4,B6,-5.184791131267325,5.184791131267325,0.0,0.0,0.0,0.0,0.0,0.0,-0.12436963831429448,7.638439063070808,0.0,8.0,0.2364998072394835,7.135905721530824,0.23751980067901535,7.136841159646038,0.46520368574199805,-0.03695479803365087,10.0,0.0,7.0,19.5,-17.0,20.0,739.5,-169.0,0.0,False,True,-0.6173385353531451,False
45:18915:815:18908,45,B4-B8,B4,B8,-5.290757736091059,5.290757736091059,0.0,0.0,0.0,0.0,0.0,0.0,0.13763322006701095,7.500805843003797,0.0,8.0,0.2920323185428799,7.108139465879126,0.2901600868033505,7.110521016583871,0.4680479479241089,-0.03979906021576174,10.0,0.0,7.0,4.5,-2.0,8.0,570.5,18.0,0.0,False,True,-1.5197088911582313,False
45:18915:815:18908,45,B6-B8,B6,B8,-0.10596660482373466,0.10596660482373466,0.0,0.0,0.0,0.0,0.0,0.0,0.26200285838130544,7.500805843003797,0.0,8.0,0.055532511303396426,6.989889562259384,0.052640286124335134,6.991761116244363,0.4680479479241089,-0.0028442621821108682,10.0,0.0,7.0,19.5,15.0,20.0,739.5,187.0,0.0,False,True,-0.7533830818207754,False
45:18956:857:18949,45,B4-B6,B4,B6,-2.5612981366459735,2.5612981366459735,0.0,0.0,0.0,0.0,0.0,0.0,-0.3808504226559579,7.38025578842646,0.0,7.0,0.09359674667105544,6.882084970394978,0.09251591046459762,6.88324921881636,0.5331608801346381,-0.03136037599347863,10.0,-1.0,7.0,10.5,-6.5,13.0,545.5,-233.5,0.0,False,True,2.006154459268206,False
45:18956:857:18949,45,B4-B8,B4,B8,-3.684187025534854,3.684187025534854,0.0,0.0,0.0,0.0,0.0,0.0,-0.4868497118902786,7.38025578842646,-1.0,7.5,-0.7081423366067883,7.2829545120339,-0.7109681038355875,7.284991225966452,0.5018005041411595,0.030946686543085855,11.0,-2.0,7.0,9.0,-5.0,16.0,955.0,-643.0,0.0,False,True,0.08686181939797422,False
45:18956:857:18949,45,B6-B8,B6,B8,-1.1228888888888804,1.1228888888888804,0.0,0.0,0.0,0.0,0.0,0.0,-0.10599928923432067,7.761106211082418,-1.0,7.5,-0.8017390832778437,7.236156138698371,-0.8034840143001851,7.238733270734154,0.5331608801346381,0.062307062536564484,11.0,-1.0,7.0,10.5,1.5,16.0,955.0,-409.5,0.0,False,True,-1.7703053658859211,False
45:20434:2234:20426,45,B4-B6,B4,B6,-4.580837691358852,4.580837691358852,0.0,0.0,0.0,0.0,0.0,0.0,0.05647623904031729,7.513709247839705,-1.0,16.5,0.49424314595199803,3.0162263764694486,0.4968707515940496,3.0683043714302127,0.0,0.0,4.0,0.0,3.0,15.0,-6.5,20.0,1938.5,106.5,0.0,False,True,-0.013385095444672146,False
45:20434:2234:20426,45,B4-B8,B4,B8,-3.2759875806872856,3.2759875806872856,0.0,0.0,0.0,0.0,0.0,0.0,-0.550403224860248,7.570185486880022,0.0,16.0,0.19463884772028406,3.166028525585306,0.20787597566269245,3.2128017593958913,0.0,0.0,4.0,0.0,3.0,19.0,-10.5,30.0,3362.0,-1423.5,0.0,False,True,0.49506126424554253,False
45:20434:2234:20426,45,B6-B8,B6,B8,1.3048501106715662,1.3048501106715662,0.0,0.0,0.0,0.0,0.0,0.0,-0.6068794639005652,7.513709247839705,1.0,16.5,-0.299604298231714,2.9189069526093068,-0.28899477593135714,2.9643663835988665,0.0,0.0,4.0,0.0,3.0,19.0,-4.0,30.0,3362.0,-1530.0,0.0,False,True,0.6574336336745255,False
45:20592:2382:20584,45,B4-B6,B4,B6,-2.414921273031837,2.414921273031837,0.0,0.0,0.0,0.0,0.0,0.0,0.018732150619905852,7.523481312573497,0.0,17.0,0.28679045092838207,1.583395225464191,0.25574879919707505,1.6111176428417808,0.0,0.0,2.0,0.0,2.0,7.0,-1.0,11.0,1885.0,35.0,0.0,False,True,2.152531322882343,False
45:20592:2382:20584,45,B4-B8,B4,B8,-2.2145844794909237,2.2145844794909237,0.0,0.0,0.0,0.0,0.0,0.0,-1.2562412328716919,7.542213463193403,0.0,17.0,0.21946748550485795,1.617056708175953,0.22653545177143708,1.6257243165545998,0.0,0.0,2.0,0.0,2.0,22.0,-16.0,32.0,6623.0,-4738.0,0.0,False,True,1.5564643654419044,False
45:20592:2382:20584,45,B6-B8,B6,B8,0.20033679354091305,0.20033679354091305,0.0,0.0,0.0,0.0,0.0,0.0,-1.2749733834915977,7.523481312573497,0.0,17.0,-0.06732296542352412,1.473661482711762,-0.02921334742563797,1.4978499169560622,0.0,0.0,2.0,0.0,1.0,22.0,-15.0,32.0,6623.0,-4773.0,0.0,False,True,-0.4470796834561277,False
45:21770:3506:21762,45,B4-B6,B4,B6,-5.929928032200799,5.929928032200799,23.954999999999927,23.954999999999927,23.954999999999927,23.954999999999927,0.011959560659011447,0.011959560659011447,0.10902657542119609,7.493873886783559,0.0,6.0,-0.14219539287949967,7.053623907123724,-0.09561103778630553,7.080256841908629,0.5007030151538822,-0.06566112959375153,10.0,1.0,7.0,713.0,465.0,767.0,229.0,-61.0,0.0,True,True,-1.3624754362866192,False
45:21770:3506:21762,45,B4-B8,B4,B8,-6.057683579262999,6.057683579262999,23.954999999999927,23.954999999999927,23.954999999999927,23.954999999999927,0.011959560659011447,0.011959560659011447,-0.3173644063920795,7.602900462204755,0.0,6.0,-0.8099506201355791,7.387501520751764,-0.7632964509260098,7.4140995484784815,0.540979020979021,-0.10593713541889033,10.0,0.0,8.0,713.0,348.5,767.0,520.5,-352.5,0.0,True,True,-2.286634734330171,False
45:21770:3506:21762,45,B6-B8,B6,B8,-0.1277555470622005,0.1277555470622005,0.0,0.0,0.0,0.0,0.0,0.0,-0.4263909818132756,7.493873886783559,0.0,6.0,-0.6677552272560794,7.458599217191514,-0.6676854131397043,7.461905067371634,0.540979020979021,-0.040276005825138794,10.0,-1.0,8.0,364.5,-116.5,373.0,520.5,-291.5,0.0,True,True,-0.7751720240592412,False
45:22448:4130:22440,45,B4-B6,B4,B6,-2.6601775685559943,2.6601775685559943,21.952500000000327,21.952500000000327,21.952500000000327,21.952500000000327,0.010779523692610031,0.010779523692610031,0.23642149843593696,7.383057346679081,-1.0,10.5,-0.07753949213784672,6.8887574701052605,-0.01667033863713563,6.939098734258415,0.5086258811860144,0.08809400439518345,10.0,0.0,7.0,24.5,10.0,41.0,1359.5,155.0,0.0,False,True,1.9072750273581853,False
45:22448:4130:22440,45,B4-B8,B4,B8,-2.0343276471095066,2.0343276471095066,21.952500000000327,21.952500000000327,21.952500000000327,21.952500000000327,0.010779523692610031,0.010779523692610031,-0.5301228906211373,7.619478845115018,0.0,10.0,-1.3944502996562367,7.5472128738644555,-1.338811702323949,7.6001694161018225,0.6039271863317145,-0.09530130514570012,10.0,0.0,9.0,26.0,-1.5,41.0,3230.0,-1870.5,0.0,False,True,1.7367211978233215,False
45:22448:4130:22440,45,B6-B8,B6,B8,0.6258499214464877,0.6258499214464877,0.0,0.0,0.0,0.0,0.0,0.0,-0.7665443890570742,7.383057346679081,1.0,10.5,-1.31691080751839,7.585982619933379,-1.3221413636868133,7.608504585420389,0.6039271863317145,-0.18339530954088357,10.0,0.0,9.0,26.0,-11.5,29.0,3230.0,-2025.5,0.0,False,True,-0.02156655555055309,False
45:23435:5039:23426,45,B4-B6,B4,B6,-6.059535083060126,6.059535083060126,0.0,0.0,0.0,0.0,0.0,0.0,-0.449402811139584,7.346655163176539,0.0,7.0,0.1712013805920618,7.386012212929776,0.16984468339307046,7.388626045400239,0.5600067613252198,-0.07071118121472253,11.0,0.0,7.0,11.0,-2.0,17.0,735.0,-411.0,0.0,False,True,-1.4920824871459466,False
45:23435:5039:23426,45,B4-B8,B4,B8,-4.194185458535621,4.194185458535621,0.0,0.0,0.0,0.0,0.0,0.0,-0.946894351883806,7.346655163176539,1.0,6.5,-1.80109162517049,8.372158715811052,-1.799656516580984,8.373376645387266,0.7218130311614731,-0.23251745105097588,13.0,-2.0,10.0,15.0,-6.0,17.0,2613.0,-2289.0,0.0,False,True,-0.423136613602793,False
45:23435:5039:23426,45,B6-B8,B6,B8,1.8653496245245051,1.8653496245245051,0.0,0.0,0.0,0.0,0.0,0.0,-0.49749154074422197,7.796057974316123,1.0,6.5,-1.9722930057625518,8.28655802551502,-1.9695011999740544,8.288454303690731,0.7218130311614731,-0.16180626983625335,13.0,-2.0,10.0,15.0,-4.0,17.0,2613.0,-1878.0,0.0,False,True,1.2179331475274644,False
45:23958:5526:23949,45,B4-B6,B4,B6,-5.930167108753324,5.930167108753324,0.0,0.0,0.0,0.0,0.0,0.0,0.1439854080504075,7.43543801981455,0.0,17.0,0.6718461242774139,2.2922394730005724,0.6186667455166401,2.33058484855525,0.0,0.0,3.0,0.0,3.0,13.0,-5.5,19.0,1956.5,262.5,0.0,False,True,-1.362714512839144,False
45:23958:5526:23949,45,B4-B8,B4,B8,-3.843315729047106,3.843315729047106,-8.795000000000073,8.795000000000073,8.795000000000073,8.795000000000073,-0.0034530820573223688,0.0034530820573223688,-0.26364058882709607,7.579423427864958,0.0,17.0,0.5040950047113246,2.376115032783617,0.3988502982668489,2.440493072180146,0.0,0.0,3.0,0.0,3.0,12.0,-4.5,22.0,2547.0,-590.5,0.0,False,True,-0.07226688411427773,False
45:23958:5526:23949,45,B6-B8,B6,B8,2.086851379706218,2.086851379706218,-8.795000000000073,8.795000000000073,8.795000000000073,8.795000000000073,-0.0034530820573223688,0.0034530820573223688,-0.40762599687750356,7.43543801981455,0.0,17.0,-0.16775111956608924,2.04019197064491,-0.2198164472497912,2.1311596994218256,0.0,0.0,3.0,0.0,2.0,13.0,1.0,22.0,2547.0,-853.0,0.0,False,True,1.439434902709177,False
45:24000:5567:23991,45,B4-B6,B4,B6,-3.758018026565459,3.758018026565459,0.0,0.0,0.0,0.0,0.0,0.0,-0.14092829690540754,7.873407440394017,0.0,7.0,-0.49304831308851416,7.74719069625098,-0.5070023994925474,7.75873829744195,0.5819743198051278,-0.074159044494293,11.0,-1.0,8.0,43.5,3.5,56.0,1002.0,-327.5,0.0,False,True,0.8094345693487206,False
45:24000:5567:23991,45,B4-B8,B4,B8,-2.461392196287555,2.461392196287555,0.0,0.0,0.0,0.0,0.0,0.0,-0.5002617409361783,7.873407440394017,1.0,6.5,-2.1231644266943857,8.562248753053915,-2.119748469790757,8.565111332591055,0.7298289388450373,-0.2220136635342025,13.0,-3.0,11.0,43.5,39.0,53.0,2954.5,-2280.0,0.0,False,True,1.309656648645273,False
45:24000:5567:23991,45,B6-B8,B6,B8,1.296625830277904,1.296625830277904,0.0,0.0,0.0,0.0,0.0,0.0,-0.3593334440307707,8.014335737299424,1.0,6.5,-1.6301161136058715,8.808772909598172,-1.6127460702982095,8.81861253233733,0.7298289388450373,-0.14785461903990949,13.0,-2.0,11.0,40.0,35.5,56.0,2954.5,-1952.5,0.0,False,True,0.6492093532808632,False
45:24355:5891:24346,45,B4-B6,B4,B6,-2.0728060212110826,2.0728060212110826,146.96749999999975,146.96749999999975,275.0,403.03250000000025,0.11016403713323572,0.18272425249169436,-0.15897680700860217,7.317212408359839,0.0,5.0,-1.0571780661232175,5.868123916782539,-0.3499160727112516,6.414160694162934,0.4844106136842558,-0.07557142305592779,9.0,-1.0,7.0,976.0,85.5,1276.0,241.0,153.5,-241.0,True,True,2.494646574703097,False
45:24355:5891:24346,45,B4-B8,B4,B8,-2.7468882773803003,2.7468882773803003,156.91749999999956,156.91749999999956,275.0,393.08250000000044,0.1353871107799283,0.18272425249169436,-0.5050319805498251,7.317212408359839,0.0,5.0,-1.96894376931575,6.324006768378806,-1.1935493967126352,6.835977356163626,0.5482174639987055,-0.1393782733703775,10.0,-2.0,7.0,1120.5,-144.5,1276.0,279.5,-38.5,-241.0,True,True,1.0241605675525278,False
45:24355:5891:24346,45,B6-B8,B6,B8,-0.6740822561692177,0.6740822561692177,9.949999999999818,9.949999999999818,128.03250000000025,246.1150000000007,0.025223073646692573,0.07256021535845864,-0.34605517354122295,7.476189215368441,0.0,5.0,-0.9117657031925326,6.8525958014404145,-0.8436333240013836,7.010935392519253,0.5482174639987055,-0.06380685031444971,10.0,-1.0,7.0,1120.5,-230.0,1276.0,279.5,-192.0,-34.5,True,True,-1.3214987331662584,False
45:24754:6256:24745,45,B4-B6,B4,B6,-5.561998453671194,5.561998453671194,0.0,0.0,0.0,0.0,0.0,0.0,0.10803643814767305,7.778420832830016,0.0,15.0,0.6452619769318586,4.313835176947604,0.6098866275636743,4.340545408022674,0.2231966787752984,-0.029945889748835663,5.0,0.0,5.0,33.5,-24.5,53.0,2660.0,272.5,0.0,False,True,-0.9945458577570143,False
45:24754:6256:24745,45,B4-B8,B4,B8,-2.1613971902425106,2.1613971902425106,0.0,0.0,0.0,0.0,0.0,0.0,-0.49571770876046006,7.886457270977689,1.0,14.5,0.404525696037461,4.434203317394804,0.3860725798468696,4.452452431881077,0.38977584260603126,-0.19652505357956854,5.0,0.0,5.0,9.0,3.5,11.0,4367.5,-1707.5,0.0,False,True,1.6096516546903175,False
45:24754:6256:24745,45,B6-B8,B6,B8,3.4006012634286833,3.4006012634286833,0.0,0.0,0.0,0.0,0.0,0.0,-0.6037541469081331,7.778420832830016,1.0,14.5,-0.24073628089439758,4.111572328928874,-0.2238140477168047,4.14750911809924,0.38977584260603126,-0.16657916383073287,5.0,0.0,5.0,33.5,28.0,53.0,4367.5,-1980.0,0.0,False,True,2.7531847864316426,False
45:25140:6610:25131,45,B4-B6,B4,B6,-3.995499173960411,3.995499173960411,-5.5,5.5,5.5,5.5,-0.005161895823557016,0.005161895823557016,0.2869785901856954,6.972137537911405,0.0,17.0,0.47604774588403254,1.2197226059312232,0.23016173059001588,1.3595670220289358,0.0,0.0,2.0,0.0,1.0,10.5,-2.5,19.0,1420.0,354.5,0.0,False,True,0.5719534219537685,False
45:25140:6610:25131,45,B4-B8,B4,B8,-3.9474754888333052,3.9474754888333052,0.0,0.0,0.0,0.0,0.0,0.0,-1.4171299931737371,7.259116128097101,0.0,17.0,0.1260624659061691,1.394715245920155,0.1414283002227663,1.4039337372125607,0.0,0.0,2.0,0.0,1.0,8.0,0.0,14.0,5861.0,-4441.0,0.0,False,True,-0.17642664390047713,False
45:25140:6610:25131,45,B6-B8,B6,B8,0.048023685127105864,0.048023685127105864,5.5,5.5,5.5,5.5,0.005161895823557016,0.005161895823557016,-1.7041085833594325,6.972137537911405,0.0,17.0,-0.34998527997786344,1.1566913729781387,-0.08873343036724957,1.2888528719175527,0.0,0.0,2.0,0.0,1.0,10.5,2.5,19.0,5861.0,-4795.5,0.0,False,True,-0.5993927918699349,False
45:26729:8126:26720,45,B4-B6,B4,B6,-4.017254485812508,4.017254485812508,0.0,0.0,0.0,0.0,0.0,0.0,0.39538732090862183,7.48352559138851,-1.0,7.5,0.394983058432425,7.445311501086818,0.38094073647871163,7.454605389336402,0.5179111133131844,0.08056600798480767,10.0,0.0,8.0,19.5,-9.5,31.0,752.0,289.5,0.0,False,True,0.5501981101016717,False
45:26729:8126:26720,45,B4-B8,B4,B8,-4.3305441884485205,4.3305441884485205,0.0,0.0,0.0,0.0,0.0,0.0,0.9681621243351959,6.910750787961936,-1.0,7.5,0.47314235166031526,7.406231854472873,0.46543503901288386,7.4123582380693165,0.5179111133131844,0.08240930625174431,10.0,0.0,8.0,10.0,0.0,17.0,752.0,464.0,0.0,False,True,-0.5594953435156924,False
45:26729:8126:26720,45,B6-B8,B6,B8,-0.31328970263601263,0.31328970263601263,0.0,0.0,0.0,0.0,0.0,0.0,0.572774803426574,6.910750787961936,0.0,8.0,0.07815929322789028,7.2087403252566595,0.08449430253417223,7.22188786982996,0.4373451053283767,0.0018432982669366327,10.0,0.0,7.0,19.5,9.5,31.0,462.5,174.5,0.0,False,True,-0.9607061796330534,False
45:26745:8140:26736,45,B4-B6,B4,B6,-4.350837018413358,4.350837018413358,0.0,0.0,0.0,0.0,0.0,0.0,0.016240207022813813,7.929846429742503,0.0,6.0,0.37499137841241126,7.818525206844795,0.3791544099882671,7.82600629066728,0.5733949278778165,-0.05359994731931528,11.0,0.0,8.0,574.5,421.5,593.0,597.0,-68.5,0.0,True,True,0.2166155775008214,False
45:26745:8140:26736,45,B4-B8,B4,B8,-2.936256983948411,2.936256983948411,0.0,0.0,0.0,0.0,0.0,0.0,-0.3262285111907044,7.946086636765317,1.0,5.5,-1.600930292295537,8.806486042198769,-1.595201068611523,8.813184029967175,0.7333741058845428,-0.2135791253260415,14.0,-3.0,10.0,574.5,340.5,593.0,1742.0,-1213.5,0.0,True,True,0.8347918609844172,False
45:26745:8140:26736,45,B6-B8,B6,B8,1.4145800344649473,1.4145800344649473,0.0,0.0,0.0,0.0,0.0,0.0,-0.3424687182135182,7.929846429742503,1.0,5.5,-1.9759216707079483,8.618990352992563,-1.97435547859979,8.623606824973042,0.7333741058845428,-0.15997917800672623,14.0,-3.0,10.0,234.0,-81.0,244.0,1742.0,-1145.0,0.0,True,True,0.7671635574679065,False
45:26791:8181:26782,45,B4-B6,B4,B6,-4.363055180627235,4.363055180627235,0.0,0.0,0.0,0.0,0.0,0.0,-0.010645476447951552,8.003028666384733,2.0,8.0,0.6979961502891152,7.796200988087293,0.6937177462679278,7.800682110472593,0.5774047428723688,-0.2489852463011044,11.0,0.0,8.0,17.0,-9.0,27.0,971.0,38.0,0.0,False,True,0.20439741528694455,False
45:26791:8181:26782,45,B4-B8,B4,B8,-2.0633842267042866,2.0633842267042866,0.0,0.0,0.0,0.0,0.0,0.0,-0.43857853807490876,8.003028666384733,3.0,7.5,-1.0185549820755941,8.654476554269646,-1.017939059543389,8.656510513378251,0.7281672237653595,-0.3997477271940951,13.0,-2.0,12.0,11.0,-3.0,16.0,2965.0,-1994.0,0.0,False,True,1.7076646182285415,False
45:26791:8181:26782,45,B6-B8,B6,B8,2.2996709539229485,2.2996709539229485,0.0,0.0,0.0,0.0,0.0,0.0,-0.4279330616269572,8.013674142832684,1.0,6.5,-1.7165511323647094,8.305478479125089,-1.7116568058113169,8.309651640244288,0.7281672237653595,-0.1507624808929907,13.0,-2.0,12.0,17.0,6.0,27.0,2965.0,-2032.0,0.0,False,True,1.6522544769259078,False
45:27938:9249:27929,45,B4-B6,B4,B6,-5.132028024506791,5.132028024506791,0.0,0.0,0.0,0.0,0.0,0.0,0.10101715530367805,7.692569648067906,-1.0,6.5,0.5569384129193384,7.248345975058482,0.5529800127434008,7.253212963925329,0.5235590620206004,0.07530575834403364,10.0,0.0,8.0,355.0,278.0,361.0,404.0,47.0,0.0,True,True,-0.5645754285926117,False
45:27938:9249:27929,45,B4-B8,B4,B8,-3.1035371485943735,3.1035371485943735,0.0,0.0,0.0,0.0,0.0,0.0,-0.3953800602772919,7.793586803371584,0.0,6.0,-1.9295737073707366,8.49160203520352,-1.9319636963696363,8.495684818481848,0.6542481357524514,-0.130689073731851,14.0,-4.0,9.0,355.0,239.0,361.0,1436.0,-1032.0,0.0,True,True,0.6675116963384546,False
45:27938:9249:27929,45,B6-B8,B6,B8,2.028490875912418,2.028490875912418,0.0,0.0,0.0,0.0,0.0,0.0,-0.49639721558096994,7.692569648067906,1.0,6.5,-2.486512120290075,8.21313282874385,-2.484943709113037,8.219194812110148,0.6542481357524514,-0.20599483207588465,14.0,-4.0,9.0,116.0,-39.0,128.0,1436.0,-1079.0,0.0,False,True,1.381074398915377,False
45:28100:9398:28091,45,B4-B6,B4,B6,-3.125853281853278,3.125853281853278,251.91249999999945,251.91249999999945,282.64999999999964,313.3874999999998,0.10739796063606266,0.12342794759825311,0.1774447727664885,7.559298909687007,-1.0,5.5,-1.0445300979828396,6.75283273458094,-0.7528782815142074,6.960718616739637,0.45244727417429365,0.007994932145720168,10.0,-1.0,7.0,1330.0,604.5,1647.0,196.5,-51.5,-145.0,True,False,1.4415993140609018,False
