event_id,run,pair,pair_code,stave_a,stave_b,residual_ns,max_pre_abs_adc,max_pre_ptp_adc,max_pre_rms_adc,max_abs_pre_slope_adc_per_sample,mean_pre_mean_adc,abs_delta_pre_mean_adc,abs_delta_pre_slope_adc_per_sample,max_pre_last_minus_first_adc,abs_delta_pre_last_minus_first_adc,min_amplitude_adc,max_peak_sample
59:430307:13365:41295,59,B4-B6,0,B4,B6,-4.347863732799908,19.0,30.0,12.529964086141668,10.8,-1.5,1.0,8.200000000000001,30.0,19.0,1687.0,9.0
59:430307:13365:41295,59,B4-B8,1,B4,B8,-2.7636149931275256,19.0,30.0,12.529964086141668,10.8,-1.5,1.0,12.600000000000003,30.0,37.0,1687.0,8.0
59:430307:13365:41295,59,B6-B8,2,B6,B8,1.5842487396723826,13.0,22.0,8.916277250063503,2.6,-1.0,0.0,4.400000000000002,11.0,18.0,2076.5,9.0
59:430546:13590:41534,59,B4-B6,0,B4,B6,-4.257022158202823,12.5,21.0,7.88986691902975,7.0,-1.0,0.0,10.2,21.0,35.0,1104.5,8.0
59:430546:13590:41534,59,B4-B8,1,B4,B8,-3.60676443530074,12.5,21.0,7.88986691902975,7.0,-0.375,1.25,6.1000000000000005,21.0,19.0,1104.5,8.0
59:430546:13590:41534,59,B6-B8,2,B6,B8,0.650257722902083,9.0,14.0,6.164414002968976,3.2000000000000006,-0.375,1.25,4.1,14.0,16.0,1198.0,8.0
59:430599:13640:41587,59,B4-B6,0,B4,B6,-5.692685714285716,649.5,674.0,285.4797497196605,207.1,99.625,113.25,154.29999999999998,674.0,499.0,2168.5,6.0
59:430599:13640:41587,59,B4-B8,1,B4,B8,-4.788271898442009,649.5,674.0,285.4797497196605,207.1,123.625,65.25,97.89999999999996,674.0,310.0,2320.5,6.0
59:430599:13640:41587,59,B6-B8,2,B6,B8,0.9044138158437072,365.5,367.0,158.4873812011543,109.2,67.0,48.0,56.40000000000001,364.0,189.0,2168.5,6.0
59:430601:13642:41589,59,B4-B6,0,B4,B6,-5.01945549292132,342.0,354.0,150.0374953136715,99.6,44.625,75.75,89.5,333.0,296.0,2405.5,7.0
59:430601:13642:41589,59,B4-B8,1,B4,B8,-6.7534074485908455,342.0,354.0,150.0374953136715,99.6,43.875,77.25,90.9,333.0,306.0,2446.5,7.0
59:430601:13642:41589,59,B6-B8,2,B6,B8,-1.733951955669525,35.5,44.0,16.990806337546196,10.099999999999998,6.0,1.5,1.4000000000000004,37.0,10.0,2405.5,7.0
59:430753:13780:41741,59,B4-B6,0,B4,B6,-1.6531479037854098,946.0,1158.0,469.78425899555214,386.8,168.0,31.0,153.80000000000007,1158.0,419.0,1445.5,5.0
59:430753:13780:41741,59,B4-B8,1,B4,B8,-0.1457384791380604,2537.5,2747.0,1141.439989662181,864.9999999999998,382.75,398.5,478.19999999999976,2747.0,1589.0,1717.0,5.0
59:430753:13780:41741,59,B6-B8,2,B6,B8,1.5074094246473493,2537.5,2747.0,1141.439989662181,864.9999999999998,367.25,429.5,631.9999999999998,2747.0,2008.0,1445.5,5.0
59:430807:13829:41795,59,B4-B6,0,B4,B6,-4.242094001867592,24.5,27.0,11.0227038425243,7.000000000000001,-3.0,5.0,9.2,24.0,30.0,2301.5,9.0
59:430807:13829:41795,59,B4-B8,1,B4,B8,-2.88433319089841,11.0,17.0,6.299801584177076,5.5,0.375,1.75,3.3000000000000003,17.0,11.0,2301.5,8.0
59:430807:13829:41795,59,B6-B8,2,B6,B8,1.3577608109691823,24.5,27.0,11.0227038425243,7.000000000000001,-2.125,6.75,12.5,24.0,41.0,2536.5,9.0
59:430907:13923:41895,59,B4-B6,0,B4,B6,-5.993849533831813,10.5,13.0,5.024937810560445,3.8,-0.625,2.75,0.4999999999999995,13.0,1.0,2498.5,8.0
59:430907:13923:41895,59,B4-B8,1,B4,B8,-3.258665487984985,14.5,23.0,8.276472678623424,5.400000000000001,1.125,0.75,2.100000000000001,15.0,3.0,2498.5,8.0
59:430907:13923:41895,59,B6-B8,2,B6,B8,2.735184045846829,14.5,23.0,8.276472678623424,5.400000000000001,-0.25,3.5,1.6000000000000014,15.0,2.0,2758.5,8.0
59:430965:13980:41953,59,B4-B6,0,B4,B6,-3.7288985890652526,23.0,27.0,10.755812382149475,8.5,2.5,4.5,3.8,27.0,12.0,1866.0,9.0
59:430965:13980:41953,59,B4-B8,1,B4,B8,-2.3338510224297693,23.0,27.0,10.755812382149475,8.5,2.0,5.5,8.4,27.0,25.0,1866.0,8.0
59:430965:13980:41953,59,B6-B8,2,B6,B8,1.3950475666354831,8.0,15.0,5.356071321407137,4.7,-0.25,1.0,4.6000000000000005,15.0,13.0,2502.0,9.0
59:431034:14040:42022,59,B4-B6,0,B4,B6,-3.42775590138136,470.5,475.0,204.40523476662725,143.20000000000002,73.5,86.0,106.60000000000002,475.0,353.0,2370.0,6.0
59:431034:14040:42022,59,B4-B8,1,B4,B8,-2.622067230857411,470.5,475.0,204.40523476662725,143.20000000000002,77.625,77.75,86.90000000000003,475.0,291.0,2718.5,6.0
59:431034:14040:42022,59,B6-B8,2,B6,B8,0.8056886705239492,169.5,184.0,75.82009957788237,56.29999999999999,34.625,8.25,19.700000000000003,184.0,62.0,2370.0,6.0
59:431055:14058:42043,59,B4-B6,0,B4,B6,-6.650774663607024,20.5,39.0,14.017845768876189,12.4,-1.375,3.75,17.7,39.0,58.0,2094.0,9.0
59:431055:14058:42043,59,B4-B8,1,B4,B8,-4.76191902867015,20.5,39.0,14.017845768876189,12.4,0.625,0.25,8.899999999999999,39.0,31.0,2334.5,9.0
59:431055:14058:42043,59,B6-B8,2,B6,B8,1.888855634936874,16.0,19.0,7.595228765481656,5.300000000000001,-1.25,4.0,8.8,19.0,27.0,2094.0,9.0
59:431108:14106:42096,59,B4-B6,0,B4,B6,-5.891971491228077,22.5,31.0,12.389511693363866,10.6,2.25,2.5,5.8000000000000025,31.0,20.0,1540.5,8.0
59:431108:14106:42096,59,B4-B8,1,B4,B8,-3.262313061925447,22.5,31.0,12.389511693363866,10.6,1.75,3.5,11.2,31.0,34.0,1569.5,8.0
59:431108:14106:42096,59,B6-B8,2,B6,B8,2.62965842930263,9.5,15.0,6.652067347825035,4.799999999999999,0.5,1.0,5.399999999999999,11.0,14.0,1540.5,8.0
59:431127:14123:42115,59,B4-B6,0,B4,B6,-2.8559262067742885,1107.5,1292.0,527.95803573769,424.3,209.875,41.75,155.90000000000003,1292.0,432.0,1996.5,5.0
59:431127:14123:42115,59,B4-B8,1,B4,B8,-1.1545640201722662,3014.0,3124.0,1323.784725701275,957.9999999999998,478.375,495.25,533.6999999999998,3124.0,1832.0,1996.5,5.0
59:431127:14123:42115,59,B6-B8,2,B6,B8,1.7013621866020223,3014.0,3124.0,1323.784725701275,957.9999999999998,457.5,537.0,689.5999999999999,3124.0,2264.0,2281.5,5.0
59:431204:14195:42192,59,B4-B6,0,B4,B6,-3.856956936350564,8.0,15.0,5.356071321407137,4.300000000000002,-0.125,0.25,4.700000000000001,15.0,12.0,1753.0,8.0
59:431204:14195:42192,59,B4-B8,1,B4,B8,-3.2935938721673,8.0,15.0,5.356071321407137,4.300000000000002,-0.375,0.25,3.1000000000000014,15.0,10.0,1753.0,8.0
59:431204:14195:42192,59,B6-B8,2,B6,B8,0.5633630641832639,6.5,13.0,4.716990566028302,1.2000000000000002,-0.25,0.5,1.5999999999999992,5.0,2.0,2279.5,8.0
59:431268:14255:42256,59,B4-B6,0,B4,B6,-4.889762170124655,29.5,49.0,18.53881064146241,16.5,2.375,1.25,0.5,49.0,2.0,1662.0,8.0
59:431268:14255:42256,59,B4-B8,1,B4,B8,-4.2396635914528815,29.5,47.0,18.172781845386247,16.0,0.75,4.5,13.8,47.0,43.0,2464.5,7.0
59:431268:14255:42256,59,B6-B8,2,B6,B8,0.6500985786717735,28.0,49.0,18.53881064146241,16.5,0.125,3.25,14.3,49.0,45.0,1662.0,8.0
59:431291:14278:42279,59,B4-B6,0,B4,B6,-5.706272009191448,648.0,668.0,283.7948202487142,202.4,93.875,126.25,164.70000000000002,663.0,536.0,2396.5,8.0
59:431291:14278:42279,59,B4-B8,1,B4,B8,-5.131136837247279,648.0,668.0,283.7948202487142,202.4,90.75,132.5,171.20000000000002,663.0,556.0,2249.0,8.0
59:431291:14278:42279,59,B6-B8,2,B6,B8,0.5751351719441686,132.5,142.0,59.00158896165424,37.7,27.625,6.25,6.5,127.0,20.0,2249.0,7.0
59:431364:14345:42352,59,B4-B6,0,B4,B6,-6.284255716668923,29.5,47.0,18.741664813991317,16.4,0.875,4.25,17.299999999999997,47.0,48.0,2486.5,9.0
59:431364:14345:42352,59,B4-B8,1,B4,B8,-6.234536953680852,12.5,17.0,6.34428877022476,5.199999999999999,0.375,3.25,4.300000000000001,17.0,16.0,1798.5,9.0
59:431364:14345:42352,59,B6-B8,2,B6,B8,0.0497187629880713,29.5,47.0,18.741664813991317,16.4,2.5,1.0,21.6,47.0,64.0,1798.5,9.0
59:431407:14385:42395,59,B4-B6,0,B4,B6,-4.985989223824092,13.0,16.0,6.5383484153110105,1.8000000000000005,1.5,2.0,2.799999999999998,4.0,4.0,2082.0,9.0
59:431407:14385:42395,59,B4-B8,1,B4,B8,-1.8912543743288524,36.0,55.0,21.123150806638677,18.500000000000007,2.375,3.75,20.300000000000008,55.0,59.0,2158.0,9.0
59:431407:14385:42395,59,B6-B8,2,B6,B8,3.09473484949524,36.0,55.0,21.123150806638677,18.500000000000007,3.375,1.75,17.50000000000001,55.0,55.0,2082.0,9.0
59:431471:14445:42459,59,B4-B6,0,B4,B6,-4.535804315902752,27.5,34.0,13.497684986693088,6.699999999999999,3.375,3.75,2.0999999999999988,23.0,13.0,2330.5,7.0
59:431471:14445:42459,59,B4-B8,1,B4,B8,-4.671669154627274,27.5,34.0,13.497684986693088,6.699999999999999,2.625,5.25,1.0999999999999996,23.0,6.0,2153.5,7.0
59:431471:14445:42459,59,B6-B8,2,B6,B8,-0.1358648387245224,13.5,21.0,7.7781745930520225,5.6,0.75,1.5,0.9999999999999992,17.0,7.0,2153.5,7.0
59:431537:14506:42525,59,B4-B6,0,B4,B6,-6.662161230851538,729.5,780.0,325.7916320288168,244.1,117.375,104.75,146.7,780.0,459.0,2075.5,6.0
59:431537:14506:42525,59,B4-B8,1,B4,B8,-4.61363165588326,829.0,842.0,360.8836377559947,252.4,186.875,34.25,8.300000000000011,842.0,62.0,2075.5,6.0
59:431537:14506:42525,59,B6-B8,2,B6,B8,2.0485295749682777,829.0,842.0,360.8836377559947,252.4,134.5,139.0,155.0,842.0,521.0,2512.5,6.0
59:431688:14652:42676,59,B4-B6,0,B4,B6,-4.25334079592227,6.0,12.0,5.0990195135927845,3.6,0.125,0.25,4.1,8.0,10.0,2340.0,9.0
59:431688:14652:42676,59,B4-B8,1,B4,B8,-2.683613775273116,6.5,12.0,5.0990195135927845,3.6,0.25,0.5,1.800000000000001,8.0,4.0,2340.0,8.0
59:431688:14652:42676,59,B6-B8,2,B6,B8,1.5697270206491538,6.5,11.0,3.9370039370059056,1.7999999999999987,0.375,0.25,2.2999999999999985,4.0,6.0,2511.5,9.0
59:431843:14793:42831,59,B4-B6,0,B4,B6,-5.277661365118725,28.0,40.0,19.03286631067428,15.399999999999997,3.0,5.0,26.0,39.0,73.0,2216.0,9.0
59:431843:14793:42831,59,B4-B8,1,B4,B8,-4.189062248809897,28.0,34.0,13.294735800308333,10.600000000000003,2.25,6.5,8.400000000000004,34.0,26.0,2598.0,8.0
59:431843:14793:42831,59,B6-B8,2,B6,B8,1.0885991163088278,21.0,40.0,19.03286631067428,15.399999999999997,-0.25,1.5,17.599999999999994,39.0,47.0,2216.0,9.0
59:431848:14798:42836,59,B4-B6,0,B4,B6,-3.3487919313600933,926.0,1089.0,439.0588656433212,374.0999999999999,163.75,71.0,35.799999999999955,1089.0,44.0,1152.0,6.0
59:431848:14798:42836,59,B4-B8,1,B4,B8,-1.1415993166904812,3569.5,4027.0,1652.3553643208836,1296.6,453.125,649.75,922.5,4027.0,2938.0,1152.0,5.0
59:431848:14798:42836,59,B6-B8,2,B6,B8,2.207192614669612,3569.5,4027.0,1652.3553643208836,1296.6,488.625,578.75,958.3,4027.0,2982.0,1953.0,6.0
59:431866:14814:42854,59,B4-B6,0,B4,B6,-5.22516595494271,11.0,18.0,7.3484692283495345,6.4,-0.375,1.25,11.3,18.0,31.0,2467.0,9.0
59:431866:14814:42854,59,B4-B8,1,B4,B8,-4.967160865412183,13.5,21.0,8.215838362577491,4.9,0.875,1.25,7.899999999999999,13.0,22.0,2580.0,9.0
59:431866:14814:42854,59,B6-B8,2,B6,B8,0.2580050895305277,13.5,21.0,8.215838362577491,6.4,0.25,2.5,3.400000000000001,18.0,9.0,2467.0,9.0
59:431895:14841:42883,59,B4-B6,0,B4,B6,-5.159575584436489,569.0,593.0,250.36410984803712,181.5,78.125,116.25,152.3,593.0,500.0,2334.0,6.0
59:431895:14841:42883,59,B4-B8,1,B4,B8,-4.155468841691572,569.0,593.0,250.36410984803712,181.5,91.375,89.75,125.5,593.0,406.0,2579.0,9.0
59:431895:14841:42883,59,B6-B8,2,B6,B8,1.0041067427449164,187.5,189.0,81.40945890988344,55.99999999999999,33.25,26.5,26.799999999999997,187.0,94.0,2334.0,9.0
59:431911:14856:42899,59,B4-B6,0,B4,B6,-5.298200542005432,29.0,53.0,20.06707502353046,17.900000000000002,-0.375,1.75,17.3,53.0,51.0,1783.0,9.0
59:431911:14856:42899,59,B4-B8,1,B4,B8,-6.0804963924964,29.0,53.0,20.06707502353046,17.900000000000002,-1.25,0.0,25.4,53.0,76.0,1783.0,9.0
59:431911:14856:42899,59,B6-B8,2,B6,B8,-0.7822958504909678,14.0,23.0,8.496322733983215,7.500000000000001,-0.375,1.75,8.100000000000001,23.0,25.0,1922.0,9.0
59:431972:14910:42960,59,B4-B6,0,B4,B6,-11.654674307105925,3608.5,4168.0,1699.415542914681,1354.5,405.375,713.75,1272.9,4168.0,3899.0,2714.5,6.0
59:431972:14910:42960,59,B4-B8,1,B4,B8,-11.499485887646582,3608.5,4168.0,1699.415542914681,1354.5,406.875,710.75,1289.3,4168.0,3945.0,2988.5,6.0
59:431972:14910:42960,59,B6-B8,2,B6,B8,0.1551884194593427,231.5,269.0,106.8058987135074,81.59999999999998,50.0,3.0,16.399999999999977,269.0,46.0,2714.5,6.0
59:432016:14950:43004,59,B4-B6,0,B4,B6,-5.722301457194895,13.0,15.0,6.015604707757983,4.499999999999999,-0.125,5.25,8.299999999999999,14.0,27.0,2354.5,9.0
59:432016:14950:43004,59,B4-B8,1,B4,B8,-5.72549999999999,20.5,25.0,9.7082439194738,6.799999999999999,-0.75,6.5,10.599999999999998,21.0,34.0,2354.5,12.0
59:432016:14950:43004,59,B6-B8,2,B6,B8,-0.0031985428050944,20.5,25.0,9.7082439194738,6.799999999999999,-3.375,1.25,2.3,21.0,7.0,2513.0,12.0
59:432231:15152:43219,59,B4-B6,0,B4,B6,-0.5246940267720674,1763.5,2992.0,1190.0791990451728,1051.0,-66.875,245.75,78.70000000000005,2992.0,224.0,1004.5,3.0
59:432231:15152:43219,59,B4-B8,1,B4,B8,-0.1901408012517542,1776.0,3406.0,1371.1946433676,1207.0,-76.625,226.25,234.70000000000005,3406.0,638.0,1004.5,3.0
59:432231:15152:43219,59,B6-B8,2,B6,B8,0.3345532255203132,1776.0,3406.0,1371.1946433676,1207.0,46.25,19.5,156.0,3406.0,414.0,1608.0,3.0
59:432236:15157:43224,59,B4-B6,0,B4,B6,-5.4700672823708345,10.0,16.0,6.745368781616021,1.4000000000000017,0.625,0.75,2.5000000000000013,5.0,4.0,2310.5,9.0
59:432236:15157:43224,59,B4-B8,1,B4,B8,-6.165020561231096,10.0,16.0,6.745368781616021,3.0,0.5,1.0,4.400000000000002,11.0,16.0,2610.5,9.0
59:432236:15157:43224,59,B6-B8,2,B6,B8,-0.694953278860261,7.5,14.0,4.968651728587948,3.0,0.125,0.25,1.9000000000000004,11.0,12.0,2310.5,9.0
59:432261:15181:43249,59,B4-B6,0,B4,B6,-5.377266151606769,10.5,16.0,5.717298313014636,2.5000000000000018,-1.25,1.0,1.400000000000002,8.0,1.0,1694.5,9.0
59:432261:15181:43249,59,B4-B8,1,B4,B8,-3.544524925929359,10.5,14.0,5.539629951540085,2.5000000000000018,-0.5,2.5,1.000000000000002,8.0,2.0,1804.5,8.0
59:432261:15181:43249,59,B6-B8,2,B6,B8,1.8327412256774096,9.5,16.0,5.717298313014636,1.4999999999999998,0.0,1.5,0.3999999999999999,7.0,1.0,1694.5,9.0
59:432281:15201:43269,59,B4-B6,0,B4,B6,-3.614891525232295,1294.5,1503.0,613.8358901204783,491.5999999999999,240.375,62.25,204.2999999999999,1503.0,572.0,2370.5,7.0
59:432281:15201:43269,59,B4-B8,1,B4,B8,-2.166535602362508,1294.5,1503.0,613.8358901204783,491.5999999999999,270.625,1.75,100.69999999999987,1503.0,249.0,2370.5,8.0
59:432281:15201:43269,59,B6-B8,2,B6,B8,1.448355922869787,1166.5,1254.0,521.5656118840658,390.9,239.5,60.5,103.60000000000002,1254.0,323.0,2838.0,8.0
59:432392:15306:43380,59,B4-B6,0,B4,B6,-2.053016393442622,1836.5,2159.0,877.0903602252165,706.6,369.125,18.75,190.9000000000001,2159.0,510.0,2757.5,7.0
59:432392:15306:43380,59,B4-B8,1,B4,B8,-1.241363682346993,2120.0,2268.0,946.7056036593424,708.9999999999999,435.75,114.5,2.399999999999864,2268.0,109.0,2757.5,7.0
59:432392:15306:43380,59,B6-B8,2,B6,B8,0.8116527110956291,2120.0,2268.0,946.7056036593424,708.9999999999999,426.375,133.25,193.29999999999995,2268.0,619.0,3299.5,5.0
59:432461:15368:43449,59,B4-B6,0,B4,B6,-6.264879109304076,9.5,18.0,6.708203932499369,5.8,0.25,0.5,10.599999999999998,17.0,29.0,2087.0,12.0
59:432461:15368:43449,59,B4-B8,1,B4,B8,-5.122652944604752,9.5,17.0,6.519202405202649,5.8,0.25,0.5,5.8,17.0,16.0,2258.5,14.0
59:432461:15368:43449,59,B6-B8,2,B6,B8,1.1422261646993237,9.0,18.0,6.708203932499369,4.799999999999998,0.0,0.0,4.799999999999998,12.0,13.0,2087.0,14.0
59:432540:15437:43528,59,B4-B6,0,B4,B6,-6.215785013522826,21.5,33.0,13.97318861248212,11.999999999999998,0.75,5.5,2.9999999999999964,33.0,7.0,1870.5,8.0
59:432540:15437:43528,59,B4-B8,1,B4,B8,-5.992628396468625,21.5,29.0,11.291589790636214,9.000000000000002,1.875,3.25,3.700000000000002,26.0,13.0,1870.5,8.0
59:432540:15437:43528,59,B6-B8,2,B6,B8,0.2231566170542009,20.5,33.0,13.97318861248212,11.999999999999998,-0.875,2.25,6.699999999999998,33.0,20.0,2268.5,8.0
59:432659:15547:43647,59,B4-B6,0,B4,B6,-4.430051065522356,153.0,194.0,79.05061669588669,66.0,18.5,19.0,11.799999999999995,194.0,33.0,2095.0,9.0
59:432659:15547:43647,59,B4-B8,1,B4,B8,-4.953202639161596,195.5,284.0,113.47989910111836,98.10000000000002,27.375,1.25,32.10000000000002,284.0,90.0,1198.5,9.0
59:432659:15547:43647,59,B6-B8,2,B6,B8,-0.5231515736392396,195.5,284.0,113.47989910111836,98.10000000000002,17.875,17.75,43.90000000000002,284.0,123.0,1198.5,9.0
59:432677:15565:43665,59,B4-B6,0,B4,B6,-6.836077965138308,13.0,19.0,6.977642868476432,1.6,0.625,2.25,0.3000000000000011,7.0,9.0,1243.5,9.0
59:432677:15565:43665,59,B4-B8,1,B4,B8,-6.858225155279492,15.5,19.0,7.433034373659253,2.000000000000001,-1.75,2.5,0.4000000000000008,7.0,5.0,1243.5,9.0
59:432677:15565:43665,59,B6-B8,2,B6,B8,-0.0221471901411831,15.5,19.0,7.433034373659253,2.000000000000001,-0.625,4.75,0.700000000000002,2.0,4.0,1901.0,9.0
59:432776:15647:43764,59,B4-B6,0,B4,B6,-5.502740260512702,12.5,15.0,5.873670062235365,3.399999999999999,-2.5,0.0,1.5999999999999988,11.0,9.0,2829.5,12.0
59:432776:15647:43764,59,B4-B8,1,B4,B8,-7.62735514560223,14.5,27.0,11.291589790636214,9.0,-1.0,3.0,12.4,23.0,34.0,3484.0,12.0
59:432776:15647:43764,59,B6-B8,2,B6,B8,-2.124614885089528,14.5,27.0,11.291589790636214,9.0,-1.0,3.0,10.8,23.0,25.0,2829.5,12.0
59:432778:15649:43766,59,B4-B6,0,B4,B6,-6.349077330077328,6.5,9.0,3.5,3.0,0.75,0.5,6.0,9.0,18.0,1253.5,8.0
59:432778:15649:43766,59,B4-B8,1,B4,B8,-4.013948094458719,17.0,24.0,9.287087810503357,8.0,-0.75,3.5,11.0,24.0,33.0,1825.5,8.0
59:432778:15649:43766,59,B6-B8,2,B6,B8,2.3351292356186093,17.0,24.0,9.287087810503357,8.0,-1.0,3.0,5.0,24.0,15.0,1253.5,8.0
59:432833:15700:43821,59,B4-B6,0,B4,B6,-6.327108471778679,529.0,539.0,230.55300366726956,162.29999999999998,70.375,118.75,148.29999999999998,539.0,491.0,4274.0,7.0
59:432833:15700:43821,59,B4-B8,1,B4,B8,-24.44558259613648,529.0,539.0,230.55300366726956,162.29999999999998,65.25,129.0,165.99999999999997,539.0,549.0,2804.5,8.0
59:432833:15700:43821,59,B6-B8,2,B6,B8,-18.118474124357803,52.0,60.0,24.06241883103193,13.999999999999996,5.875,10.25,17.699999999999996,48.0,58.0,2804.5,8.0
59:432884:15748:43872,59,B4-B6,0,B4,B6,-5.23065812084257,15.0,22.0,8.514693182963201,6.1,0.125,3.75,3.099999999999997,18.0,7.0,1899.5,8.0
59:432884:15748:43872,59,B4-B8,1,B4,B8,-5.639094980314958,12.5,18.0,7.048936089935842,6.1,-0.625,2.25,4.9,18.0,14.0,1899.5,8.0
59:432884:15748:43872,59,B6-B8,2,B6,B8,-0.4084368594723884,15.0,22.0,8.514693182963201,3.000000000000002,1.25,1.5,1.800000000000002,11.0,7.0,2429.0,8.0
59:432930:15791:43918,59,B4-B6,0,B4,B6,-3.9224958013873694,10.5,18.0,6.417748826496718,3.099999999999997,0.0,1.5,5.399999999999997,7.0,12.0,2005.5,9.0
59:432930:15791:43918,59,B4-B8,1,B4,B8,-5.152476584588428,10.0,17.0,6.219927652312364,2.299999999999999,-0.5,0.5,3.999999999999999,5.0,9.0,2357.0,8.0
59:432930:15791:43918,59,B6-B8,2,B6,B8,-1.2299807832010572,10.5,18.0,6.417748826496718,3.099999999999997,0.25,1.0,1.3999999999999972,7.0,3.0,2005.5,9.0
59:433256:16090:44244,59,B4-B6,0,B4,B6,-6.720263573962207,103.0,109.0,45.72950360544055,33.89999999999999,12.75,23.0,29.999999999999996,109.0,98.0,1867.0,7.0
59:433256:16090:44244,59,B4-B8,1,B4,B8,-2.0379065300588124,103.0,109.0,45.72950360544055,33.89999999999999,19.0,10.5,16.999999999999993,109.0,53.0,2021.0,6.0
59:433256:16090:44244,59,B6-B8,2,B6,B8,4.682357043903394,56.0,57.0,24.39646490785089,16.9,7.5,12.5,13.0,56.0,45.0,1867.0,7.0
59:433295:16125:44283,59,B4-B6,0,B4,B6,-1.6039523623802123,26.5,30.0,12.111461513789324,8.9,-2.75,6.0,7.6,28.0,25.0,1221.5,16.0
59:433295:16125:44283,59,B4-B8,1,B4,B8,0.7515786087853797,13.0,17.0,6.456585785072479,4.9,1.25,2.0,3.6000000000000005,17.0,14.0,2786.0,16.0
59:433295:16125:44283,59,B6-B8,2,B6,B8,2.3555309711655923,26.5,30.0,12.111461513789324,8.9,-1.75,8.0,4.0,28.0,11.0,1221.5,9.0
59:433451:16269:44439,59,B4-B6,0,B4,B6,-6.93654916739947,7.5,9.0,3.5355339059327378,1.3999999999999997,0.875,1.25,0.2999999999999998,6.0,4.0,1670.0,9.0
59:433451:16269:44439,59,B4-B8,1,B4,B8,-3.5917094440426998,5.5,10.0,3.960744879438715,1.100000000000001,0.0,0.5,2.200000000000001,6.0,9.0,1670.0,8.0
59:433451:16269:44439,59,B6-B8,2,B6,B8,3.3448397233567704,7.5,10.0,3.960744879438715,1.3999999999999997,0.625,1.75,2.500000000000001,3.0,5.0,1999.5,9.0
59:433641:64:44629,59,B4-B6,0,B4,B6,-4.576389021025015,23.5,35.0,12.971121771072848,11.199999999999998,1.5,3.0,9.399999999999997,35.0,29.0,2918.5,10.0
59:433641:64:44629,59,B4-B8,1,B4,B8,-5.380214758199955,27.5,32.0,12.8135670287395,9.7,2.875,5.75,7.899999999999999,30.0,24.0,2346.5,10.0
59:433641:64:44629,59,B6-B8,2,B6,B8,-0.8038257371749395,27.5,35.0,12.971121771072848,11.199999999999998,4.375,2.75,1.4999999999999982,35.0,5.0,2346.5,9.0
59:433672:93:44660,59,B4-B6,0,B4,B6,-2.677135323404343,1446.5,2029.0,811.6170587167325,696.9999999999998,238.5,45.0,203.39999999999984,2029.0,526.0,1850.5,5.0
59:433672:93:44660,59,B4-B8,1,B4,B8,-1.4788310810462804,2866.0,3332.0,1359.2948539592137,1088.9999999999998,408.0,384.0,392.0,3332.0,1303.0,1850.5,5.0
59:433672:93:44660,59,B6-B8,2,B6,B8,1.1983042423580628,2866.0,3332.0,1359.2948539592137,1088.9999999999998,430.5,339.0,595.3999999999999,3332.0,1829.0,2140.5,5.0
59:433685:104:44673,59,B4-B6,0,B4,B6,-2.9261516816940123,972.0,1274.0,508.1217250816973,444.3,129.25,90.0,24.000000000000057,1274.0,27.0,1040.5,5.0
59:433685:104:44673,59,B4-B8,1,B4,B8,-2.072858345637598,894.0,1274.0,508.1217250816973,444.3,122.5,76.5,56.80000000000007,1274.0,129.0,1040.5,5.0
59:433685:104:44673,59,B6-B8,2,B6,B8,0.8532933360564137,972.0,1247.0,501.4176776899674,420.3,167.5,13.5,32.80000000000001,1247.0,102.0,1348.0,5.0
59:433689:107:44677,59,B4-B6,0,B4,B6,-3.221208052709983,11.5,22.0,10.280442597476044,8.100000000000001,-1.0,1.5,5.8000000000000025,20.0,12.0,2232.5,12.0
59:433689:107:44677,59,B4-B8,1,B4,B8,-6.152221391722236,7.5,8.0,3.344772040064913,2.2999999999999994,-0.375,2.75,1.1000000000000003,8.0,6.0,2232.5,12.0
59:433689:107:44677,59,B6-B8,2,B6,B8,-2.931013339012253,11.5,22.0,10.280442597476044,8.100000000000001,0.375,1.25,6.900000000000002,20.0,18.0,2467.5,12.0
59:433714:130:44702,59,B4-B6,0,B4,B6,-6.248202971095033,11.0,21.0,7.949056547792323,7.1000000000000005,-0.125,0.25,5.500000000000001,21.0,18.0,1512.0,8.0
59:433714:130:44702,59,B4-B8,1,B4,B8,-3.610571325593199,26.5,31.0,12.509996003196804,9.8,2.625,5.75,16.9,30.0,51.0,1512.0,8.0
59:433714:130:44702,59,B6-B8,2,B6,B8,2.637631645501834,26.5,31.0,12.509996003196804,9.8,2.75,5.5,11.4,30.0,33.0,1862.5,8.0
59:433844:249:44832,59,B4-B6,0,B4,B6,-5.312424709459215,18.5,22.0,8.699856320652657,6.9,1.5,4.5,11.0,22.0,33.0,2685.0,10.0
59:433844:249:44832,59,B4-B8,1,B4,B8,-5.931575709497231,18.5,22.0,8.699856320652657,6.9,1.75,4.0,5.6,22.0,15.0,2983.5,10.0
59:433844:249:44832,59,B6-B8,2,B6,B8,-0.6191510000380163,7.0,13.0,4.866980583482946,4.099999999999999,-0.5,0.5,5.4,11.0,18.0,2685.0,8.0
59:433850:255:44838,59,B4-B6,0,B4,B6,-3.5336949744557344,8.0,10.0,4.092676385936225,2.1,-0.125,2.75,2.699999999999998,4.0,4.0,1596.5,9.0
