pair_id,run,stave,dynamic_index,control_index,match_distance,saturation_boundary,baseline_boundary
65:B2:112,65,B2,688603,686858,0.6000977584647776,False,True
65:B2:113,65,B2,688611,690591,0.6155159118811361,False,True
65:B2:114,65,B2,688646,699550,0.8734050782636387,False,True
65:B2:115,65,B2,688733,696044,0.7627657089879268,False,True
65:B2:116,65,B2,688746,693745,1.5313306743225061,False,True
65:B2:117,65,B2,688764,695911,1.7368562890258235,False,True
65:B2:118,65,B2,688775,698780,2.021867662554905,False,True
65:B2:119,65,B2,688818,686858,0.6129995663344675,False,True
65:B2:120,65,B2,688822,698044,0.29843861695504137,False,True
65:B2:121,65,B2,688823,690591,1.1560446371221789,False,True
65:B2:122,65,B2,688833,687426,0.7470718470577669,False,True
65:B2:123,65,B2,688853,698281,0.4683190156001508,False,True
65:B2:124,65,B2,688862,693612,1.5696762647845406,False,True
65:B2:125,65,B2,688868,686451,0.6947637150706057,False,True
65:B2:126,65,B2,688869,686110,2.6257448472282796,False,True
65:B2:127,65,B2,688882,690219,1.0143756442547978,False,True
65:B2:128,65,B2,688894,691261,0.780919538031433,False,True
65:B2:129,65,B2,688901,691915,1.7944975153870542,False,True
65:B2:130,65,B2,688904,689891,0.6842080728165595,False,True
65:B2:131,65,B2,688912,692866,0.4799266607537953,False,True
65:B2:132,65,B2,688931,686110,2.9072237229977596,False,True
65:B2:133,65,B2,688938,687842,2.4356637062554265,False,True
65:B2:134,65,B2,688959,697789,0.7815574059024795,False,True
65:B2:135,65,B2,688962,687697,2.5255333616327333,False,True
65:B2:136,65,B2,688974,696044,0.5479734758872766,False,True
65:B2:137,65,B2,688975,687842,2.8692409072032277,False,True
65:B2:138,65,B2,688981,691261,0.4468389993859726,False,True
65:B2:139,65,B2,689005,692086,1.7524249751520196,False,True
65:B2:140,65,B2,689026,686110,2.0334274976065134,False,True
65:B2:141,65,B2,689033,687842,2.365558811530191,False,True
65:B2:142,65,B2,689045,687426,0.4833633464056149,False,True
65:B2:143,65,B2,689048,697487,2.190503015163458,True,True
65:B2:144,65,B2,689118,691129,0.7453808587342217,False,True
65:B2:145,65,B2,689120,696092,0.7864936218461184,False,True
65:B2:146,65,B2,689126,687426,0.660836836580633,False,True
65:B2:147,65,B2,689165,699468,0.10162079583996982,False,True
65:B2:148,65,B2,689174,689093,1.2052872723930022,False,True
65:B2:149,65,B2,689180,686110,2.3274573331946797,False,True
65:B2:150,65,B2,689187,698628,0.0077557406341744635,False,False
65:B2:151,65,B2,689210,687748,0.722810037382726,False,True
65:B2:152,65,B2,689222,695911,0.5920920123111089,False,True
65:B2:153,65,B2,689224,691129,1.4222513070767546,False,True
65:B2:154,65,B2,689244,698485,0.34004424235657976,False,True
65:B2:155,65,B2,689265,693745,0.43848952277412895,False,True
65:B2:156,65,B2,689288,699232,1.1535577715846692,True,True
65:B2:157,65,B2,689307,693612,0.624228666407074,False,True
65:B2:158,65,B2,689318,686858,0.50556379463217,False,True
65:B2:159,65,B2,689402,693612,1.3265689871023687,False,True
65:B2:160,65,B2,689410,692866,0.5044947382651255,False,True
65:B2:161,65,B2,689424,693384,1.557221941881407,False,True
65:B2:162,65,B2,689478,693286,0.9655877109805718,False,True
65:B2:163,65,B2,689532,693612,0.7303847953941611,False,True
65:B2:164,65,B2,689535,693576,0.6629043514974984,False,True
65:B2:165,65,B2,689570,691504,0.9704960907137831,False,True
65:B2:166,65,B2,689572,694010,1.4126619401973617,False,True
65:B2:167,65,B2,689579,698925,0.30676464786178975,False,True
65:B2:168,65,B2,689591,692890,0.6526335929582698,False,True
65:B2:169,65,B2,689594,698850,0.6520266721469312,False,True
65:B2:170,65,B2,689607,697880,0.47315016445795627,False,True
65:B2:171,65,B2,689639,696235,0.05954193247990954,False,False
65:B2:172,65,B2,689652,696318,0.3279361218538731,False,True
65:B2:173,65,B2,689653,694010,1.642961976768611,False,True
65:B2:174,65,B2,689661,696044,0.9584226815015879,False,True
65:B2:175,65,B2,689664,696044,0.7029407489270914,False,True
65:B2:176,65,B2,689682,695729,0.3929444049459645,False,True
65:B2:177,65,B2,689684,698780,0.908256150921284,False,True
65:B2:178,65,B2,689738,695911,0.37435177354784943,False,True
65:B2:179,65,B2,689755,686817,1.3991430260729512,True,True
65:B2:180,65,B2,689779,691129,1.111993534347028,False,True
65:B2:181,65,B2,689784,695511,0.39519349895599926,False,True
65:B2:182,65,B2,689786,692505,1.2955262393561562,False,True
65:B2:183,65,B2,689814,686635,0.5090523905831312,False,True
65:B2:184,65,B2,689821,699214,0.7987854668838426,False,True
65:B2:185,65,B2,689861,693286,1.0753581138671595,False,True
65:B2:186,65,B2,689876,700018,1.0958831131369846,False,True
65:B2:187,65,B2,689879,691980,0.837719246031032,False,True
65:B2:188,65,B2,689890,689409,0.50828451512305,False,True
65:B2:189,65,B2,689892,691129,2.920677799748376,False,True
65:B2:190,65,B2,689902,692849,1.0666194714915889,False,True
65:B2:191,65,B2,689908,692849,1.0701346778708978,False,True
65:B2:192,65,B2,689920,692562,1.360483786884255,False,True
65:B2:193,65,B2,689945,687426,0.9006351920204275,False,True
65:B2:194,65,B2,689965,691129,0.7505402377612103,False,True
65:B2:195,65,B2,689981,691352,0.35263180791767884,False,True
65:B2:196,65,B2,690005,690591,0.819034765752493,False,True
65:B2:197,65,B2,690010,695242,0.6508475510595166,False,True
65:B2:198,65,B2,690015,686635,0.7073493165065815,False,True
65:B2:199,65,B2,690033,699232,3.1120192677045244,True,True
65:B2:200,65,B2,690036,696841,1.3690648443608404,False,True
65:B2:201,65,B2,690045,694010,0.5909379700455524,False,True
65:B2:202,65,B2,690059,694432,0.4870446957919312,False,True
65:B2:203,65,B2,690061,688042,1.5686136802165904,False,True
65:B2:204,65,B2,690084,687222,0.885705091034962,False,True
65:B2:205,65,B2,690119,691129,1.2530706965126686,False,True
65:B2:206,65,B2,690207,691129,1.1716640620978445,False,True
65:B2:207,65,B2,690225,697598,0.6208003934414621,False,True
65:B2:208,65,B2,690257,697895,0.4042593550222966,False,True
65:B2:209,65,B2,690278,699214,0.6735241847777165,False,True
65:B2:210,65,B2,690282,690591,0.8125139417340156,False,True
65:B2:211,65,B2,690284,693384,0.5141444959589356,False,True
65:B2:212,65,B2,690290,698621,2.2023563648874034,False,True
65:B2:213,65,B2,690316,692957,1.4686733238092475,False,True
65:B2:214,65,B2,690337,698313,1.252651976355737,False,True
65:B2:215,65,B2,690346,687842,2.0536460809306964,False,True
65:B2:216,65,B2,690355,696044,0.3354024704804302,False,True
65:B2:217,65,B2,690377,697880,0.674109148743441,False,True
65:B2:218,65,B2,690388,694010,1.5834694722983247,False,True
65:B2:219,65,B2,690413,692849,1.7026092638642105,False,True
65:B2:220,65,B2,690470,696318,0.5299782789447266,False,True
65:B2:221,65,B2,690479,694507,0.017060012037920284,False,False
65:B2:222,65,B2,690522,695729,0.5037181583435021,False,True
65:B2:223,65,B2,690528,697487,1.216885337423685,True,True
65:B2:224,65,B2,690589,697789,0.5867599428296946,False,True
65:B2:225,65,B2,690606,689409,0.6821660940567461,False,True
65:B2:226,65,B2,690620,692086,0.9688410584976261,False,True
65:B2:227,65,B2,690658,698485,0.6189894144837748,False,True
65:B2:228,65,B2,690673,699214,0.6676352174565685,False,True
65:B2:229,65,B2,690690,693612,1.338340141059444,False,True
65:B2:230,65,B2,690707,698780,0.8386646000700434,False,True
65:B2:231,65,B2,690743,695242,1.014506337348743,False,True
65:B2:232,65,B2,690789,693836,0.7326362550012988,False,True
65:B2:233,65,B2,690799,697895,0.2891773030395197,False,True
65:B2:234,65,B2,690812,693612,2.0528100593900547,False,True
65:B2:235,65,B2,690814,687426,0.7094910785595621,False,True
65:B2:236,65,B2,690842,686858,0.45243730786976194,False,True
65:B2:237,65,B2,690849,693384,0.3950265678026832,False,True
65:B2:238,65,B2,690854,695968,0.028787913733658712,False,False
65:B2:239,65,B2,690869,688783,0.7163406820834289,False,True
65:B2:240,65,B2,690873,695911,1.2670456631968086,False,True
65:B2:241,65,B2,690892,695267,1.9187127396327328,False,True
65:B2:242,65,B2,690941,696318,2.4211689788963806,False,True
65:B2:243,65,B2,691045,695267,1.635776853730074,False,True
65:B2:244,65,B2,691056,686314,0.45570072951155527,False,True
65:B2:245,65,B2,691068,693745,1.6410959303139268,False,True
65:B2:246,65,B2,691109,698313,0.8946609950143344,False,True
65:B2:247,65,B2,691110,687697,1.0791101917556545,False,True
65:B2:248,65,B2,691136,700018,1.0520454238798924,False,True
65:B2:249,65,B2,691151,695267,1.4337262919594664,False,True
65:B2:250,65,B2,691197,698621,2.3655754670222193,False,True
65:B2:251,65,B2,691201,693384,0.769775700158102,False,True
65:B2:252,65,B2,691220,696318,0.2535918849493735,False,True
65:B2:253,65,B2,691228,686110,0.9799966700106443,False,True
65:B2:254,65,B2,691246,694010,2.7472401016246866,False,True
65:B2:255,65,B2,691271,696318,0.9317248325799343,False,True
65:B2:256,65,B2,691292,693745,2.542187821404408,False,True
65:B2:257,65,B2,691301,694462,0.02779456160103238,False,False
65:B2:258,65,B2,691318,691504,0.7605024805258687,False,True
65:B2:259,65,B2,691335,696939,1.1273432297995385,False,True
65:B2:260,65,B2,691339,696318,1.0317454704502307,False,True
65:B2:261,65,B2,691371,686554,1.1832248426456953,False,True
65:B2:262,65,B2,691387,698621,2.4630783331721977,False,True
65:B2:263,65,B2,691408,691091,1.1127372914650944,False,True
65:B2:264,65,B2,691421,691261,1.145417110314123,False,True
65:B2:265,65,B2,691425,686451,1.0988109474731915,False,True
65:B2:266,65,B2,691457,693621,1.0707880380871366,False,True
65:B2:267,65,B2,691459,692086,0.39179178570070206,False,True
65:B2:268,65,B2,691475,694606,1.163444030896753,False,True
65:B2:269,65,B2,691486,693612,0.3344785868305233,False,True
65:B2:270,65,B2,691488,689409,0.5169134352138255,False,True
65:B2:271,65,B2,691507,693745,1.7300043093248405,False,True
65:B2:272,65,B2,691520,694010,1.3821223763614041,False,True
65:B2:273,65,B2,691536,696044,0.5664641665542274,False,True
65:B2:274,65,B2,691549,696044,0.746385683643322,False,True
65:B2:275,65,B2,691581,693355,0.3852467478786797,False,True
65:B2:276,65,B2,691587,698485,0.5759362835293208,False,True
65:B2:277,65,B2,691596,691129,1.7789882881418295,False,True
65:B2:278,65,B2,691605,698621,1.8086135877950522,False,True
65:B2:279,65,B2,691614,693621,1.0473759064476893,False,True
65:B2:280,65,B2,691617,699130,0.4741846756727306,False,True
65:B2:281,65,B2,691626,689409,0.6372719002827678,False,True
65:B2:282,65,B2,691769,686817,1.4207394062888425,True,True
65:B2:283,65,B2,691883,696939,0.8634946617089141,False,True
65:B2:284,65,B2,691894,687748,0.4657205759766985,False,True
65:B2:285,65,B2,691903,698621,1.879183206740437,False,True
65:B2:286,65,B2,691931,692849,1.3525898692517178,False,True
65:B2:287,65,B2,691993,693745,2.0376759878440676,False,True
65:B2:288,65,B2,692005,692086,2.0018281144525845,False,True
65:B2:289,65,B2,692034,687108,0.2860057114170624,False,False
65:B2:290,65,B2,692049,690671,1.3036048511580607,False,True
65:B2:291,65,B2,692088,697789,0.7866063001398951,False,True
65:B2:292,65,B2,692104,692866,0.7306285129353189,False,True
65:B2:293,65,B2,692107,698281,0.39203818434819276,False,True
65:B2:294,65,B2,692125,694507,0.008638633006665909,False,False
65:B2:295,65,B2,692134,695242,0.4229253082002017,False,True
65:B2:296,65,B2,692186,686635,0.3999332114628669,False,True
65:B2:297,65,B2,692199,696044,0.4418289301278099,False,True
65:B2:298,65,B2,692281,688530,0.006044879476675043,False,False
65:B2:299,65,B2,692301,692849,1.199068893328791,False,True
65:B2:300,65,B2,692307,691504,1.1070793336348412,False,True
65:B2:301,65,B2,692320,698281,0.40141788944147644,False,True
65:B2:302,65,B2,692343,692866,0.8639617424633522,False,True
65:B2:303,65,B2,692352,694260,0.3227608648286103,False,False
65:B2:304,65,B2,692364,697226,1.40838515820823,False,True
65:B2:305,65,B2,692421,693576,1.4407432304917365,False,True
65:B2:306,65,B2,692422,697598,0.4703088715749376,False,True
65:B2:307,65,B2,692425,695242,0.42407043025181895,False,True
65:B2:308,65,B2,692443,690671,1.6736389358958246,False,True
65:B2:309,65,B2,692600,694815,0.29356838266918145,False,True
65:B2:310,65,B2,692618,693612,0.5955756589297637,False,True
65:B2:311,65,B2,692639,687409,0.4149487269785922,False,True
65:B2:312,65,B2,692663,698650,0.8069582056007228,False,True
65:B2:313,65,B2,692675,693286,0.7505681994680203,False,True
65:B2:314,65,B2,692703,687222,0.735932194285661,False,True
65:B2:315,65,B2,692718,699232,3.188593140339652,True,True
65:B2:316,65,B2,692769,699550,0.7750826948394305,False,True
65:B2:317,65,B2,692792,689891,0.3545334155151165,False,True
65:B2:318,65,B2,692818,696939,0.23999691763619757,False,True
65:B2:319,65,B2,692831,697226,1.4377776174485715,False,True
65:B2:320,65,B2,692870,698780,0.6078248238325304,False,True
65:B2:321,65,B2,692874,699232,2.669641159422955,True,True
65:B2:322,65,B2,692899,686858,0.5984199512318915,False,True
65:B2:323,65,B2,692905,697914,0.5917322583131064,False,True
65:B2:324,65,B2,692912,698621,0.42065653618719623,False,True
65:B2:325,65,B2,692922,696939,0.5350381774038819,False,True
65:B2:326,65,B2,692978,689409,0.8470668913658205,False,True
65:B2:327,65,B2,692981,700018,0.48609508381510275,False,True
65:B2:328,65,B2,693014,696677,0.7934835738484699,False,True
65:B2:329,65,B2,693031,692849,1.6740814899012877,False,True
65:B2:330,65,B2,693037,688042,2.4475847022076205,False,True
65:B2:331,65,B2,693041,696318,0.6906332358314395,False,True
65:B2:332,65,B2,693147,696318,1.8622594409991104,False,True
65:B2:333,65,B2,693163,694010,0.8371955837950381,False,True
65:B2:334,65,B2,693180,694010,1.441843712424397,False,True
65:B2:335,65,B2,693188,698621,1.8266258999083615,False,True
65:B2:336,65,B2,693202,693384,1.188003208454329,False,True
65:B2:337,65,B2,693271,698485,1.587581999314052,False,True
65:B2:338,65,B2,693273,687842,1.7429961382699668,False,True
65:B2:339,65,B2,693275,693384,1.0891288092879399,False,True
65:B2:340,65,B2,693277,694010,3.122706075372332,False,True
65:B2:341,65,B2,693308,686858,0.7273430101100018,False,True
65:B2:342,65,B2,693350,687842,1.9174478831738366,False,True
65:B2:343,65,B2,693373,695911,0.7568100045717676,False,True
65:B2:344,65,B2,693442,686635,0.3499170409442044,False,True
65:B2:345,65,B2,693458,691261,0.4201894502137722,False,True
65:B2:346,65,B2,693507,692505,1.4351244343697218,False,True
65:B2:347,65,B2,693524,698920,0.3828296309781192,False,True
65:B2:348,65,B2,693535,695242,0.5182428592879245,False,True
65:B2:349,65,B2,693593,692086,1.2047885188436878,False,True
65:B2:350,65,B2,693598,697789,0.6973121784500008,False,True
65:B2:351,65,B2,693613,696318,2.012037094167612,False,True
65:B2:352,65,B2,693635,694010,2.422732701904901,False,True
65:B2:353,65,B2,693643,697789,0.797016836459268,False,True
65:B2:354,65,B2,693648,692086,1.1433459371985693,False,True
65:B2:355,65,B2,693655,697196,0.8295402160712886,False,True
65:B2:356,65,B2,693656,687697,1.9448189414021233,False,True
65:B2:357,65,B2,693684,695247,0.181929029147338,False,False
65:B2:358,65,B2,693685,686635,0.7110774289712288,False,True
65:B2:359,65,B2,693722,694010,1.2990060884275685,False,True
65:B2:360,65,B2,693735,690769,0.6213508802718704,False,True
65:B2:361,65,B2,693742,699346,0.4860808832682925,False,True
65:B2:362,65,B2,693748,687842,1.8721118739865765,False,True
65:B2:363,65,B2,693778,698485,0.8285159027013266,False,True
65:B2:364,65,B2,693781,693576,1.1160216583878388,False,True
65:B2:365,65,B2,693807,693745,2.0096787214109537,False,True
65:B2:366,65,B2,693815,690671,1.0068256890650993,False,True
65:B2:367,65,B2,693843,695084,0.2956873392678347,False,True
65:B2:368,65,B2,693867,690830,0.01418341601358974,False,False
65:B2:369,65,B2,693889,699214,0.6550128835694669,False,True
65:B2:370,65,B2,693899,690671,0.7060811197230493,False,True
65:B2:371,65,B2,693923,688801,0.09760145672309319,False,False
65:B2:372,65,B2,693934,687409,0.28853752358679785,False,True
65:B2:373,65,B2,693941,696044,0.5520039061765181,False,True
65:B2:374,65,B2,693974,687842,2.433518097773299,False,True
65:B2:375,65,B2,693990,691504,0.5404993077365166,False,True
65:B2:376,65,B2,694037,696044,0.4663816466899747,False,True
65:B2:377,65,B2,694039,697196,0.938900898759716,False,True
65:B2:378,65,B2,694060,687842,0.3002949332358384,False,True
65:B2:379,65,B2,694062,689409,0.690212177086758,False,True
65:B2:380,65,B2,694124,693587,0.34412216198927653,False,True
65:B2:381,65,B2,694147,694010,1.2840284523528636,False,True
65:B2:382,65,B2,694195,696318,1.8586601513575824,False,True
65:B2:383,65,B2,694196,699214,0.2964317052945384,False,True
65:B2:384,65,B2,694210,688783,0.5702472130007591,False,True
65:B2:385,65,B2,694213,689409,0.8663153400554849,False,True
65:B2:386,65,B2,694216,696841,0.7261915927208433,False,True
65:B2:387,65,B2,694235,698281,0.4989492935540499,False,True
65:B2:388,65,B2,694241,697226,0.7870961872651527,False,True
65:B2:389,65,B2,694246,698621,2.273201824787937,False,True
65:B2:390,65,B2,694268,693190,0.0533191773211317,False,False
65:B2:391,65,B2,694272,690946,1.5583036818529694,False,True
65:B2:392,65,B2,694278,686858,0.8389954627574908,False,True
65:B2:393,65,B2,694281,687426,0.7577110456571621,False,True
65:B2:394,65,B2,694302,691129,1.2910173700969703,False,True
65:B2:395,65,B2,694381,687842,1.4592915111141789,False,True
65:B2:396,65,B2,694418,697226,1.169736306295711,False,True
65:B2:397,65,B2,694482,695242,0.3174829422878673,False,True
65:B2:398,65,B2,694497,699214,0.7451295712623762,False,True
65:B2:399,65,B2,694515,689409,0.9620009409400261,False,True
65:B2:400,65,B2,694522,693286,0.5847157237910978,False,True
65:B2:401,65,B2,694526,694624,0.009719401213074406,False,False
65:B2:402,65,B2,694551,697914,0.25210839753034797,False,True
65:B2:403,65,B2,694556,687646,1.8996968804787717,False,True
65:B2:404,65,B2,694577,687697,1.9618146684582105,False,True
65:B2:405,65,B2,694589,686635,0.8243862108567899,False,True
65:B2:406,65,B2,694615,697598,0.37778501803453884,False,True
65:B2:407,65,B2,694634,691980,0.8099715085887417,False,True
65:B2:408,65,B2,694655,698621,1.610561150323523,False,True
65:B2:409,65,B2,694664,687842,3.122179091938809,False,True
65:B2:410,65,B2,694675,697226,1.187065395923862,False,True
65:B2:411,65,B2,694679,696044,0.5030218928257953,False,True
65:B2:412,65,B2,694715,694010,1.2509438006113487,False,True
65:B2:413,65,B2,694734,698621,0.7588259171617117,False,True
65:B2:414,65,B2,694745,687222,0.9960310337106617,False,True
65:B2:415,65,B2,694753,691129,1.978632472192834,False,True
65:B2:416,65,B2,694754,693915,0.24229858262054188,False,True
65:B2:417,65,B2,694771,690671,0.709561496860126,False,True
65:B2:418,65,B2,694837,693745,0.7709095351483908,False,True
65:B2:419,65,B2,694840,694010,2.2746634245927364,False,True
65:B2:420,65,B2,694846,687697,1.7052698910530324,False,True
65:B2:421,65,B2,694854,695511,0.11688701573144092,False,True
65:B2:422,65,B2,694902,687842,2.077481958612929,False,True
65:B2:423,65,B2,694924,699214,0.8183595541281894,False,True
65:B2:424,65,B2,694935,686796,0.3305992698976053,False,True
65:B2:425,65,B2,694937,687842,2.474496268605849,False,True
65:B2:426,65,B2,694982,697487,1.7910215037592065,True,True
65:B2:427,65,B2,695010,694010,1.653823754262211,False,True
65:B2:428,65,B2,695028,689409,0.44181006201019174,False,True
65:B2:429,65,B2,695030,695911,1.8291735114913084,False,True
65:B2:430,65,B2,695069,694010,1.6778784337968882,False,True
65:B2:431,65,B2,695098,692849,1.8462065361871733,False,True
65:B2:432,65,B2,695099,696044,0.4479450809392681,False,True
65:B2:433,65,B2,695114,699214,0.7422320837285475,False,True
65:B2:434,65,B2,695131,695242,1.0006037020531882,False,True
65:B2:435,65,B2,695132,691356,0.20176534987465278,False,True
65:B2:436,65,B2,695163,694606,1.3845357985357936,False,True
65:B2:437,65,B2,695194,698621,0.8557142913715995,False,True
65:B2:438,65,B2,695215,692849,1.0619717954818375,False,True
65:B2:439,65,B2,695249,694325,1.0598756414163726,False,True
65:B2:440,65,B2,695281,691129,0.9325221974969816,False,True
65:B2:441,65,B2,695285,693745,1.6167070137010213,False,True
65:B2:442,65,B2,695287,691129,1.7960675064523315,False,True
65:B2:443,65,B2,695297,698780,1.6355706017968406,False,True
65:B2:444,65,B2,695343,694010,3.4146442602099962,False,True
65:B2:445,65,B2,695348,694010,1.5297571043349691,False,True
65:B2:446,65,B2,695353,699214,0.8906835002644924,False,True
65:B2:447,65,B2,695361,687426,0.7385588109759008,False,True
65:B2:448,65,B2,695362,693745,0.6177438295032789,False,True
65:B2:449,65,B2,695380,687646,1.5042837883960698,False,True
65:B2:450,65,B2,695381,698044,0.4455923658339462,False,True
65:B2:451,65,B2,695402,691504,0.8333626075798434,False,True
65:B2:452,65,B2,695418,693286,2.897996260152139,False,True
65:B2:453,65,B2,695500,687426,0.7123054891788864,False,True
65:B2:454,65,B2,695506,696044,0.731356081171965,False,True
65:B2:455,65,B2,695514,693286,0.9636762367243966,False,True
65:B2:456,65,B2,695532,690591,0.9999923316452906,False,True
65:B2:457,65,B2,695556,687409,0.7849889916225616,False,True
65:B2:458,65,B2,695573,686635,0.5778308218797864,False,True
65:B2:459,65,B2,695622,688042,1.2252717134542235,False,True
65:B2:460,65,B2,695673,695911,1.3087179419924324,False,True
65:B2:461,65,B2,695690,686110,1.5438815555718663,False,True
65:B2:462,65,B2,695704,696939,0.6586570648702968,False,True
65:B2:463,65,B2,695706,699550,0.6937943686218515,False,True
65:B2:464,65,B2,695721,691129,0.3916945424865302,False,True
65:B2:465,65,B2,695733,686635,0.5203046318017005,False,True
65:B2:466,65,B2,695756,686635,0.9209593552282708,False,True
65:B2:467,65,B2,695762,696318,0.6814551885334929,False,True
65:B2:468,65,B2,695782,693836,0.7940914799391923,False,True
65:B2:469,65,B2,695787,693915,0.5126834889683347,False,True
65:B2:470,65,B2,695819,694010,2.280443177298299,False,True
65:B2:471,65,B2,695828,686451,0.5122130048337818,False,True
65:B2:472,65,B2,695835,696044,0.7038285307042631,False,True
65:B2:473,65,B2,695838,698920,0.30515423653109464,False,True
65:B2:474,65,B2,695850,694507,0.006306178635012873,False,False
65:B2:475,65,B2,695852,692849,1.1504666349349542,False,True
65:B2:476,65,B2,695869,689409,0.4153229633221194,False,True
65:B2:477,65,B2,695895,694010,1.0711641549975568,False,True
65:B2:478,65,B2,695906,699550,0.7758365184035403,False,True
65:B2:479,65,B2,695945,692866,0.8952221741466292,False,True
65:B2:480,65,B2,695949,695569,0.6402000196026164,False,True
65:B2:481,65,B2,695966,698650,0.6913738361470944,False,True
65:B2:482,65,B2,695973,697487,2.4700676763588736,True,True
65:B2:483,65,B2,695974,697789,0.7186368678609005,False,True
65:B2:484,65,B2,695994,691129,2.260843788302665,False,True
65:B2:485,65,B2,696003,689093,2.040891402713091,False,True
65:B2:486,65,B2,696008,689518,0.7439504268386065,False,True
65:B2:487,65,B2,696069,686749,0.466783519133879,False,True
65:B2:488,65,B2,696080,692505,0.4823640412218601,False,True
65:B2:489,65,B2,696116,688258,0.30612802568620806,False,True
65:B2:490,65,B2,696164,689409,0.7312783026601385,False,True
65:B2:491,65,B2,696168,691129,0.8106462734223225,False,True
65:B2:492,65,B2,696175,690671,1.506482788657634,False,True
65:B2:493,65,B2,696190,696658,0.7146448572201057,False,True
65:B2:494,65,B2,696206,689518,0.5528403237479754,False,True
65:B2:495,65,B2,696229,690830,0.0183223525247615,False,False
65:B2:496,65,B2,696239,691980,0.7438901439378244,False,True
65:B2:497,65,B2,696291,695242,0.5502211220442582,False,True
65:B2:498,65,B2,696305,699214,1.2018382228129043,False,True
65:B2:499,65,B2,696307,694010,2.173092226404729,False,True
65:B2:500,65,B2,696310,695242,0.5676478107403304,False,True
65:B2:501,65,B2,696398,697598,0.6797187914115965,False,True
65:B2:502,65,B2,696404,688287,1.0188449541654314,False,True
65:B2:503,65,B2,696463,686110,1.9662982400192377,False,True
65:B2:504,65,B2,696487,693286,1.3242994940817787,False,True
65:B2:505,65,B2,696520,698621,3.8757273875877205,False,True
65:B2:506,65,B2,696559,691129,2.3218241444856775,False,True
65:B2:507,65,B2,696577,693286,0.34861360807363845,False,True
65:B2:508,65,B2,696600,687842,2.1678533671000646,False,True
65:B2:509,65,B2,696664,688042,2.4785128649625197,False,True
65:B2:510,65,B2,696686,694606,1.3418963497798246,False,True
65:B2:511,65,B2,696700,695242,0.6973537908672577,False,True
65:B2:512,65,B2,696705,690219,0.9556264348839193,False,True
65:B2:513,65,B2,696729,689409,0.6220178919212435,False,True
65:B2:514,65,B2,696758,694010,2.5027297005632865,False,True
65:B2:515,65,B2,696768,692849,0.8012051976292272,False,True
65:B2:516,65,B2,696833,698621,1.7736388693909129,False,True
65:B2:517,65,B2,696842,695511,0.28348508525990807,False,True
65:B2:518,65,B2,696848,699987,0.010887231387715237,False,False
65:B2:519,65,B2,696862,691980,0.5255267248644508,False,True
65:B2:520,65,B2,696928,696044,0.7595311497481473,False,True
65:B2:521,65,B2,696929,686817,1.8360095942306853,True,True
65:B2:522,65,B2,696952,690671,1.621000651079038,False,True
65:B2:523,65,B2,696955,692562,0.8915067421173696,False,True
65:B2:524,65,B2,696957,692849,1.0391312984405092,False,True
65:B2:525,65,B2,696960,693612,1.2799725232572352,False,True
65:B2:526,65,B2,696971,692778,0.87764726707359,False,True
65:B2:527,65,B2,697086,691129,1.1815033018930527,False,True
65:B2:528,65,B2,697124,697487,1.9226528288425846,True,True
65:B2:529,65,B2,697126,687697,0.6576298688904468,False,True
65:B2:530,65,B2,697161,690671,1.5764732276384974,False,True
65:B2:531,65,B2,697172,688042,1.7369620968961925,False,True
65:B2:532,65,B2,697173,691129,1.4900691184213188,False,True
65:B2:533,65,B2,697197,696318,2.1559658758544504,False,True
65:B2:534,65,B2,697220,686817,3.167942251207434,True,True
65:B2:535,65,B2,697224,693915,0.2992242178561659,False,True
65:B2:536,65,B2,697247,689496,0.010551871843438141,False,False
65:B2:537,65,B2,697249,693612,0.1885349552474649,False,True
65:B2:538,65,B2,697292,687697,2.488550042410824,False,True
65:B2:539,65,B2,697343,695242,0.5917131414741419,False,True
65:B2:540,65,B2,697346,689647,0.6456745502856658,False,True
65:B2:541,65,B2,697352,697196,0.77693197094818,False,True
65:B2:542,65,B2,697357,693621,0.9427006131818727,False,True
65:B2:543,65,B2,697359,697226,0.8917219505641475,False,True
65:B2:544,65,B2,697364,694010,1.9944844424358064,False,True
65:B2:545,65,B2,697381,689647,1.1703632713391798,False,True
65:B2:546,65,B2,697451,692849,1.1663358218490851,False,True
65:B2:547,65,B2,697472,698840,0.25165431914237724,False,False
65:B2:548,65,B2,697478,697496,0.3277768662169382,False,False
65:B2:549,65,B2,697509,699245,0.5987819140560984,False,True
65:B2:550,65,B2,697515,691980,0.784486191315071,False,True
65:B2:551,65,B2,697555,699232,1.7278156132328288,True,True
65:B2:552,65,B2,697564,686858,0.765458638763595,False,True
65:B2:553,65,B2,697650,686749,0.6339443109292694,False,True
65:B2:554,65,B2,697673,692849,1.3465263993834538,False,True
65:B2:555,65,B2,697683,694010,0.7894908264649225,False,True
65:B2:556,65,B2,697721,690671,1.9471551243031546,False,True
65:B2:557,65,B2,697730,688796,0.3034307075940257,False,True
65:B2:558,65,B2,697747,692866,0.9550928899287298,False,True
65:B2:559,65,B2,697750,699232,2.4631616552405053,True,True
65:B2:560,65,B2,697759,693612,1.162282623945219,False,True
65:B2:561,65,B2,697874,696677,0.3595990028068144,False,True
65:B2:562,65,B2,697881,691352,0.4704023643592894,False,True
65:B2:563,65,B2,697899,691129,0.7687526234291234,False,True
