event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,generation_family,secondary_generation_family
heldout:63:488,heldout,63,B2,0,9.370915559295138,,6196.782167653602,0.0,,0.0,heldout_family_0,
heldout:63:489,heldout,63,B4,0,7.292438235913787,,3364.834857966224,0.0,,0.0,heldout_family_0,
heldout:63:490,heldout,63,B2,0,5.112958402956356,,2839.2603521064657,0.0,,0.0,heldout_family_0,
heldout:63:491,heldout,63,B2,0,7.771480904208365,,6493.281226118881,0.0,,0.0,heldout_family_0,
heldout:63:492,heldout,63,B8,0,8.743924195784425,,4422.893528500189,0.0,,0.0,heldout_family_0,
heldout:63:493,heldout,63,B4,0,4.566674750408427,,3089.89366778582,0.0,,0.0,heldout_family_0,
heldout:63:494,heldout,63,B8,0,7.44138038315595,,4687.8707886257325,0.0,,0.0,heldout_family_0,
heldout:63:495,heldout,63,B6,0,5.397684013201024,,1741.286078928221,0.0,,0.0,heldout_family_0,
heldout:63:496,heldout,63,B8,0,5.793595054101638,,2204.88101976944,0.0,,0.0,heldout_family_0,
heldout:63:497,heldout,63,B8,0,8.688225354238309,,2388.132998385746,0.0,,0.0,heldout_family_0,
heldout:63:498,heldout,63,B6,0,10.65878773450116,,2245.7591594298046,0.0,,0.0,heldout_family_0,
heldout:63:499,heldout,63,B6,0,4.474328881583407,,2645.863990908661,0.0,,0.0,heldout_family_0,
heldout:63:500,heldout,63,B2,0,6.8264377037634905,,4761.459110365639,0.0,,0.0,heldout_family_0,
heldout:63:501,heldout,63,B2,0,9.00322987973762,,2954.041289231282,0.0,,0.0,heldout_family_0,
heldout:63:502,heldout,63,B4,0,7.745155127256318,,4718.435219144868,0.0,,0.0,heldout_family_0,
heldout:63:503,heldout,63,B4,0,5.48130541373637,,2235.327347825295,0.0,,0.0,heldout_family_0,
heldout:63:504,heldout,63,B8,0,3.958840596469736,,2999.3557910324207,0.0,,0.0,heldout_family_0,
heldout:63:505,heldout,63,B8,0,5.782595992351683,,2844.1280373029635,0.0,,0.0,heldout_family_0,
heldout:63:506,heldout,63,B4,0,10.612867856255463,,4678.353812049291,0.0,,0.0,heldout_family_0,
heldout:63:507,heldout,63,B2,0,9.806071826250411,,1909.5337097509328,0.0,,0.0,heldout_family_0,
heldout:63:508,heldout,63,B4,0,9.465719452522588,,2053.0347872395446,0.0,,0.0,heldout_family_0,
heldout:63:509,heldout,63,B8,0,11.268553712073688,,3430.013340956442,0.0,,0.0,heldout_family_0,
heldout:63:510,heldout,63,B6,0,11.324191188170625,,3108.1726647864684,0.0,,0.0,heldout_family_0,
heldout:63:511,heldout,63,B8,0,5.596183382360109,,2073.2498805285863,0.0,,0.0,heldout_family_0,
heldout:63:512,heldout,63,B4,0,10.51385864141909,,3730.982868624526,0.0,,0.0,heldout_family_0,
heldout:63:513,heldout,63,B4,0,7.087512026701235,,3979.182621440483,0.0,,0.0,heldout_family_0,
heldout:63:514,heldout,63,B6,0,9.192278546626882,,2239.5449582732413,0.0,,0.0,heldout_family_0,
heldout:63:515,heldout,63,B2,0,4.646618673092934,,3389.0390702578175,0.0,,0.0,heldout_family_0,
heldout:63:516,heldout,63,B8,0,6.24435774559471,,3410.6670534310074,0.0,,0.0,heldout_family_0,
heldout:63:517,heldout,63,B4,0,6.557487567262272,,5021.356064988199,0.0,,0.0,heldout_family_0,
heldout:63:518,heldout,63,B8,0,9.855992872101073,,3323.697198090325,0.0,,0.0,heldout_family_0,
heldout:63:519,heldout,63,B4,0,9.736073198710137,,2202.330038539144,0.0,,0.0,heldout_family_0,
heldout:63:520,heldout,63,B6,0,9.8169438832735,,3674.4083630399828,0.0,,0.0,heldout_family_0,
heldout:63:521,heldout,63,B8,0,10.512016048210112,,3922.162274127259,0.0,,0.0,heldout_family_0,
heldout:63:522,heldout,63,B6,0,7.232379591056064,,3339.584226986219,0.0,,0.0,heldout_family_0,
heldout:63:523,heldout,63,B8,0,4.88124427638009,,2849.271150372002,0.0,,0.0,heldout_family_0,
heldout:63:524,heldout,63,B6,0,9.263481191519457,,1917.7247925875704,0.0,,0.0,heldout_family_0,
heldout:63:525,heldout,63,B8,0,7.2458483863560925,,3111.8106699194564,0.0,,0.0,heldout_family_0,
heldout:63:526,heldout,63,B6,0,10.23583082953467,,3149.6876998054777,0.0,,0.0,heldout_family_0,
heldout:63:527,heldout,63,B2,0,8.831399931701984,,8121.684992231959,0.0,,0.0,heldout_family_0,
heldout:63:528,heldout,63,B6,0,9.221935179671725,,3110.8608515042515,0.0,,0.0,heldout_family_0,
heldout:63:529,heldout,63,B4,0,8.214713093304912,,2061.451658810346,0.0,,0.0,heldout_family_0,
heldout:63:530,heldout,63,B6,0,5.1014497159161785,,3202.5466170357527,0.0,,0.0,heldout_family_0,
heldout:63:531,heldout,63,B8,0,6.7977167753483805,,2454.249023925907,0.0,,0.0,heldout_family_0,
heldout:63:532,heldout,63,B2,0,8.250439293114082,,2368.3702993859397,0.0,,0.0,heldout_family_0,
heldout:63:533,heldout,63,B8,0,10.329795306200081,,3208.725391013407,0.0,,0.0,heldout_family_0,
heldout:63:534,heldout,63,B2,0,9.432258849014554,,7531.57108927861,0.0,,0.0,heldout_family_0,
heldout:63:535,heldout,63,B8,0,5.949238641456185,,2834.2678327329954,0.0,,0.0,heldout_family_0,
heldout:63:536,heldout,63,B2,0,10.204515690365863,,4705.658170526087,0.0,,0.0,heldout_family_0,
heldout:63:537,heldout,63,B6,0,9.361005156497352,,3023.0304784051186,0.0,,0.0,heldout_family_0,
heldout:63:538,heldout,63,B4,0,9.807485108212983,,3408.219348855939,0.0,,0.0,heldout_family_0,
heldout:63:539,heldout,63,B4,0,7.641126718849592,,2994.6987871232905,0.0,,0.0,heldout_family_0,
heldout:63:540,heldout,63,B4,0,3.878584704623939,,2713.968779299485,0.0,,0.0,heldout_family_0,
heldout:63:541,heldout,63,B2,0,6.51663566569417,,6881.905415548611,0.0,,0.0,heldout_family_0,
heldout:63:542,heldout,63,B8,0,9.29941886472885,,3678.3874882606656,0.0,,0.0,heldout_family_0,
heldout:63:543,heldout,63,B4,0,8.877959041080517,,2248.406381461084,0.0,,0.0,heldout_family_0,
heldout:63:544,heldout,63,B6,0,5.176706878099155,,3422.869029033954,0.0,,0.0,heldout_family_0,
heldout:63:545,heldout,63,B2,0,7.670626370968205,,7239.6837396060755,0.0,,0.0,heldout_family_0,
heldout:63:546,heldout,63,B6,0,7.643832364651692,,2412.0703080620074,0.0,,0.0,heldout_family_0,
heldout:63:547,heldout,63,B4,0,9.494390985215748,,3892.488645151967,0.0,,0.0,heldout_family_0,
heldout:63:548,heldout,63,B8,0,7.069345645779346,,1858.7034176940103,0.0,,0.0,heldout_family_0,
heldout:63:549,heldout,63,B4,0,4.490205522260851,,3255.4022515650727,0.0,,0.0,heldout_family_0,
heldout:63:550,heldout,63,B4,0,4.3993434261770075,,4654.962097725131,0.0,,0.0,heldout_family_0,
heldout:63:551,heldout,63,B8,0,9.396863882174555,,3686.93026822919,0.0,,0.0,heldout_family_0,
heldout:63:552,heldout,63,B4,0,4.609304842105191,,2743.9936081416236,0.0,,0.0,heldout_family_0,
heldout:63:553,heldout,63,B8,0,8.876914958471774,,2620.4114662655315,0.0,,0.0,heldout_family_0,
heldout:63:554,heldout,63,B6,0,11.427832439982618,,2629.065530718798,0.0,,0.0,heldout_family_0,
heldout:63:555,heldout,63,B8,0,9.438374369353502,,2860.57608081205,0.0,,0.0,heldout_family_0,
heldout:63:556,heldout,63,B8,0,7.011185405147231,,3756.100881045883,0.0,,0.0,heldout_family_0,
heldout:63:557,heldout,63,B8,0,6.016174318685703,,2906.966151656877,0.0,,0.0,heldout_family_0,
heldout:63:558,heldout,63,B8,0,5.724459322935586,,4165.581042217882,0.0,,0.0,heldout_family_0,
heldout:63:559,heldout,63,B8,0,9.004917849274864,,1932.2667551739567,0.0,,0.0,heldout_family_0,
heldout:63:560,heldout,63,B6,0,6.005902032203204,,3639.483054843824,0.0,,0.0,heldout_family_0,
heldout:63:561,heldout,63,B4,0,10.455707130523345,,2950.1141730292043,0.0,,0.0,heldout_family_0,
heldout:63:562,heldout,63,B6,0,7.719950476990602,,4923.9269065525905,0.0,,0.0,heldout_family_0,
heldout:63:563,heldout,63,B8,0,10.465060127509497,,2314.127936183135,0.0,,0.0,heldout_family_0,
heldout:63:564,heldout,63,B4,0,11.120348798908422,,2236.1977000474108,0.0,,0.0,heldout_family_0,
heldout:63:565,heldout,63,B2,0,9.287197991246718,,2117.211529213604,0.0,,0.0,heldout_family_0,
heldout:63:566,heldout,63,B6,0,11.430400818442134,,1855.6412340541237,0.0,,0.0,heldout_family_0,
heldout:63:567,heldout,63,B2,0,7.758298588220147,,3950.779364523297,0.0,,0.0,heldout_family_0,
heldout:63:568,heldout,63,B4,0,7.60779107947565,,3132.227599204088,0.0,,0.0,heldout_family_0,
heldout:63:569,heldout,63,B6,0,6.6302376467215804,,5083.858293842844,0.0,,0.0,heldout_family_0,
heldout:63:570,heldout,63,B8,0,9.100211591406957,,2726.273442450031,0.0,,0.0,heldout_family_0,
heldout:63:571,heldout,63,B2,0,11.233089193528263,,2475.0164042618358,0.0,,0.0,heldout_family_0,
heldout:63:572,heldout,63,B2,0,3.937463570516527,,2859.4878141029367,0.0,,0.0,heldout_family_0,
heldout:63:573,heldout,63,B4,0,10.642508408784625,,4154.3228830810285,0.0,,0.0,heldout_family_0,
heldout:63:574,heldout,63,B2,0,9.826529753241715,,2807.448678955524,0.0,,0.0,heldout_family_0,
heldout:63:575,heldout,63,B2,0,4.718221877046981,,3359.393221484638,0.0,,0.0,heldout_family_0,
heldout:63:576,heldout,63,B4,0,9.895763232968333,,3446.1499428953016,0.0,,0.0,heldout_family_0,
heldout:63:577,heldout,63,B4,0,4.485301127950115,,3486.4215289113677,0.0,,0.0,heldout_family_0,
heldout:63:578,heldout,63,B6,0,7.59911324449494,,2982.0857778885515,0.0,,0.0,heldout_family_0,
heldout:63:579,heldout,63,B2,0,10.552513091791807,,2687.394164210471,0.0,,0.0,heldout_family_0,
heldout:63:580,heldout,63,B2,0,4.379166855002534,,6676.9179917937545,0.0,,0.0,heldout_family_0,
heldout:63:581,heldout,63,B6,0,10.894663714751527,,3904.8959379697094,0.0,,0.0,heldout_family_0,
heldout:63:582,heldout,63,B4,0,4.881176559905437,,1771.1368122957049,0.0,,0.0,heldout_family_0,
heldout:63:583,heldout,63,B2,0,8.796474419409027,,6807.940804571778,0.0,,0.0,heldout_family_0,
heldout:63:584,heldout,63,B8,0,4.1183762536172805,,3827.255930481226,0.0,,0.0,heldout_family_0,
heldout:63:585,heldout,63,B2,0,11.698142793444408,,2420.678397181048,0.0,,0.0,heldout_family_0,
heldout:63:586,heldout,63,B6,0,10.95639403575117,,3647.7015653976077,0.0,,0.0,heldout_family_0,
heldout:63:587,heldout,63,B8,0,11.078912922459736,,2821.484503848096,0.0,,0.0,heldout_family_0,
heldout:63:588,heldout,63,B8,0,9.196900767134306,,4113.143237732864,0.0,,0.0,heldout_family_0,
heldout:63:589,heldout,63,B8,0,5.168365546033565,,3785.772516995013,0.0,,0.0,heldout_family_0,
heldout:63:590,heldout,63,B8,0,5.927231322172328,,4917.3938047693955,0.0,,0.0,heldout_family_0,
heldout:63:591,heldout,63,B4,0,6.968323764233975,,1813.695163896015,0.0,,0.0,heldout_family_0,
heldout:63:592,heldout,63,B2,0,10.127794363222478,,2630.953377380046,0.0,,0.0,heldout_family_0,
heldout:63:593,heldout,63,B6,0,11.145402917789305,,4304.551015801647,0.0,,0.0,heldout_family_0,
heldout:63:594,heldout,63,B8,0,7.213393602980224,,1825.103571225432,0.0,,0.0,heldout_family_0,
heldout:63:595,heldout,63,B2,0,4.011868057387135,,2708.55683734742,0.0,,0.0,heldout_family_0,
heldout:63:596,heldout,63,B6,0,8.397184399099068,,1559.041693098791,0.0,,0.0,heldout_family_0,
heldout:63:597,heldout,63,B2,0,4.994172714934424,,2878.217269674109,0.0,,0.0,heldout_family_0,
heldout:63:598,heldout,63,B4,0,5.605314917127549,,3457.5128799534486,0.0,,0.0,heldout_family_0,
heldout:63:599,heldout,63,B2,0,10.553972624924853,,5764.705892205845,0.0,,0.0,heldout_family_0,
heldout:65:600,heldout,65,B8,1,5.29194672548486,9.112268974727117,2992.0255312681943,1287.289697345578,4.0,0.5,heldout_family_1,heldout_family_1
heldout:65:601,heldout,65,B6,1,7.273597593428383,8.047324870699518,2406.4093434177307,1302.8483757089073,1.0,0.5,heldout_family_1,heldout_family_1
heldout:65:602,heldout,65,B8,1,9.048909815225244,9.739298991687848,3186.1107781721807,2939.6833635290245,1.0,1.0,heldout_family_1,heldout_family_0
heldout:65:603,heldout,65,B6,1,6.269059677770384,11.19542791686926,1505.7002861499325,678.8322800782878,5.0,0.5,heldout_family_1,heldout_family_0
heldout:65:604,heldout,65,B2,1,9.638571776708933,11.342885045770347,2139.8808205202827,1107.913648554728,1.5,0.5,heldout_family_1,heldout_family_1
heldout:65:605,heldout,65,B4,1,4.751184882117871,6.233308743140356,3328.480673640374,2252.9999282309245,1.5,0.75,heldout_family_1,heldout_family_1
heldout:65:606,heldout,65,B8,1,4.509284020619874,10.798017756415023,2967.135417342448,696.9655837801427,6.0,0.25,heldout_family_1,heldout_family_1
heldout:65:607,heldout,65,B4,1,4.514637558949481,7.797638811511343,3870.845323510215,961.6234754257919,3.0,0.25,heldout_family_1,heldout_family_1
heldout:65:608,heldout,65,B6,1,4.879562096892636,5.960490372047289,2044.0240894601009,2165.3921163151704,1.0,1.0,heldout_family_1,heldout_family_1
heldout:65:609,heldout,65,B4,1,8.927376184900771,10.802981084241095,6699.900474130477,3206.4983001944797,2.0,0.5,heldout_family_1,heldout_family_1
heldout:65:610,heldout,65,B8,1,8.450217649910627,9.348800354536522,2494.02949239058,2729.4316923814654,1.0,1.0,heldout_family_1,heldout_family_1
heldout:65:611,heldout,65,B4,1,5.4036269364442555,5.830066463895263,3989.23655353963,3398.778450899046,0.75,0.75,heldout_family_1,heldout_family_1
heldout:65:612,heldout,65,B6,1,5.106270931109726,10.016877433754072,1346.8836429981186,1047.4220730091029,5.0,0.75,heldout_family_1,heldout_family_0
heldout:65:613,heldout,65,B6,1,5.259756688001942,8.200898544559303,2766.0432500367024,2167.44538667241,3.0,0.75,heldout_family_1,heldout_family_1
heldout:65:614,heldout,65,B4,1,5.654870690942306,10.368366219189424,3138.4963552033623,3554.779405392672,5.0,1.0,heldout_family_1,heldout_family_1
heldout:65:615,heldout,65,B6,1,7.147684936360544,10.932099597925879,3179.2886574552435,1577.5723863632074,4.0,0.5,heldout_family_1,heldout_family_0
heldout:65:616,heldout,65,B2,1,4.972307852810371,11.202863028089913,2322.7392824475605,599.4121959947827,6.0,0.25,heldout_family_1,heldout_family_1
heldout:65:617,heldout,65,B6,1,4.755902132559385,10.031244513608602,1844.4082443586153,503.7339778218403,5.0,0.25,heldout_family_1,heldout_family_1
heldout:65:618,heldout,65,B6,1,8.03545355400835,9.832513333421675,1817.8679672134335,453.8650706964099,1.5,0.25,heldout_family_1,heldout_family_0
heldout:65:619,heldout,65,B8,1,7.635033219162872,8.487315243671624,3417.7025377416576,1647.7836939836207,1.0,0.5,heldout_family_1,heldout_family_1
heldout:65:620,heldout,65,B8,1,5.6350872562521035,9.618335563798333,4580.494570245311,4889.629136382198,4.0,1.0,heldout_family_1,heldout_family_0
heldout:65:621,heldout,65,B8,1,6.734574877314501,8.067729526344703,2714.1647386483232,1302.6473893863997,1.0,0.5,heldout_family_1,heldout_family_0
heldout:65:622,heldout,65,B4,1,8.805327050366824,10.629441150490239,3515.9300321637907,1880.8570340349415,1.5,0.5,heldout_family_1,heldout_family_1
heldout:65:623,heldout,65,B4,1,7.9089141020170874,8.462774332324285,2603.3315981547507,671.8214685395371,0.75,0.25,heldout_family_1,heldout_family_1
heldout:65:624,heldout,65,B4,1,6.733390023588531,7.656594433679303,3694.9159556309282,3326.0074170485705,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:625,heldout,65,B2,1,7.577720338155012,9.292319002109512,3934.283304942294,1775.2130078521438,1.5,0.5,heldout_family_1,heldout_family_1
heldout:65:626,heldout,65,B4,1,9.370736366880754,10.38551979188775,1528.8448386308044,756.0330436304206,0.75,0.5,heldout_family_1,heldout_family_1
heldout:65:627,heldout,65,B4,1,5.347183361259868,10.027490130713582,2184.8841028588936,1869.2135783696572,5.0,0.75,heldout_family_1,heldout_family_0
heldout:65:628,heldout,65,B4,1,7.4798234385267275,8.288151184966473,3441.6543676091674,3781.7413036721177,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:629,heldout,65,B4,1,4.944091673306834,5.493062891660774,2869.217431363181,1631.983859191934,0.75,0.5,heldout_family_1,heldout_family_1
heldout:65:630,heldout,65,B8,1,5.637420443255903,7.39101502495618,3136.3043752222266,2798.940872787227,2.0,1.0,heldout_family_1,heldout_family_1
heldout:65:631,heldout,65,B6,1,7.850425627326015,11.138506062119117,3235.8892981734657,2108.4474353012847,3.0,0.75,heldout_family_1,heldout_family_1
heldout:65:632,heldout,65,B6,1,9.457264553064068,9.857399815381887,3009.6151186746524,650.4475679812429,0.75,0.25,heldout_family_1,heldout_family_1
heldout:65:633,heldout,65,B4,1,5.380299024508973,6.591535663001158,2801.4871915701247,2644.5433771335524,1.0,1.0,heldout_family_1,heldout_family_1
heldout:65:634,heldout,65,B4,1,5.072111749933385,10.82566085920039,2689.69184583712,686.9520316568799,6.0,0.25,heldout_family_1,heldout_family_1
heldout:65:635,heldout,65,B8,1,5.095759228743008,5.308978776852816,3596.864799340223,925.0474826402512,0.5,0.25,heldout_family_1,heldout_family_0
heldout:65:636,heldout,65,B2,1,8.327032317889639,9.774464708685532,5145.313198264735,1372.842926965349,1.5,0.25,heldout_family_1,heldout_family_0
heldout:65:637,heldout,65,B6,1,5.646255775065404,10.396746136903689,3119.9513226759077,1416.5644511619073,5.0,0.5,heldout_family_1,heldout_family_0
heldout:65:638,heldout,65,B4,1,6.525653229386229,7.3168798582634915,1385.3332428907322,1025.6591590309024,1.0,0.75,heldout_family_1,heldout_family_1
heldout:65:639,heldout,65,B4,1,5.302072951656542,5.983366749577716,1734.9903357952435,1217.5810790755622,0.75,0.75,heldout_family_1,heldout_family_1
heldout:65:640,heldout,65,B8,1,5.073307343416108,5.504087832348005,2816.5857294400275,1457.4507637174504,0.5,0.5,heldout_family_1,heldout_family_1
heldout:65:641,heldout,65,B6,1,8.481452619966268,11.813013120278061,1500.0961188202104,382.7569075784285,3.0,0.25,heldout_family_1,heldout_family_1
heldout:65:642,heldout,65,B8,1,5.323890407169308,9.47226740802141,3591.0509443395263,888.4087365069284,4.0,0.25,heldout_family_1,heldout_family_1
heldout:65:643,heldout,65,B2,1,7.718365316027015,9.887277246557945,3189.3900498180174,1781.2749243799904,2.0,0.5,heldout_family_1,heldout_family_0
heldout:65:644,heldout,65,B4,1,7.806206560447952,8.581631819677247,3156.543095066242,2851.1338553477435,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:645,heldout,65,B4,1,5.768584697859735,11.733806241356987,2907.4900208047043,2457.306795393764,6.0,0.75,heldout_family_1,heldout_family_1
heldout:65:646,heldout,65,B8,1,5.8439153251865985,9.091043724245552,3076.9004161965154,2067.9488737493493,3.0,0.75,heldout_family_1,heldout_family_1
heldout:65:647,heldout,65,B6,1,4.840116815936887,8.76501476320735,3276.1031245937215,2090.3101072223026,4.0,0.75,heldout_family_1,heldout_family_1
heldout:65:648,heldout,65,B2,1,5.100052491405143,5.541187319331156,1562.5132542184194,1553.9713016089918,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:649,heldout,65,B8,1,6.469899058314816,11.640836964554158,3028.100723407633,2534.441982444248,5.0,0.75,heldout_family_1,heldout_family_1
heldout:65:650,heldout,65,B4,1,7.180999990370369,8.97340109069675,5483.879568022641,3766.9452175378524,1.5,0.75,heldout_family_1,heldout_family_0
heldout:65:651,heldout,65,B2,1,5.758743921490802,7.567574425142153,2681.772991001488,2023.3974917063324,1.5,0.75,heldout_family_1,heldout_family_1
heldout:65:652,heldout,65,B2,1,5.728967861298304,10.839525943160854,1895.3223128047384,509.7267759160106,5.0,0.25,heldout_family_1,heldout_family_1
heldout:65:653,heldout,65,B8,1,4.132207326405896,8.051297513204377,3895.735581224863,1920.825763753297,4.0,0.5,heldout_family_1,heldout_family_1
heldout:65:654,heldout,65,B2,1,6.556796123844894,6.752019725490003,2159.955848224722,1170.6985486294025,0.5,0.5,heldout_family_1,heldout_family_1
heldout:65:655,heldout,65,B6,1,5.286730980612557,10.504551949592093,2778.4139654912015,728.4859043507228,5.0,0.25,heldout_family_1,heldout_family_1
heldout:65:656,heldout,65,B6,1,3.9777765876969298,5.221936728174018,2754.512256514066,757.0709446377332,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:657,heldout,65,B4,1,7.096029116306404,7.310230319620148,4306.3111700095615,2983.7883352278136,0.5,0.75,heldout_family_1,heldout_family_1
heldout:65:658,heldout,65,B6,1,8.614364619491301,9.504238742887615,2761.0091315419245,2406.9172940093245,0.75,1.0,heldout_family_1,heldout_family_0
heldout:65:659,heldout,65,B6,1,7.150917880071476,9.348872365123656,2290.551801814225,1984.1023738447886,2.0,1.0,heldout_family_1,heldout_family_1
heldout:65:660,heldout,65,B4,1,8.219066066992143,10.070691767544517,2729.8761333151983,2867.823128882142,2.0,1.0,heldout_family_1,heldout_family_1
heldout:65:661,heldout,65,B6,1,7.445708632590281,8.406256718533182,2647.2813994574567,647.2297497412809,1.0,0.25,heldout_family_1,heldout_family_1
heldout:65:662,heldout,65,B8,1,4.989428022908462,5.400959089157852,3464.1559534420103,3964.7265511495975,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:663,heldout,65,B6,1,8.250819557923979,8.778099977130697,2237.574465022685,1668.3160179543859,0.5,0.75,heldout_family_1,heldout_family_1
heldout:65:664,heldout,65,B6,1,6.873619453026732,7.835032942091779,1729.616536156366,437.033369061359,1.0,0.25,heldout_family_1,heldout_family_1
heldout:65:665,heldout,65,B4,1,9.736093418045455,9.890357663316966,2005.7661370314033,1926.5698418006377,0.5,1.0,heldout_family_1,heldout_family_1
heldout:65:666,heldout,65,B8,1,4.226078857979119,8.93939749183586,2281.3476153780953,1130.5205907964912,5.0,0.5,heldout_family_1,heldout_family_1
heldout:65:667,heldout,65,B6,1,4.708138654720925,6.833001337232636,1894.5957905415976,930.7859726972636,2.0,0.5,heldout_family_1,heldout_family_1
heldout:65:668,heldout,65,B6,1,7.585291906087301,9.478624829738024,2208.552765499154,1052.2578616422525,2.0,0.5,heldout_family_1,heldout_family_0
heldout:65:669,heldout,65,B2,1,4.8868926778333,5.420912854892443,7998.494905193708,1731.1066866336464,0.75,0.25,heldout_family_1,heldout_family_1
heldout:65:670,heldout,65,B2,1,7.362243927651656,8.016396547194791,1846.9118822566552,1933.7189210911256,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:671,heldout,65,B8,1,8.250507100091165,9.828770173989644,4257.452870197161,1015.9982801810556,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:672,heldout,65,B2,1,6.107262178716944,7.985220087170779,2966.9453770250716,1284.9810185601598,2.0,0.5,heldout_family_1,heldout_family_1
heldout:65:673,heldout,65,B8,1,7.788937171493612,9.924389677273624,3663.8426276451737,2407.4857808792285,2.0,0.75,heldout_family_1,heldout_family_1
heldout:65:674,heldout,65,B8,1,4.9547722783099735,10.857791387352409,3902.658728203999,853.8884948345243,6.0,0.25,heldout_family_1,heldout_family_0
heldout:65:675,heldout,65,B2,1,8.131237416851443,8.960470952987098,7284.493127637816,3497.0503192399497,0.5,0.5,heldout_family_1,heldout_family_1
heldout:65:676,heldout,65,B2,1,3.8651173859890267,5.686672017112611,3156.3988289560025,1373.5173127438832,2.0,0.5,heldout_family_1,heldout_family_1
heldout:65:677,heldout,65,B6,1,10.563322885988727,11.661419887349066,3929.5432666988618,2126.7868418501694,0.75,0.5,heldout_family_1,heldout_family_0
heldout:65:678,heldout,65,B2,1,4.810823357388865,8.870177578754799,4445.504527653026,2358.4331088967956,4.0,0.5,heldout_family_1,heldout_family_0
heldout:65:679,heldout,65,B6,1,4.214653944984338,10.391935612426787,2378.7287179169202,1715.5798186344487,6.0,0.75,heldout_family_1,heldout_family_0
heldout:65:680,heldout,65,B2,1,10.950305074035132,11.127509471668604,2053.5413168005443,938.0106938671236,0.5,0.5,heldout_family_1,heldout_family_1
heldout:65:681,heldout,65,B8,1,4.523854257215922,7.62172947618294,2294.943390794409,2520.337367014312,3.0,1.0,heldout_family_1,heldout_family_1
heldout:65:682,heldout,65,B4,1,7.633779041080193,8.51193817650893,2837.4066964461877,1864.8013290335255,0.75,0.75,heldout_family_1,heldout_family_1
heldout:65:683,heldout,65,B6,1,4.800944051071217,8.627101129500275,2311.8361457123374,2476.4523417369683,4.0,1.0,heldout_family_1,heldout_family_1
heldout:65:684,heldout,65,B6,1,4.775459552011403,6.005934373556572,2482.7742463566965,1290.4199600335191,1.0,0.5,heldout_family_1,heldout_family_1
heldout:65:685,heldout,65,B2,1,5.055998955852758,9.746913227251294,2737.7556408289984,1809.9260814599631,5.0,0.75,heldout_family_1,heldout_family_0
heldout:65:686,heldout,65,B2,1,10.364615174591703,11.146654081619369,2809.185718942572,1464.153181375545,0.75,0.5,heldout_family_1,heldout_family_0
heldout:65:687,heldout,65,B6,1,9.098791844308336,10.806430785064615,3197.3648345614615,856.0899846004594,2.0,0.25,heldout_family_1,heldout_family_1
heldout:65:688,heldout,65,B8,1,3.9942903860760945,8.181790258644835,2563.229371976528,2601.984335607467,4.0,1.0,heldout_family_1,heldout_family_1
heldout:65:689,heldout,65,B4,1,9.295537882933642,10.238930013469835,3976.468496283021,3854.739609721757,0.75,1.0,heldout_family_1,heldout_family_1
heldout:65:690,heldout,65,B8,1,10.375922596783024,11.185148652297165,2956.0176185983196,844.9164742607849,0.75,0.25,heldout_family_1,heldout_family_1
heldout:65:691,heldout,65,B8,1,10.405357731578162,10.862262345711526,3697.0702060691265,4036.610430892144,0.75,1.0,heldout_family_1,heldout_family_0
heldout:65:692,heldout,65,B4,1,5.756612028480161,9.037571503128335,2689.0125927700074,1382.2458571260001,3.0,0.5,heldout_family_1,heldout_family_0
heldout:65:693,heldout,65,B8,1,7.269658607648921,8.020076890524054,2490.566995764353,1368.9257573282594,1.0,0.5,heldout_family_1,heldout_family_0
heldout:65:694,heldout,65,B6,1,7.361892282673978,9.074506578956685,3503.836397399382,838.6044175320745,1.5,0.25,heldout_family_1,heldout_family_1
heldout:65:695,heldout,65,B6,1,3.9908875449824257,9.729228988687534,3377.961526004797,784.4811085122566,6.0,0.25,heldout_family_1,heldout_family_1
heldout:65:696,heldout,65,B4,1,6.073872362012271,9.79026289190835,3690.7536228403837,2843.40843717235,4.0,0.75,heldout_family_1,heldout_family_1
heldout:65:697,heldout,65,B2,1,6.390943915361589,11.479956634551183,5428.835724254919,2850.825865408641,5.0,0.5,heldout_family_1,heldout_family_1
heldout:65:698,heldout,65,B6,1,4.678733629330382,10.932263469903909,2611.2196190786435,1880.0391975078653,6.0,0.75,heldout_family_1,heldout_family_1
heldout:65:699,heldout,65,B4,1,5.348068639484859,9.078954095305427,2648.490110963799,2630.67228647968,4.0,1.0,heldout_family_1,heldout_family_0
heldout:65:700,heldout,65,B6,1,9.349618490751443,11.673767776373722,2371.4565706408002,612.1396503426325,2.0,0.25,heldout_family_1,heldout_family_0
heldout:65:701,heldout,65,B4,1,5.520074716233561,8.280970016428084,2869.0120377384847,2754.112402433134,3.0,1.0,heldout_family_1,heldout_family_1
