run,eventno,stave,target_sample,target_adc,pre_mean,pre_median,pre_std,pre_slope,pre0,pre1,pre2,pre3,stave_code
59,423214,B8,4,21.0,-0.25,0.0,8.257572174072266,-9.0,11.0,-2.0,-12.0,2.0,3
49,98676,B6,4,-11.5,0.5,0.0,4.7434163093566895,-6.0,7.5,-1.5,-5.5,1.5,2
52,194421,B4,7,16.0,-1.0,0.0,5.916079998016357,16.0,-10.0,-2.0,2.0,6.0,1
65,648898,B6,8,-2.5,0.75,0.0,4.656983852386475,7.0,-4.5,7.5,-2.5,2.5,2
56,309403,B4,7,-16.0,-0.25,0.0,1.785357117652893,5.0,-3.0,0.0,0.0,2.0,1
44,73,B6,7,-21.0,-1.0,0.0,5.787918567657471,9.0,-10.0,6.0,1.0,-1.0,2
56,309680,B6,5,-2.0,-0.5,0.0,1.5,3.0,-3.0,1.0,0.0,0.0,2
59,424356,B6,6,-36.5,0.25,0.0,11.583932876586914,-23.0,14.5,8.5,-13.5,-8.5,2
44,494,B8,8,-7.5,2.0,0.0,6.576473236083984,-15.0,12.5,2.5,-4.5,-2.5,3
48,66422,B2,8,6.0,0.0,0.0,1.4142135381698608,-4.0,2.0,0.0,0.0,-2.0,0
53,205637,B6,9,-16.0,-3.25,0.0,9.417404174804688,-25.0,6.0,0.0,0.0,-19.0,2
51,173951,B2,5,-11.5,-0.75,0.0,3.1124749183654785,-8.0,2.5,1.5,-1.5,-5.5,0
56,307864,B8,9,14.5,0.0,0.0,5.024937629699707,1.0,4.5,-5.5,-4.5,5.5,3
61,503180,B4,6,9.5,0.0,0.0,1.1180340051651,2.0,-0.5,0.5,-1.5,1.5,1
54,248105,B8,8,4.5,1.5,0.0,4.84768009185791,-9.0,9.5,-0.5,-3.5,0.5,3
50,129991,B4,8,34.5,-0.75,0.0,7.790218353271484,-20.0,8.5,4.5,-4.5,-11.5,1
65,649704,B2,9,48.5,-1.5,0.0,6.964194297790527,-5.0,6.5,-1.5,-12.5,1.5,0
59,423682,B6,7,53.5,0.5,0.0,2.5495097637176514,3.0,-2.5,4.5,-0.5,0.5,2
61,501591,B2,4,4.5,-0.25,0.0,1.4790199995040894,2.0,-2.5,0.5,1.5,-0.5,0
65,649055,B2,8,27.5,-0.25,0.0,1.4790199995040894,-1.0,1.5,-2.5,-0.5,0.5,0
47,55334,B6,9,27.0,-2.0,0.0,10.319883346557617,15.0,-6.0,-17.0,6.0,9.0,2
55,284225,B8,6,-11.0,0.75,0.0,10.353139877319336,19.0,-10.0,-9.0,13.0,9.0,3
55,281811,B2,7,3.5,-1.25,0.0,2.4874684810638428,6.0,-5.5,0.5,-0.5,0.5,0
47,55047,B8,8,-29.5,-2.25,0.0,10.894379615783691,18.0,-19.5,1.5,10.5,-1.5,3
53,208231,B6,4,7.0,0.5,0.0,3.570714235305786,6.0,0.0,-4.0,0.0,6.0,2
53,209211,B6,8,34.5,4.75,0.0,9.883698463439941,24.0,-2.5,-2.5,2.5,21.5,2
45,7028,B2,9,39.0,-1.25,0.0,5.539629936218262,8.0,-4.0,-9.0,4.0,4.0,0
57,358217,B2,6,-3.5,1.75,0.0,6.417748928070068,-8.0,3.5,11.5,-3.5,-4.5,0
44,657,B6,5,-2.5,1.25,0.0,9.120718002319336,13.0,-6.5,13.5,-8.5,6.5,2
54,248089,B2,9,-1.0,0.5,0.0,1.5,1.0,-1.0,3.0,0.0,0.0,0
65,648902,B6,6,6.5,-0.75,0.0,2.2776083946228027,2.0,-0.5,-4.5,0.5,1.5,2
59,423472,B2,6,32.0,1.25,0.0,2.8613808155059814,7.0,-1.0,1.0,-1.0,6.0,0
48,65694,B8,8,30.0,8.5,0.0,16.560495376586914,39.0,-2.0,-3.0,2.0,37.0,3
52,195332,B2,9,14.0,4.25,0.0,16.037065505981445,43.0,-13.0,-4.0,4.0,30.0,0
47,54600,B8,6,-21.5,-2.25,0.0,6.977643013000488,11.0,-13.5,2.5,4.5,-2.5,3
59,424360,B4,7,8.5,-1.75,0.0,3.960744857788086,1.0,0.5,-8.5,-0.5,1.5,1
48,66315,B2,9,19.0,-0.5,0.0,4.330127239227295,-2.0,1.0,-7.0,5.0,-1.0,0
46,53164,B2,9,-48.0,-0.25,0.0,6.796138763427734,-15.0,7.0,6.0,-6.0,-8.0,0
61,502091,B2,8,3.0,2.5,0.0,4.924428939819336,-12.0,11.0,0.0,0.0,-1.0,0
65,649596,B8,6,-28.0,-0.25,0.0,15.497983932495117,39.0,-20.0,-10.0,10.0,19.0,3
65,648951,B8,5,21.5,0.5,0.0,1.8708287477493286,4.0,-0.5,-1.5,0.5,3.5,3
53,204809,B2,6,-2.5,0.0,0.0,9.552486419677734,-27.0,13.5,0.5,-0.5,-13.5,0
55,283452,B6,5,-19.5,-3.75,0.0,8.814051628112793,-22.0,3.5,2.5,-2.5,-18.5,2
62,539386,B6,8,-16.5,0.75,0.0,3.766629695892334,8.0,-1.5,-3.5,1.5,6.5,2
65,649655,B8,5,50.0,0.75,0.0,4.710361003875732,6.0,-5.0,-1.0,8.0,1.0,3
53,208094,B8,6,23.0,1.5,0.0,3.8405728340148926,-8.0,8.0,0.0,-2.0,0.0,3
48,65300,B6,6,36.5,0.25,0.0,3.0310888290405273,6.0,-1.5,-3.5,1.5,4.5,2
44,1419,B2,5,-10.0,-0.5,0.0,0.8660253882408142,0.0,0.0,0.0,-2.0,0.0,0
65,649544,B8,9,-22.0,2.75,0.0,9.364160537719727,-25.0,18.0,2.0,-2.0,-7.0,3
44,1775,B6,6,32.0,-1.0,0.0,3.9370038509368896,-10.0,3.0,2.0,-2.0,-7.0,2
63,576865,B6,6,-9.5,3.0,0.0,12.459936141967773,-33.0,22.5,4.5,-4.5,-10.5,2
47,55591,B4,5,2.5,-0.25,0.0,1.4790199995040894,3.0,-2.5,1.5,-0.5,0.5,1
59,423736,B6,7,5.5,-0.25,0.0,4.763139724731445,-9.0,4.5,4.5,-5.5,-4.5,2
44,1293,B6,5,0.5,-2.5,0.0,5.958187580108643,-4.0,2.5,-12.5,1.5,-1.5,2
49,97196,B8,9,-12.0,0.25,0.0,2.4874684810638428,-7.0,4.0,0.0,0.0,-3.0,3
44,945,B2,8,40.0,0.5,0.0,3.570714235305786,6.0,-3.0,-3.0,5.0,3.0,0
44,964,B8,7,-25.0,1.0,0.0,8.602325439453125,-22.0,13.0,5.0,-5.0,-9.0,3
53,204372,B2,5,2.0,-4.0,0.0,12.103718757629395,29.0,-23.0,-6.0,7.0,6.0,0
54,248397,B8,6,-17.5,-0.25,0.0,25.61615753173828,-68.0,33.5,12.5,-12.5,-34.5,3
54,248690,B4,5,-49.5,1.5,0.0,21.529050827026367,-57.0,31.5,10.5,-10.5,-25.5,1
56,309391,B2,5,50.0,5.25,0.0,14.754236221313477,30.0,0.0,-9.0,0.0,30.0,0
62,539290,B2,6,1.0,3.0,0.0,8.602325439453125,22.0,-5.0,-3.0,3.0,17.0,0
56,307884,B2,7,-5.5,0.75,0.0,2.2776083946228027,1.0,-0.5,-1.5,4.5,0.5,0
45,6780,B4,9,15.5,1.5,0.0,4.84768009185791,9.0,0.5,-3.5,-0.5,9.5,1
49,99009,B4,9,5.0,0.75,0.0,4.656983852386475,13.0,-5.0,0.0,0.0,8.0,1
57,359578,B8,6,3.0,-5.75,0.0,14.359230041503906,32.0,-30.0,-2.0,7.0,2.0,3
63,576825,B2,6,-21.0,0.0,0.0,1.5811388492584229,3.0,-2.0,-1.0,2.0,1.0,0
48,66709,B4,8,-3.5,-0.5,0.0,4.062019348144531,-5.0,-1.5,4.5,1.5,-6.5,1
49,96834,B2,9,-23.5,-1.0,0.0,9.759610176086426,23.0,-13.5,-7.5,7.5,9.5,0
49,98455,B4,8,-6.5,0.0,0.0,2.0615527629852295,3.0,-1.5,2.5,-2.5,1.5,1
63,577217,B6,7,-7.5,-0.5,0.0,1.2247449159622192,-3.0,0.5,0.5,-0.5,-2.5,2
62,539387,B8,5,-2.0,1.0,0.0,5.787918567657471,-1.0,-4.0,4.0,9.0,-5.0,3
60,465757,B2,4,-23.0,0.5,0.0,14.773286819458008,-40.0,21.0,6.0,-6.0,-19.0,0
56,305970,B8,6,33.5,-0.75,0.0,3.766629695892334,-5.0,3.5,-6.5,1.5,-1.5,3
48,65905,B4,8,-19.5,0.75,0.0,3.41869854927063,8.0,-2.5,-2.5,2.5,5.5,1
48,65000,B4,6,-11.0,-2.5,0.0,7.158910751342773,-17.0,3.0,4.0,-3.0,-14.0,1
51,173944,B6,5,-7.0,1.75,0.0,5.760859489440918,-13.0,11.0,-4.0,2.0,-2.0,2
59,423928,B8,7,19.0,1.75,0.0,21.51017189025879,59.0,-26.0,-7.0,7.0,33.0,3
55,285322,B4,8,-7.0,-0.5,0.0,9.205976486206055,-24.0,11.0,5.0,-5.0,-13.0,1
46,52583,B6,8,29.0,2.0,0.0,14.849242210388184,34.0,-13.0,-12.0,12.0,21.0,2
51,175722,B4,7,-12.5,0.0,0.0,4.031128883361816,-7.0,5.5,1.5,-5.5,-1.5,1
51,177493,B6,6,-26.0,-5.25,0.0,10.985786437988281,-26.0,2.0,3.0,-2.0,-24.0,2
45,4701,B8,8,15.5,0.5,0.0,4.062019348144531,-9.0,5.5,-3.5,3.5,-3.5,3
60,466165,B6,5,3.5,0.75,0.0,2.9474565982818604,-8.0,5.5,-0.5,0.5,-2.5,2
47,53963,B4,9,-54.5,-2.5,0.0,13.019216537475586,-27.0,4.5,12.5,-4.5,-22.5,1
63,575909,B8,9,-29.0,3.5,0.0,17.811513900756836,46.0,-16.0,-9.0,9.0,30.0,3
48,65470,B6,6,29.0,4.0,0.0,19.621416091918945,38.0,-3.0,-19.0,3.0,35.0,2
44,505,B6,8,39.5,-0.5,0.0,4.636809349060059,10.0,-6.5,4.5,-3.5,3.5,2
59,423613,B8,8,-12.0,0.25,0.0,2.586019992828369,-7.0,4.0,1.0,-1.0,-3.0,3
56,307151,B8,5,-35.0,1.25,0.0,11.583932876586914,-31.0,18.0,5.0,-5.0,-13.0,3
65,648724,B8,5,13.0,4.0,0.0,8.154753684997559,-20.0,18.0,-1.0,1.0,-2.0,3
62,539624,B6,6,22.5,2.0,0.0,5.7662811279296875,13.0,-1.5,-3.5,1.5,11.5,2
52,194923,B8,5,26.0,2.0,0.0,7.4833149909973145,-16.0,14.0,2.0,-6.0,-2.0,3
61,502364,B8,7,-3.5,0.25,0.0,5.309190273284912,11.0,-4.5,4.5,-5.5,6.5,3
47,55065,B8,7,-6.0,0.25,0.0,1.299038052558899,2.0,-1.0,2.0,-1.0,1.0,3
48,66830,B6,9,8.0,0.25,0.0,2.586019992828369,-4.0,1.0,-1.0,4.0,-3.0,2
55,281910,B4,7,1.0,-0.5,0.0,2.1794495582580566,2.0,0.0,-4.0,0.0,2.0,1
65,649776,B2,7,-23.0,-1.0,0.0,7.348469257354736,-18.0,7.0,5.0,-5.0,-11.0,0
47,55640,B8,7,-7.0,-2.5,0.0,7.632168769836426,20.0,-15.0,-2.0,2.0,5.0,3
59,423739,B2,4,36.5,2.75,0.0,5.068283557891846,12.0,-0.5,-0.5,0.5,11.5,0
44,1470,B8,6,-32.0,-3.0,0.0,16.170961380004883,35.0,-27.0,-8.0,15.0,8.0,3
47,55603,B6,7,-3.5,0.0,0.0,2.5,4.0,-0.5,0.5,-3.5,3.5,2
47,55619,B6,9,-9.5,0.0,0.0,2.0615527629852295,-1.0,2.5,-2.5,-1.5,1.5,2
47,55257,B8,6,-20.0,2.0,0.0,13.133925437927246,-32.0,20.0,9.0,-9.0,-12.0,3
55,285040,B8,4,2.5,0.75,0.0,3.766629695892334,-10.0,6.5,1.5,-1.5,-3.5,3
48,65441,B6,6,-10.5,-1.25,0.0,3.1124749183654785,-7.0,0.5,1.5,-0.5,-6.5,2
53,204710,B4,5,-15.5,-0.75,0.0,5.973901748657227,7.0,-9.5,2.5,6.5,-2.5,1
44,1014,B6,6,-6.5,-0.75,0.0,5.71729850769043,16.0,-9.5,-0.5,0.5,6.5,2
58,391052,B4,7,1.5,-1.25,0.0,7.949056625366211,-15.0,1.5,8.5,-1.5,-13.5,1
53,206207,B8,6,5.5,0.0,0.0,3.640054941177368,5.0,-2.5,4.5,-4.5,2.5,3
49,98242,B6,8,7.0,-0.75,0.0,6.832825183868408,-3.0,-6.0,6.0,6.0,-9.0,2
59,424233,B4,9,-24.0,0.5,0.0,6.103277683258057,-14.0,8.0,5.0,-5.0,-6.0,1
57,358644,B2,6,33.5,-1.75,0.0,16.31525421142578,32.0,-25.5,-6.5,18.5,6.5,0
57,358934,B4,6,-21.0,-1.5,0.0,3.278719186782837,6.0,-7.0,1.0,1.0,-1.0,1
65,650054,B6,8,-14.0,-0.5,0.0,3.8405728340148926,-4.0,2.0,-6.0,4.0,-2.0,2
48,65747,B6,7,-7.0,0.0,0.0,5.7008771896362305,11.0,-4.0,-7.0,4.0,7.0,2
61,502938,B4,9,-36.5,-1.0,0.0,7.889866828918457,-21.0,8.5,3.5,-3.5,-12.5,1
55,284261,B2,4,22.0,1.75,0.0,7.4958319664001465,-19.0,13.0,4.0,-4.0,-6.0,0
55,282994,B6,4,1.0,0.5,0.0,17.68474006652832,48.0,-23.0,-7.0,7.0,25.0,2
60,466059,B2,5,-4.0,-0.75,0.0,3.5619516372680664,8.0,-6.0,-2.0,3.0,2.0,0
59,423347,B2,5,9.0,-3.25,0.0,8.104782104492188,17.0,-17.0,0.0,4.0,0.0,0
62,539088,B6,6,-1.0,-1.75,0.0,6.977643013000488,19.0,-13.0,1.0,-1.0,6.0,2
51,173957,B2,9,11.5,-0.5,0.0,1.2247449159622192,2.0,-2.5,0.5,0.5,-0.5,0
52,196917,B8,9,-13.5,2.5,0.0,5.958187580108643,14.0,-1.5,-2.5,1.5,12.5,3
44,1405,B6,4,1.0,0.5,0.0,7.2284159660339355,-20.0,11.0,2.0,-2.0,-9.0,2
48,65898,B6,6,4.0,0.25,0.0,6.2599921226501465,1.0,6.0,-6.0,-6.0,7.0,2
46,53770,B6,5,-3.0,2.25,0.0,7.790218353271484,7.0,-6.0,-1.0,15.0,1.0,2
60,466991,B8,4,-4.0,-0.75,0.0,3.3447721004486084,2.0,1.0,-6.0,-1.0,3.0,3
45,6758,B6,9,3.0,-1.0,0.0,10.344079971313477,-28.0,12.0,4.0,-4.0,-16.0,2
51,176548,B6,9,75.0,0.5,0.0,2.1794495582580566,-6.0,4.0,0.0,0.0,-2.0,2
54,245592,B2,9,-18.0,0.5,0.0,1.658312439918518,-2.0,1.0,-1.0,3.0,-1.0,0
46,52767,B2,4,-8.5,1.25,0.0,6.495190620422363,-18.0,11.5,0.5,-0.5,-6.5,0
63,576962,B6,7,-27.5,-3.5,0.0,7.77817440032959,-19.0,2.5,-2.5,2.5,-16.5,2
57,359195,B8,6,-7.0,2.25,0.0,8.554969787597656,-9.0,2.0,16.0,-2.0,-7.0,3
56,308453,B8,5,-21.0,-2.75,0.0,7.562241554260254,-18.0,3.0,4.0,-3.0,-15.0,3
45,4486,B2,9,39.5,0.25,0.0,2.7726340293884277,-6.0,3.5,-2.5,2.5,-2.5,0
60,466985,B6,6,29.5,3.5,0.0,6.964194297790527,17.0,-1.5,0.5,-0.5,15.5,2
61,503167,B6,6,-3.5,0.5,0.0,2.7386128902435303,7.0,-2.5,-1.5,1.5,4.5,2
51,176046,B8,4,-11.5,2.5,0.0,12.144957542419434,-29.0,19.5,8.5,-8.5,-9.5,3
60,466534,B6,6,-5.0,-1.75,0.0,9.73075008392334,-27.0,10.0,-1.0,1.0,-17.0,2
61,502972,B8,6,-26.5,5.25,0.0,10.591859817504883,-26.0,23.5,-0.5,0.5,-2.5,3
54,247857,B2,4,-13.5,-0.75,0.0,4.96865177154541,-12.0,4.5,3.5,-3.5,-7.5,0
49,98036,B6,5,-20.0,2.5,0.0,7.632168769836426,-20.0,15.0,-2.0,2.0,-5.0,2
60,466666,B6,9,15.0,0.5,0.0,5.408327102661133,5.0,3.0,-3.0,-6.0,8.0,2
59,424650,B6,7,16.5,1.75,0.0,3.960744857788086,2.0,-1.5,-0.5,8.5,0.5,2
65,649510,B6,6,-20.0,-5.75,0.0,12.397076606750488,28.0,-27.0,4.0,-1.0,1.0,2
61,503039,B2,4,10.5,-0.5,0.0,3.240370273590088,-3.0,3.5,-5.5,-0.5,0.5,0
63,577217,B8,6,5.0,-0.75,0.0,2.586019992828369,-7.0,2.0,0.0,0.0,-5.0,3
49,98242,B4,4,-10.5,-0.25,0.0,4.96865177154541,-14.0,6.5,-0.5,0.5,-7.5,1
57,359646,B6,8,-20.5,0.0,0.0,4.031128883361816,-8.0,3.5,4.5,-3.5,-4.5,2
50,133150,B8,9,3.0,0.0,0.0,4.4721360206604,-8.0,6.0,2.0,-6.0,-2.0,3
58,390136,B2,6,-15.5,2.75,0.0,8.84237003326416,-22.0,16.5,4.5,-4.5,-5.5,0
46,53550,B4,5,10.0,0.0,0.0,5.656854152679443,-16.0,8.0,0.0,0.0,-8.0,1
63,576483,B8,8,-30.5,0.0,0.0,1.8027756214141846,-1.0,0.5,-2.5,2.5,-0.5,3
55,284874,B2,8,-11.0,3.5,0.0,7.921489715576172,-20.0,17.0,1.0,-1.0,-3.0,0
48,65207,B6,6,-4.5,-1.5,0.0,4.183300018310547,9.0,-8.5,-0.5,2.5,0.5,2
59,423595,B8,5,7.0,0.5,0.0,2.291287899017334,-5.0,4.0,1.0,-2.0,-1.0,3
62,539583,B2,7,33.0,-1.0,0.0,3.082206964492798,2.0,-1.0,2.0,-6.0,1.0,0
60,465593,B4,8,15.0,-1.0,0.0,1.7320507764816284,-4.0,0.0,0.0,0.0,-4.0,1
45,4471,B4,5,-16.5,0.0,0.0,4.924428939819336,-9.0,6.5,2.5,-6.5,-2.5,1
63,576326,B8,4,25.0,-1.5,0.0,4.7169904708862305,5.0,-2.0,2.0,-9.0,3.0,3
65,650322,B8,8,-66.5,1.5,0.0,11.113055229187012,-31.0,18.5,1.5,-1.5,-12.5,3
48,65151,B6,8,3.0,-0.25,0.0,2.4874684810638428,3.0,0.0,0.0,-4.0,3.0,2
56,309268,B8,4,-25.5,-2.0,0.0,7.697402000427246,-19.0,5.5,4.5,-4.5,-13.5,3
48,66188,B8,8,-9.0,1.25,0.0,8.954747200012207,9.0,5.0,-9.0,-5.0,14.0,3
51,173951,B2,6,-14.5,-0.75,0.0,3.1124749183654785,-8.0,2.5,1.5,-1.5,-5.5,0
47,54805,B2,9,-18.0,0.25,0.0,3.269174098968506,-7.0,4.0,3.0,-3.0,-3.0,0
57,358046,B6,7,8.5,2.75,0.0,5.760859489440918,3.0,-1.5,12.5,-1.5,1.5,2
46,53757,B8,4,36.0,0.5,0.0,8.76070785522461,24.0,-11.0,-3.0,3.0,13.0,3
49,97606,B8,6,-0.5,-0.75,0.0,4.380353927612305,-7.0,3.5,-6.5,3.5,-3.5,3
56,306877,B8,9,2.5,1.5,0.0,6.964194297790527,-17.0,11.5,-4.5,4.5,-5.5,3
45,4918,B2,8,21.0,-0.75,0.0,3.3447721004486084,-4.0,3.0,1.0,-6.0,-1.0,0
61,501530,B2,9,-30.5,-5.75,0.0,15.594470024108887,40.0,-31.5,-4.5,4.5,8.5,0
53,205777,B6,8,-6.5,-2.5,0.0,19.659603118896484,51.0,-30.5,-10.5,10.5,20.5,2
48,66602,B8,6,20.5,-3.0,0.0,8.077747344970703,-18.0,1.5,4.5,-1.5,-16.5,3
63,577406,B2,5,6.0,-0.75,0.0,6.417748928070068,-7.0,-3.0,7.0,3.0,-10.0,0
44,885,B2,7,-3.5,-1.75,0.0,5.2618913650512695,-10.0,-0.5,0.5,3.5,-10.5,0
57,359735,B6,7,4.0,0.5,0.0,2.598076105117798,-4.0,2.0,4.0,-2.0,-2.0,2
62,539344,B4,5,38.0,-1.0,0.0,5.196152210235596,12.0,-8.0,-4.0,4.0,4.0,1
57,358815,B6,5,-7.5,-1.75,0.0,5.931905269622803,-16.0,4.5,0.5,-0.5,-11.5,2
54,244500,B4,7,-15.0,-0.75,0.0,3.5619516372680664,5.0,-2.0,-6.0,2.0,3.0,1
49,98922,B4,4,6.0,1.5,0.0,7.794228553771973,-18.0,12.0,6.0,-6.0,-6.0,1
59,423510,B8,8,-6.0,1.25,0.0,4.96865177154541,-6.0,2.0,9.0,-2.0,-4.0,3
49,98176,B4,8,13.0,2.75,0.0,11.388042449951172,31.0,-10.0,-2.0,2.0,21.0,1
48,66422,B4,8,4.0,0.25,0.0,1.9202864170074463,3.0,-2.0,-1.0,3.0,1.0,1
55,285083,B8,9,-21.0,0.0,0.0,3.8078866004943848,-3.0,5.0,-2.0,-5.0,2.0,3
53,204426,B4,4,-8.0,2.75,0.0,6.609652042388916,-14.0,14.0,0.0,-3.0,0.0,1
62,539585,B2,6,-18.0,0.5,0.0,4.9749369621276855,6.0,-6.0,8.0,0.0,0.0,0
62,538978,B6,8,-4.0,-1.25,0.0,3.699662208557129,-4.0,2.0,2.0,-7.0,-2.0,2
55,282367,B4,9,19.0,-0.25,0.0,3.8971142768859863,-11.0,5.0,0.0,0.0,-6.0,1
65,649641,B2,4,7.0,0.5,0.0,4.769696235656738,-6.0,3.0,7.0,-5.0,-3.0,0
62,539465,B8,7,11.0,2.0,0.0,9.082950592041016,22.0,-7.0,-6.0,6.0,15.0,3
60,466025,B8,4,-7.5,0.0,0.0,9.5,-19.0,9.5,9.5,-9.5,-9.5,3
47,54623,B6,8,-6.0,-1.25,0.0,4.322904109954834,-1.0,3.0,-2.0,-8.0,2.0,2
57,358760,B8,7,66.5,-1.25,0.0,3.1124749183654785,2.0,-0.5,-6.5,0.5,1.5,3
57,358859,B8,6,-19.0,-1.5,0.0,4.7169904708862305,7.0,-9.0,2.0,3.0,-2.0,3
48,66221,B8,8,34.5,1.25,0.0,4.14578104019165,5.0,-2.5,-2.5,7.5,2.5,3
63,576254,B2,5,16.5,2.0,0.0,6.576473236083984,15.0,-2.5,-4.5,2.5,12.5,0
56,307155,B8,8,7.5,-2.0,0.0,7.017834186553955,-19.0,5.5,-0.5,0.5,-13.5,3
45,5761,B4,8,-19.0,0.25,0.0,3.4910600185394287,-7.0,5.0,-4.0,2.0,-2.0,1
61,502756,B6,7,-83.0,-8.25,0.0,21.958768844604492,49.0,-45.0,-4.0,12.0,4.0,2
60,466927,B8,4,-15.5,-2.5,0.0,9.92471694946289,-20.0,1.5,8.5,-1.5,-18.5,3
57,358596,B2,6,19.5,1.0,0.0,2.692582368850708,1.0,-0.5,-1.5,5.5,0.5,0
47,55367,B8,7,12.0,-2.5,0.0,8.902246475219727,-22.0,6.0,5.0,-5.0,-16.0,3
56,306934,B8,8,-6.0,0.75,0.0,6.796138763427734,-19.0,11.0,1.0,-1.0,-8.0,3
59,424306,B2,4,8.5,1.25,0.0,5.117372512817383,14.0,-4.5,0.5,-0.5,9.5,0
56,309828,B8,8,-0.5,0.5,0.0,15.049917221069336,39.0,-18.5,-8.5,8.5,20.5,3
47,54312,B8,5,-37.0,1.5,0.0,16.023420333862305,-44.0,25.0,5.0,-5.0,-19.0,3
60,466799,B6,7,-4.5,2.25,0.0,8.954747200012207,-14.0,16.5,-7.5,-2.5,2.5,2
45,5388,B8,7,-8.0,0.5,0.0,3.570714235305786,0.0,-3.0,5.0,3.0,-3.0,3
56,306680,B6,7,-3.0,3.5,0.0,8.015609741210938,-1.0,-2.0,17.0,2.0,-3.0,2
49,97954,B8,8,13.0,0.75,0.0,10.158124923706055,25.0,-11.0,-7.0,7.0,14.0,3
52,195822,B8,4,-12.0,-0.5,0.0,2.9580399990081787,-8.0,3.0,-1.0,1.0,-5.0,3
52,196152,B2,6,-22.0,1.25,0.0,7.693341255187988,-19.0,12.0,5.0,-5.0,-7.0,0
44,1465,B8,4,-0.5,-3.0,0.0,6.103277683258057,14.0,-13.5,1.5,-0.5,0.5,3
58,389416,B4,4,7.5,0.0,0.0,3.041381359100342,-1.0,3.5,-2.5,-3.5,2.5,1
56,307262,B6,6,37.0,-2.25,0.0,7.917543888092041,10.0,-5.0,-14.0,5.0,5.0,2
58,390073,B4,5,-2.0,-0.5,0.0,4.5,-5.0,-2.0,2.0,5.0,-7.0,1
54,247264,B2,4,-13.5,-0.25,0.0,2.384848117828369,2.0,-3.5,2.5,1.5,-1.5,0
49,97696,B6,6,-9.5,-0.5,0.0,3.391165018081665,4.0,-5.5,1.5,3.5,-1.5,2
54,244343,B2,6,0.5,-4.75,0.0,10.985786437988281,28.0,-23.5,-0.5,0.5,4.5,0
60,466543,B6,5,-10.0,-9.75,0.0,21.123149871826172,46.0,-46.0,0.0,7.0,0.0,2
45,4925,B4,7,-6.0,-1.5,0.0,4.092676162719727,-10.0,2.0,2.0,-2.0,-8.0,1
47,55128,B4,8,22.5,1.75,0.0,13.663363456726074,-38.0,22.5,2.5,-2.5,-15.5,1
49,96911,B4,8,62.0,-0.75,0.0,3.5619516372680664,4.0,-6.0,2.0,3.0,-2.0,1
63,576898,B2,4,16.5,-1.25,0.0,5.214163303375244,-14.0,4.5,1.5,-1.5,-9.5,0
63,576987,B4,6,11.5,-1.0,0.0,3.7749171257019043,-9.0,2.5,2.5,-2.5,-6.5,1
48,66534,B4,6,-18.0,-1.0,0.0,5.4772257804870605,-6.0,-3.0,5.0,3.0,-9.0,1
53,204412,B8,5,-20.5,2.5,0.0,6.51920223236084,-17.0,13.5,0.5,-0.5,-3.5,3
53,206605,B8,7,1.0,2.25,0.0,5.117372512817383,-11.0,11.0,-2.0,0.0,0.0,3
46,53536,B4,6,5.0,3.0,0.0,5.830951690673828,-14.0,13.0,-1.0,1.0,-1.0,1
58,389679,B4,8,-3.5,-0.75,0.0,4.380353927612305,10.0,-6.5,-3.5,3.5,3.5,1
47,55772,B4,6,-7.0,-0.25,0.0,0.4330126941204071,0.0,0.0,-1.0,0.0,0.0,1
44,1492,B4,8,20.5,0.0,0.0,1.5,3.0,-1.5,-1.5,1.5,1.5,1
51,176958,B6,6,20.5,2.5,0.0,15.732132911682129,31.0,-4.5,-16.5,4.5,26.5,2
54,246194,B8,6,12.0,0.75,0.0,4.023369312286377,8.0,-1.0,-4.0,1.0,7.0,3
61,503031,B4,4,0.0,-1.5,0.0,3.278719186782837,-6.0,-1.0,1.0,1.0,-7.0,1
51,176328,B2,7,0.5,-0.75,0.0,4.4370598793029785,12.0,-7.5,-1.5,1.5,4.5,0
59,423549,B8,9,-10.5,1.75,0.0,3.960744857788086,10.0,-1.5,-0.5,0.5,8.5,3
47,55127,B6,8,-0.5,1.25,0.0,3.1124749183654785,-2.0,0.5,-0.5,6.5,-1.5,2
51,175661,B4,7,-10.5,0.0,0.0,3.041381359100342,-6.0,3.5,2.5,-3.5,-2.5,1
51,174528,B6,6,8.0,0.5,0.0,3.2015621662139893,-7.0,5.0,-3.0,2.0,-2.0,2
65,649951,B8,9,20.0,-1.0,0.0,4.41588020324707,12.0,-8.0,1.0,-1.0,4.0,3
57,358530,B8,8,-34.0,-1.25,0.0,4.763139724731445,-9.0,0.0,4.0,0.0,-9.0,3
59,424296,B4,4,-9.5,0.5,0.0,3.674234628677368,-8.0,5.5,-3.5,2.5,-2.5,1
63,577403,B4,4,-11.0,1.25,0.0,8.042854309082031,-17.0,13.0,4.0,-8.0,-4.0,1
45,5450,B2,6,-12.5,-1.25,0.0,3.8971142768859863,-10.0,2.5,-1.5,1.5,-7.5,0
55,283441,B2,7,-9.5,0.0,0.0,9.708244323730469,-19.0,11.5,7.5,-11.5,-7.5,0
65,648887,B8,6,19.5,-0.5,0.0,4.636809349060059,10.0,-6.5,-3.5,4.5,3.5,3
63,575787,B8,4,-13.5,0.75,0.0,3.6314597129821777,-10.0,6.5,0.5,-0.5,-3.5,3
